Band,Lyrics,Song,Year
Fats Navarro,"Love me or leave me and let me be lonely
You won't believe me that I love you only
I'd rather be lonely than happy with somebody else

You might find the night time the right time for kissing
But night time is my time for just reminiscing
Regretting instead of forgetting with somebody else
There'll be no else unless that someone is you, you, you

I intend to be independently blue
I want your love but I don't want to borrow
I have it today and give back tomorrow
For my love is your love but there's no love for nobody else",Love Me or Leave Me,1999
Fats Navarro,"Speak low when you speak, love,
Our summer day withers away
Too soon, too soon.

Speak low when you speak, love,
Our moment is swift, like ships adrift,
We're swept apart too soon.

Speak low, darling speak low,
Love is a spark lost in the dark,
Too soon, too soon,
I feel wherever I go
That tomorrow is near, tomorrow is here
And always too soon.

Time is so old and love so brief,
Love is pure gold and time a thief.
We're late darling, we're late,
The curtain descends, ev'rything ends
Too soon, too soon,
I wait darling, I wait
Will you speak low to me,
Speak love to me and soon.",Speak Low,1999
Fats Navarro,"Though you've decided that our love is wrong
And think that we should part
It seems as though I have loved you so long
You'll always be in my heart

Is it a sin
Is it a crime
Loving you dear like I do
If it's a crime then I'm guilty
Guilty of loving you

Maybe I'm wrong dreaming of you
Dreaming the lonely night through
If it's a crime then I'm guilty
Guilty of dreaming of you

What can I do
What can I say
After I've taken the blame?
You say we're through
You'll go your way
But I'll always feel just the same

Maybe I'm right
Maybe I'm wrong
Loving you dear like I do
If it's a crime then I'm guilty
Guilty of loving you",Guilty,2000
Fats Navarro,"Ever since the lucky night I found you
I've hung around you just like a fool
Falling head and heels in love like a kid out of school.

My poor heart is in an awful state now
But it's too late now to call a halt

So if I become a nuisance it's all your fault!

Don't blame me for falling in love with you
I'm under your spell but how can I help it!
Don't' blame me!

Can't you see when you do the things you do!
If I can't conceal the thrill that I'm feeling,
Don't blame; me.

Ican't help it if that doggoned moon above
Makes me need someone like you to love!

Blame your kiss as sweet as a kiss can be
And blame all your charms that melt in my arms
But don't blame me.

I like every single thing about you
Without a doubt you are like a dream
In my mind I find a picture of us as a team

Ever since the hour of our meeting
I've been repeating a silly phrase
Hoping that you'll understand me one of these days.

Don't blame me for falling in love with you
I'm under your spell but how can I help it!
Don't' blame me!

Can't you see when you do the things you do!
If I can't conceal the thrill that I'm feeling,
Don't blame; me.

Ican't help it if that doggoned moon above
Makes me need someone like you to love!

Blame your kiss as sweet as a kiss can be
And blame all your charms that melt in my arms
But don't blame me.",Don't Blame Me,2000
Fats Navarro,"Embrace me, my sweet embraceable you!
Embrace me, you irreplaceable you!

Just one look at you
My heart grew tipsy in me,
You and you alone
Bring out the gypsy in me! 

I love all, the many charms about you!
Above all, I want my arms about you! 

Don't be a naughty baby,
Come to papa, come to papa, do!
My sweet embraceable you!",Embraceable You,2003
Fats Sadi,"Thanks a million, a million thanks to you 
For everything that love could bring you brought me
Each tender love-word you happened to say
Is hidden away
In memory's bouquet
Thanks a million for I remember too 
The tenderness that your caresses taught me
You made a million dreams come true and so I'm saying
Thanks a million to you
 
Thanks a million, a million thanks to you 
For every thing that love could bring you brought me
Each tender love-word you happened to say
Is hidden away
In memory's bouquet
Thanks a million for I remember too 
The tenderness that your caresses taught me
You made a million dreams come true and so I'm saying
 Thanks a million to you
",Thanks a Million,1955
Fats Sadi,"Falling in love with love is falling for make-believe
Falling in love with love is playing the fool
Caring too much is such a juvenile fancy
Learning to trust is just for children in school

I fell in love with love one night when the moon was full
I was unwise with eyes unable to see
I fell in love with love, with love everlasting
But love fell out with me

Oh, I fell in love with love one night when the moon was full
I was unwise with eyes unable to see
I fell in love with love, with love everlasting
But love fell out with me",Falling in Love with Love,2014
Fats Waller,"I got rhythm,I got music
I got my gal, who can ask for anything more?
I got daisies in green pastures
I got a wicked girl, who could ask for anything more?

Old man trouble, you'll never find him
Hangin' 'round my front door

'Cause I got rhythm, music that goes with it
I got my gal, who could ask for anything more?
Who could ask for anything more?

Oh, that's brother Duncan, he's gettin' smart too!
See that cat stridin' over there, look like he's trying to get something from me!
Look like he's trying to get something from me
Show him how to swing, Hankey
Oh, hang on in there
Oh, I got him some, he belongs to me
He's mine, he's mine, yeah
Hang loose
Ha-ha!
Well, all right!

Hey!

Well, all right then",I Got Rhythm,2000
Fats Waller,"""I'm the Sheik of Araby, 
Your love belongs to me.
At night when you're asleep 
Into your tent I'll creep.
The stars that shine above,
Will light our way to love.
You'll rule this land with me;",The Sheik of Araby,2008
Fats Waller,"Be sure it's true when you say ""I love you""
It's a sin to tell a lie
Millions of heart have been broken
Just because these words were spoken

I love you, yes I do, I love you
If you break my heart I'll die
So be sure it's true when you say ""I love you""
It's a sin to tell a lie

Now, ya better be sure that it's true when you say ""I love ya.""  
Honey chile, don'tcha know it's a sin to tell a lie?  Whole lotta hearts have been 
broken.  Ya know why they were broken? Just for these foolish little words that 
were spoken.  Ya know what they were? ""I love ya, I love ya."" Darlin', ya know 
doggone well I LUV ya and if ya break my heart I've GOT to die. So ya better be 
sure that it's true when you come runnin' up here sayin' ""I love ya"" 'cause it's a sin 
to tell a lie.

I love you, yes I do, I love you
If you break my heart I'll die
So be sure it's true when you say ""I love you""
It's a sin to tell a lie",Its a Sin to Tell a Lie,
Fats Waller,"I love to whistle cause it makes me merry 
Makes me feel very (whistle)
I love to yodel ev'rywhere I go 
Yo-da-ley-ee, yo-da-lay-ee-oh
Early to bed, early to rise
Makes you healthy, wealthy, and wise
But I found out, I know it's true 
A whistle does much more for you 
So I love to whistle
Troubles won't come near me
Specially when they hear me (whistle)",I Love to Whistle,1966
Fats Waller,"You say you're falling in love with me
That's why I sit here and cry
For that is something that never can be
And here's the reason why
 
For you're not the kind of a boy (girl) for a girl (boy) like me
'Cause I'm just a song and a dance, you're a symphony
You say that you never would doubt me
Well, I'm tellin' you, you'd be much better off with out me
'Cause I'm just the kind of a girl (boy) who would never play fair
And you're just the kind of a boy (girl) who would always be square
It's so hard to let you go but it's only because I know
That you're not the kind of a boy (girl) for a girl (boy) like me
 
For you're not the kind of a boy (girl) for a girl (boy) like me
'Cause I'm just a song and a dance, you're a symphony
You say that you never would doubt me
Well, I'm tellin' you, you'd be much better off with out me
'Cause I'm just the kind of a girl (boy) who would never play fair
And you're just the kind of a boy (girl) who would always be square
It's so hard to let you go but it's only because I know
That you're not the kind of a boy (girl) for a girl (boy) like me",You're Not the Kind,1970
Fats Waller,"Old man sunshine listen you
Never tell me dreams come true
Just try it and I'll start a riot
Beatrice Fairfax don't you dare
Ever tell me he will care
I'm certain it's the final curtain
I never want to hear from any cheerful Pollyannas
Who tell you fate supplies a mate
It's all bananas

They're writing songs of love but not for me
A lucky star's above but not for me
With love to lead the way I've found more clouds of gray
Than any Russian play could guarantee

I was a fool to fall and get that way
Hi-ho, alas, and also lack-a-day
Although I can't dismiss the memory of his kiss
I guess he's not for me

I was a fool to fall and get that way
Hi-ho, alas, and also lack-a-day
Although I can't dismiss the memory of his kiss",But Not For Me [From Girl Crazy],1970
Fats Waller,"How glad the many millions of Annabelles and Lillians
Would be to capture me
But you had such persistence, you wore down my resistance
I fell and it was swell

I'm your big and brave and handsome Romeo
How I won you I shall never never know
It's not that you're attractive
But, oh, my heart grew active
When you came into view

I've got a crush on you, sweetie pie
All the day and night time give me sigh
I never had the least notion that
I could fall with so much emotion

Could you coo, could you care?
For a cunning cottage we could share
The world will pardon my mush
'Cause I have got a crush on you

Could you coo, could you care?
For a cunning cottage
That we could share
The world will pardon my mush
'Cause I have got a crush, my baby, on you",I've Got a Crush On You [From Strike Up the Band],1970
Fats Waller,"Gee, but it's tough to be broke, kid.
It's not a joke, kid, it's a curse.
My luck is changing, it's gotten from 
simply rotten to something worse
Who knows, some day I will win too. 
I'll begin to reach my prime.

Now though I see what our end is,
All I can spend is just my time.

I can't give you anything but love, baby.
That's the only thing I've plenty of,baby.

Dream awhile, scheme awhile
We're sure to find

Happiness and I guess
All those things you've always pined for.

Gee I'd like to see you looking swell, baby.
Diamond bracelets Woolworth doesn't sell, baby.

Till that lucky day you know darned well, baby.
I can't give you anything but love.

Rome wasn't built in a day, kid.
You have to pay, kid, for what you get.
But I am willing to wait, dear, 
Your little mate, dear, will not forget.

You have a lifetime before you.
I'll adore you, come what may.

Please don't be blue for the present, 
When it's so pleasant to hear you say

I can't give you anything but love, baby.
That's the only thing I've plenty of,baby.

Dream awhile, scheme awhile
We're sure to find

Happiness and I guess
All those things you've always pined for.

Gee I'd like to see you looking swell, baby.
Diamond bracelets Woolworth doesn't sell, baby.

Till that lucky day you know darned well, baby.
I can't give you anything but love.",I Can't Give You Anything But Love,1978
Fats Waller,"No one to talk with
All by myself
No one to walk with
But I'm happy on the shelf
Ain't misbehavin'
I'm savin' my love for you

I know for certain
The one I love
I'm through with flirtin'
It's just you I'm thinkin' of
Ain't misbehavin'
I'm savin' my love for you

Like Jack Horner
In the corner
Don't go nowhere
What do I care?
Your kisses are worth waitin' for
Believe me

I don't stay out late
Don't care to go
I'm home about eight
Just me and my radio
Ain't misbehavin'
I'm savin' my love for you

Like Jack Horner
In the corner
Don't go nowhere
What do I care?
Your kisses are worth waitin' for
Believe me

I don't stay out late
Don't care to go
I'm home about eight
Just me and my radio
Ain't misbehavin'
I'm savin' my love for you",Ain't Misbehavin',1978
Fats Waller,"I like to tinkle on an old piana
I like to play it in a subtle mannah
I get a lot of pleasure
With a spano' keys
Underneath my finger tips
Tricklin' off o' my lips

A handful of keys
And a song to sing
Now how could you ask for more?
Than ticklin' the ivory
Singin' jive
I repeat what I said before

I like to sing a little tune that's mellah
I like to vocalize
There's nothin' swellah
I love to have a supple melody
Just tricklin' off o' my lips

A handful of keys
And a song to sing
Now how could you ask for more?
Than ticklin' the ivory
Singin' jive
I repeat what I said before

I like to tinkle on an old piana
I like to play it in a subtle mannah
I know I'll always be the top banana
With a handful of keys

",Handful of Keys,1978
Fats Waller,"Don't even go to a movie show
If you're not by my side,
I stay home by my radio,
But I'm satisfied!
All my flirtin' days are gone,
On the level from now on!

Don't go for any excitement now,
Books are my best company.
All my opinions have changed somehow,
Old-fashioned as can be!
When you really learn to care,
There's a thrill in solitaire!

Keepin' ou of mischief now,
Really am in love, and how!
I'm through playing with fire,
It's you whom I desire!

All the world can plainly see
You're the only one for me!
I've told them in advance
They can't break up our romance!
Living up to every vow,
I'm keepin' out of mischief now!

All the world can plainly see
That you're the only one for me!
Say I've told them, told them in advance
That they can't break up our romance!
Living up to every vow,
I'm keepin', keepin' out of mischief now!",Keepin' Out of Mischief Now,1978
Fats Waller,"Who's that walkin' 'round here? 
Mercy! 
Sounds like baby patter 
Baby elephant patter, that's what I calls it] 

Say, up in Harlem, at a table for two, 
There were four of us, me, your big feet and you 
From your ankles up, I say you sure are sweet, 
From there down, there's just too much feet! 

Yes, your feet's too big! 
Don't want ya 'cause your feet's too big! 
Can't use ya 'cause your feet's too big! 
I really hate ya 'cause your feet's too big! 
Yeah! 

Lah-dee-doo-dah, 
Nah-dah-nah-dah 
Where d'ya get 'em? 
Nah-dee-ah-dah

Your girl, she likes ya, she thinks you're nice, 
Got what it takes to be in paradise 
She said she likes your face, she likes your rig, 
But, man, oh, man, them things are too big 

Oh, your feet's too big 
Don't want ya 'cause your feet's too big! 
Mad at ya 'cause your feet's too big 
I hate ya 'cause your feet's too big 

My goodness, gun the gunboats! 
Shift! Shift! Shift!] 

Oh, your pedal extremities are colossal 
To me you look just like a fossil 
You got me walkin', talkin' and squawkin', 
'Cause your feet's too big, yeah 

Come on and walk that thing 
Oh, I never heard o' such walkin', Mercy! 
You know your pedal extremities really are obnoxious. 
One never knows, do one?]",Your Feet's Too Big,1978
Fats Waller,"Carolina 
Gave me Dinah; 
I'm the proudest one 
Beneath the Dixie sun. 

News is spreadin' 
'Bout our weddin'; 
I hear church bells ringin', 
Here's the song my heart keeps singin': 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean liner, 
Just to be with Dinah Lee! 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean!, 
Just to be with Dinah Lee! 
",Dinah,1978
Fats Waller,"I'd work for you, I'd even slave for you
I'd be a beggar or a knave for you (whatever that is)
And if that isn't love, it'll have to do
Until the real thing comes along

I'd gladly move the earth for you
To prove my love, dear, and its worth for you
If that isn't love, it will have to do (gotta do)
Until the real thing comes along

With all the words, dear, at my command
I just can't make you understand
I'll always love you, darling, come what may
My heart is yours, what more can I say?
(You want me to rob a bank? Well I won't do it)

I'd sigh for you, yes, I'd even cry for you, yes
I'd tear the stars down from the skies for you
If that isn't love, well skip it, it'll have to do
Until the real thing comes along

Listen baby
I'd even sigh for you, I'm 'bout ready to cry for you
I'd tear the stars down from the skies for you
If that isn't love, it'll have to do, baby, yes
Until the real thing comes along
(Here's the real thing, baby)",Until the Real Thing Comes Along,1989
Fats Waller,"By the light of the silvery moon
I want to spoon
To my honey, I'll croon love's tune
Honey moon, keep a-shinin' in June

Your silvery beams will bring love's dreams
We'll be cuddlin' soon
By the silvery moon",By the Light of the Silvery Moon,1989
Fats Waller,"Cold empty bed, springs hard as lead
Pains in my head, feel like old Ned
What did I do to be so black and blue?
 
No joys for me, no company
Even the mouse ran from my house
All my life through I've been so black and blue
 
I'm white inside, but that don't help my case
Cause I can't hide what is on my face
I'm so forlorn. Life's just a thorn
My heart is torn. Why was I born?
What did I do to be so black and blue?
 
I'm hurt inside, but that don't help my case
Cause I can't hide what is on my face
How will it end? Ain't got a friend
My only sin is in my skin
What did I do to be so black and blue?
Tell me, what did I do?
What did I do?  What did I do?
What did I do?  What did I do?
What did I do?  What did I do?
What did I do? Tell me, what did I do to be so black and blue?
What did I do to be so black and blue?",Black and Blue,1990
Fats Waller,"Now won't you listen honey, while I say, 
How could you tell me that you're goin' away? 
Don't say that we must part, 
Don't break your baby's heart 

You know I've loved you for these many years, 
Loved you night and day,
Oh! honey baby, can't you see my tears? 
Listen while I say

After you've gone and left me cryin'
After you've gone there's no denyin'
You'll feel blue, you'll feel sad
You'll miss the dearest pal you've ever had

There'll come a time, now don't forget it
There'll come a time when you'll regret it
Someday, when you grow lonely
Your heart will break like mine and you'll want me only
After you've gone, after you've gone away

After you've gone and left me cryin'
After you've gone there's no denyin'
You're gonna feel blue, and you're gonna feel sad
You're gonna feel bad
And you'll miss, and you'll miss,
And you'll miss the bestest pal you ever had

There'll come a time, now don't forget it
There'll come a time when you'll regret it
But baby, think what you're doin'
I'm gonna haunt you so, I'm gonna taunt you so
It's gonna drive you to ruin
After you've gone, after you've gone away.",After You've Gone (#2),1990
Fats Waller,"In my solitude
You haunt me
With dreadful ease
Of days gone by

In my solitude
You taunt me
With memories
That never die

I sit in my chair
And filled with despair
There's no one could be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
I sit in my chair

Filled with despair
There's no one, no one
No onecould be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
",Solitude,1990
Fats Waller,"I got rhythm,I got music
I got my gal, who can ask for anything more?
I got daisies in green pastures
I got a wicked girl, who could ask for anything more?

Old man trouble, you'll never find him
Hangin' 'round my front door

'Cause I got rhythm, music that goes with it
I got my gal, who could ask for anything more?
Who could ask for anything more?

Oh, that's brother Duncan, he's gettin' smart too!
See that cat stridin' over there, look like he's trying to get something from me!
Look like he's trying to get something from me
Show him how to swing, Hankey
Oh, hang on in there
Oh, I got him some, he belongs to me
He's mine, he's mine, yeah
Hang loose
Ha-ha!
Well, all right!

Hey!

Well, all right then",I Got Rhythm [From Girl Crazy],1990
Fats Waller,"A-Tisket A-Tasket
A green and yellow basket
I bought a basket for my mommie
On the way I dropped it
I dropped it, I dropped it
Yes on the way I dropped it
A little girlie picked it up
And took it to the market
She was truckin' on down the 
Avenue without a single thing to do
She was peck, peck, peckin' all around
When she spied it on the ground
A-Tisket A-Tasket
She took my yellow basket 
And if she doesn't bring it back
I think that I shall die
(Was it red?)
No, no, no, no
(Was it brown?)
No, no, no, no
(Was it blue)
No, no, no, no
Just a little yellow basket","A-Tisket, A-Tasket",1991
Fats Waller,"Chillun', listen here to me
This is my philosophy
To see me through the day
To scare my cares away

All God's Chillun Got Rhythm
All God's Chillun got swing
Maybe haven't got money
Maybe haven't got shoes
All God's Chillun Got Rhythm
For to push away the blues
Yeah !

All God's Chillun got trouble
Trouble don't mean a thing
When they start to go ho ho ho de ho
Troubles bound to go 'way, say!

All God's Chillun Got Swing.
",All God's Chillun Got Wings,1991
Fats Waller,"Oh, the flat foot floogie with a floy, floy, 
Flat foot floogie with a floy, floy, 
Flat foot floogie with a floy, floy, 
Floy doy, floy doy, floy doy. 

Yeah, yeah yeah, byah, oh, baby! 
Yeah, byah, byah, oh, baby! 
Yeah, byah, byah, oh, baby! 
Yeah, byah, byah! 

Whenever your cares are chronic, 
Just tell the world, ""go hang,"" 
You'll find a greater tonic, 
If you go on swingin' with the gang! 

Flat foot floogie with a floy, floy, 
Flat foot floogie with a floy, floy, 
Floy, floy, floy, yeah! 
Send me on out there! 

[Shouting and muttering to the band.] 

Whenever your cares are chronic, 
Just tell the world, ""go hang,"" 
You'll find a greater tonic, 
If you go on stumblin' with the gang! 
Hey, hey, hey, yes, yes! 

",The Flat Foot Floogie,1991
