Band,Lyrics,Song,Year
Pee Wee Russell Quartet,"If you hear
A song in blue
Like a flower crying
For the dew
That was my heart serenading you
My prelude to a kiss

If you hear a song that grows
From my tender sentimental woes
That was my heart trying to compose
A prelude to a kiss

Though it's just a simple melody
With nothing fancy
Nothing much
You could turn it to a symphony
A Shubert tune with a Gershwin touch

Oh how my love song gently cries
For the tenderness within your eyes
My love is a prelude that never dies
A prelude to a kiss

Though it's just a simple melody
With nothing fancy
Nothing much
You could turn it to a symphony
A Shubert tune with a Gershwin touch

Oh how my love song so gently cries
For the tenderness within your eyes
My love is a prelude that never dies
A prelude to a kiss",Prelude to a Kiss,1965
Pee Wee Russell's Rhythmakers,"Carolina 
Gave me Dinah; 
I'm the proudest one 
Beneath the Dixie sun. 

News is spreadin' 
'Bout our weddin'; 
I hear church bells ringin', 
Here's the song my heart keeps singin': 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean liner, 
Just to be with Dinah Lee! 

Dinah, 
Is there anyone finer 
In the state of Carolina? 
If there is and you know her, 
Show her! 

Dinah, 
With her Dixie eyes blazin', 
How I love to sit and gaze in 
To the eyes of Dinah Lee! 

Yet, every night, 
My, how I shake with fright, 
Because my Dinah might, 
Change her mind about me! 

But if Dinah, 
Ever wandered to China, 
I would hop an ocean!, 
Just to be with Dinah Lee! 
",Dinah,1996
Pee-Wee,"Mr. Lover, Mr. Lover, Mr. Lover

Uh, uh, well
Sugar
Here's another one
And another day

Move to this, let me see you jump and twist
Pump your fist ?cause you know it's hard to resist
As long you know you're rollin' with the love
Specialist
Feel the pow, let me put the groove in your hips
The night is young, so let's go roll with the fun
You got some gum, take it out, gimme some
'Cause I'm about to play an old girl like a drum
She shackatack, poor soul settle down

Girl, what you gon' do with all that body
(Shake it up all night)
Careful with that thing before you hurt somebody
(Tell me what you like)
Do it, baby

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Gotta holla' to my fellas who be hangin' by the
Bathroom door
Waitin' for the honeys dance in the dance floor
Push up and get the niggas y'all ready for the score
Now who's the dog, you're the one that sung hardcore, come on
I gotta take this part to a new high
Keep it tight, ain't got no time no fight
You want to be a player, better know to do it right
Kissin' all the honeys under the disco light

Girl, what you gon' do with all that body
(Shake it up all night)
Careful with that thing before you hurt somebody
(Tell me what you like)
Let 'em know

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance

Take you where there's all night action
Dancin' to the beat with a passion
Mr. Lover party's happenin'
Doin' anything you imagine

I'll take you where there's all night action
Dancin' to the beat with a passion
Mr. Lover party's happenin'
Doin' anything you imagine

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

So baby-baby, let me see you move your body on the
Dancehall floor
Gotta one, just jigga, shake it up, gimme more
Jerk chicken on the grill, so make the champagne pour
Girl, don't be a drag, I might show you the door
(What?!)
I like to see bodies take and shake
Dressed in lace, uh, and a perfect shape
Girls local and out of state
I got a couple of them and I'm gettin' ready to mate

Cassandra, let's shake (Shout)
Shake your body down to the ground
Michelle, let's shake(Shout)
Shake your body down to the ground

I want Theresa to shake (Shout)
Shake your body down to the ground
Lisa to shake (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground

Let's dance, let's shout (Shout)
Shake your body down to the ground
Let's dance, let's shout (Shout)
Shake your body down to the ground",Dance & Shout,2000
Peedi Crakk,"The room is spinnin'
Nd I cant breathe
Nd o0h my head is just achin'
Hands won't stop sweatin'
And my knees girl they just wont stop shakin'
My stomach is turnin' flips
And I feel sick
Ya see [yeah]
And this is all just at the thought of you leavin' me

[Hook:]
[baby I'm a fool]
Am I stupid?
[baby I'm a fiend]
Addicted to it
[baby I don't know]
But your my get right when its rong
[baby its your smile]
Makes me happy
[baby its your touch]
So relaxing
[whatever it is]
Without it I just can't go on
And I want you to know that

[Chorus:]
I just can't help myself
I just can't help myself
I just can't help myself
I don't need nothin' else
All I need is you
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me[4x]

Never gonna be without cha'
See myself with only you
I finally found my inspiration
Here your voice sing
[baby wooohhoo00oo]
Anything I gotcha'
Watcha' want indeed I'll be
Cus you are my everything
So baby please just
Stay with me

[Hook:]
[baby I'm a fool]
Am I stupid?
[baby I'm a fiend]
Addicted to it
[baby I don't know]
But your my get right when its wrong
[baby its your smile]
Makes me happy
[baby its your touch]
So relaxing
[whatever it is]
Without you I just can't go on

[Chorus:]
I just can't help myself
I just can't help myself
I just can't help myself
I don't need nothin' else
All I need is you
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me[4x]

[Peedi crakk:]
Dah dah dah dah dah
DOWN
From the 215
My babygirl ride right on my left handside
Mercedes rug slide through the palm of a dime
The brother known best
Its the prince
And you my princess
Let's get it on
Mami ga-linda
Look at cha' beautiful smile
I don't wanna leave ya
Why don't cha stay for a while
I love to love ya
Like heavy bum-bum-tiddly-dee
Take off ya sneaks
And leme tickle ya feet
Peedi a libra
You think that peedi a freak
O0oh you a leo
I heard they rather unique
Your sucha diva
Your sucha pleasure to meet
Your 1 of ur stature
1 ina million
Nothin' else matters

I love to turn you on
Your like my favorite song
Without you would be wrong
[would be wrong]
Forever and always
Did you know what you do for me?
Love you you're my melody
Wearin' my heart on my sleeve
[music]
You're all I need

[Chorus:]
I just can't help myself
I just can't help myself
I just can't help myself
I don't need nothin' else
All I need is you
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me
Why don't you just
Stay with me[4x]",Stay with Me,
Peedi Crakk,"[Peedi Crakk]
It's not a game I'm from Philly
Go by the name P, Prizzy Mac Milly
Used to with Young Crizzy in the back rolling on twigs
People want to know who run with me, nobody but the bang, bang

Streets will forgive me, street vocals searching the city, sing
Peddi, Peddi, I heard that they got your number
The alias you've been living under the mack goes thrriiing
Peddi, Peddi, I heard that they watch your mother

Got a hit on your brother, like motherfucker don't - blliinng
Crack, smack a tooth out your choppers
Any wrong move, I blast the tool up on you fuckers
Wait, that's just enough for you to follow

Heavyweight rap, I spit for much for you to swallow 
Blap, Blap, number one with a bullet
Play with them guns to the fullest
Your stupid ass get, clapped, bap

About my past and my future, you disrespect it, I'll shoot you
Treat it just like that...

[Chorus: x 2]
[Peedi C] Now one's for Peedi Crakk
[Freeway] And two's for Free'
[Young C] Three for Young Gunna
[B Sigel] And four for Sig'
[Peedi C] You know it's SP yes we above of those things
First the mack go ring, and when it's done it go ting

[Freeway]
All of the sudden and there's six million ways to rhyme
There's still six million ways to D-I-E
I'll smack your P-why-T, with the bun and the nine, nigga
I live me rhymes, why'all ain't Free

But why'all know why'all heard of him
Niggaz can not serve him, not see him when he floatin' by, windows be dark tinted
Stop playing thinking you touch him, trouble you deep in it
Clock spitting, it's just the principle, my principality

Follow me home, better have a full tank, money for shoes
What you fools think, full bank money from shows
It's the Roc bitch, I'm on your block bitch
I'm in the cock-pit, you think it's a rose

So what if it's brown from Mac, gotta take it back, back
And gotta bobble the gat, push your shit back, back
Free, house the trap, push the release day back
Me and crack at it again, add it to wax

[Chorus]

[Young Chris]
It's not a game I'm from Philly
Go by the name, Young Chris, or Young Gunner
Know my partner Young Neffi, we the youngest out the gang
Mami's spend a lot of meta, man I treat 'em all the same

Closest thing to my thang, is my thang, thang
Niggaz they act dumb act they think, thangs
Soon as the crackers come, they hit the bing, and sing
Niggaz on the street whisperin', Police District and

Tell them about the drops and when the Puerto Ricans did Shamear
The dough get 'em, about the flow switchin' em
Got the greatest listening, haters 4-5'n them
Blasin' not missin' 'em, LA missin' him

Muhammad thang got his momma thinking that it's cousin Chris and 'em
Though we in a better place, be here, he rather too
But our father, the number when he ready too
Do not bother the rumble, niggaz ready too, bang you in a second
Keep the banger for protection

[Chorus]

[Beanie Sigel]
It ain't a game I'm from Philly
Go by the name B. Siggy, Mac Milly, Mac Mittens
Broad Street Bully, Mac go fully, bitch
My whole squad sing chiti-bang, bang

Make the city gangbang, stay pop, chain GANG
Why'all ain't said a damn thang, with your thang thangs
Nigga, we can do the damn thang
The war ain't over 'til that fat bitch sang

Or the last bullet from my Mac blaang, mayne
My whole click goin' reign, the half a clip will melt ya
For shelter, don't get caught up in the drizzle
Hit you in the spittle, and then bring it back again

It ain't a thang to make your brains go hang, mayne
Got bitches on the thang, thang
Because they like the way the S.P. chain swings
City of Philly, you know that city brought your city the slang
My squad with me, and they ready to bang, bang

[Chorus]",One for Peedi Crakk,2002
Peedi Crakk,"[DJ Clue]
Part 1!

[Memphis Bleek]
The Roc!

[Jay-Z]
Roc, yeah why'all it's the Roc

[DJ Clue]
New shit, Roc Army

[Chorus]
[Scratches (Jay-Z)]
""Memph, Memph, Memph, Memph Bleek"" (Roc-a-fella is the Army)
""Mac, Mac, Mac"" ""Sparks, O"" (Roc-a-fella is the Army)
""Lil Chris, Lil Neef"" ""Freeway"" (Roc-a-fella is the Army)
""Killa,"" ""Cam'Ron"" ""Jigga"" (""are-O-see Niggas"") (Roc-a-fella is the Army)

[DJ Clue over the chorus]
Jay-Z, Peedi Crakk
Cam'Ron, Freeway What
Clue

[Jay-Z]
Illest since the Row had it, nigga now the Roc got it
Nigga get you blocka'ed lean em like a dope addict
Hov the hustler, CD's a coke habit
Ya dancing wit the devil, muh'fuckas is slow draggin (C'MON)
Hov is big homie, Beanie is the co-captain

[Freeway]
I'll A.K. ya tee, don't forget about Free
Chris and Neef, Sparks and Oski
All my niggas on the streets get low with M. Bleek (Whew!)
Who the fuck want what

[Cam'Ron]
It's the newest addition, mathematician
Cracks in the kitchen, multiplication
Rocks that I slash with precision
Killa Cam Motherfucker

[Freeway (Cam'Ron)]
We got gats tearin the basement
Mac in the car, clap from a distance
(Kill ya man motherfucker)
They track stars, half of them racin
Run from the gate, straight to the district
Freeway motherfucker
These hatin niggas testing my patience (C'mon)
Reach for the Smith-n

[Chorus]
[DJ Clue over the chorus]
Dame Dash
Dream Team

[Sparks]
?Joey",Roc Army,2002
Peedi Crakk,"We're the ones with the flame (""Yeah"")
We're the fire that remains (""Turn Rell up a little bit"")
We're controllin' the game from now on (""Huh"")

Yeah! It's the world reknown
Internationally connected
Locally accepted
Roc-A-Fella Records
Don't get it confused (""Roc, baby"")
Doin' what we do (""It's The Roc, baby"")
B. Sig., Rell, Peedi Crakk, Free, Young H-O, Bleek (""You understand"")
Introducin'

It's Young see (""Young see!"")
Home of Philly, young and hungry
All the girlies want to fall in lust with me
And every hood in the world discussin' me
I hated once when I didn't give it up to Neef

It's Neef Buck (Neef Buck!"")
Out the cut (""Out the cut!"")
All the haters want to claim that they fuck with us
It ain't a game, niggas know that they Toys are Us
They can't fuck with us

I'm the one
Man I'm money, hoes, clothes and shows
To do with your ho all wrapped in one
I'm not done
Man, I'm the shit after its all said and done
The one to cop one, come back for another one
Quick fast, like rapid refund
I'm the, mean green out the money machine
I'm not done
I'm Omilio, and interviews thought you could hold Sparks in the hood

And you like it

All those haters talking shit we don't like it

We love it
That black mask, black glove shit
Roll up on him don't budge, bitch
With my mack, and my tech
And my vest, just like that
For them niggas thinkin' Mack Milli not really from the streets
I'm that gallstone trapped in the belly of the beast

Those seen here we'll lead you forever
And we will not leave you, never
And our voices will ring (""ring"") together
As one

It's young Free
Move, workin' the wheel
Hand jerkin' the V
Busters don't let you crossed the line
Thinking I'm off my job
But I'm on like Chris when he popped his 'cause
Thinking them slugs'll fly

Call me P.C.
Tempers feelin', I peel
Look how I'm killin' the wheel
The fitted tilt to the left
The shirt blend with the sweats
Your girls skirts invest
She undressin', don't stare
Check the picture nigga

I'm the one
Young H-O, a game of one
What you think I'd do to the brain of that dame you brung
Listen hon, twist one, this Armi, sip some
It's only 40 proof, it feel like 151
When I'm done
Make a run with The Roc
Rock Air Force 1's
Rock a bun, hide shit in her hair when I come
Through customs, cops can't bust him
It's Hov the Hustler, I'm having one hell of a run

And you like it

All those haters talkin' shit we don't like it

No, we love it
I got a mommy with a body, don't touch it
You can't fuck wit
Young Easy, I on the Just Blaze production
You get nothin'
We get enough spins
Can't stop us from copping bottles while we clubbin'
It's the are-O-see forever, tell the public, huh!

Those seen here we'll lead you forever
And we will not leave you, never
And our voices will ring (""ring"") together
As one",As One,2002
Peedi Crakk,"Whoo! Now clap for me mami, OH!
Just clap for me mami, JUST BLAZE!
Okay, and Free, okay, yeah (?)
Que tu quieres mujeres, said she blow la-la
FLIPSIDE - and she my baby mama
Get wild! Okay

[Freeway]
Freeway got the hood on smash
Pop in tape, step on gas and get ghost nigga!
Freeway got the club on lock, step on stage
Set it down leave with a broad, check for her age

Post up, fans suffer circle the block
Call the cops - it's the Roc in your area!
Post up, distribute to the block
Freeway move the rocks in your area!

Yeah, pop tried to shut me down
Cops tried to shut me down, haters want to hit me up
What? My glock carry heavy rounds
Mack carry heavy rounds packed in the Chevy truck

What? You better ring the alarm
Before I cock back, dump on you and your boys
And have black suits, tucked on you and your mom
But back to the song, said she want to suck on me and the boys

Her ass look good in a thong
And she want me to sneak in the building like trolls and a toy
Best believe there's Trojans involved
Hats lift over the boy, oh boy

[Chorus: Freeway]
We rip crowds, whole lot of fire and a little bit of bass
is all it takes to make the place
GET WILD, whole lot of style and a little bit of cake
is all it takes to make her skate
FLIPSIDE (flipside) crack house and a little bit of bass
is all it takes to make the block
GET WILD (get wild) park keys and a little bit of cheese
is all it takes to make her leave

[Peedi Crakk]
With these (with these) O.G.'s (O.G.'s)
Tell that hoe until she roll on a pole I'm tryna squeeze
with ease (with ease) then breathe (then breathe)
I ain't Hov', I just know what I know

I'm talkin O. Sparks five, ride for a dollar bill
Famous up in Hollywood, high in them Holly-hills
I, can't deny how the mamis feel
Hidin the cable bill, slide with your baby girl

P. Crakk and I ain't for play
I got a mack that'll change your day
Fall back, get your act in tact
P-I-M-P you-P H-O-E-S is all the rest

And yes, this is Philly, you welcome to come check us
Crakk, wherever I holla at be gettin neck in
Pass her the thing, tell her make it go ring
The prince of S.P., is soon to be the king
And we...

[Chorus]

[Freeway]
Now how many hoes in your motherfuckin group?
want to take a ride in my '89 Delk
She felt the kid, thumbtack, held the roof
Up on her cell phone, ""Freeway got me in the squadder
He a rider, from the block to the booth""
I'm as, real as they come, the gorillas'll come
Six could chill 'til they come, gotta peel when they done
But let her spend the night, all night
Cause the heat call me a liar
She just like +Honey+ so I called her Mariah
want to see, if she got what it takes to carry across state
And travel across state, with things taped to her waist
Mami want to ride with pa
Bad bitches get scooped like Haagan Daas
And put on the team shoot, put on the Bean bitch
Lean bitch, shoot at they entourage
Hit up the team camp, pull on your jeans bitch

[Chorus]",Flipside,2003
Peedi Crakk,"[Verse 1: Young Chris]
Criminal background, State Prop's back now
Lookin' for a squad like ours, picture that clown
Difference in them verses what we talk we live it too
They just beats and hooks far from lyrical
Just a lil' piece of mind I thought I'd share with you
They don't really care for you
Be a lil' careful, you
Might think you sharin' ya shit
And the weirdest shit
Then next time you hear his shit
You hearin' you
That just let's me know I'm gift with the lyrics too
While I don't take it personal
Reverse em' when they share with you
Keep her near you, unless you sharin'
'cause I party mines
Sippin' on my name while you lames drinks Bacardi lime
I'm takin' brains for the game when it's party time
Thinkin' you here to hang with the gang?
Well I'm sorry ma
Go ahead ma, keep ya ol' man Chris
Not Ronnie, ain't no old man shit
Plus you know this

[Chorus: Peedi Crakk]
Criminals grindin', you hear us rhymin'
But at the same time nines is in alignment
State Prop, a problem try to hide ya diamonds
As if Peedi and them Youngins won't find em
As if B. Sig and Freeweez ain't behind em
Omilio Sparks and Oschin, perfect timin'
We criminal background, we back now
So lemme see ya motherfuckin' diamonds, diamonds..

[Verse 2: Peedi Crakk]
Now...
Know Crakk pick up on em bitches like Chevys
Got my Avalanche tinted, know who in it P and Lezzy (P and Lezzy)
Blowin',???? then he passed it to Haniffy
Tell me Crakk is off his grindin'
I'm in the heaviest weight class ho
C.R.E.A.M's say blast
Got a camera in my bathroom lookin' at ya ass
Know my whirl-a-frame playin' too bout to break fast
Get a half, while my nigga Tommy Buttas do the math (do the math)
It's like a capsule, you can see it from the past
From the way they call me Crakk, from upstate I'm countin' cash
From Montgomery's ass
I might blast you, look at my lap, I'm in the cash rule
The girls feel so good, but the brain is not ready, I don't know
I'd rather talk to a woman, 'cause their mind is so steady, now here we go

[Chorus]
[Verse 3: Young Chris]
I undastand that the ROC a crowded family
But I gotta lotta family
And I'm one of the hottest
I know the fans runnin' to cop us
Will need that jam that have Def Jam want em to drop us
Can't none of them stop us, one in the top plus
Ya don't really live it ya'll runnin' the blockbust
They get it from the flicks (watchin' too many movies)
Now watch them cameras
If they don't get it from a snitch, they get it from the flicks
I limit on these chicks, and kinda when I get head
Ever since they told me you could get it from the lips
I never hadda pops, I can get it from some shit
Used to get it on the strip, or they get it from the clips

[Chorus]
[Outro: Young Chris]
Young see!.....P.C.!
Chad West, yous a problem!
Brian Crest, holla at ya boy!!
My nigga P!
Neef Buck, Face Dolla
Sigel, Free, O and Sparks
It's our summer
Brice holla at the doe!!!!
",Criminal Background,2003
Peedi Crakk,"(Peedi Crakk)
Yeah, don't even wet it nigga, I got this one
North mothafuckin' Philly boy, fuckin' mafia and all that,
State Property, Peedi Crakk

And I'm G.A.M.E., so please don't tempt me
Yo that 4-5 keep holdin' your boy down,
We'll leave ya in the live, put everything in the ground,
And I ain't tryin to brag, but the S-5 pound,
Keep shittin' on the ass everytime I flex ground now
I got my moms to thank, and her boy good
I kiss her 'fore I leave then hit you up in the hood,
A nigga gon' bleed and Peedi don't need good
And I'm G.A.M.E. so please don't tempt me
This one is for my hood, my gun ain't unda the hood,
It's sittin' here on my lap, my cap is under my hood, good my aim good,
My aim good I'm doin' this like I should,
And I'm G.A.M.E. so please don't tempt me
See big up in the hood, with see's sayin he low,
Elle D took a scooter he comin' back with the smokes,
See niggas in the hood nigga beggin a niggas up in there

(Lil' Cease)
Yo, I roll wit Peedi Crakk, I drink booze wit' Free
Smoke a pound wit Young Gunnas, plus I mack wit Beans,
That was Sate P, mad south Mafia Gang,
And them slugs go sting crack a skull in yo brain
And sing yo ass a lullaby, nigga mo' money mo' problems, mo' murda, mo' homicide
Bang, bang, Mafia Gang, we let the drama ride
G.A.M.E. so please don't tempt me
I'll pop ya cause I'm higher than paranoid,
Sometimes I feel like my niggas is hammer boys
Beat ya to a pulp, like Suge ya daddy boy
GAME so please don't tempt me
I'ma squeeze til' my clips on empty, empty,
Every piece of slug all on your Bentley,
So don't tempt me nigga, I gets busy
G.A.M.E. so please don't tempt me

(Beanie Sigel)
Well they call me be	 Mack, 
But today I got the K, I got the S, I got the A,
I don't think you want to play, OK
My choppa clicks, hold a hundred copper sticks
And I'm G.A.M.E. wit them things off safety
I play the hood, usually up to no good,
Keep my vest on my chest, under my SP hood, I'm good
I'm layin' low and my squad are burnin' woods,
And I'm G.A.M.E., so please don't tempt me
It ain't no thing for me to swing around your block,
Wit them machines that go ahh,
Get off the scence before the cops, ain't nobody seen squat,
All they did was heard the shots
And I'm G-O-O-D, like you don't know me
Or know where I stand on ya, grown man on ya
Shot can on ya, play a block blam on ya, blam
And blast still all greasy on you,
It ain't shit to lay ya half a mil easy on you
You on them blockbusta, I'ma come block bustas
State Prop fucka, I know you cop sucka, cock sucka,
I see the bitch all in yo face,
And I'm G.A.M.E. to piss all in your face

(Young Chris)
Well they call me Young Gunna, but today I'm Mr. Chris,
Got the 357 wit the speed loaded kit, ya hit
My 3 5th, make you niggas shit and piss, 
I'm wit the be	-A-N-G G-A-N-G, yeah
My boy Sig got mafia boy sees, and Peedi gonna bring the Property more cheese, please
Who gon' stop it to drop it and say (?)
And I'm G.A.M.E., you-P-S-E-T
Peedi in check, Sigel in check, Sigel got the eagle, (?) got them tecks
I know Free Wizzle got his thizzle in his vest,
And we G.A.M.E., we can BANG now
Why'all ain't a threat, why'all niggas is our pets (you muts)
You ain't a boss, why'all Young'ns gon' play fetch (say what?)
I play the charge, throw somthin' all in yo chest,
You gon are-E-S-P-E-see-T me now, now, now",G.A.M.E.,2003
