Band,Lyrics,Song,Year
Sunshine Anderson,"You had to be hiding from me all this time
Making me wait so very long for you
'Cause out of nowhere you just appeared before my eyes
Letting me know that there'd be no more lonely nights

Where have you been all of my life?
What took me so long to get it right?
Where have you been all of my life?
(Tell me)

How did you know when it was time to make your move
And how did you know this heart of mine was this needing?
Being with you helps me realize that dreams come true
Next time don't take your sweet old time
To bring your love to me, oh yeah

Where have you been all of my life?
What took me so long to get it right?
Where have you been all of my life?

To be honest, it's not fair
That so much time went by
Before we had a chance to share
Our love, we should've been together
But it's better late than never

Where have you been all of my life, baby?
Where have you been all of my life? Tell me

Where have you been all of my life?
What took me so long to get it right?
Where have you been all of my life?
",Where Have You Been,2001
Sunshine Anderson,"Hope you know
As far as I am concerned we're through
I am tired of keeping up with you
What made you think you that you could beat the odds?
Running round chasing all them broads
And you can't even say it ain't true
The way you treatin' me it ain't cool
Go ahead and be the playa you gonna be minus me

[Chorus: Repeat 2X]
So how about you do you
And I will be me
I am so ready to move along

I was there six months ago when you had lost your job
And you ain't even have no car
You was coming in and out back and forth
And it was me funding your child support
'Coz you didn't have a dollar to you name
And you still don't have a dollar to your name
And if I stick around it will be a shame

[Chorus: ]",You Do You,2001
Sunshine Anderson,"Before you came I thought every man was the same
Thinkin' to myself that it's a dog gone shame
Then when we first met I didn't quite know what to expect
But we've been together ever since and I have no regrets

You mean so much to me
I'm so happy to be your woman
Love is so had to find
Which is why I'm thankful that I'm your woman

You and me somehow connected spiritually
Connected mentally, connected physically
And so I believe all the obstacles that we've
Encountered along the way makes us strong today

You mean so much to me
I'm so happy to be your woman
Love is so had to find
Which is why I'm thankful that I'm your woman

Many days I feared I would end up all alone
Never finding a love I can call my own
But then you came along and swept me off of my feat
And for the first time in my life I feel complete

You mean so much to me
I'm so happy to be your woman
Love is so had to find
Which is why I'm thankful that I'm your woman

You mean so much to me
I'm so happy to be your woman
Love is so had to find
Which is why I'm thankful that I'm your woman

You mean so much to me
I'm so happy to be your woman
Love is so had to find
Which is why I'm thankful that I'm your woman
",Your Woman (Interlude),2001
Sunshine Anderson,"Tonight I'm giving you
The chance to show and prove
What you're really all about
Even though it's hard
I'm letting down my guard

There's been times in the past
When true love is what I thought I had
But that wasn't the case

I wish I could erase
The times I've hurt so bad
And now I find myself, here with you
Just as nervous as can be

Trying to give love a chance to live inside of me
Tonight I'm giving you
The chance to show and prove
What you're really all about

Even though it's hard
I'm letting down my guard

I cannot lie
You more than caught my eye
I'm really liking what I see
And now that I know if you and I can grow
If I never let the past go

Tonight I'm giving you
The chance to show and prove
What you're really all about
Even though it's hard
I'm letting down my guard

Tonight I'm giving you
The chance to show and prove
What you're really all about
Even though it's hard
I'm letting down my guard

You seem like, your mama raised you right
It was nice of you to invite
Me out for a night on the town
And so far I like how you get down

Tonight I'm giving you
The chance to show and prove
What you're really all about
Even though it's hard
I'm letting down my guard

Tonight I'm giving you
The chance to show and prove
What you're really all about
Even though it's hard
I'm letting down my guard
",Letting Down My Guard,2001
Sunshine Anderson,"[Petey Pablo]
Getcha money, it's tha come up
Nada nada, get the whole thing
Do it big.. yeaaaaaaaaaaaa

[Petey Pablo]
Time is tickin', with a hole in the hourglass
Startin' guns, been five
And I ain't tryin to come in last
Ain't no need for me to be upset
And ain't no need for you to be mad
If a man got his own pad
And whether he want forty-karat
He gonna have to do that there, prove yourself
The greed words, you had that there
What a dream, he would always had
And it ain't right, but that's the way it is
In this life, you don't get to deal
You can climb to the roulette wheel
I want something I can leave my kids
The memories of what they wish their daddy had did
If I could leave them all a couple of mill
And show em how this cruel world can really get the best of a nigga
I'd show em life through the eyes of a demon
The only thing that matters is the root of all evil

[Chorus-Sunshine Anderson (Petey Pablo)]
Getcha money made (getcha meoney), it's tha come up (it's tha come up)
Not a little bit (nada nada), get the whole thing (get the whole thing)
Gotta do it big (do it big), to sum it up (yeeaaaaaaa)
We just wanted it, tha come up
[This time through added libs by Sunshine Anderson]
Getcha money made (getcha meoney), it's tha come up (it's tha come up)
Not a little bit (nada nada), get the whole thing (get the whole thing)
Gotta do it big (do it big), to sum it up (yeeaaaaaaa)
We just wanted it, tha come up

[Petey Pablo]
I ain't got time to be bothered with ya'll
I got a hundred problems and there's only one way I'm gonna solve em
I'm gonna have to get my grind on
Hustlin' and using my muscle tryin to bring the prize home
I ain't the only nigga with issues and I know that
But I ain't concerned with nobody's issues by mine Jack
I invented jail, invited(??) em back
Hell, I'm still in that
The only thing left now is six feet of cold black
Flower bringin' and church singin'
In a grave stiffed up and stankin'
And you can tell that I've been thinkin' can't cha(can't cha)
Now maybe you can understand my anger
And while I'm still out there candy slangin'
And while I'm out there, chasin' them banks
And why I gotta smoke a pound of dank
You never know when your day gonna be your last day
Better get this money when it should've been made (maaade)

[Chorus]
[Petey Pablo]
I'm sorry it had to come to this (to this)
I know I'm really disrespecting your family members
That really love to care
It ain't ya'll, cause ya'll know me better than this
I guess it's just the way that I'm is
And maybe I'm a deadbeat kid
Maybe I really don't deserve to live
Maybe they should have gave me life in prison
Only takin' what they give me
Cause out here, I'm stuck in menace
Cause out here, I'm a threat to niggas
I'm like smokin' and pumpin' gas
Light the fire loose to the filter (whew)
You don't feel the vibe we givin'
Cause if you'd did, you'd done been the hell up
You'd done been stickin' ahead of your business
You'd of been, shittin' embarrassed to hit me
You'd of been, sent them boys to get me
Nah ah ah
And I don't repent cause I ain't that nigga
And anything I done, I meant it (you meant it, you meant it)

[Chorus] 2X
[Sunshine Anderson]
Getch yo money made
Getch yo money made
",Tha Come Up,2002
Sunshine Anderson,"(All right all right,
Yeah yeah)

'cause looking back it was easy
It was easy
'cause I know that I can sacrifice
Looking back it was easy, easy, easy
It was easy
Looking back it was easy

'cause looking back it was easy

Easy

'cause looking back it was easy
It was easy
'cause I know that I can sacrifice
Looking back it was easy, easy, easy
It was easy
Looking back it was easy

'cause I know that I can sacrifice
Looking back it was easy, easy, easy
It was easy
Looking back it was easy

Easy
It was easy

(it was an easy job)
(something to do by you)
(something to do by you)
(by you, by you, by you, by you)

(mm, mm, all right all right)
(mm, mm, all right all right)
(mm, mm, all right all right)
(mm, mm, all right all right)",Easy,2003
Sunshine Anderson,"Sunshine, come on
Oh, oh, oh, oh, oh, yeah
I wanna give you something
(There's something that I wanna give you)
Listen, baby

We hung tough like new kids on the block
I stayed down like Luth stayed jukebox
(There's something that I wanna give you)
And I did everything that you asked me, you lousy so and so
But you took advantage, and now I wanna let you know
(There's something that I wanna give you)
I know it maybe hard for you to understand
But these days I don't really think of you as my man
(There's something that I wanna give you)

So do me a favor, and get your coat, get yo' hat
Get yo' knapsack 
Get ya lazy ass up off of my couch
I want you out
(There's something that I wanna give you)
'Cause we had...

[Chorus]
'Cause we had a long run but now it's over (it's over)
You wasn't believing what I said last night, but I told ya (but I told ya)
(There's something that I wanna give you)
I'm giving it to you, no he-he-hesitations
I'm giving your freedom, boy, to go
I'm outta patience
(There's something that I wanna give you)

Listen to me, you took me back, forth, south, and north
And I put up with that temper of yours, oh but now
(There's something that I wanna give you)
And I know you won't like it, but I just can't stomach
Tryin' a give you my all and getting nothing from it 'cause I done it!
(There's something that I wanna give you)
It was no walk in the park being yo' girl
I would have given anything in the whole world
(There's something that I wanna give you)
And one more thing, you were only so so in bed
I had to fake it more times than I can count on both of my hands
(There's something that I wanna give you)
'Cause we had...

[Chorus]

(Boy, you had it made)
You had it made
You could have stayed
(You really could of, but you had to change 
The way you treat me
You couldn't do what it takes to please me)
It's not a game (no, it's not a game)
Now it's too late
(Yes, it is
'Cause it took you way too long to get yo' mind right
Now I want you out of my life)

[Chorus]

To all my ladies 
Yeah!
If you feel me, let him go",Something I Wanna Give You [Main],2006
Sunshine Anderson,"It's getting kind of heavy, yeah, yeah
It's getting kind of heavy

See, I was raised in a good home with morals and all
Got my degree, made mama proud, and worked really hard
Bet she never thought I'd end up with a guy like you
Thugged-out, gold grill, Hustler with a caddy 
Big dreams, dirty south, nothing like my daddy

But I (love this man, and I can't stop)
He's like a force of nature (nature) 
Excuse me, but I love his dirty drawers 
And I'm (in love and with a thug, and proud of it)
He's like a force of nature (nature)
And nothing you can say (can keep me from him, no, no)

There's something in the way he looks at me, ooo
He's like a thief in the night that came and stole my heart
And, now, I just can't breathe 
But already know that mama just would not approve
She would look at me and say: ""You got too much to lose
Baby, slow it down 'cause you don't even know this man.""
But it won't happen like that 'cause mama just don't understand
That I...

(Love this man, and I can't stop)
He's like a force of nature (nature) 
Excuse me, y'all, I love his dirty drawers 
And I'm (in love and with a thug, and proud of it)
He's like a force of nature (nature)
(Keep me from him, no, no)

I ride with him, ain't going nowhere 
You can say what you want; I ain't gonna leave him
I lay with him; it feel so right
You can say that it's wrong but it won't change my mind
Thug and all, I'm with you, so tell me what you wanna do, baby
I believe in you and that's the truth, and I don't care what anybody thinks 
'Cause I love...

(Love this man, and I can't stop)
He's like a force of nature (nature) 
I don't know, but I need you, baby 
(In love and with a thug, and proud of it)
He's like a force of nature (nature)
(Keep me from him, no, no)",Force of Nature,2007
Sunshine Anderson,"Sunshine, come on
Oh, oh, oh, oh, oh yeah
I wanna give you something
(There's something that I wanna give you)
Listen, baby

We hung tough like new kids on the block
I stayed down like Luth stayed jukebox
(There's something that I wanna give you)
And I did everything that you asked me, you lousy so and so
But you took advantage, and now I wanna let you know
(There's something that I wanna give you)
I know it may be hard for you to understand
But these days I don't really think of you as my man
(There's something that I wanna give you)

So do me a favor and get your coat, get yo' hat
Get yo' knapsack 
Get ya lazy ass up off of my couch
I want you out
(There's something that I wanna give you)
Cause we had...

[Chorus]
'Cause we had a long run, but now it's ova' (it's ova')
You wasn't believing what I said last night, but I told ya (but I told ya)
(There's something that I wanna give you)
I'm giving it to you, no he-he-hesitations
I'm giving you freedom, boy, to go
I'm outta patience
(There's something that I wanna give you)

Listen to me; you took me back, forth, south, and north
And I put up with that temper of yours, oh, but now
(There's something that I wanna give you)
And I know you won't like it, but I just can't stomach
Tryin' to give you my all and getting nothing from it 'cause I done it
(There's something that I wanna give you)

It was no walk in the park being yo' girl
I would've given anything in the whole world
(There's something that I wanna give you)
And one more thing: you were only so-so in bed
I had to fake it more times than I can count on both of my hands
(There's something that I wanna give you)
'Cause we had...

[Chorus]

(Boy, you had it made)
You had it made
You could've stayed
(You really could've, but you had to change 
The way you treat me
You couldn't do what it takes to please me)
It's not a game (no, it's not a game)
Now it's too late
(Yes, it is
'Cause it took you way too long to get yo' mind right
Now I want you out of my life)

[Chorus]

To all my ladies 
Yeah!
If you feel me, let him go",Something I Wanna Give You,2007
Sunshine Anderson,"[Chorus]
In case I ain't said it babe
You make me happy babe
In every single way
Your unbelievable
The things you do
Tymes it by two
Your makin moves
Your unbelievable

Baby 2nite, if it's alrite
I'm a dedicate my mind n body 2 ya
Hold u so rite, make ya feel like
Every bit of wat u make me feel
So gud. So high, so fly, hold up
Treat cha lyke u deserve
Cause ain't nobody lyke ya
Nuthin close 2 ya
Cause tha things ya do is so damn unbelievable

[Chorus]
In Case I ain't said it babe
U make me happy babe
In every single way
Your unbelievable
The things u do
Tymes it by 2
Your makin moves
Your unbelievable

U got dat honey, dat sugar luv
Dat luv dat um thinkin of
Da luv dat I need more of

I dnt care whose around
U make me wanna clown
N public fool around

So baby come on over here
Let me whisper in yo ear.
(I love ya, I love ya)
Cause ain't nobody lyke ya
Nuthin close 2 ya
Cause tha things ya do is so damn unbelievable

Although I'm always on the road
Can't 4get 2 say it though
Can't 4get 2 let u kno
U r the only 1 I need, the only 1 4 me

[Chorus]",Unbelievable,2007
