Band,Lyrics,Song,Year
The Impressions,"Hey, hey
Love, love
Yeah, yeah
Ah, ha
Freddie's dead
That's what I said
Let the rap a plan
Said he'd see him home
But his hope was a rope
And he should've known
It's hard to understand
That there's love in this man
I'm sure all would agree
That his misery was his
Woman and things
Now Freddie's dead
That's what I said

Everybody's misused him
Ripped him up and abused him
Another junkie plan
Pushing dope for the man
A terrible blow
But that's how it goes
A Freddie's on the corner now
If you want to be a junkie, wow
Remember Freddie's dead

We're all built up with progress
But sometimes I must confess
We can deal with rockets and dreams
But reality, what does it mean
Ain't nothing said
Cause Freddie's dead

Hey, hey
Love, love
Hey, hey
Yeah, yeah
Ha, ha
Love, love
Yeah, yeah
Ha, ha
Yeah, yeah
Freddie's dead

All I want is some peace of mind
With a little love I'm trying to find
This could be such a beautiful world
With a wonderful girl
Why I need a woman child
Don't want to be like Freddie now
Cause Freddie's dead
Hey, hey
Yeah, yeah
If you don't try
You're going to die

Why can't we brothers
Protect one another
No one's serious
And it makes me furious
Don't be misled
Just think of Fred

Everybody's misused him
Ripped him up and abused him
Another junkie plan
Pushing dope for the man
A Freddie's on the corner now
If you want to be a junkie, why
Remember Freddie's dead
Ha, ha, ha, ha, ha
Freddie's dead
Hey, hey
Ha, ha
Love, love
Ha, ha",Freddie's Dead,2001
The Impressions,"Future shock
Ooh, hoo

Hey, little sister
Where's your brother
See your mother
Standing on the soup line

God bless your father
Ain't got the strength
To be bothered

The almighty world
Hear me now
Whisper on
To weigh him down

We got to stop all men
From messing up the land
When won't we understand
This is our last and only chance
Everybody, it's a future shock
Future shock, future shock

Future shock, future shock

All worldly figures
Playing on niggers
Oh, see them passing
See how they're dancing
To the Superfly

Oh, ain't it wrong
When you don't know
Where we come from

Dancing in our youth
Dying at the truth
It ain't over
(Over, over, ain't over)

We got to stop all men
From messing up the land
When won't we understand
This is our last and only chance
Everybody, it's a future shock
Future shock, future shock

Future shock, future shock

The price of the beat
Higher than the dope in the street
Is it any wonder
For those with nothing to eat

We got to stop all men
From messing up the land
When won't we understand
This is our last and only chance
Everybody, it's a future shock
Future shock, future shock

Future shock, future shock",Future Shock,2001
The Impressions,"Sisters, brothers and the whities
Blacks and the crackers
Police and their backers
They're all political actors

Hurry
People running from their worries
While the judge and the juries
Dictate the law that's partly flaw
Cat calling, love balling, fussing and cussing
Top billing now is killing
For peace no-one is willing
Kind of make you get that feeling

Everybody smoke, smoke, smoke, smoke, smoke
Use the pill and the dope, dope, dope, dope, dope
Educated fools
From uneducated schools
Pimping people is the rule
Polluted water in the pool
And Nixon talking about don't worry, worry, worry, worry
He says don't worry, worry, worry, worry
He says don't worry, worry, worry, worry
He says don't worry, worry, worry, worry

But they don't know
There can be no show
And if there's a hell below
We're all gonna go, go, go, go, go

Everybody's praying
And everybody's saying
But when come time to do
Everybody's laying

Just talking about don't worry, worry, worry, worry
They say don't worry, worry, worry, worry
They say don't worry, worry, worry, worry
They say don't worry, worry, worry, worry","If There's a Hell Below We're All Going to Go, (Don't Worry)",2001
The Impressions,"Hush now child, and don't you cry
Your folks might understand you, by and by
Move on up, toward your destination
You may find from time to time
Complication 

Bight your lip, and take a trip
Though there may be wet road ahead
And you cannot slip
So move on up for peace will find
Into the steeple of beautiful people
Where there's only one kind

So hush now child, and don't you cry
Your folks might understand you, by and by
Move on up, and keep on wishing
Remember your dream is your only scheme
So keep on pushing

Take nothing less, than the second best
Do not obey, you must keep your say
You can past the test
Just move on up, to a greater day
With just a little faith 
If you put your mind to it you can surely do it

Just move on up
Move on up
But move on up
Oh child, but just move on up
But move on up
Move on up",Move on Up,2001
The Impressions,"Wo oh oh oh (need to belong) yeah, (to someone)
M hm hm hm (need to belong)hm hm hm hm hm (to someone)
I need to belong to someone
It hurts to be known as no one
Will ever some sweet girl
Bring love into my world, cause
I need to belong to someone (m hm hm hm hm hm hm)
I want to be kissed and held tight
Want to be missed on a cold lonely night
Somebody hear my plea and call out to me, cause
I need to belong to someone
Sometimes I feel like a motherless child
No one cares for me, I've never known sympathy
I hide my needs from the world with a smile
But understand, I'm only a man and a man
(needs to belong) yes he does (to someone)
A man hates to be known as no one
Will ever some sweet girl, bring love into my world, because
I need to belong to someone
Oh, I hide my needs, from the world with a smile
But understand, I'm only a man, and a man needs (needs to belong)
To belong, (to someone) to someone
A man hates to be known, as no one
Oh send me a girl, to bring love into my world, cause
I need to belong to someone (need to belong) mm (to someone)
Mm mm mm mm mm mm mm mm mm mm mm
(need to belong to someone)
Well I want to belong (need to belong) to somebody (to someone)
Just like you (fade) (need to belong)
Someone I can tell (to someone)
My troubles to",Need to Belong,2001
The Impressions,"Never gonna give you up
No matter how you treat me
Never gonna give you up
So don't you think of leavin'
Girl, you treat me bad and I know why
Yeah, I've seen you runnin' around with another guy
And you think if you hurt me that I'll go away 
Made it up in my mind that I'm here to stay 
So tell 'em
Never gonna give you up
Whisper in his ear
No matter how you treat me
Never gonna give you up 
You tell him that Jerry said he'll never let you go
So don't you think of leavin' 
Hey, don't you understand 
What you're doing to the man

Do you see these tears here inn my eyes
Ain't no use in my lyin'
Cause I really cried 
You think you're gonna take me 
And put me on the shelf
Girl, I'd rather die
Than see you with somebody else
So throw it out of your mind
I'll never leave you 
Though you grieve me and deceive me, yeah
Hey, don't you understand 
What you're doing to the man

My friends all say that I'm your fool
And you're using me like a carpenter uses a tool
And I know their intentions have all been good
Some of them would help me if they could
But I'll never give you up 
Never, never, never, never let you go
No matter what you say 
Don't you understand 
That you're killing this man
Never gonna give you up
Never gonna give you up
No matter what you do to me, baby",Never Give You Up,2001
The Impressions,"Darkest of night
With the moon shining bright
There's a set goin' strong
Lotta things goin' on
The man of the hour
Has an air of great power
The dudes have envied him for so long 

[Chorus]
Oh, Superfly
You're gonna make your fortune by and by
But if you lose, don't ask no questions why
The only game you know is Do or Die
Ah-ha-ha 

Hard to understand
What a hell of a man
This cat of the slum
Had a mind, wasn't dumb
But a weakness was shown
'Cause his hustle was wrong
His mind was his own
But the man lived alone 

[Chorus]

The game he plays he plays for keeps
Hustlin' times and ghetto streets
Tryin' ta get over
(That's what he tryin' to do, y'all)
Taking all that he can take
Gambling with the odds of fate
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Woo, Superfly 

The aim of his role
Was to move a lot of blow
Ask him his dream
What does it mean?
He woudn't know
""Can't be like the rest""
Is the most he'll confess
But the time's running out
And there's no happiness 

[Chorus]
Superfly
Superfly
Superfly
Superfly

Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over
Tryin' ta get over",Superfly,2001
The Impressions,"What's the use in breakin' up 
When you just turn around & make up? 

Oh you say you're tired & you're uninspired 
& you wanna leave me, oh baby 
The last time you felt that way 
Girl, you left me for a whole day 
Then you called me on the telephone (hey baby) 
In your sweet & your softest tone (hey baby) 
Askin' me ""What should we do?"" 
When you know all the time that I'm crazy about you 

(chorus x2) 

We had the same conversation 
Well it couldn't have been more than a week ago 
I said ""Darlin', you're breakin' my heart 
& I don't see how I can take much more"" 
I got up & walked out of the door (hey baby) 
Walked on down to the corner store (hey baby) 
& by the time what I said took in 
I turned right around & came back again 

(chorus x2) 

Girl, I guess we do it 'cause it's such a groove (hey baby) 
To find somethin' that you need to use (hey baby) 
Oh baby, I love you, I swear 
& ain't neither one of us goin' nowhere 

(chorus x2) 

You know that you & I both started 
& if we break up we will be broken hearted 
Let on I've always loved you 
& I think the whole world of you 
...& fade 
",What's the Use of Breaking up?,2001
The Impressions,"Prettier than all the world
And I'm so proud (I'm so proud)
I'm so proud of you

You're only one fellow's girl
And I'm so proud (I'm so proud)
Believe me, I love you too

I'm so proud of being loved by you
And it would hurt, hurt to know
If you ever were untrue
Sweeter than the taste of a cherry so sweet
And I'm so proud (I'm so proud)
I'm so proud of you

Compliments to you from all the people we meet
Yes, and I'm so proud (I'm so proud)
Believe me, I love you too

I'm so proud of being loved by you
I'm so proud of being loved by you

And it would hurt, hurt to know
If you ever were untrue
Sweeter than the taste of a cherry so sweet
And I'm so proud (I'm so proud)
I'm so proud of you
Compliments to you from all the people we meet
Yes, and I'm so proud (I'm so proud)

Believe me, I love you too
Sweeter than the taste of a cherry so sweet
And I'm so proud (I'm so proud)
I'm so proud of you
Compliments to you from all the people we meet
Yes, and I'm so proud (I'm so proud)
Believe me, I love you too",I'm So Proud [From a Bronx Tale],2001
The Impressions,"Your precious love means more to me than any love can ever do
For when I wanted you, 
I was so lonely and so blue, 
'Cause that's what will do.

And darling I, 
Oh when I first realized that you were fooling me
And darling, they say that our love wont grow,
I just want to tell them they don't know.

For as long as you're in love with me our love,
Will grow wider deeper than any sea.

And all the things that I want in this whole wide world
Is just for you to say you'll be my girl and
Ooh (Wanting) oh I'm lonely (You so lonely)
And blue that's what love will do)",(For) Your Precious Love,2001
