Band,Lyrics,Song,Year
Red Rider,"So long so long so long he's been away
So long so long so long he's back again

When I turned seventeen
We had passion, we had dreams
Thought the love we were fighting for
Was something holy, something more

When I turned twenty-one
We were outside on the run
When I walked out with my girl
We went halfway around the world

I dreamed I saw her standing there
Running for the boy inside the man
I was hit hard by the light so bright it burned
All at once I knew she'd understand
Boy inside the man
The boy inside the man
When I turned twenty-five
We were hungry, we had drive
When I turned much older then
When the boy was lost in pride

Now I just turned thirty-one
I have lost and I have won
Still I've kept my dreams alive
Cause the boy will never die

I dreamed I saw her standing there
Running for the boy inside the man
I was hit hard by the light so bright it burned
All at once I knew she'd understand
Boy inside the man
The boy inside the man
When I turned twenty-five
We were hungry, we had drive
When I turned much older then
When the boy was lost in pride

Ah do you understand

I dreamed I saw her standing there
Running for the boy inside the man
I was hit hard by the light so bright it burned
All at once I knew she'd understand
Boy inside the man
The boy inside the man
When I turned twenty-five
We were hungry, we had drive
When I turned much older then
When the boy was lost in pride

The boy inside the man
The boy inside the man
So long so long so long
You been away
So long so long so long
You're back again

Sister cool this face
As if it's carved in stone
Don't leave me in this place
Like a boy without a home
Like a boy without a home
Boy inside the man",Boy Inside the Man,2002
Red Rider,"See her by the corner
Then she walks on by
Heads turn to meet her
Steely eyed
She's her own girl
Her own design
She holds her head high
Hides her scars just fine

[Chorus:]
She makes it work out
Makes me feel
Makes me see
The untouchable one
Look and see
She's one the outside
She's with me

She's been through a lot
You can tell
As hard as it gets baby
She holds it well
Don't try to change her
No, she will not bend
But if you get close to her
She'll be your special friend
 
[Chorus]
She walks on by
You know she's walking with me
The untouchable one
Look and see
She's on the outside
She's with me
Make me feel
Make me see

The untouchable one
The untouchable one
She hides her scars real fine
She's her own design
The untouchable one
The untouchable one",The Untouchable One,2002
Red Rider,"You want to be an actress
And step down on the stage
You are going to the school Julliard
To learn how to strut so high and proud
Make me stand up and notice
That you are not afraid
I believe in you
And I believe you'll have it made
I cut out my heart
And nail it away
Save it for your summer holiday
You'll forget about me
When your name is on the marquee
And the rich boys come out to play
Upon Avenue ""A""
You've got your reasons
And I've got mine
I'll nail your cards and letter on the wall
To remind me that you are still out there 
Because I won't know the girl on the screen at all
Cut out my heart
And nail it away
And save it for your summer holiday
You'll forget about me
When your name is on the marquee
And your up on Avenue ""A""
Cut out my heart
And nail it away
And save it for your summer holiday
Teach them how to laugh and feel
When they put you to the test
For there is something special in you
That you must express
Don't forget about me
When your name is on the marquee
And the rich men come to stay
Up on Avenue ""A""
Up on Avenue ""A""",Avenue A,2007
Red Rider,"When he was a kid, he'd be up at five
Take shots till eight, make the thing drive
Out after school, back on ice
That was his life, he was gonna play in the big league
The big league

Not many ways out of this cold northern town
You work in the mill and get laid in the ground
If you're gonna jump it will be with the game
Real fast and tough is the only clear lane to the big league

My boy's gonna play in the big league
My boy's gonna turn some heads
My boy's gonna play in the big league
My boy's gonna knock 'em dead
The big league

All the right moves when he turned eighteen
Scholarship and school on a big u.s. team
Out with his girl near Lake Mcclean
Hit a truck doing seventy in the wrong lane
To the big league

My boy's gonna play in the big league
My boy's gonna turn some heads
My boy's gonna play in the big league
My boy's gonna knock 'em dead

Never can tell what might come down
Never can tell how much you get
Just don't know, no you never can tell

Sometimes at night I can hear the ice crack
It sounds like thunder and it rips through my back
Sometimes in the morning I still hear the sound
Ice meets metal...
""can't you drive me down to the big league?""

My boy's gonna play in the big league
My boy's gonna turn some heads
My boy's gonna play in the big league
My boy's gonna knock 'em dead

Never can tell what might come down
Never can tell when you might check out
Just don't know, no you never can tell
So do right to others like you do to yourself
In the big league",Big League,2010
Red River Dave,"There's something strange in the old corral
There's a breeze, though the wind has died
Though I'm alone in the old corral
Seems there is someone at my side

Empty saddles in the old corral
Where do you ride tonight?
Are you roundin' up the dogies, the strays of long ago
Are you on the trail of buffalo?

Empty saddles in the old corral
Where do you ride tonight?
Are there rustlers on the border, or a band of Navajo
Are you headin' for the Alamo?

Empty guns covered with rust
Where do you talk tonight?
Empty boots covered with dust
Where do you walk tonight?

Empty saddles in the old corral
My tears will be dried tonight
If you'll only say I'm lonely as you carry my old pal
Empty saddles in the old corral

There is no smoke, still the fires burn,
There's no song, still I hear guitars,
There is no dust, still the ghosts return
Softly to vanish through the bars",Empty Saddles,2005
Red Roche,"The love has gone
The love has gone, baby

I didn't get it when he hung up the phone
He said that he's all alone
And that's when I heard her moan, I get it
It's not a secret 'cause he's working till late
But then he doesn't come home
And now he's switched off the phone, I get it

Tell me something baby, tell me this ain't true
Tell me something baby, tell me this ain't true
I won't be crying for you no more, baby

The love has gone, that took me higher
Now you've gone and left me, boy you've wasted my time
It's breaking my heart, you know this ain't fair
I deserve better, but you don't even care

I'm taking back my, my heart from his hands
He's got another lover so I'm taking a stand
I've sat and watched our, our love drift away
I looked into his eyes and he had nothing to say

Tell me something baby, tell me this ain't true
Tell me something baby, tell me this ain't true
I won't be crying for you no more, baby

The love has gone, that took me higher
Now you've gone and left me, boy you've wasted my time
It's breaking my heart, you know this ain't fair
I deserve better, but you don't even care

Where is the love, that took me higher
Now you've gone and left me, boy you've wasted my time
It's breaking my heart, you know this ain't fair
I deserve better but you don't even care

You had me baby and now we're through
You've been messin' with my heart and yes you know it's true
I won't sit here waiting, while you're out of town
Just look into my eyes and there must be something to say

I won't be crying for you no more, baby

The love has gone, that took me higher
Now you've gone and left me, boy you've wasted my time
It's breaking my heart, you know this ain't fair
I deserve better, but you don't even care

Where is the love, that took me higher
Now you've gone and left me, boy you've wasted my time
It's breaking my heart, you know this ain't fair
I deserve better but you don't even care

The love has gone
I won't be crying for you no more",Love Has Gone [Original Mix],2008
Red Rockers,"Danced with wind and danced with fire
Killed the truth and called the liar
Bleeding in its mystery when the moon began to fall
Dreamers are not all they seem,
Sleeping in her silent dream
She locks it all inside and hides it all away

China, China

Calling out to history
Is that the way it will always be?

China, China

Questions in my hand, and then
Answers gone till I don't know when

verse:
All you speak and all you hear
Hand that's strong and voice it's clear
An unforgotten memory when the moon begins to call
Called you right and called you wrong
Time, the shadow, sings your song
Don't lock it all inside and hide it all away

China, China 4x",China,1994
Red Rodney,"This lovely day will lengthen into evening
We'll sigh goodbye to all we ever had
Alone where we have walked together
I'll remember April and be glad

I'll be content you loved me once in April
Your lips were warm and love and spring were new
I'm not afraid of autumn and her sorrow
For I'll remember April and you

The fire will dwindle into glowing ashes
For flames live such a little while
I won't forget but I won't be lonely
I'll remember April and smile",I'll Remember April,1973
Red Rodney,"It seems like a dream, yet I know it happened
A man, a maid, a kiss, and then goodbye
Romance was the theme
And we were the players
I never think of this without a sigh
 
Lover, one lovely day
Love came, planning to stay
Green Dolphin Street supplied the setting
The setting for nights beyond forgetting
And through these moments apart memories live in my heart
When I recall the love I found on
I could kiss the ground on Green Dolphin Street
 
Lover, one lovely day
Love came, planning to stay
Green Dolphin Street supplied the setting
The setting for nights beyond forgetting
And through these moments apart memories live in my heart
When I recall the love I found on
On Green Dolphin Street
",On Green Dolphin Street,1974
Red Rodney,"If you could see me now, you'd know how blue I've been
One look is all you'd need to see the mood I'm in.
Perhaps then you'd realize I'm still in love with you.
If you could see me now, you'd find me being brave
And trying awfully hard to make my tears behave
But that's quite impossible, I'm still in love with you.
 
You'll happen my way on some mem'rable day
And the month will be May for a while.
I'll try to smile but can I play the part
Without my heart behind the smile?
 
The way I feel for you I never could disguise
The look of love is written plainly in my eyes.
I think you'd be mine again if you could see me now.",If You Could See Me Now,1992
