Band,Lyrics,Song,Year
Julie Andrews,"I am just a little girl
Who's looking for a little boy
Who's looking for a girl to love.
Tell me please, where can he be,
The loving he who'll bring to me
The harmony I'm dreamin' of?

It'll be goodbye, I know,
To my tale of woe
When he says hello, so;
I am just a little girl
Who's looking for a little boy
Who's looking for a girl to love.

If it's true that love affairs are all arranged in heaven,
My guardian angel's holding out on me!
So I'm looking for a boy 'bout five foot six or seven,
And won't be happy till I'm on his knee!
I'll be blue until he comes my way,
Hope he takes the cue when I am sayin';

Tell me please, where can he be,
The loving he who'll bring to me
The harmony I'm dreamin' of?

It'll be goodbye, I know,
To my tale of woe
When he says hello, so;
I am just a little girl
Who's looking for a little boy
Who's looking for a girl to love.
Won't you find that boy?
Help me find a boy
Who's lookin' for a girl to love.",Looking for a Boy,2001
Julie Andrews,"I'm in a nice bit of trouble, I confess;
Somebody with me has had a game.
I should by now be a proud and happy bride,
But I've still got to keep my single name.
I was proposed to by Obadiah Binks
In a very gentlemanly way;
Lent him all my money so that he could buy a home,
And punctually at twelve o'clock to-day-

There was I, waiting at the church,
Waiting at the church,
Waiting at the church;
When I found he'd left me in the lurch,
Lor, how it did upset me!
All at once, he sent me round a note
Here's the very note,
This is what he wrote:
""Can't get away to marry you today,
My wife, won't let me!""

Lor, what a fuss Obadiah made of me
When he used to take me in the park!
He used to squeeze me till I was black and blue,
When he kissed me he used to leave a mark.
Each time he met me he treated me to port,
Took me now and then to see the play;
Understand me rightly, when I say he treated me,
It wasn't him but me that used to pay.

There was I, waiting at the church,
Waiting at the church,
Waiting at the church;
When I found he'd left me in the lurch,
Lor, how it did upset me!
All at once, he sent me round a note
Here's the very note,
This is what he wrote:
""Can't get away to marry you today,
My wife, won't let me!""

Just think how disappointed I must feel,
I'll be off me crumpet very soon.
I've lost my husband, the one I never had!
And I dreamed so about the honeymoon.
I'm looking out for another Obadiah,
I've already bought the wedding ring,
There's all my little fal-de-riddles packed up in my box
Yes, absolutely two of ev'rything.

There was I, waiting at the church,
Waiting at the church,
Waiting at the church;
When I found he'd left me in the lurch,
Lor, how it did upset me!
All at once, he sent me round a note
Here's the very note,
This is what he wrote:
""Can't get away to marry you today,
My wife, won't let me!""",Waiting at the Church (My Wife Won't Let Me),2001
Julie Andrews,"When the skies are brighter canary yellow
I forget ev'ry cloud I've ever seen,
So they called me a cockeyed optimist
Immature and incurably green.

I have heard people rant and rave and bellow
That we're done and we might as well be dead,
But I'm only a cockeyed optimist
And I can't get it into my head.

I hear the human race
Is fallin' on its face
And hasn't very far to go,
But ev'ry whippoorwill
Is sellin' me a bill,
And tellin' me it just ain't so.

I could say life is just a bowl of Jello
And appear more intelligent and smart,
But I'm stuck like a dope
With a thing called hope,
And I can't get it out of my heart!
Not this heart",A  Cock-Eyed Optimist [From South Pacific],2001
Julie Andrews,"It's a very ancient saying 
But a true and honest thought 
That if you become a teacher 
By your pupils you'll be taught 

As a teacher I've been learning 
You'll forgive me if I boast 
And I've now become an expert
On the subject I like most

Getting to know you

Getting to know you
Getting to know all about you
Getting to like you 
Getting to hope you like me

Getting to know you 
Putting it my way 
But nicely 
You are precisely 
My cup of tea

Getting to know you
Getting to know all about you 
Getting to like you 
Getting to hope you like me 

Getting to know you
Putting it my way 
But nicely
You are precisely 

My cup of tea 

Getting to know you 
Getting to feel free and easy
When I am with you 
Getting to know what to say 

Haven't you noticed
Suddenly I'm bright and breezy? 
Because of all the beautiful and new 
Things I'm learning about you 
Day by day

Getting to know you
Getting to feel free and easy
When I am with you
Getting to know what to say 

Haven't you noticed
Suddenly I'm bright and breezy? 
Because of all the beautiful and new 
Things I'm learning about you 
Day by day","Getting to Know You, song (from ""The King and I"") [From The Sound of Mu",2001
Julie Andrews,"When I think of Tom
I think about a night
When the earth smelled of summer
And the sky was streaked with white
And the soft mist of England
was sleeping on a hill

I remember this
And I always will
There are new lovers now
on the same silent hill
Looking on the same blue sea
And I know Tom and I
are a part of them all
And they're all a part of Tom and me

Hello Young lovers whoever you are
I hope your troubles are few
All my good wishes go with you tonight
I've been in love like you

Be brave, young lovers, and follow your star
Be brave and faithful and true
Cling very close to each other tonight
I've been in love like you

I know how it feels to have wings on your heels
And to fly down a street in a trance
You fly down a street on a chance that you'll meet
And you meet not really by chance

Don't cry young lovers whatever you do
Don't cry because I'm alone
All of my memories happy tonight
I've had a love of my own
I've had a love of my own like yours
I've had a love of my own","Hello Young Lovers, song (from ""The King and I"") [From The King and I]",2001
Julie Andrews,"Edelweiss Edelweiss
Every morning you greet me
Small and white
Clean and bright
You look happy to meet me

Blossom of snow may you bloom and grow
Bloom and grow forever
Edelweiss Edelweiss
Bless my homeland forever",I've Grown Accustomed to His Face (Excerpt) [From The Sound of Music],2001
Julie Andrews,"[On a late night in the spring of 1827 
The city of Vienna is experiencing the largest lightning storm in its long history. 
Within a large disheveled room, 
Ludwig Von Beethoven is slumped over his piano 
And on the piano sits the just completed manuscript for his tenth symphony. 
It is his final, and he is certain, his greatest work.]

Since the time when ra and isis
Raised the sphinx out of the sand
And apollo dreamed athena
And men began to understand

That when darkness folds on darkness
In the restless tides of night
And lightning raises shadows
And for moments gives them life

It's been said by those who ponder
That it surely is a sign
That a life touched by the stars
Is now running out of time

And that somewhere in that darkness
In the heart of that great storm
The world returns a soul
That the gods caused to be born

And this was such a storm
The kind one rarely sees in life
For in a room now filled with shadows
The great Beethoven was spending

His last night

[From the shadows a beautiful spirit, fate, 
And her deformed dwarf son, twist, 
Emerge to inform Beethoven of what he has already deeply suspected, 
That this is to be his last night on earth. 
They are accompanied by numerous spirits and ghosts from his past.]",Overture (Excerpt) [From My Fair Lady],2001
Julie Andrews,"It's a very ancient saying, 
But a true and honest thought 
That if you become a teacher 
By your pupils you'll be taught 

As a teacher I've been learning 
You'll forgive me if I boast 
And I've now become an expert
On the subject I like most

Getting to know you

Getting to know you
Getting to know all about you
Getting to like you 
Getting to hope you like me

Getting to know you 
Putting it my way 
But nicely 
You are precisely 
My cup of tea

Getting to know you
Getting to know all about you 
Getting to like you 
Getting to hope you like me 

Getting to know you
Putting it my way 
But nicely
You are precisely 

My cup of tea 

Getting to know you 
Getting to feel free and easy
When I am with you 
Getting to know what to say 

Haven't you noticed
Suddenly I'm bright and breezy? 
Because of all the beautiful and new 
Things I'm learning about you 
Day by day

Getting to know you
Getting to feel free and easy
When I am with you
Getting to know what to say 

Haven't you noticed
Suddenly I'm bright and breezy? 
Because of all the beautiful and new 
Things I'm learning about you 
Day by day",Getting To Know You (The King and I),2001
Julie Andrews,"It's not the glow you feel when snow appears
It's not the Christmas card you've sent for years
Not the joyful sound when sleigh bells ring
Or the merry songs children sing

The little gift you send on Christmas day
Will not bring back the friend you turned away
So may I suggest the secret of Christmas
It's not the things you do at Christmas time
But the Christmas things you do all year through

The little gift you send on Christmas day
Will not bring back the friend you turned away
So may I suggest the secret of Christmas
It's not the things you do at Christmas time
But the Christmas things you do all year through",The Secret of Christmas,2003
Julie Andrews,"Victoria
'Bout twenty years ago way down in New Orleans,
A group of fellers found a new kind of music
And they decided to call it, jazz,
No other sound has what this music has.

Before they knew it, it was whizzin' 'round the world,
The world was ready for a blue kind of music
And now they play it from Steamboat Springs to La Paz.
Oh, baby, won't you play me
""Le Jazz Hot"" maybe
And don't ever let it end.

I tell ya, friends, it's really something to hear,
I can't sit still when there's that rhythm near me.
Also, baby, ""Le Jazz Hot"" may be
What's holdin' my soul together.
Don't know whether it's morning or night,
Only know it's sounding right.
So come on in an' play me
""Le Jazz Hot"", baby,
'Cause I love my Jazz,
Hot!

All
Before they knew it, it was whizzin' 'round the world,
The world was ready for a blue kind of music
Victoria
And now they play it from Steamboat Springs to La Paz!
When you play me ""Le Jazz hot"", baby,
You're holding my soul together.
Don't know whether it's morning or night,
Only know it's sounding right.

So come on in an' play me
""Le Jazz Hot"", baby,
'Cause I love my Jazz, hot!
Love
Jazz
Hot!
""Le Jazz Hot!""",Le  Jazz Hot [From Victor/victoria],2004
Julie Andrews,"Raven And Julie Andrews
Some girls are fair
Some are jolly and fit
Some have a well-bred air
Or a well-wholed wit

Each one's a jewel
With a singular shine
A work of art
With it's own rare design

Dear little girl,
You are terribly blessed
But it's your heart of gold
I love the best

And that will be your crowning glory
Your whole life through
It'll always be your crowning glory
The most glorious part of you

Some boys can waltz
Some guys can groove
Strike an elegant pose
With the really good clothes
Some seem to have no faults
But we never like those
No we don't
He'll praise your eyes
Your melodious laugh
Call you more lovely than others by half
The one who's right
My gorgeous prince
Will be honest and true
He'll believe in me too
And prize your heart of gold the way I do

He'll know that will be your crowning glory your whole life through
Your love will see that it's your crowning glory
The most glorious part of you and you
And you
And you

That will be your crowning glory
Darling when they tell your story
They'll call your heart of gold your crowning glory
The most glorious part of you",Your Crowning Glory,2004
Julie Andrews,"Look for the bare necessities
The simple bare necessities
Forget about your worries and your strife
I mean the bare necessities
Old Mother Nature's recipes
That brings the bare necessities of life

Wherever I wander, wherever I roam
I couldn't be fonder of my big home
The bees are buzzin' in the tree
To make some honey just for me
When you look under the rocks and plants
And take a glance at the fancy ants
Then maybe try a few

The bare necessities of life will come to you
They'll come to you!

Look for the bare necessities
The simple bare necessities
Forget about your worries and your strife
I mean the bare necessities
That's why a bear can rest at ease
With just the bare necessities of life

Now when you pick a pawpaw
Or a prickly pear
And you prick a raw paw
Well next time beware
Don't pick the prickly pear by the paw
When you pick a pear
Try to use the claw
But you don't need to use the claw
When you pick a pear of the big pawpaw
Have I given you a clue?

The bare necessities of life will come to you
They'll come to you!

Oh man this is really living
So just try and relax, yeah cool it
Fall apart in my backyard
'Cause let me tell you something little britches
If you act like that bee acts, uh uh
You're working too hard

And don't spend your time lookin' around
For something you want that can't be found
When you find out you can live without it
And go along not thinkin' about it
I'll tell you something true

The bare necessities of life will come to you

Look for the bare necessities
The simple bare necessities
Forget about your worries and your strife
I mean the bare necessities
That's why a bear can rest at ease
With just the bare necessities of life
With just the bare necessities of life",The Bare Necessities [Soundtrack],2005
Julie Andrews,"Tale as old as time
True as it can be
Barely even friends
Then somebody bends
Unexpectedly.

Just a little change
Small to say the least
Both a little scared
Neither one prepared
Beauty and the Beast

Ever just the same
Ever a surprise
Ever as before
Ever just as sure
As the sun will rise

Tale as old as time
Tune as old as song
Bittersweet and strange
Finding you can change
Learning you were wrong

Certain as the sun
Rising in the east
Tale as old as time
Song as old as rhyme
Beauty and the Beast

Tale as old as time
Song as old as rhyme
Beauty and the Beast",Beauty and the Beast,2005
