Band,Lyrics,Song,Year
Kante,"Der Tag klingt aus
Die Dunkelheit bricht ein
Das Haus steht still
Wir sind allein
Die Nacht liegt schwer
Um uns herum
Ein stiller Schmerz
Hält uns noch wach

Kein Tag der die Wunden
Zu heilen vermag
Uns bleibt ein Versprechen
Uns nicht zu verlieren
Im Grauen des Morgens
Im Schweren der Stunden
Die über uns brechen
Früh oder später

Der Mond steht hoch
In dieser Nacht
Zweilicht fällt
Auf Dein Gesicht
Ich seh' Dich an
Und denk daran
Wie schön es ist",Zweilicht,2001
Kante,"Moon, stars and planes
Cool cars and trains
Take away my pain
Moon, stars and planes","Moon, Stars and Planes",2004
Kante,"Wenn alles ruhig und dunkel wird
und Du mit Dir alleine bist
wenn in der Welt, die Dich umgibt
jeder vertraute Glanz erlischt

Wenn Du wo Du zuhause bist
Dich wie ein Gast, ein Fremder fühlst
mit gekauften Passpapieren
und schlecht gefälschtem Lebenslauf
wenn die Bücher im Regal
und die Musik, mit der Du lebst
auf einmal schal und billig wird

Wenn Du Dich reden hörst und denkst
dass nur Berechnung darin ist
und dass Du wenn Du ehrlich bist
nicht wirklich viel zu sagen hast
wenn alles was dir wichtig ist
so erscheint als hätte das
mit Dir im Grunde nichts zu tun

Dann weisst Du eines ganz genau
dann weisst Du eines ganz genau
auch wenn's Dir anders lieber wär:
dass das einfach die Wahrheit ist

Wenn Du die Du für Freunde hälst
die Du bewunderst und verehrst
vor Deinen Augen lügen hörst
und ohne Würde scheitern siehst
wenn Du nur ihre Eitelkeit
und nichts mehr Liebenswertes siehst
und nichtmal Mitleid für sie spürst

Dann weisst Du eines ganz genau
dann weisst Du eines ganz genau
auch wenns dir anders lieber wär:
dass das einfach die Wahrheit ist
und auch ein wenig lächerlich

Wenn Deine Eltern, die Du liebst
die immer alles für Dich waren
Dir nur noch lächerlich erscheinen
weil sie so alt und hilflos sind

Wenn die Person mit der Du lebst
Dich immer weniger versteht
und die Person mit der Du schläfst
Dich auf einmal nicht mehr erregt
wenn Deine Tränen nicht mehr kommen
weil Du Dich für Dich selber schämst
und selbst die Tränen fremd erscheinen

Dann weisst Du eines ganz genau
dann weisst Du eines ganz genau
auch wenns dir anders lieber wär:
dass das einfach die Wahrheit ist
und auch ein wenig lächerlich

Wenn jemand sagt, dass er das kennt
und dass Du nicht alleine bist
dass die Gespenster wieder gehen
wenn es wieder Morgen ist
dass er bis dahin bei Dir bleibt
dass er Dir Trost und Nähe gibt
und wenn er sagt, dass er Dich liebt

Dann weisst Du eines ganz genau
dann weisst Du eines ganz genau
das eine weisst Du ganz genau:
dass das einfach die Wahrheit ist
und auch ein wenig lächerlich",Die Wahrheit,2006
Kanui & Lula,"I want to go back to my little grass shack in Kealakekua, Hawaii
I want to be with all the kanes and wahines that I knew long ago
I can hear old guitars a playing, on the beach at Hoonaunau
I can hear the Hawaiians saying ""Komomai no kaua ika hale welakahao""
It won't be long 'til my ship will be sailing back to Kona
A grand old place that's always fair to see
I'm just a little Hawaiian and a homeside Island boy
I want to go back to my fish and poi
I want to go back to my little grass shack in Kealakekua, Hawaii
Where the Humuhumu, Nukunuku a puaa goes swimming by
Where the Humuhumu, Nukunuku a puaa goes swimming by
 
I want to go back to my little grass shack in Kealakekua, Hawaii
I want to be with all the kanes and wahines that I knew long ago
I can hear old guitars a playing, on the beach at Hoonaunau
I can hear the Hawaiians saying ""Komomai no kaua ika hale welakahao""
It won't be long 'til my ship will be sailing back to Kona
A grand old place that's always fair to see
I'm just a little Hawaiian and a homeside Island boy
I want to go back to my fish and poi
I want to go back to my little grass shack in Kealakekua, Hawaii
Where the Humuhumu, Nukunuku a puaa goes swimming by","My Little Grass Shack in Kealakekua, Hawaii",2000
Kany García,"La primavera se apuntó a la última ronda
En ese tiempo solo andaba para mí
Salía lento de unas sábanas vencidas
De las luces y las sombras de mi vida

Billete de ida hacia un invierno consentido
Tengo grabado todo lo que sé de ti
Algunas noches me escapé a dormir contigo
Tú bien sabes lo que digo, yo también te he visto aquí

Busque mil formas diferentes
Mil formas y otras de olvidarte
Pero en ninguna me encontré, no supe desobedecerme
Busqué mil formas diferentes
En todas te puse delante
Pero en ninguna descansé, no supe desobedecerme
No supe desobedecerme

Nunca el pecado resultó tan excitante
La vida nunca se detiene ante tus pies
El equilibrio que una vez eché de menos
Me espera en un tablero de ajedrez

Busque mil formas diferentes
Mil formas y otras de olvidarte
Pero en ninguna me encontré, no supe desobedecerme
Busqué mil formas diferentes
En todas te puse delante
Pero en ninguna descansé, no supe desobedecerme
No supe desobedecerme

Busque mil formas diferentes
Mil formas y otras de olvidarte
Pero en ninguna te encontré, no supe desobedecerme
Mil formas de olvidarte
Mil formas y nunca encontré, no supe desobedecerme
No supe desobedecerme
No supe desobedecerme, desobedecerme",Desobedecerme,
Kany García,"Hace ya varios dias
Que me siento
En el parque aquel
Me distrae ver los niños
Tomando una taza de cafe
Algunos les dan comida a las palomas
Otros solo les columpian largas horas
Otros solo estaran aqui de paso y nada mas
Hoy si no veo mal
Hay alguien que hace dia ya no esta

A donde fue Cecilia?
Ya no la veo en el parque aquel
Jugaba a escondidas
Siempre te guardaba una sonrisa
A donde fue Cecilia?

No la veo desde aquel atardecer
Dicen que le compraron un helado
Y en secreto debio haberselo ganado
Entregando sus manitas y sus piel
Siendo mas lo que le han robado

A donde fue Cecilia?
A donde fue tu niña
Hoy con alma de mujer
Uh, uh

Hace ya unas semanas que me siento
Solamente a ver si es que con toda su gracia
Se volviese a aparecer y no puedo pensar
Que a sus siete años alguien podria desear
Hacerle daño y que anda por las calles
De encubierto sin saber que le roba la inocencia
Descargando su violencia

A donde fue Cecilia?
Ya no la veo en el parque aquel
Dicen que le compraron un helado
Y en secreto debio haberselo ganado
Entregando sus manitas y sus piel
Siendo mas lo que le han robado

A donde fue Cecilia?
A donde fue tu niña
Hoy con alma de mujer

Si es que solo hubiece sido una historia que conte
Pero ella no esta sola
Si es que este silencio
Se rompiera para hablar de lo que ves
Se salvaria otra

A donde fue Cecilia?
A donde fue tu niña
Hoy con alma de mujer

A donde fue
A donde fue
No",¿Adónde Fue Cecilla?,2007
Kany García,"Llevo dias leyendo tus cartas
Preguntandome porque me enamoré de ti?
Pues yo misma me decia: no lo pierdas
Sin pensar que nada valia la pena
Porque fue que pensé en ti cuando no eras para mi?
Pero todo se contestó en una conversacion
Quiero darte la explicacion:

Que fui a una tienda
Que lo que he comprado
Me sirve mejor que el estar a tu lado
Que dos baterias me han funcionado
Mejor que tus besos why que tus abrazos
Ya no diré yo mas nunca te extraño
Pues no me hacen falta ya mas tus engaños
Para dar migajas why hacerme mas daño
Mejor soy feliz
Con mi amigo en el baño

Unas le dicen consolador
Otros le llaman amigo
Solo sé que con él llego
A donde yo finji contigo
Si antes me hubiese enterado
De este tesoro existente
No me hubiese interesado
Tu amigo el impotente
Si no entiendes mi cancion
O no comprendes la razon
Para no llamarte why buscarte
Hoy quiero contarte

Que fui a una tienda
Que lo que he comprado
Me sirve mejor que el estar a tu lado
Que dos baterias me han funcionado
Mejor que tus besos why que tus abrazos
Ya no diré yo mas nunca te extraño
Pues no me hacen falta ya mas tus engaños
Para dar migajas why hacerme mas daño
Mejor soy feliz
Con mi amigo en el baño

Quien diria que seria tan facil
Reponerme de tu condicion
Hoy disfruto lo mejor de mis dias
Porque él nunca dice no no no

Yo fui a una tienda
Why lo que he comprado
Me sirve mejor que el estar a tu lado
Que dos baterias me han funcionado
Mejor que tus besos why que tus abrazos
Ya no diré yo mas nunca te extraño
Pues no me hacen falta ya mas tus engaños
Para dar migajas why hacerme mas daño
Mejor soy feliz
Con mi amigo en el baño
Si
Ya lo sé
Con mi amigo en el baño
Soy feliz
Volvi a vivir
Ya no tengo porque finjir
No no no
Con mi amigo en el baño
",Amigo en el Baño,2007
Kany García,"Carla es la eterna novia que lleva José
No existe tarde en que no le haga café
Y en cambio el no pasa noches sin calor
Pues Carla siempre satisface su pasión con

Y con el tiempo fue abriéndose la herida
Ella cerróo las otras puertas de su vida
El preparó maletas pa' vivir su sueño
Y no pensó lo que esperaba a su regreso

Carla se fue, a despertar
Carla se ha ido a bailar a la ciudad
Carla se fue, y no volverá, no, no
Se ha reunido con su hermana, libertad
(Muchos no)

En estas calles me he encontrado a José
Y en su rostro siempre encuentro un gran dolor
Pues hoy recurre a aquellos frutos que sembró
Y nunca supo todo lo que ella lloróo

Y quien diría que algún día en su partida
Ella recobra su valor, también su vida
Encuentra que no hace falta explicación
Hace una nota y dice, ""Carla falleció, bye, bye""

Carla se fue, al despertar
Carla se ha ido a bailar a la ciudad
Carla se fue, y no volverá, no, no
Se ha reunido con su hermana, libertad
(Muchos no)

Carla se fue y no mira atrás
Si nunca piensa regresar
Se hizo más fuerte y su galán no llora
Y dice solo ""Ay, ay, ay, ay""""

Carla se fue, al despertar
Carla se ha ido a bailar a la ciudad
Carla se fue, y no volverá, no, no
Se ha reunido con su hermana, libertad
(Muchos no)

Carla se fue y no mira atrás
si nunca piensa regresar
Se hizo más fuerte y su galán no llora
Y dice solo ""Ay, pa, pam, parom
Parom, pa, pam, parom""

Uh, uh, uh, uh

",Carla Se Fue,2007
Kany García,"Hoy ya no sé dónde,
Guardo tus recuerdos,
Porque siempre el viento los regresa.

Ya sé que el tiempo ha dado su sentencia,
Lo nuestro ya es pasado,
Pero no sé qué hacer.

Con esta soledad
Que me abarca why me ahoga,
Que me lleva a un abismo
Why allí caigo a un espacio en que no hay luz

Con esta soledad,
Buscaré mil razones,
Para un día olvidar que te has ido,
Pero hoy lloraré el vacio,
Que deja tu adiós.

Hice algunas cartas donde esta tu nombre,
Pero de qué valen los intentos
Why hoy con el corazón tan desolado
Sabiendo que te he amado,
Hoy tendre que luchar.

Con esta soledad
Que me abarca why me ahoga,
Que me lleva a un abismo
Why allí caigo a un espacio en que no hay luz

Con esta soledad,
Buscaré mil razones,
Para un día olvidar que te has ido,
Pero hoy lloraré el vacio,
Que deja tu adiós.

Caminaré sin dudar
Why lucharé hasta el final
Why viviré,
Yo se que sonreiré,
Pero hoy que me haré.

Con esta soledad
Que me abarca why me ahoga,
Que me lleva a un abismo
Why allí caigo a un espacio en que no hay luz

Con esta soledad,
Buscaré mil razones,
Para un día olvidar que te has ido,
Pero hoy lloraré el vacio,
Que deja tu adiós.",Esta Soledad,2007
Kany García,"Si miro al cielo
Siempre encuentro consuelo
Porque aunque tú estés lejos
Es el mismo techo

Si escribo poemas en que
Hable de tus recuerdos
Sé que tu oracion en respuesta
Es pierdes tu tiempo

why el mismo no es en vano
He vivido demasiado
Aún con tanta historia
Tú estás, why permanecerás

Te abrazaré
Why te besare en mis sueños
Despertare, mojada en tu recuerdo

Caminaré sabiendo que un día
Estuve entre tus dedos

Seras mi estigma de amor
Pues te tuve why perdí tu vuelo

Mirando entre las calles
Yo hallé tu silueta
Why voy desesperadamente
A entregarte un abrazo

No llego a la esquina del tren
A enfrentar mi fracaso
Por miedo a saber quien es ella
Que hoy coge tu mano

El tiempo no es en vano
He vivido demasiado
Aún con tanta historia
Tu estas, why permanecerás

Te abrazaré
Why te besare en mis sueños
Despertare, mojada en tu recuerdo

Caminaré sabiendo que un día
Estuve entre tus dedos

Seras mi estigma de amor
Pues te tuve why perdí tu vuelo

Que dificil es borrar
Memorias más allá del cuerpo
Convertiste el amor en todo un misterio

why aunque ya no estés, no importa
Ya solo basta con saberlo

Te abrazaré
Why te besare en mis sueños
Despertare, mojada, mojada en tu recuerdo

Caminaré sabiendo que un día
Estuve entre tus dedos

Seras mi estigma de amor
Pues te tuve why perdí tu vuelo

Seras mi estigma de amor
Ya es orgullo saber que
Tu boca me perteneció
Ayer
",Estigma de Amor,2007
