Band,Lyrics,Song,Year
Angels & Airwaves,"It's a frightening night, and the wind has a roar 
It seeps through the hall, and from under the door 
Like the shit that was said 
Can take it that well 
I give and I give and I give and I give and I'm still 
Hurtin' from this, from the love that's been starved 
I know I got close but I'm sure it's to far 
From the point of suspense, we know it should be 
The end of the part, of our favorite movie 
When the guy grabs the girl and gives her his hand 
Says take me away from this torch in this land 
'Cause the grave is set up, the hole that I dug 
I gave and I gave and I gave and I gave you my trust 
Like the time that we kissed, and you gave me a lie 
To act of this scene you pretended to cry 
But I'm here and I'm cool, the way that it is 
Just give me a chance and I'll try to forgive 

And I don't know 
And I can't guess it's gonna be okay but now
My last wish is that you do this with me 
Kiss me here, and hold my hand 
Let me feel like I'm the only one 
I know you can 
Won't you do if for me now 

I really had it with the rain and the tears 
The predictable storm that has come every year 
And it sneaks from the shore with the bat in its hand 
I'm tryin' I'm tryin' I'm tryin' I'm tryin' I can't 
You're a thief and a witch, but if love you to death 
You steal my heart and curse under your breath 
But the one thing that I will most willing prove 
That when you are gone I'll be fine without you 

And I don't know 
And I can't guess it's gonna be okay but now
My last wish is that you do this with me 
Kiss me here, and hold my hand 
Let me feel like I'm the only one 
I know you can 
Won't you do if for me now 

Now just hold on, hold on to me 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me) 
Hold on, hold on to me (hold on to me)",Do It for Me Now [*],2006
Angels & Airwaves,"And do you ever feel like you're alone?
And do you ever wish to be unknown?
I could say that I have
I could say that I have
And do you ever feel things here aren't right?
And do you ever feel the time slip by?
I can say that I have
And I can say that I have

So hear this please
And watch as your heart speeds up endlessly
And look for the stars as the sun goes down
Each breath that you take has a thunderous sound
Everything, everything's magic
Just sit back and hold on, but hold on tight
Prepare for the best and the fastest ride
And reach out your hand, and I'll make you mine
Everything, everything's magic

And do you ever lay awake at night?
And do you ever tell yourself don't try?
Don't try to let yourself down
Don't try to let yourself down
And do you ever see yourself in love?

And do you ever take a chance, my love?
Because you know that I will
Because you know that I will

So hear this please
And watch as your hearts speeds up endlessly
And look for the stars as the sun goes down
Each breath that you take has a thunderous sound
Everything, everything's magic
Just sit back and hold on, but hold on tight
Prepare for the best and the fastest ride
And reach out your hand, and I'll make you mine
Everything, everything's magic
Everything, everything's magic

So hear this please
And watch as your hearts speeds up endlessly
And look for the stars as the sun goes down
Each breath that you take has a thunderous sound
Everything, everything's magic
Just sit back and hold on, but hold on tight
Prepare for the best and the fastest ride
And reach out your hand, and I'll make you mine
Everything, everything's magic",Everything's Magic,2007
Angels & Airwaves,"A blue, black shade of love.
Sent from above.
My hands are tied to worlds alone,
And this I know.
Your breath's like wine,
And just like clouds, my skin crawls.
It's so divine, the sky it glows with fields of light.

Did you know that I love you?
Come and lay with me.
I love you.
And honestly, I will love you.
You make me feel alive,
And I'll love you
Until the end of time.

My hands shake clasped with fear as you come near
To say goodnight, just like a dove.
A peaceful sign.
To help us by as you come in.
Let this begin.
Stars fall like dust, our lips will touch.
We speak too much.

Did you know that I love you?

Come and lay with me.
I love you.
And honestly, I will love you.
You make me feel alive,
And I'll love you
Until the end of time.
Did you know that I love you?
Come and lay with me.
I love you.
And honestly, I will love you.
You make me feel alive,
And I'll love you
Until the end of time.

I've got a lot to say, if you will let me
It's always hard, when you're around me
But here right now, there's interest in your eyes
So hear me out, and hear this the first time

That I love you (come and lay with me)
That I love you (and all this day)
And I love you (you make me feel alive)
That I love you
Till the end of time",Breathe,2007
Angels & Airwaves,"There's a little black, dark scar, tired divide.
This is it, can you hear me?
Have you ever felt a sad heart buried alive?
You can do almost anything.
There's a little red bridge with the view of the sun with a lake,
I recommend such a setting site
And the thousands of stars come out thousands of times
And we can go, only if you believe.

Only if you believe.

Do you feel like you've lost everything you can lose?
This is it, can you hear me?
When you cry do your fears ever Chill up the room?
Calling out in a moment of need.
Do you ever lay awake with a look in the eye?
Asking god if a wish is too big to deny?
I will offer a line. And it is ready for use.
Let me know are you ready for me?

I'd like to say, that you're my only fear.
And when I dream, it slowly disappears.
And when I wake. I'm right here by your side
To feel your heart, beat in and out of time.

When the storm brings rain, snow, fate of all kinds,
You can feel almost anything.
When the day seems to melt, fall flat into night,
You can feel almost anything.
When you can't go on, you got to get up and try.
This is it, can you feel me?
And when the bombs come down. We will make it alive.
But only if you want to believe.

I'd like to say, that you're my only fear.
And when I dream, it slowly disappears.
And when I wake. I'm right here by your side
To feel your heart, beat in and out of time.
(Out of time)",Call to Arms,2007
Angels & Airwaves,"I will run the streets and hostile lands
I will touch the rain with all I have
I will breathe the air, just scream it loud
My feet will never touch the ground
Because the days they feel like ancient clocks
Like when kids grow up and learn to walk
Because your life is full of pure desire
A place so gloriously wired

The lights and sounds
Oh God this is such a mess
And it's like our world
But we're the last ones left
And the hair it stands
On the back of our necks
And I swear it shows
Heaven must be just like this

Do you see the hills beneath the clouds?
The stars and its to lead you out
Can you sense the pain? It's everywhere
And if you try you'll never care
And the love you had
When you were young
Is right outside for all to come
Because your life is full of pure desire
A place so gloriously wired

The lights and sounds
Oh God this is such a mess
And it's like our world
But we're the last ones left
And the hair it stands
On the back of our necks
And I swear it shows
Heaven must be just like this

If you see the light break through the clouds
And fire up the distant towns
Now the world will be begin
Exactly how it ends
When you call for help when you are lost
For evermore or what ever it costs
And the world will begin
Exactly how it ends

Please stay
Don't go
I've got you now
Are you curious?
Please stay",Heaven,2007
Angels & Airwaves,"With an urgent, careful stare,
I see panic in those eyes.
I see you lying there,
Thinking this was the last time

If you hear a distant sound,
And some footsteps by your side.
When the world comes crashing down.
I will find you if you hide.

If you wish it, wish it now.
If you wish it, wish it loud.
If you want it, say it now.
If you want it, say it loud.

We all make mistakes.
And turn it out.
If you want it, I want to.
We all make mistakes.
Here is a lifeline
If you want one too.

There's a field near the dream.

I watched it grow with widest eyes.
I watched us all reach out and read.
Feel the strength as we touched the sky.

If you hear a distant sound.
And some footsteps by your side.
If you feel like coming round.
I will take you for a ride.

If you wish it, wish it now.
If you wish it, wish it loud.
If you want it, say it now.
If you want it, say it loud.

We all make mistakes.
And turn it out.
If you want it, I want to.
We all make mistakes.
Here's your lifeline.
If you want I want too.

[Repeat: x8]
If you want I want too.",Lifeline,2007
Angels & Airwaves,"I held my head as I left the Ground
The belts grew tight as the Blast grew loud
The loving wish whispered in my ear
Please leave with grace, all the best my dear
Yeah, Its like
I held your hand as I pulled you in
Your lips sealed tight ready to being
I kissed you first then you kissed my ear
If I ask you once will you ask me every year

Do you feel alive? (Imagine Imagine)
Do you feel alive? (Imagine Imagine)

The sun would set in the nightime sky
The stars they'd cast and grow upon my eyes
The art its self a burning ball of light
Yeah, Its like
Our first love was ignited late that night

Do you feel alive? (Imagine Imagine)
Do you feel alive? (Imagine Imagine)

The Stars in your eyes, light up the sky
With gods light, fire and sound

Do you feel alive? (Imagine Imagine)
The Stars in your eyes, light up the sky
Do you feel alive? (Imagine Imagine)
With gods light, fire and sound",Love Like Rockets,2007
Angels & Airwaves,"I was locked all day in the summer heat,
In a small brown house in suburban streets
With a skateboard and my shit guitar,
I dreamed all day that they would get me far.
My dad would ask me about my grades,
The asshole sports that I never played.
And then I'd ask about the girls he'd date,
Behind our back when mom had stayed up late.
It was near when I turned sixteen,
Got kicked out of school and so it seemed,
Things were closing in and ready to blow.
My dad moved out about that year or so.
It took an hour to start a punk rock band,
To upset my fucked up family land.
And as I held my mum would start to cry,
I swore ourselves, a better life

If I had a chance for another try,
I wouldn't change a thing
This made me all on who I am inside
And if I could thank God
That I am here, and that I am alive
And everyday I wake
I tell myself a little harmless lie
The whole wide world is mine

The summers gone, the years have passed,
My friends have changed, a few did last,
The smallest dreams got pushed aside,
The largest ones that changed my life,
And all I wish for was come to past
From rock and roll, to love and cash
It's all success if it's what you need
Do what you like and do it honestly

If I had a chance for another try,
I wouldn't change a thing
This made me all on who I am inside
And if I could thank God
That I am here, and that I am alive
And everyday I wake
I tell myself a little harmless lie
The whole wide world is mine

Yo oh oh oh
Yo oh oh
Yo oh oh oh
Yo oh oh
Yo oh oh oh
Yo oh oh
Yo oh oh oh
Yo oh oh

If I had a chance for another try,
I wouldn't change a thing
This made me all on who I am inside
And if I could thank God
That I am here, and that I am alive
And everyday I wake
I tell myself a little harmless lie
The whole wide world is mine
(The whole wide world is mine)

If I had a chance for another try,
I wouldn't change a thing
This made me all on who I am inside
And if I could thank God
That I am here, and that I am alive
And everyday I wake
I tell myself a little harmless lie
The whole wide world is mine
(The whole wide world is mine)",Rite of Spring,2007
Angels & Airwaves,"If I had my own world
I'd fill it with love and desire
I wanted the glorious past you admire
And voices of kids out walking dogs,
Birds, planes, trees and cars

If I had my own world
I'd love it for all that's inside it
There'd be no more wars, death or riots,
There'd be no more faiths, packed parking lots,
Guns, bombs sounding off,

If I had my own world
I'd build you an empire
From here to the farlands
To spread love like violence

If I had my own world
I'd build you an empire
From here to the farmlands
To spread love like violence

Let me feel you, carry you higher
Watch our words spread hope like fire
Secret crowds rise up and gather
Hear your voices sing back louder

If I had my own world
I'd show you the life that's inside it
The way that it glows when you find it
The way it survives with it's families,
Friends or it's enemies

Let's make this a new world

I swear you can go if you want to
I know that you have it within you
Inventing the first clean musical,
God's greatest miracle

If I had my own world
I'd build you an empire
From here to the farmlands
To spread love like violence

If I had my own world
I'd build you an empire
From here to the far lands
To spread love like violence

Let me feel you, carry you higher
Watch our words spread hope like fire
Secret crowds rise up and gather
Hear your voices sing back louder

Let me feel you carry you higher
Watch our words spread hope like fire
Secret crowds rise up and gather
Hear your voices sing back louder

Let me feel you carry you higher
Watch our words spread hope like fire
Secret crowds rise up and gather
Hear your voices sing back louder

Let me feel you carry you higher
Watch our words spread hope like fire
Secret crowds rise up and gather
Hear your voices sing back louder",Secret Crowds,2007
Angels & Airwaves,"There's a weakness in the window, place my footprints in a dark room.
There's lonely voices like a scarecrow in the hallway like a lost ghost.
In the bedroom I see a shadow from the moon with light from a candle.
On a bed frame lies a girl, her reflection in the mirror.

Yadada dadada dadada dadala dada
I like your eyes wide.
Yadada dadada dadada dadala dada
I'm knocking at your backdoor.
Yadada dadada dadada dadala dada
It hurts like a knife fight.
Yadada dadada dadada dadala dada
Be careful what you ask for.

I do this from time to time where I can never wake from a bad dream.
I do this from time to time where I can never say the things I mean.
I do this from time to time where I like to watch you as you sleep.
I do this from time to time where I like to think of you and me.

It's a dark night on the west coast, then a soft breeze as the sun rose.
Then the phone rang like a gunshot, like a siren on the beach rock.
There's a message at the river, a certain package here to deliver.
When the day breaks, after nightfall, I will be there you know I will.

Yadada dadada dadada dadala dada
I like your eyes wide.
Yadada dadada dadada dadala dada
I'm knocking at your backdoor.
Yadada dadada dadada dadala dada
Nervous like a knife fight.
Yadada dadada dadada dadala dada
Be careful what you ask for.

I do this from time to time where I can never wake from a bad dream.
I do this from time to time where I can never say the things I mean.
I do this from time to time where I like to watch you as you sleep.
I do this from time to time where I like to think of you and me.

I'm feeling the shape and the sound of my heartbeat, can't let go.
Do you know, I'm feeling the pain of my first love, I gotta go, can't let go.

I do this from time to time where I can never wake from a bad dream.
I do this from time to time where I can never say the things I mean.
I do this from time to time where I like to watch you as you sleep.
I do this from time to time where I like to think of you and me.
(Time to time)",Sirens,2007
