Band,Lyrics,Song,Year
Lucie Bílá,"El cielo es un velo 
De terciopelo de irreal suavidad
Estrellas de hielo 
Que están de duelo con su luz fantasmal

Ah, ah, ah
Yo no sé cuál es la que brilla para mí
Ah, ah, ah
Dime tú cuál es la que tengo que seguir

Estrellas de fuego
Con ellas juego a volar más allá

Ah, ah, ah
Yo no sé cuál es la que brilla para mí
Ah, ah, ah
Dime tú cuál es la que tengo que seguir

Cuentan la verdad en esta inmensidad
Volveré a imaginar que son mías nada más
Y que nadie las puede jamás alcanzar

Ah, ah, ah
Yo no sé cuál es la que brilla para mí
Ah, ah, ah
Díme tú cuál es la que tengo que seguir

Flotan en la oscuridad
En esta inmensidad
Volveré a imaginar",Pruhledna Noc [Estrellas de Fuego],2004
Lucie Idlout,"I will rise for you
I will stand for you
I'll not fall again
I'll not fall again
When I see a hungry baby
When I know a hardened mother
When I hear the night time crying from
What only night can hide.

I will rise for you.

When I see your eyes are dying
When your skins becoming chaffed
When I hear the palpitations of your heart
From living too hard.

When I see you live in question
When I know you're still too young
When you're in your longest hour
With strength in empty things

I will rise for you.

She wants to explode, she wants to unload this angst that wrecks her.
She wants to explode, she wants to unload this angst that wrecks her.
She wants to explode, she wants to unload this angst that wrecks me.

I will rise for you.",I (Will Rise for You),2004
Lucie Jones,"Tell me your secrets, I'll keep them safe
No sign of weakness, it's a sign of faith
We'll stand tall so you don't fall

You're not defeated, you're in repair
Don't have to call me, I'll always be there
We'll stand tall, so you don't fall

If you could see how far you've walked
You would see that all's not lost

I will never give up on you
I don't care what I've got to lose
Just give me your hand and hold on
Together we'll dance through this storm
I will never give up on you
You're the one that I'm running to
Just give me your hand and hold on
Together we'll dance through this storm

Under the surface, I see you glow
I'm right beside you, you're never alone
Don't let go, when you're so close

If you could see how far you've walked
You would see that all's not lost

I will never give up on you
I don't care what I've got to lose
Just give me your hand and hold on
Together we'll dance through this storm
I will never give up on you
You're the one that I'm running to
Just give me your hand and hold on
Together we'll dancing through

This madness, we're running through
This magic, it's inside of you
It's madness, it's madness

Now you can see how far you've walked
The mountains climbed, the oceans crossed

I don't care what I've got to lose
Just give me your hand and hold on
Together we'll dance through this storm
I will never give up on you
You're the one that I'm running to
Just give me your hand and hold on
Together we'll dance through this storm",Never Give Up on You,
Lucie Jones,"Well, that was some performance you gave at the Albert's Dam
Oh Sri Lanka, hilarious 
And by the way you missed nothing after leaving

I used to think that the day would never come
I'd see delight in the shade of the morning sun
My morning sun is the drug that brings me near
To the childhood I lost, replaced by fear
I used to think that the day would never come
Spend my life in the shade of the morning sun

I feel so extraordinary
Something's got a hold on me
I get this feeling I'm in motion
A sudden sense of liberty
I don't care 'cause I'm not there
And I don't care if I'm here tomorrow
Again and again I've taken too much
Of the things that cost you too much",True Faith,2016
Lucie Silvas,"Like I predicted
We're at the point of no return
We can't go backwards
And the corners have been turned
I can't control it
If I sink or if I swim
Coz I chose the waters that I'm in

And it makes no difference
Who is right or wrong
I deserve much more than this
Coz there's only one thing I want

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
But it's alright
Oooh oh oh

I hear you talking
But your words don't mean a thing
I doubt you ever
Put your heart in anything
It's not much to ask for
To get back what I brought in
But I chose the waters that I'm in

And it makes no difference
Who is right or wrong
I deserve much more than this
Coz there's only one thing I want

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
But it's alright

What's your definition of the one
Oh ooh
Whatcha really want him to become
Oh oh
No matter what I sacrifice 
It's still never enough

Just like I predicted
I will sink before I swim
Coz these aren't waters that I'm in

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
You're not loved this time
You're not loved this time",What You're Made of...,
Lucie Silvas,"One less bell to answer
One less egg to fry
One less man to pick up after
I should be happy

But all I do is cry
(Cry, cry, no more laughter)
I should be happy
(Oh, why did he go)

I only know that since he left
My life's so empty
Though I try to forget
It just can't be done

Each time the doorbell rings
I still run
I don't know how in the world
To stop thinking of him

'Cause I still love him so
I spend each day the way I start out
Crying my heart out
(One less bell to answer)

I should be happy
(One less egg to fry)
One less man to pick up after
No more laughter, no more love

Since he went away
(One less bell to answer)
(One less egg to fry)
One less man to pick up after

No more laughter, no more love
Since he went away
He went away",One Less Bell to Answer,2002
Lucie Silvas,"Like I predicted
We're at the point of no return
We can't go backwards
And the corners have been turned
I can't control it
If I sink or if I swim
Coz I chose the waters that I'm in

And it makes no difference
Who is right or wrong
I deserve much more than this
Coz there's only one thing I want

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
But it's alright
Oooh oh oh

I hear you talking
But your words don't mean a thing
I doubt you ever
Put your heart in anything
It's not much to ask for
To get back what I brought in
But I chose the waters that I'm in

And it makes no difference
Who is right or wrong
I deserve much more than this
Coz there's only one thing I want

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
But it's alright

What's your definition of the one
Oh ooh
Whatcha really want him to become
Oh oh
No matter what I sacrifice 
It's still never enough

Just like I predicted
I will sink before I swim
Coz these aren't waters that I'm in

If it's not
What you're made of
You're not what I'm looking for
You were willing 
But unable
To give me anymore
There's no way
You're changing
Coz somethings
Will just never be mine
You're not loved this time
You're not loved this time
You're not loved this time",What You're Made Of,2004
Lucie Silvas,"I can feel you slip away from me
You're flying high, when I'm still on my feet
And its never my intention to keep you from your dream
When you say you still need me,
That's not the way it seems

And I know how
Our lives might change with everything we do
But I know now
I can't take this chance away from you
When you love I cry
See the truth I hide
When I'm slowing down
You can keep running for miles
This isn't like me, this isn't like me

Your light's so bright for everyone to see
Keeping you to myself is an impossibility
And with every step you're moving further away from me
But I can't seem to let go
And love you selflessly

And I know how
Our lives might change with everything we do
But I know now
That I can't take this chance away from you
When you love I cry
See the truth I hide
When I'm slowing down
You can keep running for miles
This isn't like me

There's no reason for this pain
I bring it on myself
Coz nobody else shows the light you do
And its not like me to try to hold you back
You keep on running

And I know how
Our lives might change with everything we do
But I know now
I can't take this chance away from you
When you love I cry
See the truth I hide
When I'm slowing down
You can keep running for miles
This isn't like me, this isn't like me



",This Isn't Like Me,2005
Lucie Silvas,"I feel like I'm dragging you down a one way street 
I don't know which ways up 
All I ask of you is to stay on your feet 
That should be enough 
If we stand around it could pass us by 
We could give up now, and never even try 

[Chorus] 
To breathe in life and breathe out 
Like tomorrow is today 
Breathe in life and breathe out 
It's not so long to wait 
Breathe in life and breathe out 
Wipe the dust from your sweet smile 
An breathe in life 

I just want something real I can hold onto 
I believe its near 
Life's too short to know the truth 
Maybe it's already hear 
We could throw ourselves into the fire 
We could give up now and never even try 

[Chorus]

We're chasing something we've dreamed of 
(is not always out of reach) 
It's never far away from us 
('cause I believe that) 

[Chorus: x2]",Breathe In,2005
Lucie Silvas,"My intuition tells me, that this relationship's not working
But we, pretend we're better off not knowing
Only, to realize we can't go on.

Tried to tell you, but you didn't want to listen to me,
Say things we don't want to admit to,
But it's no good, cause it's time to walk away.

I can't explain my reasons anymore,
The talking is over and now I'm out the door...

[Chorus]
And if I don't look back
Then I won't know how much I hurt you... I really hurt you,
And if I don't look back
It doesn't mean I didn't love you... I didn't love you.

Please don't ask me,
'Cause I can't take the way you're looking at me
Everytime we touch it makes me feel so guilty,
And I can't do this anymore.

I can't explain, I've said it all before
And I won't be persuaded, I'm half way out the door...

[Chorus]

It doesn't mean I didn't love you...

I can't explain, my reasons anymore
It's over, your heart's out of my hands...

[Chorus]",Don't Look Back,2005
Lucie Silvas,"Forget me not, I ask of you
Wherever your life takes you to
And if we never meet again
Think of me every now and then

We had just one day to recall
Now all I want is something more
Than just a fading memory
Left wondering what could have been.

Isn't it a shame, that when timing's all wrong
You're doing what you never meant to,
There's always something that prevents you.
Well I believe in fate, it had to happen this way
But it always leaves me wondering whether
In another life we'd be together.
We should feel lucky we can say, we've always got yesterday

And as I leave it all behind
You're still emblazoned in my mind
And for that very special day
Nobody loved me in that way

Forget me not, I ask of you
Wherever your life takes you to
And if we never meet again
Think of me every now and then",Forget Me Not,2005
Lucie Silvas,"Am I talking too fast?
I got a lot to learn
I'll keep my eyes wide open
And I will wait my turn
I would jump right in
But now I'm not so sure
If I put two and two together
Would I still get four?

And I know where I belong
But I'm still breaking through
Sometimes I get it wrong
But I'm keeping it true

If everything is how it should be, then everything will come
When it gets here I'll be ready
If it's just determination, 
Everything will come
And the game's already won

They say you have one chance
But that I don't believe
Although my expectations 
Can get the better of me
I shouldn't be afraid 
Of what I can't control
'Cause whatever's round the corner
I will take it all

And I know where I belong
But I'm still breaking through
Sometimes I get it wrong
But I'm keeping it true

If everything is how it should be, then everything will come
When it gets here I'll be ready
If it's just determination, 
Everything will come
And the game's already won

Believing in myself can't be wrong
I'm waiting for my time in the sun

If everything is how it should be, then everything will come
When it gets here I'll be ready
If it's just determination, 
Everything will come
And the game's already won.",The Game Is Won,2005
Lucie Silvas,"When I feel every thing in my life's a mess
And I can't lift my head up above the rest
When all I touch I can't hold on to
Then I cover my eyes and try to picture you

'Cause your belief in me's so strong
I won't give in I will carry on
Cause I know you're the one

When the storm has broken you'll be waiting
When the big wave crashes you'll be swimming
When the war is over you'll be waving the flag
I know you'll be the last man standing with me

Yeah yeah

When I know in my heart I have my good and bad days
And I wish I could hide that side of me away
But you're so blind - I can do no wrong
And I try to explain where the pains come from

And I see you as my shining star
To live up to and be where you are
If I can reach that far

When the storm has broken you'll be waiting
When the big wave crashes you'll be swimming
When the war is over you'll be waving the flag
I know you'll be the last man standing with me

Never thought I'd find some one to be here with me
I have so much trust in you you're all that I see
Do you know the difference you made to who I am
I couldn't find a better man
You showed me how to understand

When the storm has broken you'll be waiting
When the big wave crashes you'll be swimming
When the war is over you'll be waving the flag
I know you'll be the last man standing with me

You and me
Oh you and me
Oh oh you and me",Last Man Standing,2005
Lucie Silvas,"Like You Love Me""

Woah... mm mmm

Its not every day you wake up
And admit who you really are
Most days its easier to shut yourself up
And never look that far

This is me, I'm covered
What I hid behind the door
And everything she says angers
I'm apologizing for

[Chorus:]
Do you see her when you see me?
Understand her insecurities?
And accept the part she plays in me?
Could you love her....like you love me?

Like you love me
Ohh, like you love me
Woahhh....

Id rather be who you think I am
See myself through your eyes
'cause the mirror you use can't be too harsh
And I want it to tell me lies

So today I'll be brave and I'll face myself
Show you who I really am
'cause wherever I go she follows me
can you reach out for her hand?

[Chorus:]
Do you see her when you see me?
Understand her insecurities?
Ohh, And accept the part she plays in me?
Could you love her....like you love me?

I'm not perfect but I try to be
Oh, could you really have the hold in me
Sometimes what you get isn't what you see
Could you believe in her, like you believe in me?

Ohhh.....hey hey, yeh yeh...ohh woah..

Mmm...do you love her, woah...

Do you see her when you see me?
Understand her insecurities
Ohh, And accept the part she plays in me?
Could you love her...woah

Do you see her when you see me
Understand her insecurities
Ohh, and accept the part she plays in me
Could you love her.........like you love me?

Like you love me
Ohh...like you love me
Woah, like you....love me....",Like You Love Me,2005
Lucie Silvas,"I have been down this road before 
And each time I run when I should walk 
Diving too deep when I can't swim 
Always asking what could have been 

I held my heart out in my hands 
And you pull me down each time I stand 
And I've tried to fly away from you 
I'd rather be alone than love you like I do 

And so they say that time's a healer 
Maybe it's about time that I start 
But I've found time don't make it any easier 
The longer we're apart 

Why is every body always more afraid to live than die 
They seem to have the strength to fail but not the will to try 
I've never been like this and I'm not about to start 
The part of me I miss I'll find now that we're apart 

I'm going down this road once more 
And each time I run when I should walk 
When you reach the end just start again 
Never look back at what could have been 

And now I know that time's a healer 
Maybe it's about time that I start 
But I've found time it don't make it any easier 
The longer the longer we're apart 

Oh baby won't you sing it to me 
Oh the longer baby 
Oh oh yeah",The Longer We're Apart,2005
Lucie Silvas,"Armed with an arrow you're pointing it straight at my heart, 
Watching me break as I try find my way out the dark, 
They say each moment comes to an end, 
So my pain is its consequence, 
It's a battle, and I have no defense. 

Sure as you said that you loved me you turned me away, 
Suddenly everything changed right in front of my face, 
They say sometimes love's just unfair 
But why's it at my expense? 
I've no answers and I've no defense. 

I guess I'll never understand 
How love can come and go, 
Looking through the broken glass, now I know. 
But even though my bitter doubt lets my loneliness show. 
I'll get over, over you in the end. 

I wish that I had the courage to leave you behind, 
'Cause you are the one that I'll love for the rest of my life, 
They say someday I'll trust again 
But makes no difference, 
'Cause it's a battle and I have no defense.",No Defence,2005
Lucie Silvas,"Heavens knows it´s Time for us to wake up with the Sun
Like a Child you kiss my eyes the tears are come and gone
and I know i feel mystist is cliving and all the clouds will drift away
and there is no cheel in the air tonight when we know love is here to stay

And I will dance in like a dance of a Seven Veils
Every move closer to the moment we loose ourself´s

If the Moon will shine for us the Stars will light the way 
and your touch is like a flame to me burning higher every day
And there´s no smoke without a fouing there is no sleep without a dreem
There is no me without you anymore couse Heavens were we beeing

And I will dance in like a dance of a Seven Veils
Every move closer to the moment we loose ourself´s
So we here toghter save and wound and like a flower opend find the Door
I give myself to you and a rytem we fall in to ....yehhhh

Now we 
And I will dance in like a dance of a Seven Veils
Every move closer to the moment we loose ourself´s
Now we 
And I will dance in like a dance of a Seven Veils
Every move closer to the moment we loose ourself´s we move 
Every move closer to the moment we loose ourself´s
we loose ourself´s 
we loose ourself´s",Seven Veils,2005
