Band,Lyrics,Song,Year
Jim Jones,"Verse 1: Trey Songz]
Maybe Its The Dude, Maybe Its The Cool
Maybe Its My Shoes, Call Em 22's
Baby Its Ya Phase, Baby Its Ya Face,
Baby Its Ya Smile Make Me Wonder How You Taste,
Maybe Cause The Thugs Say That I'm Cool,
Maybe Cause The Girls Wanna Be Like You,
Maybe Its The Ice That Made Ya Look Twice,
Maybe Its Ya Back That Made Me Look Back,
Baby I Look Good With You,
She Know That You Look Good With Me Too,
Let Me Ride Through The Hood With You,
Show You To My Boys Cause Oooh Ooh You

[Chorus : Trey Songz]
You So Fly, I'm So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together,
I'm So Fly, You So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together

[Verse 2 : Trey Songz]
Maybe Take A Cruise, Sail Across Seas,
We Can Never Lose, Baby Not We,
We Can Be The Two True Life Of The Party,
Baby What It Do You Know That You Want Me,
Maybe Its The Feel That I Like You,
Got A Nigga Feel He Can Wife You,
Maybe Its The Fit That Made Me Look Slick,
Baby You The Pick I Make You My Chick
Baby I Look Good With You,
She Know That You Look Good With Me Too,
Let Me Ride Through The Hood With You,
Show You To My Boys Cause Ooh Ooh You,

[Chorus : Trey Songz]
You So Fly, I'm So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together,
I'm So Fly, You So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together

[Verse 3 : Trey Songz]
Baby Don't, Don't You Take Too Long,
I Want You In My Arms,
If You Feel What I Feel Bring It Here To Me C'mon
See We Young But Girl We Grown,
And Baby I Want To Grow Old,
With You Cause You Know That You Soo

[Verse 4 : Jim Jones]
Maybe Its Ya Attitude That Makes Me A Little Mad At You,
The Same Time The Gratitude That Make One Speck Cash On You,
Take You On Trips You Caught The Longitude And Latitude,
Let You Hold The Whip Last Time We Almost Crashed The Coupe,
So I Laughed At You, Cause We Was Drop Pissy,
It Was 2 Summers Ago And You Still Rollin' Wit Me,
But Maybe Its The Loyalty, The Way That You Callin' Me,
When We Makin' Love When You Scream Put It All On Me,
Or Maybe My Physique And My Upcoming From The Streets,
I Keep You Running Back, I Got You Coming In The Sheets,
From The First Time I Met You You Become A Little Freak,
I Might Go Downtown And Get Something To Eat,
And Baby You Took Care Of Me Baby I Took Care Of You,
You Cry I Cry, Baby I Should Tears For Two,
Baby If The 7 Karats Didn't Cost 300 Grand,
I Would Had The Table And Put Some Ice In Ya Hand

[Chorus : Trey Songz]
You So Fly, I'm So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together,
Baby Can We Fly Together,
I'm So Fly, You So Fly,
Whats More Fly Than You And I Together,
Get High Lets Fly Together",Fly Together,2007
Jim Jones,"When it gets messed around with I?m the one, one
Uh huh. Uh.

[Jim Jones Talking]
I swear it wasn?t me
I swear that wasn?t me
I swear it wasn?t me I swear baby
When it gets messed around with I?m the one, I?m the one
It wasn?t me I promise

This ya boy jones
(Ooh. Ooh. Oh oh. )
With a sexy young diva, her name is Lumidee (that?s right)
(Ooh. Ooh. Oh oh.)
She tryin take my game flab and all that
(Ooh. Ooh. Oh oh.)
But she?s tellin me she?s up to my tricks 
(When it gets messed around with I?m the one, I?m the one)
And I?ll be happy to give all up
You know what baby?
(What?)

[Verse 1] [Jim Jones]
Do you get it from you mami? (damn!)
Or we can take a trip to Miami
Tear the roof off till they flicks spot a lambi (what else)
Marcuilago C?s with the auto marble piece (ballin!)
Don?t tell ya moms about me (nope)
She ain't gon like that you involved with a g (I?ll tell you what)
I?ll tell you yet, meet me uptown top down
Show you the world, that?s why we speedin around (Go!)

[Verse 2] [Lumidee]
You gonna make me (somethin a rather leader)
It?s kinda crazy (feels like I just meet ya)
Up on the dancefloor (like I?m catchin a seizure)
Damn, it should phase me (I?ma bout to re-up)

[Chorus]
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you (yeah, yeah)
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you (yeah, yeah, come on)
Oh. Oh oh oh oh. Oh oh oh oh. Oh oh oh oh.
When I gets messed around with I?m the one, one (you ready? What else?)

[Verse 3] [Lumidee]
It?s so amazing
You wouldn?t blame me (When he?s got his g?s up)
What I got in store (It?s hard to believe)
He?s gonna want more (He?s gon need that ring)

[Chorus]
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you
(Oh. Oh oh oh oh. Oh oh oh oh. Oh oh oh oh.)
When I gets messed around with I?m the one, one (Jones!)

[Verse 4] [Jim Jones]
His shoes shoes to my dog 
New koofs got the partial greys (stuntin)
And movin through just like a horse race (see this)
She want a bottle so I brought the keg (it?s nothin)
I stared at her and took a double take (BALLIN!)
I told em miss me with that bullshit (that?s right)
They bullshit ya buck sixty for the bullrus (you see it)
We pull them grips a buck sixty so I brought this (its nothin)
No offense be, girl I need a boss (you ready?)

[Lumidee]
Believe that I can ride
Keep you by my side
Bossy as I wanna be
Shit don?t even try
Believe that I can ride
Keep you by my side
Bossy as I wanna be
Shit don?t even try

[Chorus]
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you
All the things you do, all your lil moves (uh-huh, uh-huh, uh-huh)
Every chick in here wanna get a piece of you
When I gets messed around with I?m the one, one
(Oh. Oh oh oh oh. Oh oh oh oh. Oh oh oh oh.)
When I gets messed around with I?m the one, one

[Jim Jones]
Aye we jus havin fun out here, you understand me?
You said you up on everything
It depends on how fast you wanna live
We live in the fast life 'cause we rockstars
You up for that?
",I'm Up,2007
Jim Jones,"We fly high, no lie, you know this (Ballin'!)
Foreign rides, outside, its like showbiz (We in the building)
We stay fly, No Lie, you know this (Ballin'!)
Hips and thighs, oh my, stay focused

Ya boy gettin' paper (Money), I buy big cars (Foreign)
I need fly rides to drive in my garage (Choose one)
Stay sky high (Twisted), Fly wit the stars (Twinkle ,Twinkle)
G4 Flights , 80 grand large (Ballin'!)
So we lean with it, pop with it (Bankhead)
'Vertible Jones, mean with the top missing (Flossin')
I'm sitting clean with the bottom kitted (do it)
I hopped out saggy jeans and my rock glistening (Ballin'!)
But I spent bout 8 grand
Mami on stage doing the rain dance (I think she like me)
She let it hit the floor, made it pop (What else?)
Got my pedal to the floor screaming ""fuck the cops""

We fly high, no lie, you know this (Ballin'!)
Foreign rides, outside, its like showbiz (We in the building)
We stay fly, No Lie, you know this (Ballin'!)
Hips and thighs, oh my, stay focused

Slow down, tonight may be gone tomorrow (One chance)
So I speed through life like there's no tomorrow (Speeding)
100 g's worth of ice on the audermar? (Flossy)
And we in the street life until they call the law (Ballin'!)
I made the whip get naked (What happened?)
While I switch gears, bitch lookin' at the bracelet (Got em)
Step out, show me what you all about
Flashbacks of last night of me ballin' out (Harlem!)
1 a.m.: we was at the club (What happened?)
2 a.m.: 10 bottles of bub (Money ain't a thing)
And about 3-something I was thinking about grub
So I stumbled to the car, threw the drinks and the drugs (Twisted)

We fly high, no lie, you know this (Ballin'!)
Foreign rides, outside, its like showbiz (We in the building)
We stay fly, No Lie, you know this (Ballin'!)
Hips and thighs, oh my, stay focused

Nigga, could you buy that?
I keep 20 in the pocket (Light Change)
Talk a buck 80 If the bentley is the topic (That Grey Poupon)
But of course gotta fly ...? (Where?)
To the hood to roll dice on the side of the curb
But I know a G a bet may sound absurd (Get Your Money Up)
Drive 80 up Lenox cause I got an urge (Speeding)
The rap game like the crack game
Lifestyles, rich and famous living in the fast lane (Ballin'!)
So when I bleep, shorty bleep back
Lou' Vuitton belt where I'mma keep all the heat strapped
I beat the trial over Rucker (Let's do it!)
All guns loaded and I'm back, motherfucker (Dipset)

We fly high, no lie, you know this (Ballin'!)
Foreign rides, outside, its like showbiz (We in the building)
We stay fly, No Lie, you know this (Ballin'!)
Hips and thighs, oh my, stay focused",We Fly High [Jay Z Diss],2007
Jim Jones,"[Bizzy Bone]
Motherfuckers ain't gon' get at me like that nigga [laughs]

And ready for warfare
They ain't ridden me of nothin but weapons of war playa
Pick up the double for reverends and devils
More weapons will give 'em the bite there
But the war yeah, he got us a sword right out of a drawer
Now give me a reason this isn't assault, my fault
Caught up in the crosshairs, here's more playa
They thought it was over and it was a wrap
I tap-dance, for the paper, escape in a world that they never did care playa
And when it was written, the devil didn't deliver it in your mail
And what do you know, it's just like livin in hideous times here
Addicted to kick it, compete with the price
Pour me some ice, yeah, now give me some liquor to get with the vibe
For quicker than fast to get with the mass
The underclass is what they call it
Call me a drunk or an alcoholic I'm ballin, motherfucker!

[Chorus: repeat 2X]
I'ma-I'ma keep it thug 'til the day that I die
I'ma keep it thug 'til the day that I die
See ya - see ya boys hatin cause you see a nigga ballin
Sippin-sippin on the Hennessy until a nigga fallin

[Jim Jones]
Jones... now I'ma push it to the limit, I was dyin to be the boss
And we was up early cause grindin was a sport
Rewindin in my thoughts, late 90's it was cold
Lost a friend every month, couldn't survive another loss
My niggaz in the pen, until we meet again
Picture me in the Benz, blowin weed in the wind
I caught a few cases, and now the Coupe races
Right through the Westside, floor seat at the Lakers, the milli-makers
Uhh, and do you know what that money mean?
The wintertime turn to sunny scenes
50 thou' on my dungarees, I made it rain like it's thundering
But the money got me nervous
My niggaz pack guns cause I ain't tryin to get murdered
And the feds tryin to serve us
Cause we ballin, but I'ma thug 'til I die
Until I hug the sky - Jones!

[Chorus]

[Bizzy Bone]
As soon as we judge you give me the grudge you get it away from me
Always seem to be druggin the bud, they get with the scrubs
I'm sittin here waitin for somebody daily
Hopin for love cause shit it is hard enough, myself, get 'em away from me
Probably does continue to move it and groove it
And why you never get rid of me
Can never get rid of beef, nobody know me and nobody owe me, I get it myself
I'm earnin respect and wealth up under the belt, the baby can feel the welts
Been livin in poverty, livin and prosperous
Livin in the matrix, I'm gettin it how
Huh, I'm movin this shit, I stay on the edge and ready to smash
And we better then that, Lord I hope we kick it to get it together real fast
Together at last, under the bridge, you know what it is, move my ass
Drunk or an alcoholic I'm ballin, even if I'm crawlin
Quicker than fast, now get with the mass
The underclass is what they call it, motherfucker

[Chorus]
",Ballin',2008
Jim Jones,"(4, 3, 2, 2)
A-2 step, a-2 step (Remix!)
Now gonna and 2 step, (2 step) now gonna and 2 step (2 step)
Now gonna and 2 step, (2 step) now gonna and 2 step (2 step)
Now get, jiggy with it (jiggy with it) now get, jiggy with it (jiggy with it)
Now get, jiggy with it (jiggy with it) now get, jiggy with it (jiggy with it)
Now gonna and 2 step! (2 step!) aye, watch me 2 step! (2 step)
Now can you 2 step? (2 step!) Like I 2 step! (2 step!)
Watch me get, jiggy with it, watch me get, jiggy with it
Watch me get, jiggy with it, watch me get, jiggy with it
Gonna and 2 step

Ay, you know my bank roll (roll!), got a lot of zero's (zero's!)
Teddy Pain (Teddy Pain), the Tallahassee hero (hero!)
I done got a crib (ay!), now I'm in The A (ayy!!)
2 stepping lemme show you how I do this thang (thang!)
Take yo left foot, put it out in the front
And do it, like this (Ay!)
Now if you look around the club, you would notice can't nobody do it
Quite, like this (ay!)
Ay! Shades on, them Oakley's to be exact
Now when I sang my song, I'm a bring them hoes in the back
And you know, I'm the hottest nigga 'round!
So when I get 'em up to my room, I got 'em counting me down, let's get it

4 (4!) 3 (3!) 2 (2!) 2
2 step, (Oh!) 2 step (let's go!)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now watch me 2 step, (Oh!!) now watch me 2 step (Oh!!)
Now get, jiggy with it, (Remix!) now get, jiggy with it (Remix!)
Now get, jiggy with it, (Remix!!) now get, jiggy with it, (jiggy with it)
(Now gonna and 2 step) (ay, ay!)

4, Stepping to the right, wipe me down manye
3, Stepping to the left, with your stunner frames
2, By this time the world know what to do
It's going down 2 stepping Remix! Unk, what it do?
I'm back one mo' green, with another one (another one)
2 stepping, getting jiggy baby have some fun (have some fun)
They said it couldn't be done, I guess I got it cracking (got it cracking)
2 stepping, ay bay-BAY (Ay!) (that's what's happening)
Now gawn and get it shawty, the charts I climb back on (climb back on)
One-hit wonder, bet they wonder how I do it all (do it all)
They got they steps wrong, they try to bite mine (bite mine)
Let's see what's happening when I count down, one more time, go

4 (4!) 3 (3!) 2 (2!) 2
2 step, (Oh!) 2 step (let's go!)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now watch me 2 step, (Oh!!) now watch me 2 step (Oh!!)
Now get, jiggy with it, (Remix!) now get, jiggy with it (Remix!)
Now get, jiggy with it, (Remix!!) now get, jiggy with it, (jiggy with it)

Now catch us 2 stepping, I got my goons rapping (dip set!)
We turn the V-I-P into the ""Do it, do it"" section (do it)
You know the jewel selection (blingin'), I'm blue V-V-S in (flawless)
We ain't gonna' talk about the whips, you know the Coupe selection ('raris!)
And I got everything that you want (yep), I'm registered to two park?
I get bread like croutons (dough), I make dough like croissants (bread)
I'm Grey Poupon (yep), Bentley fuckin' baby (baby)
""What the fuck is you on?"" (what?!) It's how I'm livin' lady (lady)
Like Queens call the car dealer then the {?} dealer
Now we out at Vegas, poker face with the card dealer (westside)
The hard nigga (yep), gone off too hard liquor (Jones)
You better watch your ass when them foreign cars wheeler (I'm back!)

4 (4!) 3 (3!) 2 (2!) 2
2 step, (Oh!) 2 step (let's go!)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now watch me 2 step, (Oh!!) now watch me 2 step (Oh!!)
Now get, jiggy with it, (Remix!) now get, jiggy with it (Remix!)
Now get, jiggy with it, (Remix!!) now get, jiggy with it, (jiggy with it)

I'm in my Cutlass on two shoes (two shoes)
Breaking all the rules (the rules)
Two hitters manye two fools! (two fools!)
Two hammers manye two 2's! (two 2's!)
Shining like a chandelier ('lier)
Diamonds up in my ear (ear)
Sick With It trophy on my neck, I dang near wear it anywhere
Too much candy on my ride (ride)
Too many rumors I done died (died)
Too many haters on this surface
All my life it ain't been certs (it ain't been certs)
Started off real small (real small)
But now my mail is tall (tall)
Had to walk before I crawled
I had my back against the wall (back against the wall)
Two faces not us, two faces at once, gritting it getting it in
Hustlers are Us, never no punk, I'll 2 Step on yo' chin
I see some brahs (I see some brahs)
2 Stepping by they lonesome (by they lonesome)
These square suckers they acting like they don't wanna (don't wanna)

They don't know, they don't know, they don't know! (they don't know)
You gotta find 'em doe, send 'em doe, break 'em doe-ooh (break 'em though)
You gotta get the dough, get the dough, get the dough
I mean get it manye rain, shine, sleet, or snow-ooh

See I managed with it (managed with it), I get jiggy with it (jiggy with it)
Eh-ha ha!

2 step, (Oh!) 2 step (let's go!)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now get, jiggy with it, (Remix!) now get, jiggy with it (Remix!)
Now get, jiggy with it, (Remix!!) now get, jiggy with it, (jiggy with it)
Now gonna' and 2 step, (Oh!!) now gonna' and 2 step (Oh!!)
Now watch me 2 step, (Oh!!) now watch me 2 step (Oh!!)
Now get, jiggy with it, (Remix!) now get, jiggy with it (Remix!)
Now get, jiggy with it, (Remix!!) now get, jiggy with it, (jiggy with it)",2 Step [Remix],2008
Jim Jones,"Just clean my fancy car
Picked up my fancy clothes
And we only in the hot spot,
No, we got the bomb,
We got the bomb
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only niggas spending that Byrd gang money.

Just clean my fancy car
Picked up my fancy clothes
And we only in the hot spot,
No, we got the bomb,
We got the bomb
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only niggas spending that Byrd gang money.

Reminiscing on my first slant,
By the time I was sipping on my first Schlitz
Hit the game, I started as a look out,
See the fly cars that the big wheelies pushed out,
Dirt bikes popping wheelies by the cookout, that was that summer,
I was thirst to be plumper. It pays better but the risk was worst,
Save the fly leather copping kicks with the work.
It didnt work; I was fucken up the re-up.
Bottles at the tunnel, that was 98, I called papa for the bundles,
An easy ten grand, it felt like a hundred,
These Gucci belts by the stomach, with guns in them.
Its only wealth that we want, if we run wit em
Till the death, until the feds come and get em
Byrd gang money, it started off that Byrd Kane Money
New cars, in that third lane money!

Just clean my fancy car,
Picked up my fancy clothes,
And we only in the hot spot,
No, we got the bomb,
We got the bomb,
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only real niggas spending that Byrd gang money.

Getting money is the hardest,
Your first hundred grand is a job
Your first cool million, you're an artist.
Especially if the niggas up the block, sell garbage
Told it, crumbles all apart when you hold it
Wasn't naturally born a crook, I was molded
Drugs kept my uncles in the green, so I sold it
Even learned to smell a good grade through the packing
Headed Midwest and got financial backing
Started networking with the wheelies on credit
Any concepts of being robbed I was debited
Anybody get it, don't come a day later with the eigth money
Got to play it out, cause I said it
Courts an acquittal, coming in the club with an entourage
Me I'm the boss in the middle.
The brain and the bran roc-a-house rope around the neck
A lot of letters for the chain, and the charm. Come on man

Just clean my fancy car
Picked up my fancy clothes
And we only in the hot spot,
No, we got the bomb,
We got the bomb
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only niggas spending that Byrd gang money.

At a young age, no bricks just grams
Nigga stuck, then your mans a flip
The situation real, then your mans a hit
You slow on the get-a-way, the can you get
You circle the block, you play track and field
A lot of real niggas on that track got killed
But you know me forever manning up,
Never sit down when I pee, forever standing up
I'm a boss, so I'm calling the shots,
Big homie, pioneer of the block
You wanna pump, nigga Ill tell you when and where at
Don't face-fight; I'm not the one to stare at.
Matter of fact dog, you and your man sits,
In the back off cop car, dog, pointing your index
I guess you could, cause you a Sammy the Bull
But somebody gonna die if a hammer get pulled.

Just clean my fancy car
Picked up my fancy clothes
And we only in the hot spot,
No, we got the bomb,
We got the bomb
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only niggas spending that Byrd gang money.

Just clean my fancy car
Picked up my fancy clothes
And we only in the hot spot,
No, we got the bomb,
We got the bomb
This is Byrd gang money,
This is Byrd gang money,
This is Byrd gang money
Only niggas spending that Byrd gang money",Byrd Gang Money,2008
Jim Jones,"Now how you gon tell me you don't love me no more (how you gon' tell me that?)
'Cause I'm out here getting this bread (you hatin' on this paper chase?)
Tryna get my momma a crib (shit don't even sound right)
Tryna get up out the ghetto
Now how the hood talkin' 'bout they don't need me no more
'Cause a mu'fucka push that GT
It's a problem tryna take that from me
'Cause I'm packin' heavy metal uhuh

I hear the streets talking funny (shit)
So I laugh (haha) tell 'em keep talking funny (keep talking funny)
I'ma keep talking money (yup)
And all different types (what)
The yens and the pounds (pounds)
Nigga just for spite push, the Bentley round town (sparrows)
Drippin' in ice I still be up town (Harlem)
I hear em kicking up dirt on my name (so what)
But I could clean em up like detergent on a stain
Or I'll beam 'em up we got birdies on the chain (easy)
Respect my mind or respect my grind (cause what)
Gone to the bank when its cheque signing time (okay)
Its Tito Borough when it's jet flying time (clear-port)
And we so thorough we the set fly or die (Dip Set)
The bitches funny I'm talking bout life (yup)
It was Sunday to Sunday on New York's chilly nights (that's right)
And we was hungry nauseas for a bite
But if the world's apple pie of course you want a slice (yup)

Now how you gon tell me you don't love me no more (how you gon' tell me that?)
'Cause I'm out here getting this bread (you hatin' on this paper chase?)
Tryna get my momma a crib (shit don't even sound right)
Tryna get up out the ghetto
Now how the hood talkin' 'bout they don't need me no more
'Cause a mu'fucka push that GT
It's a problem tryna take that from me
'Cause I'm packin' heavy metal uhuh

Heard somebody speak my name, but death was next to it (pray for me)
My next breath was let's do it (kid)
Got me runnin' through the game with my vest and my best shooters (who's next)
Best of event VVS and best ya jewelers (new year)
Nigga outta lame ya shit, gets chewed up (get em)
And I'm tryna kill the pain with like two sluts (what's up baby)
Use to say money ain't a thang to I blew up (what)
Then money's everything, but that thang can break your crew up (true stills)
Where did love go? (where)
And where does that leave us? (where we at)
They holdin' grudges on how they receive us (fa sho')
And show the judges on how they perceive us
Hate to see a thug nigga whip the foreign features (ballin')
Secretary's that Condoleza (yup)
Cash first, secondary we use the visa (uh huh)
Blast first, never worry about police cuffs (nope)
Ya either leave us or you free us
I need money!

Now how you gon tell me you don't love me no more (how you gon' tell me that?)
'Cause I'm out here getting this bread (you hatin' on this paper chase?)
Tryna get my momma a crib (shit don't even sound right)
Tryna get up out the ghetto",Love Me No More,2008
Jim Jones,"[Intro]
Aye yo you
Still up at the hood spots
Still no security, still gotta swaga like my pops
Still water run deep when that coke is cheap
But when that price go south, get your surf boards out
Still gotta lil' pimp in me from my past
Still got some lil' cousins that will beat yo ass
Yo I'm the only dude that you know burn the block up
So how the hell do I gotta call the cops up

[Verse 1]
Shorty you're so amazing, your body's bangin'
Conversation so stimulating, my heart is racing
(I just want to know if we can get 2gether sometime)
And you know what I'm saying
Ya bodies toned up look at those thick thighs
Grandmama must have been feeding you right
(Shake it to the left momma shake it to the right momma)

[Chorus]
Somebody call the cops up
Lil momma done stole my heart
She's making me fall in love
She's not gonna give it up
Somebody call the cops up
Somebody call 911
Tell'em I've been shot through the heart
I've fallen and I can't get up
Somebody call the cops up

[Verse 2]
Baby the ladies starring... Fellas say hi
Champaign bottles get to poppin' when u walk by
The mood is crazy ""pimpin is is what pimpin' does""
You know what I'm sayin', it's two o'clock and the club is jumpin'
All eyes on you they ain't here 4 nothing
(Shake it to the left momma, shake it to the right momma)

[Chorus]

Cops up cops up
Somebody call the cops up

[Bridge]
So won't cha walk like a model
Walk like a model
Walk like a model
Walk it out
So won't cha walk like a model
Walk like a model
Walk like a model
Walk it out
Now freeze
And drop
Drop it like it's hot, drop it like it's hot
Now freeze
And drop
Drop it like it's hot, drop it like it's hot

[Chorus]

Cops up, cops up
Cops up, cops up, cops up
Somebody call the cops up
Cops up, cops up
Cops up, cops up",Cops Up,2008
Jim Jones,"Oh, yeah
Da, da, da, da, da (Bad boy)
Oh, Yeah (come on)

Jim Jones!

Now what would Diddy say if he caught you in my coupe
On the way uptown if the ball get loose
Tearin' through the blocks, tearin' of the tops
Sun all in your face and it's glarin' of my rocks
I had to ask her how she felt, said let's ride she ain't strap on a seatbelt
I stay fly, fitted cap with a mean belt thats the thug shit that's makin' her knees melt

Boy I trust you and all
But I've been here before you
You remind me of pain
But I can't ignore you

After I met you boy
I try my best not to
Think of you
Such a silly game to play
To eventually just lose to you

Can I get another chance to hold you tonight
Dance on my left and things feel so right
Hold you boy with all of my might
Just don't let you slip away
I pour my heart out to you from now to daylight
So you could know hurting you was never my right
I'm trying to see what's in the cards for tonight
Boy accept this as my plea

[Chorus]
I love you
I love you
I love you (Hey, hey)
So don't break my heart

I felt a weight lift from my chest
Now that you know just how I feel
I held it in for far to long
I couldn't tell if this was real

I never thought I'd understand
How it feels to be hurt and to love again (Oh, no, no)
You made it possible for me
That's why I'll give you anything

Can I get another chance to hold you tonight
Dance on my left and things feel so right
Hold you boy with all of my might
Just don't let you slip away
I pour my heart out to you from now to daylight
So you could know hurting you was never my right
I'm trying to see what's in the cards for tonight
Boy accept this as my plea

[Chorus]

Just like the stars in the sky
You brought light to my life
That's why I love you
Just don't break my heart

Without you by my side
I was wasting my time
But now I love you
Just don't break my heart

Look, I think she love me (love me) I think she love me not(not)
Anywhere I touch her turn to a hot spot
Look into my eyes tell me what you see A grade A hustla, a certified G
Only one question, what attracted you to me the way I do me make you weak to your knees
Now Cheri you know a nigga can't wait to put my hands on that little cherry coke bottle shape
Like uh you said a nigga make ya heart jump like uh
You said a nigga give you goose bumps like uh
Send chills up and down ya spine uh
Yung Joc like to watch you from behind

[Chorus]

Just like the stars in the sky
You brought light to my life
That's why I love you
Just don't break my heart

Without you by my side
I was wasting my time
But now I love you
Just don't break my heart",I Love You,2008
Jim Jones,"Nigga what what what

Twin yall niggaz ready

yeah yeah yeah

'
She here to put the clack clack in this
Crack pack in this
Dick in this like I had a six pack of Genus
Niggaz know that the flow be wicked
Been nice since Tri Backs can they kick it
Can't walk with out lil momma trying to flick it
So be it take let your boyfriend see it
U.S. gangsta but all my guns be Soviet
Jake did it gon' take em up to I D it
Chain hanging out but I ain't talking about jewelry
Talking ammunition, bullets, big artillery
Put a hole in a big ass social security
Been this way be for I even reached maturity
Nigga they all book me quicker
'Cuz I'm worth more, like a Jam Master J sticker
Alive but you can still pull out liquor
Gotta dead serious flow I'm about to blow
yeah

[Chorus: Repeat 2X]
D-Block (where my niggaz at)
D-Block (where my bitches at)
D-Block (where them gangstas at)
D-Block (where the shankstas at)

J-Hizzle clap for my nizzle
Who the fuck want to beef
Louch pass me the pistol
I'm about to let him ring like a phone
He used to have a good head on his shoulders
But now the shit gone
D-Block 'bout to wake the game and get these bucks
It's for them niggaz Dickie Dan throwin' it up rocking Chucks
Like pimples motherfucker I'm all in your face
You like sneakers when them strings about to get laced
What you need chronic homeboy, we got all types
Fuck your bikes, Nigga I smoke more than exhaust pipes
You know those new 7-60's yeah I got 2
One platinum like my rhymes the other raspberry blue
When I'm riding on the track like a surf board
I'm on the block pitching what the fuck you think I got the word for
Walk with me motherfucker, we taking over the streets
Let 'em warn all your peeps hood coming at they street

[Chorus: ]

Seek a fucking crook
Stake your house out know what your momma cook
Fuck her with a broom
Fuck the movie when I'm there its a panic room
Niggaz start to stutter, please don't cut my mother
I'm too fucking gutter clip on top of each other
Two twelve gages take you threw the stages
Bullets running low but yours been there for ages
Cob web niggaz iced out slob like I'm on a fucking bobsled niggaz
I'll talk to ya'll niggaz I ain't trying to shout
Why fit in with Sheek was born to stand out
You'll get pretzeled up twist in half
Long shit with the black spots like a giraffe
Clear my path when the guy walking
How you try getting in the club I hope you jump in my coffin
Besides D-Block I don't see that often

[Chorus 4x]",D-Block/Dipset,2008
