Band,Lyrics,Song,Year
Casino,"You know, this just some real nigga shit, a real nigga story
You know what I'm saying?

Slang a bunch of narcotics
Pull up in the new 'rarri
Living like John Gotti
Chopping bricks like karate
Drink a bunch of codeine
Serving to the dope fiends
Blowing money, stay clean
Michael Jackson, Billy Jean

Got a Panamera round a young nigga neck
Got a young bitch pulling up in a vet
Smoke a lot of kush and I have a lot of sex
Had to beat the grind up, ran up my check
Bitch nigga get money, nigga get that
Roll a blunt of chronic, nigga sell a lot of crack
You can hit a nigga line, order what you want
I can whoop a Maserati, pulling up a donk
50,000 on yo watch, young nigga splurge
Pop a Ace of Spade bottle, sip a lot of syrup
Keep a young nigga workin' gotta bus' a K
I'ma take a phone call, hustle everyday

Slang a bunch of narcotics
Pull up in the new 'rarri
Living like John Gotti
Chopping bricks like karate
Drink a bunch of codeine
Serving to the dope fiends
Blowing money, stay clean
Michael Jackson, Billy Jean

Whipping up a cake, just to go and snatch a spider
Young nigga play with keys, like a type writer
Al Capone, John Gotti was a nigga idol
I was never snitching, I can put it on the Bible
In a 4 door beamer, driving with a rifle
Nigga where you at, nigga we go pull up on ya
Young Bitch looking like Janet in the 80's
We was grinding up from a tube and a baby
Got the girl dripping wet like a Jheri curl
Got a styrofoam cup and its full of syrup
Send it over from Lil Mexico & Let me Work
I can get 36 for a clean shirt

Slang a bunch of narcotics
Pull up in the new 'rarri
Living like John Gotti
Chopping bricks like karate
Drink a bunch of codeine
Serving to the dope fiends
Blowing money, stay clean
Michael Jackson, Billy Jean

Pop a lot of pain pills
'Bout to put rims on my skateboard wheels
Beat that pussy up like Emmett Till
Yeah,
Two cell phones ringin' at the same time
That's your ho, callin' from two different phones
Tell that bitch ""leave me the fuck alone!""
See, you fuck her wrong, and I fuck her long
I got a love-hate relationship with Molly
I'd rather pop an ollie, and my dick is a trolly
Boy, I'll bury you like Halle
And these hoes say I'm blind,
Cause I don't see nothin' wrong with a little bump and grind
Man I just received a package
Them other niggas taxin'
And my pockets so fat, I'm startin' to feel contractions
And my cousin went to jail for them chickens
And he already home and that nigga must be snitchin'
Cut him off like karate!

Slang a bunch of narcotics
Pull up in the new 'rarri
Living like John Gotti
Chopping bricks like karate
Drink a bunch of codeine
Serving to the dope fiends
Blowing money, stay clean
Michael Jackson, Billy Jean",Karate Chop,
Casino,"Real dope dealer forreal!
Haha! Hahaha

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Whippin' the yam, whippin' a fifth of the yam
Turn the whole brick to a Lam
Been rockin' the dope, soon as it get off the boat
Keepin' it soft like a mink
Gold on my link, coke in the sink
Choppin' that work like karate
Swerve in the new Maserati
In a brand new Maserati
That's a whole lot of new money
Snatch it, then hide it from 12's
Movin' and squashin' them bells
Servin' the rawest of yayo
Beating that china like Kunta Kinte
Whippin' it, whippin' that dope
Drinkin' on syrup, I'm rollin' up haze
Made myself a boss, a boss or a plug
Either way you put it, nigga, I'm good
Triple salute, nigga, straight out the hood
Bakin' soda water splash the scales
Fork in my right and my pride in my left
Leanin' over, over to the side
I whip me a fourway to a nine
The dirty, the money is homicide
And my recipe can't be televised

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young enough to still sell dope, but old enough that I knows better
When they sayin' it's 42 for that white powder, I knows better
Get it nigga? I nose better, put a smile on the devil's face
Who don't wanna sell dope forever and flood their Rollie 'til the bezel break?
Woo! Fish scale in the two-door that I fish-tail
Fiberglass, Ferrari leather, in designer shit that I misspell
YUGHH, look at the clues, the J's, the jewels, I mention the monkey
From sixteen years old, I'm whippin' in kitchens, fuckin' my junkies
Pablo, Versace way before Migos
My dinner plates, no silverware, all you niggas my E-hoes
Toss a kilo like a free throw, crack house, it had the peephole
Made it through to the other side, now nothin's big as my ego

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Me, I try to leave the best for later
But Pusha tried to put me on the respirator
The old Skateboard P, that's your favorite
Me and twenty girls doin' yoga naked
Frequency high, like a spaceship
She say that she like it and she's been exposed
The Gandalf hat and the weird ass clothes
That's Comme des Garçons and the Buffalo
I know guerrillas with the triggers that's on a banana clip
And packin' with the biggest missiles
These niggas is knocking over vehicles
These niggas ain't waitin' just to see niggas
These niggas ain't tryna hear plea niggas
These niggas like choppin' down trees, niggas
These niggas 1-2-3 and they squeeze, niggas
These niggas hit the weed then they leave niggas
Gee, nigga
If you got two hoes, you need to let one go
Two Lambos, you need to let one go
All these drones while y'all smoke dro
Never honest, guy, I'm tryna let y'all know
Ain't no standards, I'ma set one though
Big ass bag but no man sandals
All that war, we need to let that go
That boom business, I'ma get that ho

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga got that coke, whip that dope like a batter
How you think about that coupe, with no roof? Young nigga cashed out
Pass me the purp, pass me the zan, young nigga 'bout to pass out
Swerve I'm behind her, I got some in the car, young nigga 'bout to smash out
Me gon' hit that line, say he got some bricks, young fresh, 'bout to buy 'em out
QuikTrip 'round the corner, dropped a nine
Got the J's in the hood tryna smoke a line
Cocaine, cocaine cowboy, like Mickey Munday
Take over the project, whip a line, me no wait
I keep a 45 in my coat, while I'm servin' dope
J's in my hood smoke that crack, say it give 'em hope
Serve a nigga whole brick, he hopin' that it come and go
Young nigga turnt up, spend that money with Casino!

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope

Young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope
Young nigga, young nigga move that dope
Young nigga move that dope
They move that dope, they move that dope
Young nigga move that dope",Move That Dope,2014
Casino Royale,"It's not the way you smile that touched my heart 
It's not the way you kiss that tears my apart 

But how many many many nights go by 
I sit alone at home and cry over you 
What can I do, can't help myself 
'Cause baby it's you, baby it's you 

You should hear what they say about you  (cheat, cheat) 
They say, they say you never never ever been true  (cheat, cheat) 

Wo ho, it doesn't matter what they say 
I know I'm gonna love you any old way 
What can I do, then it's true 
Don't want nobody, nobody 
'Cause baby it's you, baby it's you 

Wo ho, it doesn't matter what they say 
I know I'm gonna love you any old way 
What can I do, then it's true 
Don't want nobody, nobody 
'Cause baby it's you 
Baby it's you, don't leave me all alone",Baby It's You,1999
Casino Royale,"The look of love
Is in your eyes
A look your smile can't 
disguise

The look of love
Is saying so much more than
Just words could every say
And what my heart has heard
Well it takes my breath away

[Chorus]
I can hardly wait to hold you
Feel my arms around you
How long I have waited
Waited just to love you
Now that I have found you

You've got the look of love
It's on your face
A look that time can't erase
Baby be mine, tonight

Let this be just the start of 
So many nights like this
Let's take a lovers vow
And seal it with a kiss

[Chorus]

Don't ever go
Don't ever go
I love you so
The look of love

Let this be just the start of
So many nights like this
Let's take a lover's vow
And baby we'll seal it with a kiss

[Chorus]",The Look of Love,1999
Casino Royale,"What's new pussycat whoa
What's new pussycat whoa oh
 
Pussycat, pussycat, I've got flowers 
And lots of hours to spend time with you
So go and powder your cute little pussycat nose
Pussycat, pussycat, I love you yes I do
You and your pussycat nose
 
What's new pussycat whoa
What's new pussycat whoa oh oh
 
 Pussycat, pussycat, you're so thrilling
And I'm so willing to care for you
So go and make up your big little pussycat eyes
Pussycat, pussycat, I love you yes I do
You and your pussycat eyes
 
What's new pussycat whoa
What's new pussycat whoa oh oh
 
Pussycat, pussycat, you're delicious
And if my wishes can all come true
I'll soon be kissing your sweet little pussycat lips
Pussycat, pussycat, I love you yes I do
 
You and your pussycat eyes whoa 
You and your pussycat  nose",What's New Pussycat?,1999
Casino Royale,"Do you know the way to San Jose
I've been away so long
I may go wrong and lose my way
Do you know the way to San Jose
I'm going back to find some peace of mind in San Jose

L.A. is a great big freeway
Put a hundred down and buy a car
In a week, maybe two, they'll make you a star
Weeks turn into years
How quick they pass
And all the stars that never were
Are parking cars and pumping gas

You can really breathe in San Jose
They've got a lot of space
There'll be a place where I can stay
I was born and raised in San Jose
I'm going back to find some peace of mind in San Jose

Fame and fortune is a magnet
It can pull you far away from home
With a dream in your heart you're never alone

Dreams turn into dust and blow away
And there you are without a friend
You pack your car and ride away

I've got lots of friends in San Jose
Do you know the way to San Jose?

L.A. is a great big freeway
Put a hundred down and buy a car
In a week, maybe two, they'll make you a star

Weeks turn into years, how quick they pass
And all the stars that never were
Are parking cars and pumping gas

I've got lots of friends in San Jose
Do you know the way to San Jose?
Can't wait to get back to San Jose",Do You Know the Way to San Jose?,2005
Casino Royale,"Come on let's twist again 
Like you did last summer 
Yeah, let's twist again 
Like you did last year 

Do you remember when 
Things were really hummin' 
Yeah let's twist agin 
Twist the time is here 

Well, around and round and up and down 
We go again 
Come on baby make me know you love me so 

Let's twist again 
Like you did last summer 
Yeah, let's twist again 
Like you did last year 

Well, around and round and up and down 

We go again 
Come on baby make me know you love me so 

Let's twist again 
Like you did last summer 
Yeah, let's twist again 
Like you did last year 

Oh come on and let's twist again 
Like you did last year",I Say a Little Prayer,2005
Casino Royale,"Il sangue adesso è caldo e scorre molto lentamente
Non sono mai andato via da qui
Se ""queste stanze"" è solo un altro luogo della mente
Se chiudo gli occhi volendo si puo' far così
Senza contare I passi poi comincio a camminare
Perso nell'eco dei miei dubbi a volte va così
È stato un giorno troppo lungo
Un giorno da dimenticare

Cose difficili
Così difficili da dirti adesso qui
Yeah yeah yeah
Cose difficili da respirare se non ci sai fare se non puoi capire
Questo è il momento in cuifinisce il gioco
Questo è il momento in cui ci lasceremo andare

È come fare un salto sopra il vuoto delle cose che non sento più
Sono sul fondo e scavo ancora
Sono giù
Lasciami stare non ci pensare
Comunque vada lascia che la pioggia cada su di me
Lasciami stare non mi fermare
Se nei tuoi occhi c'è riflessa la mia stessa strada
Lasciami andare non ti voltare
Questo dolore è necessario per capire

E sarò certo che sono stati giorni veri
Perso nel ritmo strano del rumore dei miei pensieri
Yeah yeah yeah
Il sangue adesso è caldo e scorre molto lentamente
Non sono mai andato via da qui
Se ""queste stanz "" è solo un altro luogo della mente
Cose difficili da respirare
Cose difficili da dirti adesso qui",Cose Difficili,1996
Casino Steel,"I hate to see that evening sun go down
I hate to see that evening sun go down
Cause my baby, he's gone left this town

Feelin' tomorrow like I feel today
If I'm feelin' tomorrow like I feel today
I'll pack my truck and make my give-a-way

St. Louis woman with her diamond ring
Pulls that man around by her, if it wasn't for her and her
That man I love would have gone nowhere, nowhere

I got the St. Louis blues, blues as I can be
That man's got a heart like a rock cast in the sea
Or else he wouldn't have gone so far from me

I love my baby like a school boy loves his pie
Like a Kentucky colonel loves his mint 'n rye
I love my man till the day I die",St. Louis Blues,1991
Casino Steel,"An old cowpoke went riding out one dark and windy day,
Upon a ridge he rested as he went along his way,
When all at once a mighty herd of red-eyed cows he saw,
A ploughin' through the ragged skies
And up a cloudy draw.
Yippee-yi-ay, yippee-yi-o,
The ghost herd in the sky.

Their brands were still on fire and their hooves was made of steel,
Their horns wuz black and shiny and their hot breath he could feel,
A bolt of fear went through him as they thundered through the sky,
For he saw the riders comin' hard
And he heard their mournful cry.
Yippee-yi-ay, yippee-yi-o,
Ghost riders in the sky.

Their faces gaunt their eyes were blurred and shirts all soaked
With sweat,
They're ridin' hard to catch that herd but they ain't caught them yet
'Cause they've got to ride forever on that range up in the sky,
On horses snortin' fire
As they ride on, hear their cry.
Yippee-yi-ay, yippee-yi-o,
Ghost riders in the sky.

As the riders loped on by him he heard one call his name,
""If you want to save your soul from hell a-riding on our range,
Then cowboy change your ways today or with us you will ride
A-try'ng to catch the devil's herd
Across these endless skies.""
Yippee-yi-ay, yippee-yi-o,
The ghost herd in the sky.

Ghost riders in the sky.",(Ghost) Riders in the Sky,1992
