Band,Lyrics,Song,Year
Donald Shaw,"Well you and I were meant to be 
And in the end I know you'll see 
That we can never be just friends 
Our only love will never end Delilah 

Just think about the way we were 
A perfect set of his n' hers 
Why does a man have to resist 
A never ending happiness Delilah 

I got myself out of the way 
My debt to you is never paid 
I was a fool to let you go 
I'm sorry and I love you so Delilah 

I think about you every day 
And I'm sorry for the things I said 
My perfect love my closest friend 
Oh Delilah 

Well you and I were meant to be 
And in the end I know you'll see 
That we can walk around like friends 
But soon this day will have to end Delilah",Delilah,2014
Donald Shaw,"Last night I dreamed my head was in fever
Last night I dreamed it never was so far
To reach the shore of safety and redemption
And a gaze upon the bright morning star

I dreamed I was by friends all put abandoned
I dreamed I was alone but for my scars
And blinded by the tears that fell like water
No more to see the bright morning star

The streets of dreams never looked this lonely
The streets of dreams never felt this hard
And I heard my voice barely of a whisper
As the clouds denied the bright morning star

Sometimes this life is no more than a moment
And sometimes this light is lost unto the dark
But courage hears the sound of dawn approaching
And each our own, bright morning star

I woke to find every window open
I woke to find the heavy door jar
And I walked outside and stood upon the hilltop
And gazed one small bright morning star

I walked outside and every bird was singing
As I found again my bright morning star
",Bright Morning Star,2014
Donald Shaw,"Well I know it ain't been roses lately, baby, it's just been thorns
And no matter what we do, nothing seems to change
Love has always been my shelter, for you it's been a storm
But for a while I thought we'd almost beat the rain

Now there's a hole here in my pocket where all my dreams have gone
Fallen out like so many nickels and dimes
And last of all you, you'd always been my good luck charm
I should've known that luck's a waste of time

'Cause it don't bring you love if you don't love
And it don't bring you time if you ain't got time
And it don't bring you strength, baby, if you ain't strong
And it don't bring you kindness if you ain't kind

Now there's a whole lot of life to be unsure of
But there's one thing I can safely say I know
That of all the things that finally desert us
Pride is always the last thing to go

But it won't bring you love if you don't love
And it won't bring you time if you ain't got time
And it won't bring you strength, baby, if you ain't strong
And it won't bring you kindness if you ain't kind

And now I wish you only roses, baby, without the thorns
And I hope your dreams are always within reach
And I wish you shelter, baby, from all your storms
They scared you, but they never seemed to teach

That I can't bring you love if you don't love
And I can't bring you time if you ain't got time
And I can't bring you strength, baby, if you ain't strong
And I can't bring you kindness if you ain't kind
And I can't bring you kindness if you ain't kind
",It Don't Bring You,2014
Donald Shaw,"I can tell by the way you're walking
You don't want company 
I'll let you alone and I'll let you walk on 
And in your own good time you'll be 

Back where the sun can find you
Under the wise wishing tree 
And with all of them made we'll lie under the shade
And call it a jubilee

And I can tell by the way you're talking
That the past isn't letting you go 
But there's only so long you can take it all on
And then the wrong's gotta be on its own

And when you're ready to leave it behind you
You'll look back and all that you'll see 
Is the wreckage and rust that you left in the dust
On your way to the jubilee

And I can tell by the way you're listening
That you're still expecting to hear 
Your name being called like a summons to all
Who have failed to account for their doubts and their fears

They can't add up to to much without you
And so if it were up to me, I'd take hold of your hand 
Saying come hear the band
Play your song at the jubilee 

And I can tell by the way you're searching
For something you can't even name  
That you haven't been able to come to the table
Simply glad that you came

When you feel like this try to imagine
That we're all like frail boats on the sea 
Just scanning the night for that great guiding light
Announcing the jubilee 

And I can tell by the way you're standing
With your eyes filling with tears 
That it's habit alone that keeps you turning for home
Even though your home is right here

Where the people who love you are gathered
Under the wise wishing tree 
May we all be considered then straight on delivered
Down to the jubilee 

Because to people who love you are waiting
And they'll wait just as long as need be 
When we look back and say those were halcyon days 
We're talking about jubilee",Jubilee,2014
Donald Shaw,"There was a time when we?d be the last to leave 
Watching the sun come up while everyone fell asleep 
The music was always loud and I?d smoke and drink too much 
Until I?d fall in your arms and into your lovin? touch 
Now as the years roll by, time has reeled me in 
I?ve slowed down a notch or two from the way things were then 

Those old ways of mine, I?ve left them behind 
Those crazy days are through 
The only thing I still do like I used to do 
Is carry this torch for you 

Remember the days when we?d pack our bags and run 
Chasing a crazy dream into the morning sun 
Now as the twilight falls, I find I?m satisfied 
Watching the fire glow as long as you?re by my side 
Here in my heart it seems, time has passed me by 
I love you as much today as the very first time 

Those old ways of mine, I?ve left them behind 
Those crazy days are through 
The only thing I still do like I used to do 
Is carry this torch for you 

I still want you the way I wanted you then 
If I could do it all over, I?d do it all over again 

Those old ways of mine, I?ve left them behind 
Those crazy days are through 
The only thing I still do like I used to do 
Is carry this torch for you 
",Like I Used to Do,2014
Donald Shaw,"On a Monday, I was arrested 
On a Tuesday, I was locked up in jail 
On a Wednesday, my trial was attested 
On a Thursday, nobody would go my bail 

Almost done, I'm almost done, almost done 
And I ain't gonna bring them yellow women no pail 

Take these stripes, stripes from around my shoulder 
Take these chains, these chains from around my legs 
Lord, these stripes, it sure don't worry me 
But these chains, these chain's gonna kill me dead 

Yes, I'm almost done, almost done, almost done 
And I ain't gonna bring them yellow women no pail 

On Friday, my baby went a-walking 
On a Saturday, she locked me outa the door 
On a Sunday, we were sitting down a-talking 
On a Monday, she pawned all of my clothes",On a Monday,2014
Donald Swann,"Depuis que l'homme écrit l'Histoire
Depuis qu'il bataille à cur joie
Entre mille et une guerr' notoires
Si j'étais t'nu de faire un choix
A l'encontre du vieil Homère
Je déclarerais tout de suite
""Moi, mon colon, cell' que j'préfère,
C'est la guerr' de quatorz'-dix-huit!""

Est-ce à dire que je méprise
Les nobles guerres de jadis
Que je m'soucie comm' d'un'cerise
De celle de soixante-dix?
Au contrair', je la révère
Et lui donne un satisfecit
Mais, mon colon, celle que j'préfère
C'est la guerr' de quatorz'-dix-huit

Je sais que les guerriers de Sparte
Plantaient pas leurs epées dans l'eau
Que les grognards de Bonaparte
Tiraient pas leur poudre aux moineaux
Leurs faits d'armes sont légendaires
Au garde-à-vous, je les félicite
Mais, mon colon, celle que j'préfère
C'est la guerr' de quatorz'-dix-huit

Bien sûr, celle de l'an quarante
Ne m'as pas tout à fait déçu
Elle fut longue et massacrante
Et je ne crache pas dessus
Mais à mon sens, elle ne vaut guère
Guèr' plus qu'un premier accessit
Moi, mon colon, celle que j' préfère
C'est la guerr' de quatorz'-dix-huit

Mon but n'est pas de chercher noise
Au guérillas, non, fichtre, non
Guerres saintes, guerres sournoises
Qui n'osent pas dire leur nom,
Chacune a quelque chos' pour plaire
Chacune a son petit mérite
Mais, mon colon, celle que j'préfère
C'est la guerr' de quatorz'-dix-huit

Du fond de son sac à malices
Mars va sans doute, à l'occasion
En sortir une, un vrai délice
Qui me fera grosse impression
En attendant je persévère
A dir' que ma guerr' favorite
Cell', mon colon, que j'voudrais faire
C'est la guerr' de quatorz'-dix-huit",Lovely War,1994
Donald Walden,"If you could see me now, you'd know how blue I've been
One look is all you'd need to see the mood I'm in.
Perhaps then you'd realize I'm still in love with you.
If you could see me now, you'd find me being brave
And trying awfully hard to make my tears behave
But that's quite impossible, I'm still in love with you.
 
You'll happen my way on some mem'rable day
And the month will be May for a while.
I'll try to smile but can I play the part
Without my heart behind the smile?
 
The way I feel for you I never could disguise
The look of love is written plainly in my eyes.
I think you'd be mine again if you could see me now.",If You Could See Me Now,2003
Donald Washington & The New Day Blues Band,"Ooh

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe that God put sun and moon up in the sky.
I don't mind the gray skies
'cause they're just clouds passing by.

Heaven is a goodness time. 
A brighter light on high.

Do unto others as you would have them do to you.

And have a brighter by and by.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe God is now, was then and always will be.
With God's blessing we can make it through eternity.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.",Come Sunday,2001
Donato,"La luz se va alejando
Y el espejo no va hablar
Yo me siento un poco enfermo
El nunca me va mal
Tenia 20 virgencitas

Y había una para mi
Cuando iba en otro sueno mas
El nunca me iba a hablar
Yo estoy igual
Contento
Aunque todo sea un horror
Si hasta aveces le hablo al viento
No es ninguna
Solución

Yo se que no hay aviso
La verdad es plana, si
Pero pierdo tanto tiempo
Pienso bueno, esto es crecer

Los espejos siguen mudos
Y hasta el cielo te dirá
Cuando busques, algún sueño mas
Todos comprenderán

Yo soy una cajita
Con un polvo ya lo ves
Todo parece conexo
Con su blanca, palidez

Igual estoy contento
Aunque todo sufra en mi
Hasta aveces le hablo al viento
Debe ser que soy así",Con Su Blanca Palidez (A Whiter Shade of Pale),1997
