Band,Lyrics,Song,Year
David Foster,"I swear by the moon and the stars in the skies
And I swear like the shadow that's by your side

I see the questions in your eyes
I know what's weighing on your mind
You can be sure I know my part
'Cause I'll stand beside you through the years
You'll only cry those happy tears
And though I make mistakes I'll never break your heart

And I swear by the moon and the stars in the skies
I'll be there
I swear like a shadow that's by your side
I'll be there

For better or worse till death do us part
I'll love you with every beat of my heart
And I swear oouh

I'll give you everything I can
I'll build your dreams with these two hands
We'll hang some memories on the walls
And when (And when)
Just the two of us are there
You won't have to ask if I still care
'Cause as the time turns the page my love won't age at all

And I swear (I swear)
By the moon and the stars in the skies
I'll be there (I'll be there)

I swear (And I swear)
Like the shadow that's by your side
I'll be there (I'll be there)

For better or worse till death do us part
I'll love you with every beat of my heart (Beat of my heart)
And I swear (Oh yeah)

I swear (I swear)
By the moon and stars in the sky
I'll be there (I'll be there)

(I swear) I swear like the shadow that's by your side
I'll be there (I'll be there)
For better or worse (Better or worse)
Till death do us part (Oh no)
(I'll love you with every) Every single beat of my heart
(I swear) I swear (I swear)
Oh, I swear",I Swear,2003
David Foster,"I pray you'll be our eyes
And watch us where we go
And help us to be wise
In times when we don't know

Let this be our prayer
As we go our way
Lead us to a place
Guide us with your Grace
To a place where we'll be safe

La luce che to dai
I pray we'll find your light
Nel cuore restero
And hold it in our hearts
A ricordarchi che
When stars go out each night
L'eterna stella sei
Nella mia preghiera
Let this be our prayer
Quanta fede see'e
When shadows fill our day
Lead us to a place
Guide us with your grace

Give us faith so we'll be safe.
Sognamo un mondo senza piu violenza

Un mondo di giustizia e di speranza
Ognuno dia la mano al suo vicino
Simbolo di pace e di fraternita

La forza che ci dai
We ask that life be kind
E'il desiderio che
And watch us from above
Ognuno trovi amore
We hope each soul will find
Intorno e dentro a se
Another soul to love

Let this be our prayer
Let this be our prayer
Just like every child
Just like every child

Needs to find a place,
Guide us with your grace
Give us faith so we'll be safe
E la fede che
Hai acceso in noi
Sento che ci salvera",The Prayer,2003
David Foster,"Say it's true, there's nothing like me and you
Not alone, tell me you feel it too
And I would runaway
I would runaway, yeah
I would runaway
I would runaway with you

Cause I have fallen in love
With you, no never have
I'm never gonna stop falling in love, with you

Close the door, lay down upon the floor
And by candlelight, make love to me through the night
Cause I have runaway
I have runaway, yeah
I have runaway, runaway
I have runaway with you

Cause I have fallen in love
With you, no never have
I'm never gonna stop falling in love, with you

And I would runaway
I would runaway, yeah
I would runaway
I would runaway with you

Cause I have fallen in love
With you, no never have
I'm never gonna stop falling in love, with you",Runaway,2003
David Foster,"I look in your eyes and I can see
We've loved so dangerously
You're not trusting your heart to anyone
You tell me you're gonna play it smart
We're through before we start
But I believe that we've only just begun

When it's this good, there's no saying no
I want you so, I'm ready to go

Through the fire
To the limit, to the wall
For a chance to be with you
I'd gladly risk it all
Through the fire
Through whatever, come what may
For a chance at loving you
I'd take it all the way
Right down to the wire
Even through the fire

I know you're afraid of what you feel
You still need time to heal
And I can help if you'll only let me try
You touch me and something in me knew
What I could have with you
Well I'm not ready to kiss that dream goodbye

When it's this sweet, there's no saying no
I need you so, I'm ready to go

Through the fire
To the limit, to the wall
For a chance to be with you
I'd gladly risk it all
Through the fire
Through whatever, come what may
For a chance at loving you
I'd take it all the way
Right down to the wire
Even through the fire

Through the test of time

Through the fire
To the limit, to the wall
For a chance to be with you
I'd gladly risk it all
Through the fire
Through whatever, come what may
For a chance at loving you
I'd take it all the way
Right down to the wire
Even through the fire

Through the fire, to the limit
(Through the fire) through the fire, through whatever
Through the fire, to the limit
Through the fire, through whatever

Through the fire, to the limit
Through the fire, through whatever
Through the fire, to the limit
Through the fire, through whatever

Through the fire, to the limit
Through the fire, through whatever
Through the fire, to the limit
Through the fire, through whatever",Through the Fire,2003
David Foster,"Don't leave me in all this pain
Don't leave me out in the rain
Come back and bring back my smile
Come and take these tears away
I need your arms to hold me now
The nights are so unkind
Bring back those nights when I held you beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my heart
My heart

Take back that sad word goodbye
Bring back the joy to my life
Don't leave me here with these tears
Come and kiss this pain away
I can't forget the day you left
Time is so unkind
And life is so cruel without you here beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my heart
My heart

Don't leave me in all this pain
Don't leave me out in the rain
Bring back the nights when I held you beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my
Un-break my heart, oh baby
Come back and say you love me
Un-break my heart, sweet darlin'
Without you I just can't go on
Can't go on",Unbreak My Heart,2003
David Foster,"Unforgettable
That's what you are
Unforgettable
Tho' near or far
Like a song of love that clings to me
How the thought of you does things to me
Never before has someone been more
Unforgettable in every way
And forever more, that's how you'll stay
That's why darling it's incredible
That someone so unforgettable
Thinks that I am unforgettable too

Unforgettable in every way
And forever more, that's how you'll stay
That's why darling it's incredible
That someone so unforgettable
Thinks that I am unforgettable too",Unforgettable,2003
David Foster,"You think that I can't live without your love
You'll see,
You think I can't go on another day.
You think I have nothing
Without you by my side,
You'll see
Somehow, some way

You think that I can never laugh again
You'll see,
You think that you destroyed my faith in love.
You think after all you've done
I'll never find my way back home,
You'll see
Somehow, someday

All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive,
All on my own
I don't need anyone this time
It will be mine
No one can take it from me
You'll see

You think that you are strong, but you are weak
You'll see,
It takes more strength to cry, admit defeat.
I have truth on my side,
You only have deceit
You'll see, somehow, someday

All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive,
I'll stand on my own
I won't need anyone this time
It will be mine
No one can take it from me
You'll see

You'll see, you'll see
You'll see, mmmm, mmmm",You'll See,2003
David Foster,"You know our love was meant to be
The kind of love to last forever
And I want you here with me
From tonight until the end of time
You should know
Everywhere I go
Always on my mind
In my heart
In my soul
Baby

You're the meaning in my life
You're the inspiration
You bring feeling to my life
You're the inspiration
Want to have you near me
I want to have you hear me saying
""No one needs you more than I need you""

And I know (And I know)
Yes I know that it's plain to see
So in love when we're together
Now I know  (Now I know)
That I need you here with me
From tonight until the end of time
You should know  (Yes, you need to know )
Everywhere I go
You're always on my mind
You're in my heart
In my soul

You're the meaning in my life
You're the inspiration
You bring feeling to my life
You're the inspiration
Want to have you near me
I want to have you hear me saying
""No one needs you more than I need you""
(No one needs you more than I)
Want to have you near me
I want to have you hear me saying
""No one needs you more than I need you""
(No one needs you more)
You're the meaning in my life
You're the inspiration
You bring feeling to my life
You're the inspiration

When you love somebody
Till the end of time
When you love somebody
Always on my mind, no one needs you more than I
When you love somebody
Till the end of time
When you love somebody
Always on my mind, no on needs you more than I",You're the Inspiration,2003
David Foster,"Imagine there's no heaven
It's easy if you try
No hell below us
Above us only sky
Imagine all the people living for today

Imagine there's no countries
It isn't hard to do
Nothing to kill or die for
And no religion too
Imagine all the people living life in peace, you

You may say I'm a dreamer
But I'm not the only one
I hope some day you'll join us
And the world will be as one

Imagine no possessions
I wonder if you can
No need for greed or hunger
A brotherhood of man
Imagine all the people sharing all the world, you

You may say I'm a dreamer
But I'm not the only one
I hope some day you'll join us
And the world will be as one",Imagine,2005
David Foster,"[WILL.I.AM]
From Delaware to Tennessee to Hawaii
From mountain tops
We have dreams from sea to shining sea
And now here we are

[FAITH HILL]
We have come
We have prevailed
Who so ever dreamed, this is your will
Here we are
Here we are

[SEAL (FAITH HILL)]
At the dawn,
At the morning
Of a brand new day (a brand new day)
For all (for all)
In the spirit of our fathers

[SEAL, FAITH HILL, WILL.I.AM]
America
America
America is beautiful (beautiful, yes it is)
My America
Your America
Our America is beautiful

[SEAL, FAITH HILL]
And may God (may God)
Keep us together
Cause America (America)
Is beautiful (beautiful)

[BONO]
May liberty and justice ring for all
Let your dreams stand tall
May opportunities fall upon you
In the land of the free

[MARY J. BLIGE]
We have come
And we have prevailed
Who so ever dreamed, this is your will
And here we are
Here we are

[BONO (MARY J BLIGE)]
At the stars
And the risen
Of a brand new day (of a brand new day)
For all (for all)
In the spirit of the fathers (spirit of the fathers)

[ALL]
America
America
America is beautiful (beautiful, yes it is)
My America
Your America
Our America is beautiful

America
America
America is beautiful (beautiful, yes it is)
My America
Your America
Our America is beautiful

America
America
Is beautiful to me",America's Song,2009
