Band,Lyrics,Song,Year
The Bellamy Brothers,"I beg your pardon
I never promised you a rose garden
Along with the sunshine
There's gotta be a little rain some time
When you take you gotta give so live and let live
Or let go oh-whoa-whoa-whoa
I beg your pardon
I never promised you a rose garden

I could promise you things like big diamond rings
But you don't find roses growin' on stalks of clover
So you better think it over
Well if sweet-talkin' you could make it come true
I would give you the world right now on a silver platter
But what would it matter
So smile for a while and let's be jolly
Love shouldn't be so melancholy
Come along and share the good times while we can

I beg your pardon
I never promised you a rose garden
Along with the sunshine
There's gotta be a little rain some time

I beg your pardon
I never promised you a rose garden

I could sing you a tune and promise you the moon
But if that's what it takes to hold you
I'd just as soon let you go
But there's one thing I want you to know
You better look before you leap, still waters run deep
And there won't always be someone there to pull you out
And you know what I'm talkin' about
So smile for a while and let's be jolly
Love shouldn't be so melancholy
Come along and share the good times while we can

I beg your pardon
I never promised you a rose garden
Along with the sunshine
There's gotta be a little rain some time,
I beg your pardon
I never promised you a rose garden",I Never Promised You a Rose Garden,2006
The Bellamy Brothers,"I knew a man, Bojangles and he danced for you
In worn out shoes
Silver hair, a ragged shirt and baggy pants
The old soft shoe
He jumped so high
He jumped so high
Then he'd lightly touch down
I met him in a cell in New Orleans, I was
Down and out
He looked to me to be the eyes of age
As he spoke right out
He talked of life
He talked of life
He laughed, clicked his heels and stepped
He said his name, Bojangles and he danced a lick
Across the cell
He grabbed his pants, a better stance
Oh, he jumped so high
Then he clicked his heels
He let go a laugh
He let go a laugh
Pushed back his clothes all around
Mr. Bojangles
Mr. Bojangles
Mr. Bojangles
Dance
He danced for those in minstrel shows and county fairs
Throughout the south
He spoke with tears of fifteen years how his dog and him
Traveled about
The dog up and died
He up and died
After twenty years he still grieves
He said I dance now at every chance in honky tonks
For drinks and tips
But most the time I spend behind these county bars
He said I drinks a bit
He shook his head
And as he shook his head
I heard someone ask him please
Please
Mr. Bojangles
Mr. Bojangles
Mr. Bojangles
Dance",Mr. Bojangles,2006
The Bellamy Brothers,"Hey George, did you know Waylon and Willie?
The outlaws, I didn't know that at all
Did you know roger was king of the road?
You got it possum

Everyone knows hank's been in prison
We didn't know that
And dolly's got two big reasons she's well known

They call me no show Jones
They call me no show Jones
Still I'm never on
Still never on
Instead of just singin' my songs, my whereabouts are unknown
They call me no show Jones
They call me no show Jones

Here's ? Loretta is ? daughter
Ah, she's mighty pretty son
Johnny wears black, his tans all along
Boy, that's lonesome

Everyone knows Kenny is a gambler
I didn't know that at all
About Tammy
Tammy had some kind excuse, she divorced George Jones

They call me no show, they call me no show Jones
I'm still never on
I'm still never on
Instead of just singin' my songs, my whereabouts are unknown
They call me no show Jones
They call me no show Jones

They call me no show, they call me no show Jones
I'm still never on
On what?
The stage
Singin' my songs, the whereabouts are unknown
They call me no show Jones
They call me no show Jones",No Show Jones,2006
The Bellamy Brothers,"You tell me how she was when you once knew her
She played her games with many, many men
You tell me that you don't think I'd be with her
If I could have known her back then
You ask me why I don't pack up and leave her
Now that I know her wicked ways
Well, I doubt that you could understand my thinking
But listen close to what I have to say

(Chorus:)
She's the rock that I lean on
She's the sunshine of my day
I don't care what you say about her
She took me in and made me everything I am today

she's my rock and I ain't gonna throw her away
I know she wasn't always what she is now
She had to make mistakes like everybody else
And don't you point you finger at nobody
It?s plain to see you ain't no saint yourself

(Repeat chorus)



",She's My Rock,2006
The Bellamy Brothers,"It's always cold when she's away
Ain't no sunshine when she's gone
She's always gone too long
Any time she goes away

Ain't no sunshine when she's gone
In this house just ain't my home
Any time she goes away

I know
Yeah, I know 
I know 
I will leave your things alone
There ain't no sunshine when she's gone
Ain't no sunshine when she's gone
Only darkness every day 

Ain't no sunshine when she's gone
In this house just ain't my home
Any time she goes away
Any time she goes away

I wonder this time where she's gone
I wonder if she's gone to stay

I leave your things alone 
But there ain't no sunshine when she's gone
I leave your things alone 
But there ain't no sunshine when she's gone

Ain't no sunshine when she's gone

Any time she goes away
Any time she goes away
Any time she goes away",Ain't No Sunshine When She's Gone,2007
The Bellamy Brothers,"Oh when the sun beats down
And burns the tar on the roof
And your shoes get so hot
You wish your tired feet were fireproof

Under the Boardwalk
Down by the sea
On a blanket with my boyfriend's where I'll be

Under the Boardwalk, out of the sun
Under the Boardwalk, we'll be having some fun
Under the Boardwalk, people walking above
Under the Boardwalk, we'll be making love
Under the Boardwalk, Boardwalk

From the park you hear the happy sound
Of the carousel
You can almost taste the hot dogs
And french fries they sell

Under the Boardwalk
Down by the sea
On a blanket with my boyfriend's where I'll be

Under the Boardwalk, out of the sun
Under the Boardwalk, we'll be having some fun
Under the Boardwalk, people walking above
Under the Boardwalk, we'll be making love
Under the Boardwalk, Boardwalk

Under the Boardwalk
Down by the sea
On a blanket with my boyfriend's where I'll be

Under the Boardwalk, out of the sun
Under the Boardwalk, we'll be having some fun
Under the Boardwalk, people walking above
Under the Boardwalk, we'll be falling in love
Under the Boardwalk, Boardwalk

Boardwalk, Boardwalk",Under the Boardwalk,2007
The Bellamy Brothers,"Some glad morning when this life is over
I'll fly away
To a home on God's celestial shore
I'll fly away

I'll fly away, o glory
I'll fly away (in the morning)
When I die, hallelujah, bye and bye
I'll fly away

Just a few more weary days and then
I'll fly away
To a land where joy shall never end
I'll fly away

I'll fly away, o glory
I'll fly away (in the morning)
When I die, hallelujah, bye and bye
I'll fly away

I'll fly away, o glory
I'll fly away (in the morning)
When I die, hallelujah, bye and bye
I'll fly away

When I die, hallelujah, bye and bye
I'll fly, fly away",I'll Fly Away,2007
The Bellamy Brothers,"He turned thirty-five last Sunday*
In his hair he found some gray 
But he still ain't changed his lifestyle 
He likes it better the old way 
So he grows a little garden in the back yard by the fence 
He's consuming what he's growing nowadays in self defense 
He get's out there in the twilight zone 
Sometimes when it just don't make no sense 

He gets off on country music 
'Cause disco left him cold 
He's got young friends into new wave 
But he's just too friggin' old
And he dreams at night of Woodstock and the day John Lennon died 
How the music made him happy and the silence made him cry 
Yeah he thinks of John sometimes 
And he has to wonder why

He's an old hippie and he don't know what to do 
Should he hang on to the old 
Should he grab on to the new 
He's an old hippie...his new life is just a bust 
He ain't trying to change nobody 
He's just trying real hard to adjust 

He was sure back in the sixties that everyone was hip 
Then they sent him off to Vietnam on his senior trip 
And they forced him to become a man while he was still a boy 
And in each wave of tragedy he waited for the joy 
Now this world may change around him 
But he just can't change no more 

He's an old hippie and he don't know what to do 
Should he hang on to the old 
Should he grab on to the new 
He's an old hippie...his new life is just a bust 
He ain't trying to change nobody 
He's just trying real hard to adjust 

Well, he stays away a lot now from the parties and the clubs 
And he's thinking while he's joggin' 'round 
Sure is glad he quit the hard drugs 
'Cause him and his kind get more endangered everyday 
And pretty soon the species will just up and fade away 
Like the smoke from that torpedo...just up and fade away 

He's an old hippie and he don't know what to do 
Should he hang on to the old 
Should he grab on to the new 
He's an old hippie...his new life is just a bust 
He ain't trying to change nobody 
He's just trying real hard to adjust",Old Hippie III (Saved),2007
The Bellamy Brothers,"While I'm far away from you my baby
I know it's hard for you my baby
Because it's hard for me my baby
And the darkest hour is just before dawn
Each night before you go to bed my baby
Whisper a little prayer for me my baby
And tell all the stars above
This is dedicated to the one I love
(love can never be exactly like we want it to be)
I could be satisfied knowing you love me
(and there's one thing I want you to do
especially for me)
And it's something that everybody needs
While I'm far away from you my baby
Whisper a little prayer for me my baby
Because it's hard for me my baby
And the darkest hour is just before dawn
If there's one thing I want you to do especially for me
Then it's something that everybody needs",Dedication,2008
The Bellamy Brothers,"Back down memory lane, I began as my mother's bright idea
A short time later they all watched in awe and all of a sudden I'm here
She was also my father so I hardly got to see her
I was afraid of the dark, but it was only 'cause I was a believer

I was told when I was two years old
She swore that I would be special
I took a good look around and thought
Don't worry mama this city's gonna help ya

Georgia, you'll always be home to me
Georgia, I belong to you and yes you belong to me
When they ask me where I'm from
I'm proud to say that I'm your son

I'm movin' on using mostly dirt roads until I find my way
Campbellton Road, can't forget Cascade or remember both MLK
There's somethin' about Atlanta, doesn't cease to amaze me
Oh, after all you even raised the people that raised me

And my old man is very dead, can't be mad now why bother?
And you have been my mother nature also my godfather

Georgia, you'll always be home to me
Georgia, I belong to you and yes you belong to me
When they ask me where I'm from
I'm proud to say that I'm your son
Georgia, you'll always be home to me
Georgia, I belong to you and yes you belong to me
When they ask me where I'm from
I'm proud to say that I'm your son",Georgia on My Mind,2008
