Band,Lyrics,Song,Year
Mirah,"The earthquake
Is making
The house shake
The house shake

The earthquake
Is making
The house shake
The house shake

I don't know
What to do
In times of
Disaster

Solid things
Go liquid
And the breath
Gets faster

I ask you
What you think
Of my forward question
Is this a
Release, or
A build up
Of pressure?

I ask you
What you think
Of my forward question
Is this a
Release, or
A build up
Of pressure?

Of pressure
Of pressure
Of pressure
Of pressure

Of pressure
Of pressure
Of pressure
Of pressure

Of pressure
Of pressure
Of pressure
Of pressure",Of Pressure,2000
Mirah,"Oh, person, person
We're really missin' you
It breaks all of our hearts to know
That you just want to come on home
So come on home

The telephone
Just doesn't seem to do
To let you know
How much it's true
That we love you
Yeah, we love you

Oh, person, person, person
Oh, person, person, person

How's that wide river?
Are the mountains doing fine?
Can you smell the cottonwoods?
Is it huckleberry time?
Is it huckleberry time?

You tell fast eddy i say ""how d'you do?""
Take a nap on a sandbar
And we're dreaming of you too
Yeah, we're dreaming of you too

Oh, person, person, person
Oh, person, person, person

You give those glacier boats
Some muscle driven hell
And make sure the captain stands up straight
When the river starts to swell
When the river starts to swell

Oh, person, person
We're really missin' you
It breaks all of our hearts
To know
That you just want
To come on home
So come on home

Person person person 
Oh, person, person, person 
Oh, person, person, person 
Oh, person, person, person 
Oh, person, person, person 

Oh, person, person, person 
Oh, person, person, person 
Oh, person, person, person 
Oh, person, person, person",Person Person,2000
Mirah,"You've got pollen on your nose
Where've you been? Where've you been?
Pretty pretty bunch, I'll take a dozen of those
You've got pollen on your nose

I want love in the afternoon 
I want love in the afternoon 
I want love in the afternoon 
I want love in the afternoon 

You've got pollen on your nose
Where've you been? Where've you been?
We make the dirt go flying with the shovels and hoes
You've got pollen on your nose

I wait and see if you'll give it to me 
I wait and see if you'll give it to me
I wait and see if you'll give it to me 
I wait and see if you'll give it to me  

You've got pollen on your nose
I've been leaking like a garden hose",Pollen,2000
Mirah,"It's a small town
I'll see you around
I wish you'd move

Fall in a hole
I wish you'd go
It's a small town
It's a small town",Small Town,2000
Mirah,"You remind me of a firework, boy
You touch the ceiling, you touch the floor
You sparkle and burn but you take your time
And I bet I could carry you across state lines

I'd tell you why, but I don't know
It's simple and so complicated
I could walk all day on the railroad track 
But there's much more to it than that

You know all of my secret ideas
The ones I'm giving up on and the ones I'll keep
And everybody sees a funny look in our eyes
'Cause we know that we already won the sweepstakes prize

I'd tell you why, but I don't know
It's simple and so complicated
I could walk all day on the railroad track 
But there's much more to it than that

I ask you if you ever think that maybe
It's what's inside of us that drives us crazy
Fingers feeling underneath your skin
There's blood and bones and some rivers to fall in

I'd tell you why, but I don't know
It's simple and so complicated
I could walk all day on the railroad track 
But there's much more to it than that

I'm so lucky because I asked you once
""What are you doing? Do you want to come up
For a cup of tea? Come visit with me
We'll play guitars and I'll give you my number""

I'd tell you why, but I don't know
It's simple and so complicated
I could walk all day on the railroad track 
But there's much more to it than that

I'd tell you why, but I don't know
It's simple and so complicated
I could walk all day on the railroad track 
But there's much more to it than that",Sweepstakes Prize,2000
Mirah,"Lean in close and speak to me low
Tell me things you want me to know
'Cause i want to be the one
You need to
Lean to
Speak to me low

Regretful it's the time of year for letting go
Wasting all my time 'cause you just tease me
Please leave me alone

Scared of the feeling of you coming home
I'm leaning out the open windows
Looking into the alley below
Rooftops black and the moon's hanging low

And the telephone wires
That carry the sound
Stretch across the sky
And under the ground

And i will be here
When you come back
And speak to me low
Speak to me low

I'll pretend that
It's okay
We'll just be friends
So the wires say

But i will be here
When you come back
And speak to me low
Speak to me low",Telephone Wires,2000
Mirah,"The sidewalks are dirty
The gutters are dry
The summer is over
My bones are inside

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard

Asleep in my bedroom
My eyes open wide
I hope i get out soon
Get lost in the tide

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard

And when i get thirsty
From drinking the ocean
And my blood is burning
From all the commotion

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard

Love is an arrow
Shot through the sky
The streets are all narrow
The rivers are wide

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard

This dance is difficult
This dance is hard
This makes me want to spin
'Round in the yard",This Dance,2000
Mirah,"Water come up from the ocean
Water come right up the street
Water come up to the edge of my bed
Water come up while i sleep

I'll wait for sleep
Leave salt on my sheets
Salt on my sheets

By stars navigate
Dreams anticipate
By night it's too late
To try and not think about it

I'm visible
I'm invisible
The moon it is full
It pulls back and forth

I'll wait for sleep
To take me again
Take me again

The ocean side
Roller coaster rides
Please tell me why
They're all closed for the season

The rivers rise
The wells run dry
Water it tries
To swell and make it's mark

I'll wait for sleep
Leave salt on my sheets
Salt on my sheets

Ready for water
Ready for the sea
Dried out from water
Tired out from sleep

Get inside of water
Get inside of sleep
Get inside the things you do
Get inside of me",Water and Sleep,2000
Mirah,"Words cannot describe
The twinkle in your eyes
The fireworks that happen
Inside my heart they're snappin'
I'm wishin' on a star to be with you

This lazy afternoon
Will find me in my room 
Plucking petals one by one
Oh my heart will come undone
Wondering if my wishes will come true

I'm waiting for the day you'll let me love you
I'm like a flower swooning for the sun
Shine on me so tenderly, my love
And say that you will be my only one

I look up at the moon
And hope that maybe soon
We'll be together i can tell
Our romance will be like a spell
Cast upon the town when we're around

I see you walking by
'N there's no use to disguise
The fella in me quivers
And now I've got the shivers
Tingling up my spine, oh you're divine

Oh tell me won't you say to me my darling
That your love for me will never die
I look up at you and sweetly sigh
Forever i could stare into your eyes

Words cannot describe
The twinkle in your eyes
The fireworks that happen
Inside my heart they're snappin'
I'm wishin' on a star 
I'm wishin' on a star 
I'm wishin' on a star 
To be with you",Words Cannot Describe,2000
Mirah,"Heard a shot rang through the woods
Couldn't tell from what direction
Spun around and tried to see
If there were two if there were three

The mist came down the ground was wet
I talked with you inside my head
The way i have forgotten back
Quickly prepare it's an attack

Listen for the sound
Feel a shaking underground
To have the weapons and the time
The will to push off from the side

I use my eyes, and use my head
I use all of the things you said
A person needs to know before
A hunting, hunting we will go

Oh, my beloved alleyway
To go it takes a lot of patience
Figure out the constellations
Work on the coordination

Listen for the sound
Feel a shaking underground
To have the weapons and the time
The will to push off from the side

Listen for the sound
Listen for the sound",Advisory Committee,2001
