Band,Lyrics,Song,Year
Deep Purple,"Found some money in an old black jacket
I'm going out tonight, gonna find me a woman or two
I don't know how long it'll last
But I never regret the past
When I wake up tomorrow, I'll be looking around for you 
I got no reason to be down at the station
I got no ticket, but I'm gonna take a fucking ride
Don't care where I go
I never seem to know
I never had a penny, but I never wondered why
Oh no, I never wondered why 

If I'm cold I need some heat
If I'm hungry then I eat
I'm not responsible 

I woke up this morning and I couldn't find my shoes
It's one long party and I haven't seen the sun for days
I'd take you out tonight, but I'm just a little light
So let's go out anyway, you'll be amazed 

I take my woman to the palace dancing
I never coulda made it but the doorman is a friend of mine
So I raise a glass to you, the foot is on the other shoe
You can pay the bill and while you're at it pick up mine
Oh, no no, I don't mind 

If it rains I stay inside
If I'm scared I run and hide
I'm not responsible, oh no",Not Responsible,1984
Deep Purple,"Infidel can you hear
Would-be strange delight
I need you to give your sympathy tonight
When you hear what I say
Deeds I've done
Realize I've never lost and never won

I've got a feeling that it's never right
There was a reason but it's out of sight
It's going down somewhere tonight
Under the gun

Put death in my hand
Learn to fight
Who could care if it's wrong or if it's right
We got no choice
Under command
We're ordered to die or take this land

Stupid bastards and religious freaks
So safe in their castle keeps
They turn away as a mother weeps
Under the gun

When brave men fall
Under crimson skies
There's a sadness reflected in a soldier's eyes 
Tears will dry
For those I kill
Remember no more their names but someone will

The only way to be victorious
Screw the fools who think it's glorious
Who gives a toss about the likes of us?
Under the gun",Under the Gun,1984
Deep Purple,"The day is gone
When the angels come to stay
And all the silent whispers
Will be blown away
And lying in the corner
A pair of high heel shoes
Hanging on the wall
Gold and silver for the blues

One too many wasted sunsets
One too many for the road
And after dark the door is always open
Hoping someone else will show

Someone is waiting behind
An unlocked door
Grey circles overhead empties
On the floor
The cracks in the walls have
Grown too long
The slow hand is dragging on
Afraid to meet the dawn

One too many wasted sunsets
One too many for the road
And after dark the door is always open
Hoping someone else will show",Wasted Sunsets,1984
Deep Purple,"The sky is red, I don't understand
Past midnight I still see the land
People are sayin' the woman is damned
She makes you burn with a wave of her hand 
The city's a blaze, the town's on fire 
The woman's flames are reaching higher 
We were fools, we called her liar 
All I hear is ""Burn!""

I didn't believe she was devil's sperm 
She said, ""Curse you all, you'll never learn!
When I leave there's no return ""
The people laughed till she said, ""Burn!""
Warning came, no one cared 
Earth was shakin', we stood and stared 
When it came no one was spared 
Still I hear ""Burn!""

You know we had no time
We could not even try 
You know we had no time 

You know we had no time
We could not even try 
You know we had no time 

The sky is red, I don't understand
Past midnight I still see the land 
People are sayin' the woman is damned
She makes you burn with a wave of her hand 
Warning came, no one cared 
Earth was shakin, we stood and stared 
When it came no one was spared 
Still I hear ""Burn!""",Burn [Live],1985
Deep Purple,"Black night is not right,
I don't feel so bright,
I don't care to sit tight.
Maybe I'll find on the way down the line
that I'm free, free to be me.
Black night is a long way from home.

I don't need a dark tree,
I don't want a rough sea,
I can't feel, I can't see.
Maybe I'll find on the way down the line
that I'm free, free to be me.
Black night is a long way from home.

Black night, black night,
I don't need black night,
I can't see dark night.
Maybe I'll find on the way down the line
that I'm free, free to be me.
Black night is a long way from home.",Black Night,1985
Deep Purple,"Emmaretta, did you get my letter?
I sent it to you, oh Emmaretta
Do you still feel when night is falling
Something calling, oh Emmaretta
Behind my thoughts, oh Emmaretta
I can get to you to feel better
I must go now, oh Emmaretta
Full moon's rising, oh Emmaretta
Oh, it's a thousand miles
Oh, and I need you child
Oh, they can drive me wild
What I feel can make it real
Help
Oh, it's a thousand miles
Oh, and I need you child
Oh, they can drive me wild
If what I feel can make it real
Emmaretta, did you get my letter
I sent it to you, oh Emmaretta
Do you still feel when night is falling
Something calling, oh Emmaretta",Emmaretta,1985
Deep Purple,"When I was younger, so much younger than today
I never needed anybody's help in any way
But now these days are gone, I'm not so self assured
Now I find I've changed my mind, opened up the door

Help me if you can I'm feeling down,
But I do appreciate your being 'round
Help me get my feet back on the ground
Won't you please help me?

And now my life has changed in oh so many ways
My independence seems to vanish in the haze
But every now and then I feel so insecure
Now I know I need you like I've never done before

Help me if you can I'm feeling down,
But I do appreciate your being 'round me
Help me get my feet back on the ground
Won't you please help me, my love?  

(Help) I need somebody
(Help) Not just anybody
(Help) I need someone

Won't you please help me, my love? 
Help me baby, help me",Help!,1985
Deep Purple,"You're sweeter than the morning
When the sun is shining down on me
There is nothing you can say
That could make me go away you see
But you keep saying to me baby

Hold on, 
I feel I'm getting ready
Hold on, 
I feel I'm rockin' steady
Hold on, 
I'm gonna make it with you woman
Hold on, 
You got to gimme some love, gimme some love

I held back before
But your love took me easily
You got the power
I knew was gonna creep up on me
The more I give
Your love keeps comin' on strong
Although it's mine now
I know it won't be for long
There's something in the saying
That a woman needs a little more time
I'm getting tired of waiting for you
Giving me some kind of sign

Hold on
I've got to love you when I want to
Hold on
You've got to love me when I want you to
Hold on
I ain't gonna let you leave me baby
Hold on
No never no more

I know the game you're playing
And I guess you think I'm easily led
You think the words you're saying
Are really going through my head
I'm gonna take you home
And give you all I can
I'll prove to you, baby
That really I'm a man

Hold on
I know I'm feeling ready
Hold on
I know I'm rockin' steady
Hold on
Guess I've made it with you woman
Hold on
I've got you giving me love

Something that you give me
Keeps me hangin' on
No use me stayin'
There's nothing to be done
I'm gonna take you home
And give you all I can
I'll prove to you woman
That really I'm a man

Hold on
I only want to take you higher
Hold on
You are the root of my desire
Hold on
c'mon baby light my fire
Hold on",Hold On,1985
Deep Purple,"Take the trouble to decide the things you do
Will not be the things that don't appeal to you
See the mess your makin' can't you see your fakin'
Gonna make it hard for you, you're gonna - into the fire

Turn on the mandrake that was given to you
See if you can make it like the others do
Feel the blood a knockin' when you're finger poppin'
Gonna make it hard for you, you're gonna - into the fire

Stop your bleeding mind before it's over and done
Listen very closely to the message I've sung
Feel the blood a knockin' when you're finger poppin'
Gonna get a message through, you're gonna - into the fire",Into the Fire,1985
Deep Purple,"Get outta my way
I'm gettin' tired of you
There ain't no chance
Doin' what you wanna do
I've been down down down down down
Got to get my feet back on the ground

Lady double dealer
Get outta my way
Lady double dealer
You got nothing to say

I ain't satisfied
Dealin' with second hand goods
You wanted somethin' for nothin'
Taking everything you could
You been 'round--I got the news
But you ain't waitin' 'round for me to lose

Lady double dealer
Get outta my way
Lady double dealer
You got nothing to say
I gave love to you
Did what you wanted me to
But all you did was bring me down
So I just had to try
Try to reason why
You took advantage of my love

Two timin' woman
Tryin' to take me for a ride
You're a hard lover honey
But you sure don't keep me satisfied
I wanna be there
To try to make you see
There ain't no woman gonna make a fool outta me",Lady Double Dealer,1985
