Band,Lyrics,Song,Year
Jean-Pierre Zanella,"Come, they told me pa-rum pum pum pum
Our newborn King to see, pa-rum pum pum pum
Our finest gifts we bring pa-rum pum pum pum
To lay before the King pa-rum pum pum pum
Rum pum pum pum. rum pum pum pum
So to honor Him pa-rum pum pum pum
When we come
 
Little Baby pa-rum pum pum pum
I am a poor boy too, pa-rum pum pum pum
I have no gift to bring pa-rum pum pum pum
That's fit to give our King pa- rum pum pum pum
Rum pum pum pum, rum pum pum pum
Shall I play for you, pa-rum pum pum pum
on my drum?
 
Mary nodded pa-rum pum pum pum
The Ox and Lamb kept time pa-rum pum pum pum
I played my drum for Him pa-rum pum pum pum
I played my best for Him pa -rum pum pum pum
Rum pum pum pum, rum pum pum pum
Then He smiled at me pa-rum pum pum pum
Me and my drum",Little Drummer Boy (L'Enfant au Tambour),2005
Jean-Pierre Zanella,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town,2005
Jean-Pierre Zanella,"Just hear those sleigh bells jingle-ing, ring-ting tingle-ing, too,
Come on, it's lovely weather for a sleigh ride together with you.

Outside the snow is falling and friends are calling ""Yoo hoo""
Come on, it's lovely weather for a sleigh ride together with you.

Giddy yap, giddy yap, giddy yap, let's go,
Let's look at the show.
We're riding in a wonderland of snow.

Giddy yap, giddy yap, giddy yap, it's grand
Just holding your hand.
We're gliding along with a song of a wintery fairy land.

Our cheeks are nice and rosy and comfy cozy are we,
We're snuggled up together like two birds of a feather would be.
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you.",Sleigh Ride (La Promenade en Traîneau),2005
Jean-Roch,"Ladies and gentleman
The time is here
The time is now
All over the world
Paris
Sant Francisco
Everyone on hollyday
Put your drinks in the air
This time 
Jean Roch
Can you Feel it?

Can you Feel it?
Jean Roch says
Can you Feel it?
Jean Roch says
Can you Feel it?
Jean Roch says
Can you feel it, feel it , feel it

Can you Feel it?
Can you Feel it?
Can you Feel it?

I can feel my heart, my energy 
And I doubt my fire bombs 
And men you're just like beach 
And everyone about 
Understand with his cry, happy end 
Featuring a man who comes back flames ! 
Hand of God, all the power of love 

Can you Feel it?
Can you Feel it?
Can you Feel it?

Can you Feel it?
Can you Feel it?

Everyday I know I feel the pain 
Everynight you know I don't lose the game 
Cause you don't look all I have in my mind 
I can feel the glory in my dreams 
In my life, I just see you and me 
Together, we can be so strong 

Get your hands up, (come on), everybody, (let's 
go)
Get your hands up, (come on), everybody, (let's 
go)
Can you feel it, (say Y)
Can you feel it, (say Y)
Can you feel it, (say Y)
Can you feel it, (say Y)

Let's Go!
Can you Feel it?
Can you Feel it?
Can you Feel it?

(she can feel it)
Can you Feel it?
Can you Feel it?
(feel it)
(feel it)
....",Can You Feel It,2005
Jean-Roch,"Ladies and gentleman
The time is here
The time is now

All over the world
Paris, San Francisco
Everyone on holly day
Put your drinks in the air
This time

Jean Roch
Can you feel it?
Can you feel it?
Jean Roch says
Can you feel it?

Jean Roch says
Can you feel it?
Jean Roch says
Can you feel it, feel it , feel it

Can you feel it?
Can you feel it?
Can you feel it?

I can feel my heart, my energy
And I doubt my fire bombs
And men you're just like beach
And everyone about

Understand with his cry, happy end
Featuring a man who comes back flames
Hand of God, all the power of love

Can you feel it? Can you feel it?
Can you feel it?
(Feel it)
Can you feel it? Can you feel it?
(Oh oh)

Everyday I know I feel the pain
Every night you know I don't lose the game
'Cause you don't look all I have in my mind

I can feel the glory in my dreams
In my life, I just see you and me
Together, we can be so strong
Can you feel it?

You can do it
Can you feel it?
You can do it
Can you feel it?

You can do it
Can you feel it?
You can do it
Do it, do it, do it

",Can You Feel It [Big Ali Edit],2008
Jean-Roch,"I'm already dead
With dough I need to get away
And you need time on your own
Guess you're better off alone

I'mma step outside
Can't stop I gotta get a ride
Always have something to say
Love is such a price to pay

Oh, oh, oh

What else you believe could go wrong
Please tell me what's going on

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright

You broke my heart
You told me we should be apart
And you need time on your own
Guess you're better off alone

Don't play with me
You're always critizicing me

Always have something to say
Love is such a price to pay

Oh, oh, oh

What else you believe could go wrong
Please tell me what's going on

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied

I'm alright, I'm alright
I'm alright, I'm alright

Yeah shawty you alright
But you ain't really gotta be alone
I'm in the move, stick around
In position you all night
So you can tell your man to get goin'
Breaking the roof, I got a devvy
I'm gonna pound the dough
Official when a sales go strong
Shawty might burn like a kidney stone
Never meant to curb
I would never do you wrong
Lil' mama you deserve
At a different sason
Before you break your nerve
Let me get you in the zone, my lane
Rock with me
You don't wanna miss a good thing
Probably when your mind said that you changed
For the best, try to hold it down
No more stress, get you on the ground
Let's mess around
They gotta be the first
Get your man out of town

Oh, oh, oh

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright",I'm Alright,2011
Jean-Roch,"Last time I shed a tear, was when my father died
But now he's good up in the skies
So I'm gonna make this song crack
I see them haters looking at me
Tryna indict my soul
Tryna read me, tryna see what I know, haha but no
Feel the night
I got no pain to share with you, all right
Though we can share it, about to live your life
Living along, just enjoy your life, enjoy your life

Celebrate in the name of love
Celebrate in the name of love

Never felt this good
Don't you worry
I'm feeling like I should, ooh woah
Never felt this good
Don't you worry, oh oh oh
Never felt this good
Don't you worry
I'm feeling like I should, ooh woah
Never felt this good
Don't you worry, oh oh oh

Cante y no llores, el amor es lleno Dolores mami
I want you to listen, don't hear me
I want you respect me, don't feel me
This life is crazy, baby,

Now I want you near me, help me
Cuba, Miami to Paris, life is short, let's cherish
I'mma kill this, make love to you,
With you and your girl on top of the terrace
I'mma feel this, and since my father died
Baby, I'm tearless, I see the future
But I live for the moment
Makes and astoments
Time is money
I don't know about you, but I own it dale

Feel the vibe
Now we can done it here, you soaked tonight
Let's take it higher, fly the satellite
No one can take away my inner life, inner life

Celebrate in the name of love
Celebrate in the name of love

Never felt this good
Don't you worry
I'm feeling like I should, ooh woah
Never felt this good
Don't you worry, oh oh oh
Never felt this good
Don't you worry
I'm feeling like I should, ooh woah
Never felt this good
Don't you worry, oh oh oh",Name of Love [Jim Leblanc Remix],2012
Jean-Roch,"Last time I shed a tear, was when my father died
But now he's good up in the skies
So I'm gonna make this song crack
I see them haters looking at me
Tryna indict my soul
Tryna read me, tryna see what I know, ha ha but no

Feel the night
I got no pain to share with you, all right
Though we can share it, about to live your life
Living along, just enjoy your life, enjoy your life

Celebrate in the name of love
Celebrate in the name of love

Never felt this good
Don't you worry
I'm feeling like I should, ooh whoa
Never felt this good
Don't you worry, oh oh oh
Never felt this good
Don't you worry
I'm feeling like I should, ooh whoa
Never felt this good
Don't you worry, oh oh oh

Cante y no llores, el amor es lleno dolores mami
I want you to listen, don't hear me
I want you respect me, don't feel me
This life is crazy, baby,
Now I want you near me, help me
Cuba, miami to paris, life is short, let's cherish
I'mma kill this, make love to you,
With you and your girl on top of the terrace
I'mma feel this, and since my father died
Baby, i'm tearless, I see the future
But I live for the moment
Makes and astoments
Time is money
I don't know about you, but I own it dale

Feel the vibe
Now we can done it here, you soaked tonight
Let's take it higher, fly the satellite
No one can take away my inner life, inner life

Celebrate in the name of love
Celebrate in the name of love

Never felt this good
Don't you worry
I'm feeling like I should, ooh whoa
Never felt this good
Don't you worry, oh oh oh
Never felt this good
Don't you worry
I'm feeling like I should, ooh whoa
Never felt this good
Don't you worry, oh oh oh",Name of Love,2012
Jean-Roch Pedri,"I'm already dead
With dough I need to get away
And you need time on your own
Guess you're better off alone

I'mma step outside
Can't stop I gotta get a ride
Always have something to say
Love is such a price to pay

Oh, oh, oh

What else you believe could go wrong
Please tell me what's going on

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright

You broke my heart
You told me we should be apart
And you need time on your own
Guess you're better off alone

Don't play with me
You're always critizicing me

Always have something to say
Love is such a price to pay

Oh, oh, oh

What else you believe could go wrong
Please tell me what's going on

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied

I'm alright, I'm alright
I'm alright, I'm alright

Yeah shawty you alright
But you ain't really gotta be alone
I'm in the move, stick around
In position you all night
So you can tell your man to get goin'
Breaking the roof, I got a devvy
I'm gonna pound the dough
Official when a sales go strong
Shawty might burn like a kidney stone
Never meant to curb
I would never do you wrong
Lil' mama you deserve
At a different sason
Before you break your nerve
Let me get you in the zone, my lane
Rock with me
You don't wanna miss a good thing
Probably when your mind said that you changed
For the best, try to hold it down
No more stress, get you on the ground
Let's mess around
They gotta be the first
Get your man out of town

Oh, oh, oh

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright

My man is out of town
I'm alright, I'm alright
He tries to make me cry
I'm alright, I'm alright
He's never satisfied
I'm alright, I'm alright
I'm alright, I'm alright",I'm Alright [Twill Remix],2012
Jean-Roger Caussimon,"1.
Y’avait dix marins
Sur un beau navire,
Y’avait dix marins
Qui r’venaient de loin.
Y avait dix marins
Qu’avaient le sourire
En pensant à tout ce qu’ils feraient l’lend’main.
Tra, la , la , la , la , la , la , la , la, la , la . . .

2.
Y'avait dix marins 
Dans les rues d'la ville, 
S'tenant par la main, 
Chantant l'mêm' refrain…
Y avait dix marins 
Qui cherchaient des filles,
Car le vent d'la mer, ça donne un' sacrée faim ! 
Tra, la , la , la , la , la , la , la , la, la , la . . .

3.
Y'avait dix marins, 
Quand passe une fille 
Aux cheveux de lin 
Et aux blanches mains... 
Quand y a dix marins
Et rien qu'une fille,
Quand y a dix marins, ça peut fair' du vilain !… 
Tra, la , la , la , la , la , la , la , la, la , la . . .

4.
Y'avait dix marins, 
Y a dix lam's qui brillent, 
Couteaux  assassins, 
Poignards et surins... 
Y's batt'nt  comm' des chiens 
Pour avoir la fille,    
Et y'en a déjà sept qui sont sus l' terrain !... 
Tra, la , la , la , la , la , la , la , la, la , la . . .

5.
Y'a  plus qu'un marin 
Dans  la nuit profonde, 
Y a plus qu’un marin, 
Du sang sur les mains... 
Qui va et qui vient 
Et cherche la blonde,
Mais elle est partie, car ell' s'en foutait  bien ! 
Tra, la , la , la , la , la , la , la , la, la , la . . .

6.
Y’a plus qu’un marin 
Dans les rues d’la ville,
Maudissant les filles,
Pleurant ses copains.",Y Avait Dix Marins,2004
Jean-Roger Caussimon,"Je n' sais plus combien ça fait d' mois
Qu'on s'est rencontrés toi et moi
Mais depuis tous deux on s' balade
On n' prend jamais le vent debout
C'est lui qui pousse et on s'en fout
Mon camarade
En avril tous les prés sont verts
Ils sont tout blancs quand c'est l'hiver
En mars ils sont en marmelade
Mais il y a pour deux vagabonds
Un coin d'étable où il fait bon
Mon camarade

On s' souviendra du balthazar
Qu'on a fait ce soir par hasard
Avec un vieux corbeau malade
On a tout mangé même les os
Et tu vas roupiller bientôt
Mon camarade
V'là la première étoile qui luit
Les grenouill's dans l' fin fond d' la nuit
En choeur lui font un' sérénade
Les grenouill's ont des p'tits points d'or
Dans les yeux tu l' savais ? Tu dors ?
Mon camarade

Je me demande certains jours
Pourquoi nous poursuivons toujours
Cette éternelle promenade
Oui, c'est parc'qu'on a pas trouvé
Le bonheur qu'on avait rêvé
Mon camarade
Un jour on s'ra tout ébahi
On arriv'ra dans un pays
Plein de fleurs, d'oiseaux, de cascades
On s'ra reçu à bras ouverts
Y'aura des carillons dans l'air
Mon camarade

Y'aura un' petit' blond' pour moi
Et pis un' petit' brun' pour toi
Qui trouv's que les blond's c'est trop fade
Ell's nous trouv'ront bien à leur goût
Et diront "" venez donc chez nous ""
Mon camarade
On trouv'ra ça mais oui mon vieux
C'est peut-êtr' là-haut dans les cieux
Dam' faudra pas rester en rade
On a tant marché ici bas
Qu'y'a pas d' raison qu'on n'y arriv' pas
Mon camarade",Mon Camarade,2004
Jean-Yves Lievaux,"You could never know what it's like
Your blood like winter freezes just like ice
And there's a cold lonely light that shines from you
You'll wind up like the wreck you hide behind that mask you use

And did you think this fool could never win
Well look at me, i'm coming back again
I got a taste of love in a simple way
And if you need to know while i'm still standing you just fade away

Don't you know i'm still standing better than i ever did
Looking like a true survivor, feeling like a little kid
I'm still standing after all this time
Picking up the pieces of my life without you on my mind

I'm still standing yeah yeah yeah
I'm still standing yeah yeah yeah

Once i never could hope to win
You starting down the road leaving me again
The threats you made were meant to cut me down
And if our love was just a circus you'd be a clown by now",I'm Still Standing [Live Version],1985
Jean-Yves Thibaudet,"Maybe I should have saved those left over dreams
Funny, but here's that rainy day
Here's that rainy day they told me about
And I laughed at the thought that it might turn out this way

Where is that worn out wish that I threw aside
After it brought my lover near
It's funny how love becomes a cold rainy day
Funny, that rainy day is here

Funny how love becomes a cold rainy day
Funny, that rainy day is here",Here's That Rainy Day,1997
