Band,Lyrics,Song,Year
Nydia,"Tu estás siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu 
Que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Tu estas siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no se 
Como te olvido 

Siempre en mi mente 
Tu estas siempre en mi mente 
Como hiciste tu para olvidarme 
Ayúdame a olvidar 
En mi mente siempre estas 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no sé 
Como te olvido 

Siempre en mi mente 
Como te olvido 
Siempre en mi mente 
Vida mía 
Siempre en mi mente 
Como te olvido 
Siempre en mi mente",Siempre en Mi Mente,2001
Nydia Caro,"Volver a los diecisiete
Después de vivir un siglo
Es como descifrar signos
Sin ser sabio competente
Volver a ser de repente
Tan frágil como un segundo
Volver a sentir profundo
Como un niño frente a Dios
Eso es lo que siento yo
En este instante fecundo

Se va enredando, enredando
Como en el muro la hiedra
Y va brotando, brotando
Como el musguito en la piedra
Ay sí sí sí

Mi paso retrocedido
Cuando el de ustedes avanza
El arco de las alianzas
Ha penetrado en mi nido
Con todo su colorido
Se ha paseado por mis venas
Y hasta las duras cadenas
Con que nos ata el destino
Es como un diamante fino
Que alumbra mi alma serena

Lo que puede el sentimiento
No lo ha podido el saber
Ni el más claro proceder
Ni el más ancho pensamiento
Todo lo cambia el momento
Cual mago condescendiente
Nos aleja dulcemente
De rencores y violencias
Solo el amor con su ciencia
Nos vuelve tan inocentes

El amor es torbellino
De pureza original
Hasta el feroz animal
Susurra su dulce trino
Detiene a los peregrinos
Libera a los prisioneros
El amor con sus esmeros
Al viejo lo vuelve niño
Y al malo solo el cariño
Lo vuelve puro y sincero

De par en par en la ventana
Se abrió como por encanto
Entró el amor con su manto
Como una tibia mañana
Al son de su bella diana
Hizo brotar el jazmín
Volando cual serafín
Al cielo le puso aretes
Y mis años en diecisiete
Los convirtió el querubín",Volver a Los Diecisiete,2012
Nydia Rojas,"Si estas pensando que sufriendo estoy 
Estas soñando, no sabes quien soy 
Soy insensible a heridas de amor 
Jamas exclamo un hay! de dolor 
Te has engañado me siento muy bien 
No te e extrañado no tengo por que 
Fuiste aventura como muchas mas 
Amor a oscuras sin felicidad 
Tal vez te quise lo mismo que tu 
cuando te fuiste volvi a ver la luz 
Otras vez! otras vez! otras vez
Vivo en paz! Vivo en paz! ah! 
No estas con migo, no estoy con tigo 
Por eso ahora mismo vivo muy en paz 

No estas con migo, no estoy con tigo 
Por eso ahora mismo vivo muy en paz 
Si estas pensando que sufriendo estoy 
Estas soñando, no sabes quien soy 
Soy insensible a heridas de amor 
Jamas exclamo un hay! de dolor 

No no no no no",Insensible,2001
Nydia Rojas,"No vale la pena
Lo que tú me quieres
Porque es muy poquito
Eso no me llena, no me suficiente
Quiero otro tantito

No vale la pena
Tus distantes citas
Casi no te veo
La intención es buena
Nadie te lo quita
Pero más yo quiero

No vale la pena, corazón
Es amor de un rato
Si siempre yo te veo, corazón
Muy de vez en cuando

No vale la pena
Date cuenta de eso
Que lo que tú me has dado
Es una miseria, son muy pocos besos
Para un enamorado

No vale la pena, corazón
Es amor de un rato
Si siempre yo te veo, corazón
Muy de vez en cuando

No vale la pena
Date cuenta de eso
Que lo que tú me has dado
Es una miseria, son muy pocos besos
Para un enamorado

No vale la pena

",No Vale la Pena,2001
Nydia Rojas,"Tu estás siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu 
Que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Tu estas siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no se 
Como te olvido 

Siempre en mi mente 
Tu estas siempre en mi mente 
Como hiciste tu para olvidarme 
Ayúdame a olvidar 
En mi mente siempre estas 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no sé 
Como te olvido 

Siempre en mi mente 
Como te olvido 
Siempre en mi mente 
Vida mía 
Siempre en mi mente 
Como te olvido 
Siempre en mi mente",Siempre en Mi Mente,2001
Nydia Rojas,"Tu estás siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu 
Que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Tu estas siempre en mi mente 
Pienso en ti amor cada instante 
Como quieres tu que te olvide si estas tu 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no se 
Como te olvido 

Siempre en mi mente 
Tu estas siempre en mi mente 
Como hiciste tu para olvidarme 
Ayúdame a olvidar 
En mi mente siempre estas 
Siempre tu, tu siempre en mi mente 

Que voy hacer no se no encuentro nada, nada 
La solución no se como encontrarla 
Dime trato de olvidarte y yo 
Quiero olvidarte y yo no sé 
Como te olvido 

Siempre en mi mente 
Como te olvido 
Siempre en mi mente 
Vida mía 
Siempre en mi mente 
Como te olvido 
Siempre en mi mente",Siempre En Mi Mente (Intro),2001
NYG'z,"Yo, do the knowledge to the Master Builder the blow and the spliff 
The new millennium, Hiram Abiff 
Gotta watch what I say to you niggaz so I calm my patience 
'Cause the shit ain't really pass the statue of limitations 
The streets still holler about how strong I am 
Niggaz I hurt still holler about how wrong I am 
As a little nigger broke, thinking soda and coke 
Had me amazed how my steady hand kept in the flow 
Let it sit, cool and heart lit, hit the set cool and heartless 
In front of the store projects, as long as I made a profit 
I see you eyeing me, you fire escape diary 
Filled with pages of episodes and shying me 
Nonbeliever I hammer for hire 
Hit yo ass so hard that your coke will catch fire 
Dog the stakes are dyer, I'm no liar 
Hold the court and the street beef cause I got pride 

Same team no games, these chicks I blow brains 
Rap-a-lot soul train the corners rocking cocaine 
Got no shame 
Trying to blow these figures 
Headquarters gone he ain't left he still with us 
Not in the physical through us he live 
I can seen him with Big L, Pun, Pac and BIG 
Watching over the kid like dear shed the waist over 
And yelling Ether, Blowout and Takeover
I'm the truth; give you proof and your video shoot 
Pull them candors on you while them cameras on you 
How you love that 
Don't want to blow with Staxx 
So go ahead dumb up, make me car crumb up 
It's the Militia
Y'all niggaz don't know about I 
Got me heated, frustrated about to blow my high 
Me and Benz blazing, Rave got the gauge raising 
Sick of talking about it, niggaz ain't on my weight lift 

Whenever we stand together, down for whatever 
Divided we get at you from more angles 
Gang Starr forbid, NYG's same team no games 
Love is love fame one in the same 
Corny style, niggers act strange going against the grain 
Don't want to see us on top of our thing, we adapt to change 
Fame, fortune and material game, flow natural unrestrained 
Let me explain, niggers don't get it until you set it to flame 
Subject them to pain, make them respect 
The name, the set you rep, connects you get 
Stay ready to bang 
Steps ahead of competitors that'll test your aim 
H. Staxx shoot back splat dang your brain 
My foundation bust gats spread there's your brain 
Fuck with mine, spat not take the blame 
Play it for keeps, we came to win 

YO, I'm the Jerry Rice to this, much too nice to quit 
And just so you know, we never liked you kid 
Since you ain't wanna let niggers eat 
I'm gonna convene with my team before 
We gotta let the trigger speak 
'Cause nowadays y'all rappers are carbon 
Copies paws are sloppy, still its hard to stop me 
Especially when I connect with my man, rep for my fam 
We taking back the rest of our land 
And we don't really care if they say you are the shit 
They playing your hits 
We about to make our way in this biz 
And let's see if the gimmick last until the next season 
In a flash, take your stupid ass out, give me the next reason 
Flip for my peoples here, spit for my peoples here 
Yeah, time to get rich with my peoples here 
Cut of a snake's head, then we break bread 
Same team, no games 
You underground trying to fake dead 

Let, let, let the games begin","Same Team, No Games",2003
Nyla,"Young hearts
Never stay too long
It's just your little things that keep me hanging on

Mi say girl if you come back 
I will never left you
I will never hurt you
I will never stress you
We go back to the day when mi met you
When mi friend dem try to get you
And no like alone, she know love in der
Dem tender love dem kiss dem rubbin' der
So right now just get wit a Simon
'Cause you're worth more than a diamond

Girl when you back it up back it up fi mi
Gyal ah the best whine me get when mi young
You tell me wait fi 'cause you never wan give me
My friend dem ah laugh, dem ah be troublesome
She know she safe wit me now
Forget the past gyal the future where we should be now
She can't stay far away too long
Plus the love ah too strong

Young hearts
Never stay too long
It's just your little things that keep me hanging on
I know I could fall and bruise
If I could fall in love
I'd fall in love with you

Girl ah time for you come back
Mi nah gon' make you fall, fall, fall
So no bother wit dat girl pick up da phone
Anytime you ah call, call, call, sooner
You answer gyal ah me that
Time for you runaway from idiot
A real man inna ya life gyal pree dat
Ay girl

Girl when you back it up back it up fi mi
Gyal ah the best whine me get when mi young
You tell me wait fi 'cause you never wan give me
My friend dem ah laugh, dem ah be troublesome
She know she safe wit me now
Forget the past gyal the future where we should be now
She can't stay far away too long
Plus the love ah too strong

Young hearts
Never stay too long
It's just your little things that keep me hanging on
I know I could fall and bruise
If I could fall in love
I'd fall in love with you

Fall in love with you
I'd fall in love with you

Young hearts
Never stay too long
It's just your little things that keep me hanging on
I know I could fall and bruise
If I could fall in love
I'd fall in love with you",Young Hearts,
Nyla,"Everybody get, everybody get
Everybody get, dress up, dress up
Everybody get, everybody get (I'm hot!)
Everybody get, dress up, dress up (don't do it girl!)
Everybody get, everybody get (I'm hot!)
Everybody get, dress up, dress up

Sexy gal in a my bed, yeah that's what I said
Gimme da gal dem
It's that girl in my bed give that girl 

Tell me girl 
All the one will stay to 6:30 to 10 

All the girl I mean that girls
Hit low, hit low
Looking fly I'm ready to war
Hit low, hit low
I'm looking looking like you
You're looking looking like me
I'm looking looking like you
You're looking looking like me

Dancing like dancing like
Dancing like a pornstar
Bright like bright like
Bright like a pornstar
Fuck me like fuck me like
Fuck me like a pornstar
Like a one like a one
Like a pornstar

Girl wine hang a long
That you thought call you a
Call you a pro
Come on my baby girl I'll make them
I'll make them know
Gal wine hang a long
That you thought call you a
Call you a floor
Anytime you want upon me girl
You'll make my bride just stop me go

All the girl I mean that girls
Hit low, hit low
Looking fly I'm ready to war
Hit low, hit low
I'm looking looking like you
You're looking looking like me
I'm looking looking like you
You're looking looking like me

It's feeling it's so boom baby girl
Upon and repeat 
Popopo 

Give me that thing
Give me that boost walking 
Boom BOOM just
Give me that right 

All the girl I mean that girls
Hit low, hit low
Looking fly I'm ready to war
Hit low, hit low
I'm looking looking like you
You're looking looking like me
I'm looking looking like you
You're looking looking like me

Like a pornstar
Like a pornstar
Like a one like a one
Like a pornstar",Pornstar,2014
Nyla,"Stand up like a soldier baby
Yeah, I know you're built like that
Gun it like a holster babe
Shouldn't see you weaken like that

Whenever the war is raging
Chasing our crazy dreams
Hoping that the bridge won't cave in
Tonight we'll let it all go free

Gimme the thing and let me rock in my Benz
Gimme the thing and let me rock in my Benz
Mash it up and step in my Benz
Gimme the thing and let me rock

Gimme the thing and let me rock in my Benz
Gimme the thing and let me rock in my Benz
Mash it up and step in my Benz
Gimme the thing and let me rock

Set it ablaze like a candle we lit, hotter
Yeah light it up, set it a
Light it up, light it up
Light it up

Fire like a soldier baby
No retreating when I treat that
Never make them hold ya baby
Hot like a fever when I take shots

Whenever when the war is raging
Chasing our crazy dreams
Hoping that the bridge won't cave in
Tonight we'll let it all go free

Gimme the thing and let me rock in my Benz
Gimme the thing and let me rock in my Benz
Mash it up and step in my Benz
Gimme the thing and let me rock

Gimme the thing and let me rock in my Benz
Gimme the thing and let me rock in my Benz
Mash it up and step in my Benz
Gimme the thing and let me rock

Set it ablaze like a candle we lit, hotter
Light it up, yeah light it up
Set it ablaze like a candle we lit, hotter
Yeah light it up, light it up
Light it up, light it up
(Light it up, mash it up)",Light It Up,2015
