Band,Lyrics,Song,Year
Danny Polo and His Swing Stars,"If you were the only girl in the world
And I were the only boy

Nothing else would matter in the world today
We could go on loving in the same old way
A garden of Eden, just made for two
With nothing to mar our joy

I would say such wonderful things to you
There would be such wonderful things to do
If you were the only girl in the world
And I were the only boy

A garden of Eden just made for two
With nothing to mar our joy

I would say such wonderful things to you
There would be such wonderful things to do
If you were the only girl in the world
And I were the only boy",If You Were the Only Girl in the World,2005
Danny Ponce,"You never know how fast that I may go, oh
Licky, licky, take it easy, I might lose control
Only I know if you touch me there, game over
Oh licky, licky, take it easy, I might lose control

He do it so good, ookoo nookoo nookoo
He turns me over, vin pou mwen kale ou la

Look in my eyes, you know that they won't lie
Judging by the moon I might be changin' for the night

[Repeat: x2]
You turn me on, on, on, on, on, on, on, on, on, on
On, on, on, on, on, on, on 

You turn me on 

Look in my eyes and you know they don't lie
Think I'm the kind of woman you just might like
Just make me feel good touch me anywhere
The way my body's movin' you'd better beware

You turn me on like a light does in the dark, oh
Licky, licky, take it easy I might lose control-a
The way you touch me all over my body
Oh licky, licky, take it easy, I might lose control

He do it so good, ookoo nookoo nookoo
He turns me over, vin pou mwen kale ou la
Look in my eyes, you know that they won't lie
Judging by the moon I might be changin' for the night

[Repeat: x2]
You turn me on, on, on, on, on, on, on, on, on, on
On, on, on, on, on, on, on 

You turn me on 

Ok she burnin' up
Bass and treble turn it up
So tell the bartender
Tonight, I won't remember
She said her name was April
I thought it was December
Sexy as ever like she was in the calendar

Look in my eyes and you know they don't lie
Think I'm the kind of woman you just might like
Just make me feel good touch me anywhere
The way my body's movin' you'd better beware

[Repeat: x2]
You turn me on, on, on, on, on, on, on, on, on, on
On, on, on, on, on, on, on 

You turn me on

Look in my eyes and you know they don't lie
Think I'm the kind of woman you just might like
Just make me feel good touch me anywhere
The way my body's movin' you'd better beware

You turn me on",On,2011
Danny Praz,"Jesus comes, He comes in power
Pours down your spirit like a shower
Jesus comes, He comes in power
Pours down your spirit like a shower

Give us freedom and joy in Your presence Lord
In Your presence we're free
Oh, let us shout and dance and lift up our hands
And sing 'cause we are free, yeah

And He loves to come and fill me up
He loves to overflow my cup
He loves to come and bring His love
He loves to come and bring His touch to my heart

He turned my mourning into dancing
And He turned my weeping into laughing
He turned my mourning into dancing
And He turned my weeping into laughing

Give us freedom and joy in Your presence Lord
In Your presence we're free
Oh, let us shout and dance and lift up our hands
And sing 'cause we are free, give us freedom

Give us freedom and joy in Your presence Lord
In Your presence we're free
Oh, let us shout and dance and lift up our hands
And sing 'cause we are free, yeah

And He loves to come and fill me up
He loves to overflow my cup
He loves to come and bring His love
He loves to come and bring His touch

And He loves to come and fill me up
He loves to overflow my cup
He loves to come and bring His love
He loves to come and bring His touch to my heart

{Shouting out}

But when He comes, He comes in power
But when He comes, He comes in power
Jesus comes He comes in power
Oh Lord, He comes in power

We love You Jesus

",Freedom,2009
Danny Ray,"Guess there's no use in hangin' 'round
Guess I'll get dressed and do the town
I'll find some crowded avenue
Though it will be empty without you

Can't get used to losin' you
No matter what I try to do
Gonna live my whole life through
Loving you

Called up some girl I used to know
After I heard her say ""Hello""
Couldn't think of anything to say
Since you're gone it happens every day

Can't get used to losin' you
No matter what I try to do
Gonna live my whole life through
Loving you

I'll find somebody, wait and see
Who am I kiddin', only me
'Cause no one else could take your place
Guess that I am just a hopeless case

Can't get used to losin' you
No matter what I try to do
Gonna live my whole life through
Loving you

Can't get used to losin' you
No matter what I try to do
Gonna live my whole life through
Loving you",Can't Get Used to Losing You,2003
Danny Ray,"
 

[Featuring Danny Boy] 
It's about 1:51 in the club 
It's straight packin' 
You lackin' 
I'm all up in the club gettin' action 
With a ugh full of hoes 
I'm smellin' like a sack and 
You got (??) with your hips and thighs 
Make a pimp reach his peak 
With your hips and eyes 
Girl you know what you do to me 
Explain a monkey 
Cause' you actin' like you twenty three 
Pass the hennessy 
Ballin' like you true to sin 
Now we all in the clubs that you be in 
Like BBD 
Do me in 
If that's the case 
Doin' head and slang off in my face 
And pump that ass 
This club track freek to the bass 
Hold it down till' we drop it 
Roll it, give it what you got, ugh 
Robbin' on my body baby till' you hit the spot, huh 
Dippin' big names baby roll it till' it get a wash 
Chorus x1 (Danny Boy) 
In this baby (In this baby) 
Why you want to rub on me (Why you want to rub on me) 
You lookin' at my Rolex 
Touchin' on my diamond ring 
You all at the club girl (Club girl) 
Shine up on a monkey on me (Puttin' them monkey on me) 
Don't try to get personal 
Why you want to hate on me... 
Why you want to hate on me 
oooh.... 
See some hinney flip a penny 
Why you faking the funk 
Heads or Tails 
Anyway though you got bass in your trunk 
All the playas up on the side 
Come and smoke with me 
He live when he step rep with Kenny's 
Come and choke with me 
From poor man 
To rich man 
Rich man back to poor man 
All of us can party 
Livin' in this low land 
Ain't no favortism on this side of town 
What you do is bring your mob 
Bring it on or get down 
Better yet lay on back in your steady be	-low 
Keep it real 
Buddy fats and why flexin' this close 
Even though we came to party 
Can't say ride, say ride 
In the end we fell like Biggie 
Now nauzea twa 
in the club off in the corner, pretty girl no style 
We an (??) our protection in the back of the car 
Bump and grind 
Who's left in line and this all because 
Playas we ball because 
It's goin' and it's on in the club 
Chorus x1 
Don't take it personal oooh... 
I got a taste for some hennessy 
But like they said 
Now alazey put that man in me 
Now it's on from ten to three at the club tonight 
If you ain't grubbin' right 
You better be hookin' tight 
Who got a dubb to light 
You take a puff and you pass it nigga 
Wipe the dust off your truck 
And you pass the liquor 
Seven digits, figure what's the way to get picture 
(Diamond shinin' up my watch) 
And it's known to get you 
Picture me and you in the club actin' bad 
Pushin' in my love 
And we doin for the cab 
Bend it over 
Give a nigga flashbacks 
I'm about to test the pain 
Cause' you want me to tags at 
And where you friends at 
Baby don't worry get it low in a hurry 
Cause' when we finish this party 
You gone tell a whole story about who 
Me and you what didn't did do 
For your whole crew knew 
(??) I went through fool 
Chorus x1 
(Danny Boy) 
Say ra, Say ra 
Manaj eh twa 
In the back of my car 
Goodness baby x3 
   
",All in the Club,1998
Danny Ray,"Baby it's ya prerogative what you do
I don't give a damn what he think about you
All i know is one plus one is two
We can lay back while we sip a few
Yeah it's true, you can be my boo
Tears to let out or you
All i want to do is keep in line wit you
Doin everything if it's fine with you
Lemme pick you up at a certain time
Sit and dine drink the finest wine
Ice over Cristal
Lay back peep the the scenery still and a pimp smile
In a little while
Better time and ride out
To tha finest hideout
Silver wrist and a twist
'cause the neighboorhood homes is a risk
And uh do you really want to ride wit me
Sit back and hide wit me
Conversate when you fly wit me
You don't need to be touched on
Makin love over rough zone
Playa hater get crushed on
Bumrushed on
Peep the game from a playa
Who survived in the rought streets
Collectin dust on my spot from the cops heat
Hit the block gon shop for some nice meat
I don't roll deep
Just a lil bit o care
'cause a brother want to bail to the mall
To ball wit all the blunts
Treat me right you deserve some dough
But never earn my trust
Stop trippin you can wae the bun
Sit back in the smoothe ride
Hit the block for ya homies hollarin two time
And i ain't thinkin bout ya other man
All i'm thinkin bout is ends and a tight benz
But it's right there

hook
Ooooh na na na na na na
Nobody's Home  Nobody's Home
(x4)

My four five-oh hit the front door
Got me chillin like a star
Out the ro ro
Place anotha hand on my Georgia bull
But when I got out the truck all the hoes froze
Checkin me out like I'm po-po
Bring a friend don't go solo
Let's bail in your car
V-12 double-oh
got a bag a weed make a left on Monroe
Three philly's from the store
Got a place we can go
Drie slow make a right keep it tight
Now, park by the meter
Roll the weed up
Baby girl push ya seat up between the heater
Playa Playa baby can i dirty dance wit you and ya friends
Got a V-12 double-oh benz
Plus you stackin the Benjamins
Baby, puff puff pass and pull
You can get hurt like that
And why you wearin skirts like that
Do he wonder where you at
While he sellin zones you havin sex
Puttin it down
Givin up ya check
See I'm a young playa
Got game from tha vest
I can talk a zebra out it sripes if it stand there and chat
I can put my name on that
And oh
It's about four
My mama should be walkin in the door
So put on ya clothes
Remember nobody knows
Spray the air freshener before we go
Do what ya doin
But we gon smoke and ride playa like me and you
Could never be alone so pickup the phone
Baby I'm down in the zone (and nobody's home)

Oooh na na na na na na
Nobody's Home Nobody's Home


Do you want to take this chance wit me
I know (I know) I know he be seeing you glance at me
And oh, do you want to live your fantasy
Let's go to your place just you and me
Take it slow
don't cry dry your eyes
Despise the way that he treat you with lies
I be ya Mary Jane ya everthing
No pain
I be ya moon stars and ya sun
No rain
See it's flamin when he leave us alone
Come close
Neverfind the brakes when I'm at your home
I won't boast
Or brag when I'm next to you
True
I do all the thangs ya man won't do
For you
So here's a few things to let you know
When you're down
Here's my number when I'm far away
>From your town
So call me when you have a need
For me
And by the way did you leave in my pocket
This G ????


Ooooh na na na na na na
Nobody's Home Nobody's Home
(X4)

Nobody's Home (Nobody's home)
(xx)

Baby Boy, Do or Die, Johnny P,
Nobody's Home(xx)",Nobody's Home,1998
Danny Ray,"On the porch, on the porch
Smokin' reefa
Hm yeah

I woke up early Saturday morning sick off Rhemy and brews
Wit a hang over from blues
Hurl on my clothes and shoes stomach on wooz
From this killer weed that's so fired it made your nose bleed
I had me so high, my brain was fried movin' at slow speed
This thick bitch chose me and was stickin' like liquor
She look to tight that bodies right my heart and mind was like ""Dick her""
But wit my body aching from hurl sensation that's got me shaken
I swiftly took the number and passed on ass that was for the taken
I remember wakin up at the flat fucked up in the back
Checkin on my weed and scratch I damn near fell out the lat
I hit the sack to sleep it off woke up woozy and still smoking
Twista's wishes thinking about last night and the bitch that was scopin'
Fuck it lets get 'em on I grabbed the phone ""Girl call your friends""
Then I hit Twista and Maze and them bout the bitch in the Benz
Nigga push only cause I see them already been in the block
You know the lit niggas you'll find us in my favorite spot
And that's on

[Chorus: x2]
The front porch smoking reefa
The weed got 'em feelin' um hm
On the front porch getting deeper
Ghetto love got 'em feelin', um hm yeah yeah

In the summer I hit the front porch wit a morning be	
Sippin' on the duce duce OZ
And I be killin' me how many thick fees I see
Getting bubbly waitin' for Stokes and T, I spit a little game at three
Tryin' to talk up on the shoppin' spree
Or a be	 of that stinky green free
Straight getting, to puff puff pass 
and drive up my gas hittin' all the hot blocks
Bumpin' ""Legit Ballers"" to ""Rock y'all Spot""
Everybody know the shit 'bout to drop
See from Northbound to Ten Row in it go tryin' to get they props
Pollutin' the air wit squares, blunts, and tops
Settin' up shops for lots comin' back nots
Each and everyday of the week 
the Mobsta Elites be on somebody porch dumpin' heat
Bustin' flows in the cipher getting deep 
While we cheat something sweet to Legendary beats
'Till we reached our peak
Scummy aloud attractin' crowds to the street
Then it's time to retreat grab something to eat
And head to the late front to get up wit some freaks
Wit a treat under the seat
For the cats who get the sudden urge and want to try to jack
Cause when your pockets is fat
It seems like all the haters and hood-rats want to attack
And when the park close we hit the liquor store 
for a box of Sitches and a fifth of Yak
South on the corner and get a few sacks 
Or betta yet the whole pack so we can get back
On the

[Chorus]

One morning I
Woke up next to a chocolate fee and a red bone 
My dick was hard I started stroking and poking
After toppin' I tell them to role the blunt
Cause on the front I hear them niggas steady smoking and jokin'
I heard it's gonna be hot outside gotta get up and lay my clothes out
It's gonna be too many hoes out 
Before my ladies rolled out I got 'em to clean up the whole house
Then I threw my fit on look in the mirror get on gone
""Nigga you looking dope because you got a knot""
Ain't no cruising up out the hop 
I'm hangin' by the spot cause I had to put the Lexus off up in the shop
But it's all to good it's a hood thang 
Never too bogus notice the love on the block that nigga coolin'
Aiming the radio out the window steady grooving
Tip by the corner store wit the indo steady movin'
Niggas who flippin' new 98's is steady cruising 
Bumpin' up the block flossin' for the chicks cause they rich
But I ain't leavin' off the front with the blunt 
Set a switch just to pull in all the thickest bitches
At the crib I can't get caught wit heat
If it's some static I shall chalk and sweep
I go and get the B's up off but chief
""Come get me if the phone for me I'm at the party across the street""
I'm enjoying the breeze high degrees and no ease
Pockets be full of G's smoking B's hiding the fees
Making no enemies the po P's yellin' out ""Freeze""
Serving niggas wit ease staking cheese so nigga please
Tell me 'bout some ghetto love
Homies around smoking Newports 'till the brew drunk short
You can travel the world can't find a place like home 
With a crib on the front with a skunk torch
Ain't nothing lie",Front Porch,1998
Danny Rivera,"I could hardly believe it
When I heard the news today
I had to come and get it straight from you
They said you were leavin'
Someone's swept your heart away
From the look upon your face,
I see it's true
So tell me all about it
Tell me about the plans you're makin'
Then tell me one thing more before I go

Tell me how am supposed to live without you
Now that I've been lovin' you so long
How am I supposed to live without you
How am I supposed to carry on
When all that I've been livin 'for is gone

I didn't come here for cryin'
Didn't come here to breakdown
It's just a dream of mine is coming to an end
And how can I blame you
When I build my world around
The hope that one day we'd be so much
More than friends
And I don't wanna know the price I'm
Gonna pay for dreaming
When even now it's more than I can take",Como He de Vivir Sin Tu Cariño (How Am I Supposed to Live Without You),1990
Danny Rivera,"Cuando el amor llega así, de esta manera, 
uno no se da ni cuenta, el cauca reverdece 
y el guamanchito florece y la soga se revienta 
Cuando el amor llega así, de esta manera, 
uno no se da ni cuenta, el cauca reverdece 
y el guamanchito florece y la soga se revienta 

Caballo le dan sabana porque está viejo y cansao, 
pero no se dan de cuenta que un corazón amarrao 
cuando le sueltan la rienda es caballo desbocao 

Y si una potra lasana caballo viejo se encuentra, 
el pecho se le desgrana y no le hace caso a faceta, 
y no lo obedece a freno ni lo para un pas arrienda 

Caballo viejo carrachaca  
A este caballo viejo, hay que darle dos aspirina hombre 

Cuando el amor llega así, de esta manera 
uno no tiene la culpa, quererse no tiene horarios, 
ni fecha en el calendario cuando las ganas se juntan 

Cuando el amor llega así, de esta manera, 
uno no tiene la culpa, quererse no tiene horarios, 
ni fecha en el calendario cuando las ganas se juntan 

Caballo le dan sabana, y tiene el tiempo contao, 
y se va por la mañana con su pasito apurao, 
a verse con su potranca que lo tiene emparrascao 

El potro va tiempo al tiempo porque le sobra la edad, 
caballo viejo no puede perder la flor que le dan, 
porque después de esta vida no hay otra oportunidad 

El caballo no quiere perder el tiempo 

Cuando el amor llega así, llega así, 
de esa manera 
Cuando el amor llega así, llega así, 
de esa manera 
Cuando el amor llega así, llega así, 
de esa manera 
Cuando el amor llega así, llega así, 
de esa manera 

Caballo le dan sabana 
Porque esta viejo y cansao 
Caballo le dan sabana 
Porque esta viejo y cansao 
Caballo le dan sabana 
Porque esta viejo y cansao 
Caballo le dan sabana 
Porque esta viejo y cansao 

Quererse no tiene horario, 
ni fecha en el calendario caballo
Quererse no tiene horario, 
ni fecha en el calendario caballo
Quererse no tiene horario, 
ni fecha en el calendario caballo
Quererse no tiene horario, 
ni fecha en el calendario caballo",Caballo Viejo,2004
Danny Rivera,"Dos gardenias para ti
con ellas quiero decir
te quiero, te adoro, mi vida
Ponles toda tu atención
porque son tu corazon y el mio

Dos gardenias para ti
que tendrán todo el calor de un beso
de esos que te di
y que jamas encontraras
en el calor de otro querer

A tu lado vivirán y te hablaran
como cuando estas conmigo
y hasta creerás
que te dirán te quiero.

Pero si un atardecer
las gardenias de mi amor se mueren
es porque han adivinado
que tu amor se ha marchitado
porque existe otro querer

Dos gardenias, para tí",Dos Gardenias,2008
