Band,Lyrics,Song,Year
Steve Vai,"Ti porto dove c'è musica
Saremo tutti di noi
E il mondo per una volta farai
Girare come tu vuoi

Qualcuno ha detto la musica è fratellanza
Buona speranza allora
Buona speranza

Se c'è un silenzio da rompere
E un muro d'ostilità
Ti porto dove c'è musica
Qualcosa succederà

Prendi questa libertà
Che ti porta dove va

Via
Dove c'è musica c'è ancora prateria
Oh, via
A fare correre un po' i brividi
E poi nell'anima
Giù in fondo all'anima
Dove c'è musica
Io ci sarò
Io ci sarò

Hanno buttato giù l'Odeon
E ci faranno un discount
Un altro sogno che uccidono
Un'altra volgarità

Qualcuno ha detto è il segno che cambia il tempo
Qualcuno che non ci sta
A cambiare dentro

Prendi questa libertà
Che ti porta dove va

Via
Dove c'è musica c'è ancora fantasia
Oh, via
Coi nostri piedi sulle nuvole
E poi nell'anima
Fino in fondo all'anima
Dove c'è musica
Io ci sarò

E poi nell'anima
Dritto in fondo all'anima
Dove c'è musica
Io ci sarò

Ti porto dove c'è musica
Io ci sarò
Saremo tutti di noi
Io ci sarò
Ti porto dove c'è musica
Dove c'è musica
Ti porto dove c'è musica
Io ci sarò
Ti porto dove c'è musica
Ti porto dove c'è musica
Fino in fondo all'anima
Ti porto dove c'è musica
Io ci sarò
Ti porto dove c'è musica
Io ci sarò",Dove C'E' Musica,2008
Steve Vai,"Walking down the street
You're the center of my universe
You got the world in your pocket,
My manhood in your purse
You ain't a bad girl, honey,
No matter what the neighbors say,
It's just that you were those skin-tight dresses
With your G-string tuned to ""A"" 

Sweet, sweet, child of the street 

Heaven sent, you're an angel dressed in black,
Cool, stiletto strut, you're a drop jaw cardiac
You're the genuine, feline, prettiest girl I've ever seen,
With your thief of hearts smile
You're a certified pleasure machine 

Sweet, sweet, child of the street 

Dressed to kill in diamonds and fur,
You get what you want
With your pussy cat purr 

But, the kittens got claws,
She'll tear your heart out
The kittens got claws,
She'll scratch your back
The kittens got claws
She'll tease an' please you
The kittens got claws,
She's a heart attack 

You treat me good,
Sometimes you treat me bad,
But, keep it up, honey,
You're the best time I've ever had
No matter what you put me through I must confess,
Oh, you got more style than a brand new XJS 

Sweet, sweet, child of the street 

Dressed to kill in diamonds and fur,
You get what you want
With your pussy cat purr 

But, the kittens got claws,
She'll tear your heart out
The kittens got claws,
She'll scratch your back
The kittens got claws,
She'll tease an' please you
The kittens got claws,
She's a heart attack

Walking down the street
You're the center of my universe
You got the world in your pocket,
My manhood in your purse
I know you ain't a bad girl, honey,
No matter what the neighbors say,
It's just that you were those skin-tight dresses
With your G-string tuned to ""A"" 

Sweet, sweet, child of the street 

Dressed to kill in diamonds and fur,
You get what you want
With your pussy cat purr 

But, the kittens got claws,
She'll tear your heart out
The kittens got claws,
She'll scratch your back
The kittens got claws,
She'll tease an' please you
The kittens got claws,
She'll blow your stack 

The kittens got claws,
She'll tear your heart out
The kittens got claws,
She'll scratch your back
The kittens got claws,
She'll tease an' please you
The kittens got claws,
She's a heart attack

You scratch my back, baby,
An' I'll scratch yours",Kittens Got Claws,2011
Steve Vai,"Nobody gonna take my car
I'm gonna race it to the ground
Nobody gonna beat my car
It's gonna break the speed of sound
It's a killing machine
It's got everything
Like a driving power big fat tires
And everything

I love it and I need it
I bleed it yeah it's a wild hurricane
Alright hold tight
I'm a highway star

Nobody gonna take my girl
I'm gonna keep her to the end
Nobody gonna have my girl
She stays close on every bend
She's a killing machine
She's got everything
Like a moving mouth body control
And everything

I love her I need her
I seed her
Yeah She turns me on
Alright hold on tight
I'm a highway star

Nobody gonna take my head
I got speed inside my brain
Nobody gonna steal my head
Now that I'm on the road again
I'm in heaven again I've got everything
Like a moving ground an open road
And everything

I love it and I need it
I seed it
Eight cylinders all mine
Alright hold on tight
I'm a highway star

Nobody gonna take my car
I'm gonna race it to the ground 
Nobody gonna beat my car
It's gonna break the speed of sound
It's a killing machine
It's got everything
Like a driving power big
Fat tires and everything

I love it and I need it
I bleed it
Yeah it's a wild hurricane
Alright hold on tight
I'm a highway star
I'm a highway star
I'm a highway star
",Highway Star,2012
Steve Vai,"Well who's that writin'?
John the revelator
Who's that writin'?
John the revelator
Who's that writin'?
John the revelator
A book of the seven seals

Well who's that writin'?
John the revelator
Who's that writin'?
John the revelator
Who's that writin'?
John the revelator
A book of the seven seals
Oh what's john writin'?
Ask the revelator
Oh what's john writin'?
Ask the revelator
What's john writin'?
Ask the revelator
A book of the seven seals

Well ooh ooh tell me, thousands cried holy
Battles of fortune, sons of our god
Daughter of zion, judah the lion
He redeemeth, and he brought us with his blood
John the revelator, great advocator
Gets 'em on the battle of zion
Lord, tellin' the story, raisin' the glory
Cried, ""lord, don't you love some I""

Well who's that writin'?
John the revelator
Who's that writin'?
John the revelator
You tell me who's that writin'?
John the revelator
A book of the seven seals

Oh what's that writing
Ask the revelator
What's that writing
Ask the revelator
Tell me who's that writing
Ask the revelator
Who's got the seven seals?

Well moses to moses, watchin' the flock
Saw the bush where they had to stop
God told moses, ""oh pull off your shoes""
Out of the flock, well you I choose
It's you I chose the tears of the angels
Burning down from heaven, 
Waiting for the love of god
Down for the glory, I'm telling the story
This is the story of us

Well who's that writin'?
John the revelator
Tell me who's that writin'?
John the revelator
Tell me who's that writin'?
John the revelator
A book of the seven seals
John the revelator",John the Revelator,2012
Steve Vai,"De antwoorden zijn altijd al aanwezig

I cannot be ungrateful for what I
Have received from America,
But I am not the judge.
The judge of justice say, ""Led-em-go.""",Answers [Version],2016
Steve Vai,"Lets take a plane and go somewhere exotic
To play with a non-descript song
We'll shoot all the crotch shots for 12 year old hopefuls
To make you a real man my son

Some cheap kid from Birmingham
Blessed with an accent
That pours like the darkest brown ale
Just one more puppet, piss elegant marionette
He's just a fast buck for sale

Don't you know that God blessed video
We know that God blessed video

Break out the cameras that re-shape my face
And get someone to carve up my hair
If you can't beat them, you might as well join 'em
And be glad to say you were there",God Blessed Video,2017
Steve Vai,"Just one more of those 82 nights
We were all cowboys ready to ride
Fire the gun, turn your eyes to the sea
Through that night, riding your trigger with me.

Your local station gives out the news
""The sky is burning, in Malibu""

As the beach turns an ominous green
Bathed in light from the shape in the sky
We all tanned, in a new kind of sun
Something's wrong and we're getting ready to run

Your local station knows what to say
It's just a fuel burn so its o.k.
Please hold the phone calls there's no more news
It's just a skyfire in Malibu.

Pros to cons from diplomats-liars
Words designed to tranquilize-fighters

Your local station screams out the news
The sky is burning in Malibu
Please hold the phone calls
There is no need for alarm
It's just a skyfire, skyfire burning in Malibu.",Skyfire,2017
Steve Vaughan,"Day by day, night after night
Blinded by the neon lights
Hurry here, hustlin' there
No one's got the time to spare
Money's tight, nothin' free
Won't somebody come and rescue me
I am stranded, caught in the crossfire
Stranded, caught in the crossfire

Tooth for tooth, eye for an eye
Sell your soul just to buy buy buy
Beggin' a dollar, stealin' a dime
Come on can't you see that I
I am stranded, caught in the crossfire
I am stranded, caught in the crossfire

I need some kind of kindness
Some kind of sympathy oh no
We're stranded, caught in the crossfire

Save the strong, lose the weak
Never turning the other cheek
Trust nobody, don't be no fool
Whatever happened to the golden rule
We got stranded, caught in the crossfire
We got stranded, caught in the crossfire
We got stranded, caught in the crossfire
Stranded, caught in the crossfire
Help me",Crossfire,2001
Steve Veale,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town,1999
Steve Veilleux,"Je sais pas ça part de où
Depuis quand
J’ai la phobie de toutes les peurs
Même celle de ne plus en avoir
J’ai beau briser mes habitudes
Les mauvaises
J’ai beau m’ouvrir l’esprit en quatre c’est toujours pareil j’angoisse

Je ne chasse plus l’inévitable
Je fais avec
Défaitiste et paranoïaque
Je fais avec 

J’ai dans la tête une boîte à mal
Je suis mon propre psycho trackeur
La fin du monde c’est l’hôpital
Je n’ai plus le temps de vivre je meurs

Je carbure aux mélodrames
Je m’y saoule
Hypocondrie permanente
Le verdict sera sans appel
J’attends toujours ma rédemption 
Temporaire 
Prendre congé de quelques heures
De tous ces maux imaginaires 

Je ne chasse plus l’inévitable
Je fais avec
Défaitiste et paranoïaque
Je fais avec
",La  boîte à mal,2010
