Band,Lyrics,Song,Year
Away Team,"Where do I begin?
To tell the story of how great a love can be
The sweet love story that is older than the sea
The simple truth about the love he brings to me
Where do I start?

Where do I begin?
To tell the story of how great a love can be
The sweet love story that is older than the sea
The simple truth about the love he brings to me
Where do I start?

Like a summer rain
That cools the pavement with a patent leather shine
He came into my life and made the living fine
And gave a meaning to this empty world of mine
He fills my heart

He fills my heart with very special things
With angels' songs, with wild imaginings
He fills my soul with so much love
That anywhere I go, I'm never lonely
With him along, who could be lonely?
I reach for his hand, it's always there

How long does it last?
Can love be measured by the hours in a day?
I have no answers now but this much I can say
I'm going to need him 'til the stars all burn away
And he'll be there

He fills my heart with very special things
With angels' songs, with wild imaginings
He fills my soul with so much love
That anywhere I go, I'm never lonely
With him along, who could be lonely?
I reach for his hand, it's always there

How long does it last?
Can love be measured by the hours in a day?
I have no answers now but this much I can say
I'm going to need him 'til the stars all burn away
And he'll be there",Where Do I Begin [Awayteam Remix],2002
Away Team,"Where do I begin?
To tell the story of how great a love can be
The sweet love story that is older than the sea
The simple truth about the love he brings to me
Where do I start?

Like a summer rain
That cools the pavement with a patent leather shine
He came into my life and made the living fine
And gave a meaning to this empty world of mine
He fills my heart

He fills my heart with very special things
With angels' songs, with wild imaginings
He fills my soul with so much love
That anywhere I go, I'm never lonely
With him along, who could be lonely
I reach for his hand, it's always there

How long does it last?
Can love be measured by the hours in a day?
I have no answers now, but this much I can say
I'm going to need him till the stars all burn away
And he'll be there

He fills my heart with very special things
With angels' songs, with wild imaginings
He fills my soul with so much love
That anywhere I go, I'm never lonely
With him along, who could be lonely
I reach for his hand, it's always there

How long does it last?
Can love be measured by the hours in a day?
I have no answers now, but this much I can say
I'm going to need him till the stars all burn away
And he'll be there",Where Do I Begin,2005
Awesome,"How do rumours get started? 
Started by the jealous people 
They get mad 
See something they had 
And somebody else is holding 
They tell me that temptation 
Is very hard to resist 
But these wicked woman 
Oh, they just persist 
Maybe you think it's cute 
But girl I'm not impressed 
I tell you what I'm only 
With my business please don't mess 

When you look at all these rumours 
Surrounding me every day 
I just need some time 
Some time to get away from 
From all these rumours 
I can't take it no more 
My best friend said 
That's why I'll never 
Be with the girl next door 

Did you hear the one about Tina? 
Some say she's much to loose 
That came straight from a guy 
Who claims he has the proof 
Did you hear that one about Michael? 
Some say he must be gay 
I tried to ague but they said 
If he was straight, he wouldn't move that way 
Did you hear the one about Susan? 
Some say she's just a tease 
In a camisole 
She's six feet tall 
She'll knock you to your knees (when you)... 

When you look at all these rumours 
Surrounding me everyday 
I just need some time 
Some time to get away from 
From all these rumours 
I can't take it no more 
My best friend said 
That's why I'll never 
Be with the girl next door 

I can't go no place 
With somebody pointing a finger 
Can't show my face 
‘Cause when it comes to rumours 
I'm a dead ringer 
It seems some rumours 
I just can't get away 
I bet there will be rumours 
Floating around on judgement day 
I think I'll write my congressman 
And tell him to pass a bill 
For the next time they catch somebody 
Spreading rumours shoot to kill 

When you look at all these rumours 
Surrounding me every day 
I just need some time 
Some time to get away from 
From all these rumours 
I can't take it no more 
My best friend said 
That's why I'll never 
Be with the girl next door 

Stop stop spreading those rumours around 
Stop stop spreading those lies 
What's mine is mine 
I ain't got time 
For rumours in my life 
I'm a man who thinks 
Not a man who drinks 
So please let me live my life 

When you look at all these rumours 
Surrounding me every day 
I just need some time 
Some time to get away from 
From all these rumours 
I can't take it no more 
My best friend said 
That's why I'll never 
Be with the girl next door
",Rumours,1998
Awesome 2,"Uhh, uhh...
Uhh, uhh...
M.O.P. in the house, kid.
BLAU! You know what I'm sayin?  Check this out.
Lil Fame's a trigga nigga.
Billy Danze a trigga nigga.
Aight? Keepin' it real.
Brownsville, still nigga.

Lil Fame, a young ass nigga wit' talent;
Thug that move silent, but still remain violent.
The Brownsville slugger take the M-1 it's truth.
General of this hit game, clak, clak, salute.

Billy Danze, index finger exerciser,
Bell ringer, gun slinger, survivor.
Raise your right and I'll blaze the living proof;
The godfather to truth, clak, clak, salute.

Since we came here we got to show and prove
The M.O.P. is rugged, never smooth.
We tearin' this shit down, just like construction.
Flip like kilos, with this Primo production.

No doubt, hit 'em wit' that hilltop flavor.
Hardcore niggas on your doorstep neighbor.
And this year, here, niggas can't compare.
Spectators, haters, 'cause we're fuckin with Premier.

Fillin' 'em up wit' raps, in fact they can't get wit'
A code red; the dope shit, got you niggas addicted.
Mr. Danzenie and the Fame stayin' true to this game.
Since you nice was that hip hop gangsta.
M.O.P. guaranteed to keep bringin' this dopeness
For the real thugs and ghetto niggas slingin' toasters.
On all coastses, north to south, east to west;
Got high clientele for shit you least expect.

M.O.P. from the hill kid, what you tryin' to tell me?
Still grippin mo' steel, a machine gun deli.
I mention, and flinching, and waitin' for you to duck the gate,
And sellin' shit that I won't tolerate.
WSUP?! My whole team's in the house.
The gat is 1-5-4-5, not four 5's in your fucking mouth.
Same ones, burner on blaze.
Fuck a memory, y'all remember me for bustin' my thang...",Salute,2003
Awesome Jones,"When you're in love
Everything feels like it goes your way
And when you're in love
Everyday feels like the perfect day
And I hope that I feel this way forever
Hope that it's me and you together
And I don't wanna waste another moment
It's just me and you girl
And cupid has done it again.

Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.

I don't know
Where I would be if it wasn't for you
But one thing's for sure
I'm so glad that I don't have to be without you
So I hope that I feel this way forever
And I hope that it's me and you together yeah
And I don't wanna waste another moment
It's just me and you girl
And cupid has done it again.

Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.

It's just me and you girl
And cupid has done it again
Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.",Cupid,2011
Awesome Jones!!!!,"When you're in love
Everything feels like it goes your way
And when you're in love
Everyday feels like the perfect day
And I hope that I feel this way forever
Hope that it's me and you together
And I don't wanna waste another moment
It's just me and you girl
And cupid has done it again.

Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.

I don't know
Where I would be if it wasn't for you
But one thing's for sure
I'm so glad that I don't have to be without you
So I hope that I feel this way forever
And I hope that it's me and you together yeah
And I don't wanna waste another moment
It's just me and you girl
And cupid has done it again.

Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.

It's just me and you girl
And cupid has done it again
Got my head spinning around and around and around
And again here we go
Got my head spinning around and around and around.",Cupid,2011
Awie,"Bisikan yang pertama
Membawa erti untuk selamanya
Aku bagai tak percaya
Apa yang telah pun kurasa
Engkau bagaikan oh permataku
Engkau pun jua ratuku

Engkaulah segalanya
Engkau hanyalah untuk diriku
Aku hanya untukmu
Itulah janjiku padamu
Kita bagaikan ombak dan pantai
Tidakkan terpisah lagi
Walaupun pasangnya
Walaupun surutnya laut

Ratapan naluri
Memanggilkan namamu
Kerana pertemuan ini
Akanku abadikan
Segala memori
Kulewati waktu itu
Didalam pelukanku
Gugurnya pemisah
Di antara kita terbinanya
Satu mercu tanda
Cinta yang setia
Meredahi masa meniti usia
Hingga keakhirnya
Kuabadi cinta dihati ini",Ratuku,
Awie,"1
Terima kasih sayang
Ku ucap padamu
Kerana menyambut tanganku
Yang hampir layu
Badai cinta melanda
Mengarah arus
Menjadikan pantai yang indah
Kian bercelaru
2
Marilah oh sayangku
Dekat padaku
Sayangilah diriku ini
Seadanya aku
3
Tak sanggup lagi
Menyebut kata rindu
Kamar hatiku yang sayu
Fikirlah sayang
Fikirlah seharusnya
Janganlah engkau khianati
Cinta ini
4
Istana yang ku bina
Mahligai cinta
Menjadi lambang pepohonan
Redup kasihku
Repeat 2, 3
",Terima Kasih,2006
AWOL One,"Heaven must be missing an angel
Or the devil counted one demon short
Knock knock who's there. Nobody, go to hell
People go away. Don't bother me today
The statue of liberty's mouth is three feet wide
The earth will open up and swallow everyone inside
But my band will break up just to have a reunion tour
But only if the crowd wants more
I get drunk and make beautiful things fight each other
I get drunk I make pretty things get ugly
I make dead things come alive and die twice
So precise
Everyone's worried about saying something they'll regret
But let me out of this ugly shell and represent
I've grown out of my physical presence
I never let people know my real emotions
Now are you part of a musical revolution?
I can drink my way out of an ocean

Liquid love, baby, never cheat on me
Let me watch you dance
Liquid love, baby, looks like a bottle
Let me watch you dance your way to my liver

Liquid love, baby, never cheat on me
Let me watch you dance
Liquid love, baby, looks like a bottle
Let me watch you dance your way to my liver

Don't be afraid to admit your down falls
We all got 'em and I think that I've got 'em all
It was my homie that I used to hit trees with back in the day
Lets get some beer that's all that we say
I have more dirt on you than you have on me
Give me a shot and put it on my tab
A picture is worth a thousand words mad
A thousand words is only worth a memory
Don't do stupid stuff just to get attention
Like the other suckers with fake addictions
Don't be the leader of my fan club
at the Walrus One convention
Appreciate 2 o'clock and all of its lessons
She wants to meet a man and squeeze out his kids
But downing Colt 45's that's all he ever did
You will never amount to nothing

Liquid love, baby, never cheat on me
Let me watch you dance
Liquid love, baby, looks like a bottle
Let me watch you dance your way to my liver
Let me watch you dance
Liquid love

Heaven must be missing an angel
Or the devil counted one demon short
Knock knock who's there. Nobody, go to hell
People go away. Don't bother me today
The statue of liberty's mouth is three feet wide
The earth will open up and swallow everyone inside
But my band will break up just to have a reunion tour
But only if the crowd wants more
I get drunk and make beautiful things fight each other
I get drunk I make pretty things get ugly
I make dead things come alive and die twice
So precise
Everyone's worried about saying something they'll regret
But let me out of this ugly shell and represent
I've grown out of my physical presence
I never let people know my real emotions
Now are you part of a musical revolution?
I can drink my way out of an ocean
I'm always worried worried about saying things I'll regret
But let me out of this ugly shell and represent
I've grown out of my physical presence
I never let people know my real emotions
You are now part of a musical revolution
I can drink my way out of an ocean

Liquid love, baby, never cheat on me
Let me watch you dance
Liquid love, baby, looks like a bottle
Let me watch you dance your way to my liver",Revolution,2001
AWOL One,"Watch me cut my tongue out of my mouth, because I love you
No more stupid words can leak out
I walk around my house in my bear feet and dead silence
and listen to the stairs squeak
Bumping around, the lights off, in the dark
In may silverware drawer where I'm feeling knives and forks
I get the sharpest utensil I can find
or maybe just a pencil to grind
Lead poisoning in my mouth
But any thing I can find is to cut my tongue out
So I could stop all the stupid things I say
and music will probably change my wicked ways
Smile with my blood stained teeth
Just talk with my hands when it's time to scream
A butter knife, started sawing at my gums
Chewing on some stainless steel
till my mouth gets num
and then, and then...
I take a jab at my tonsils, the center consol
Now I'm spitting out chipped teeth no relief
Will this chill me, to stop those lives I mislead
I let the world watch my mouth bleed
Now I cut my tongue, it's only hanging by a little piece of meat
but I try not to wake my family when there asleep
I get some rusty scissors and now I'm trying to cut this thing out
It's like the bad it's always curios about the good
and there's no doubt that the cured it's always curious about the bad
still trying to cut my tongue out
with every cut I try not to wake my daughter up
I'll end up a babbling idiot with my lips sown up
Haven't found a way to kill me yet
or take this animal away to the vet
they come from far to spit on me
and all this time the good stays curious but the bad stays furious
cut my tongue out. but by this time I'm dizzy and nauseous
Slitting with a knife as obviously cautious
kitchen tile now it's all full of spit and blood
see, but I try not to slip
away I creep back the stairs and go to sleep
I wash the blood of my face and lay my head on my pillow case
I've succeeded
Watch me cut my tongue out of my mouth because I love you
so no more stupid words leak out, no one above you
I will never amount to nothing if I can speak
It's tongue and cheek, it's tongue and cheek",Solitude,2001
