Band,Lyrics,Song,Year
Portugal. The Man,"Do you ever listen
For the sounds that your hands make?
Did you know that
We could make sounds?

I don't know what the palace knows
But I don't run with sheep
The shepherd can't herd me
My feet ever slow
The age that takes me
I'll slip out to the mountains 
Where nobody knows me

I will make my home here
I will make my home here
I will make my home here

Grow a field of plenty
To hold me tight and keep us warm
From the cold that burns me
My feet ever slow
The age that takes me
I'll slip out to the mountains 
Where nobody knows me

I will make my home here
I will make my home here
I will make my home here

Do you ever listen
For the sounds that your head makes?
Did you know that
We could make sounds?

I don't know what the palace knows
But I don't run with sheep
The shepherd can't herd me
My feet ever slow
The age that takes me
I'll slip out to the mountains 
Where nobody knows me

I will make my home here
I will make my home here
I will make my home here

I will make my home here
I will make my home here
I will make my home here

I know that I was fine before 
Fine before, fine before
I know that I was fine before 
Fine before, fine before
I know I was fine before, fine before, fine before
Know I was fine before, fine before, fine before
Know I was fine before, fine before, fine before
Know I was fine before, fine before, fine before
Know I was fine before, fine before, fine before",The Home,2009
Portugal. The Man,"It's a shame that we need everything
Still everything I see, I need
Just go, please don't go
I, I want all, all, all that I see, see, see
Just go, please don't go
'Cause I'll only let you down
And I'll only let you down

And watch the world spinnin' 'round
And know that it's alright, alright, alright, alright, alright, alright
Just go, please don't go
'Cause I'll only let you down
And I'll only let you down
And watch the world
Watch the world
Watch the world
Watch the world
Watch the world
'Cause I'll only let you down
Only let you down
Let you down",Let You Down,2009
Portugal. The Man,"Crawl from the fire into the pan
What we don't need, hell will demand
Higher, higher, higher, higher
Higher, higher, higher, higher

Well I'm not in need therefore don't demand
And what hell can sell you I can't defend
Higher, higher, higher, higher
Higher, higher, higher, higher

And if another lover takes their love away from you
Be careful with your mind and what you're bound to do

Lovers in love
Lovers in love

Love, love, love, love, love
Love, love, love, love, love
Love, love, love, love, love
Love, love, love, love, love

Lovers loving love just like these lovers are loving love in love
Lovers loving love just like these lovers are loving love in love

And if another lover takes their love away from you
Be careful with your mind and what you're bound to do

Lovers in love
Lovers in love
Lovers in love
Lovers in love

And if we make it, I'll come back
And if we make it, I'll come back

Lovers loving love just like these lovers are loving love in love
Lovers loving love just like these lovers are loving love in love

Lovers in love (Higher, higher, higher)
Lovers in love (Higher, higher, higher)
Lovers in love (Higher, higher, higher)
Lovers in love (Higher, higher, higher)",Lovers in Love,2009
Portugal. The Man,"Mornings go best with the sunrise,
The sunrise I used to see
But will never see now,
Even if I was waiting, we would just build it all up,
We'd look around until we find, we find 

The people found the mountain,
Climbed up from that hole in the ground
Through the cracks in the sky
And threatened to fall,
Still I don't believe, no I don't believe.
And we'll be just fine, and we'll be just fine.

The future was born with the sunrise,
The sunrise that builds into days and even more years.
And as it rolls burning,
Burning up like the trails (of the comets pulled tails)
We'd look around until we find, we find 

The people found the mountain,
Climbed up from that hole in the ground
Through the cracks in the sky
And threatened to fall,
Still I don't believe, I don't believe.

And we'll be just fine, and we'll be just fine.

As the sun it rose up from the belly of sea,
Found his bedding of clouds where it hung for years,
Still I don't believe.
While colors rained and poured from the cotton bound
Pools and the drips,
The drips stained us all, painted us all,
Still I don't believe.

The people found the mountain,
Climbed up from that hole in the ground
Through the cracks in the sky.
Still I don't believe, I don't believe.

The people found the mountain,
Climbed up from that hole in the ground
Through the cracks in the sky.
And I don't believe, I don't believe.
And we'll be just fine, we'll be just fine.
We'll be just fine, I don't believe.
No, I don't believe. No, I don't believe.",Mornings,2009
Portugal. The Man,"Save me, I can't be saved
I won't
I'm a president's son
I don't need no soul

All the soldiers say
It'll be alright
We may make it through the war
If we make it through the night
All the people, they say:
""What a lovely day, yeah, we won the war
May have lost a million men, but we've got a million more""
All the people, they say

Share with me all of your pain
I won't
Share your love
I need all your love

All the soldiers say
""It'll be alright
We may make it through the war
If we make it through the night
All the people, they say
""What a lovely day, yeah, we won the war
May have lost a million men, but we've got a million more""
All the people, they say

Save me, I can't be saved
I won't
I don't need no love
I'm a president's son

All the soldiers say
It'll be alright
We may make it through the war
If we make it through the night
All the people, they say:
""What a lovely day, yeah, we won the war.
May have lost a million men, but we've got a million more""
All the people, they say

All the people, they say

It'll be alright, It'll be alright
It'll be right now
It'll be alright, It'll be alright
It'll be right now

It'll be alright, It'll be alright
It'll be right now
All the people, they say",People Say,2009
Portugal. The Man,"If you look real high
You just might find
Sitting in the stars
Glistening, glistening
Waiting for the band to come
Just waiting for that man to come
Oh, I wonder

Slip on down from that sun
To climb down to earth
And down to things like time
Because we are all, we are all just lovers
Born of earth and light like all these others

If you're talking to the moon
The moon might sing about the universe
Shouting out I don't need, I don't need time
I breathe in time
Where, where are we now?
Where, where are we now?

Slip on down from that sun
To climb down to earth
And down to things like time
Because we are all, we are all just lovers
Born of earth and light like all these others

If you're looking for the river
Just find the mouth
It's grinding like gnashing teeth foaming out, foaming out
Mixing up that hell to come
Just mixing up the hell to come
And it's fixing up to swallow me whole
Fixing up to swallow me whole
Fixing up to swallow my soul
Fixing up to swallow me whole

Slip on down from that sun
To climb down to earth
And down to things like time
Because we are all, we are all just lovers
Born of earth and light like all these others
We are all, we are all
Where, where are we now?
We are all, we are all
Where, where are we now?
We are all, we are all
Where, where are we now?
Oh, I wonder",The Sun,2009
Portugal. The Man,"When I lived in the woods,
When I lived in the woods,
When I lived in the woods,
Everything was alright.
Everything, everything was alright.
Never knew where we are,
Never needed enough,
Never need enough, just where we are.
Everything was alright.
All the people, all the people were living the light.

As I breathe in time
To be where I was,
And if I need you,
Baby, give me all your love.
If we need
To find the time,
We'll never see
All your love.

If you find yourself in need,
If we gotta go then bring along some company.
And if you find yourself alone, 
If we got it all then we got just what we need.

Why? Why? Why?

As I breathe in time
To be where I was,
And if I need you,
Baby, give me all your love.
If we need
To find the time,
We'll never see
All your love.

When I lived in the woods,
When I lived in the woods,
When I lived in the woods,
Everything was alright.
Everything, everybody was alright.
Well ya gotta get out, gotta make some money,
Baby, gotta grow,
Baby, gotta get bigger.
All the people will lift it up.
All the people, all the people will help you out.

As I breathe in time
To be where I was,
And if I need you,
Baby, give me all your love.
If we need
To find the time,
We'll never see
All your love.

Why? Why? Why?",The Woods,2009
Portugal. The Man,"If you work all day you keep the rhythm through the night
If you work all night you keep the rhythm through the day
If you sell that soul you'll be burning up right
If you ain't got no soul, that's fine, alright

If you work all day you keep the rhythm through the night
If you work all night you keep the rhythm through the day
If you sell that soul you'll be burning up right
If you ain't got no soul, that's fine, alright

All I've ever known is true
Pick it up, pack it up, put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left for you
Pick it up, pack it up, put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left of you

Keep the rhythm through the night
If you need a little money keep working alright
It'll help that soul, a little help may do some right
You don't need that soul, well that's fine, alright

I work all day, keep the rhythm through the night
I work all night, keep on walking, alright
If you sell that soul, that's fine, alright
If you sell that soul, that's fine, alright

All I've ever known is true
Pick it up and pack it up and put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left for you
We'll pick it up, pack it up, put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left of you

Pick it up, pack it up, put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left for you
Pick it up, pack it up, put it in a bag
Stack it up like cinnamon, we'll get it real fast
Until there's nothing left of you
Until there's nothing left of you",Work All Day,2009
Portugal. The Man,"First I stand then I crawl I became all mankind as I drip
From mine eyes I washed away to a smaller size we'll wait
One-thousand years until the end of time we'll wait one-
Thousand more dressed up in gold and white we'll climb
The mountain sides to find whats in the sky we'll dig
Through mountain sides to find what's deep inside if we
See what we need we'll find it don't make who we be if we
Try would we find that what we need is more than time
We'll wait one-thousand years until the end of time we'll
Wait one-thousand more dressed up in gold and white we'll
Climb the mountain sides to find whats in the sky we'll
Dig through mountain sides to find what's deep inside
I've got everything you need the friends you help need

Everything what you need what you need? you can help out
All your friends in need but the friends you help need
Everything what you need what you need first you stand
Then you crawl then you stand to be reborn we'll wait
One-thousand years until the end of time we'll wait one-
Thousand more dressed up in gold and white we'll climb
The mountain sides to find whats in the sky we'll dig
Through mountain sides to find what's deep inside you can
Help out all your friends in need but the friends you
Help need everything what you need what you need I've got
Everything you need the friends you help need everything
What you need what you need?",1000 Years,2010
Portugal. The Man,"First I stand then I die
I became all mankind
As I drip from mine eyes
I washed away to a smaller size

We'll wait 1000 years until the end of time
We'll wait 1000 more dressed up in gold and white
We'll climb the mountain sides to find what's in the sky
We'll dig through mountain sides to find what's deep inside

If we see what we need we'll find
It don't make who we be
If we try would we find
That what we need is more than time

We'll wait 1000 years until the end of time
We'll wait 1000 more dressed up in gold and white
We'll climb the mountain sides to find what's in the sky
We'll dig through mountain sides to find what's deep inside

I've got everything you need
The friends you help need everything
What you need, what you need
You can help out all your friends in need
But the friends you help need everything
What you need, what you need

First you stand then you crawl
Then you sleep to be reborn

We'll wait 1000 years until the end of time
We'll wait 1000 more dressed up in gold and white
We'll climb the mountain sides to find what's in the sky
We'll dig through mountain sides to find what's deep inside

You can help out all your friends in need
But the friends you help need everything
What you need, what you need
I've got everything you need
The friends you help need everything
What you need, what you need",60 Years,2010
