Band,Lyrics,Song,Year
Yelawolf,"With a full of trash straight to the ocean
All black Benz is slowly rolling
Head light's off don't be the chosen
Thinks it's a game then drop the token
Up shits creek without a paddle
That's just life I'm in the saddle
No rest no bitch we don't tattle
Snake's don't always shake the rattle

Yeah, yeah, yeah

All these cops they want the qouta
Too much hypo coca cola
Lucy smoke oh yeah you know her
Shes that bitch who rest in nova
Took that bite to bit the apple
You know me I'm hard to tackle
Break me down homie you wish
You couldn't catch that fish with golden tackle

Yeah, yeah, yeah

Give me give me till it's empty
Too much money isn't plenty
It's not enough it's not any
Come come on just choose the jimmy
They all want to bust a nut in
Drop the bomb push the button
Be the king, be the sultan
Some of this shit is so insulting
Break the broken make the chosen
Choose the loose then roll the tie get down and soak with
Gas the gap and light the match and leave you smoking
Choking on the fuse the latest news, life's a wicked
Life's a mystery and please don't be the witness
To the sickness they'll just end it with it
Something death and warm from the step of country fresh

Yeah
Yeah
Country fresh
Yeah
Yeah
Yeah
Country fresh",Whistle Dixie,2012
Yelawolf,"This here was all in a dream, everything's getting complicated
As it would have seemed, niggas was stressed out
The whips do a couple of check bounce
I was looking for something to test out
Criminal, I don't usually want the style but now
Circumstances have got me on prowl [?]
Up in the late night, you can check the shit out
And when I see the bait bite, voices were saying to me

Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal
Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal

Here's the plan
Learned about this daisy, go for my man
Tonight is the night, strategizing and apprehend
We'll never get the chance to do this again
Know what I'm saying?
You get up in the alley round 3 o'clock
Of tops, cut the surveillance then we in the spot
Scan the cops so can stand out
Know the room but not exactly where's whereabouts
Hope you're ready
Lay back and watch for the signal
Brought the proper tools so I can go through the window
[?] first, I see a way through the ceiling
It could be a west wing of the building
Boom, we in and we're fucking the shit here up
Looking through [?] and covers [?] up

I got it, let's go, hope that this dream is a hope
They got me mafiatized, I think I've gotten too close
I'm living on their [?]

Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal
Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal, now

This was a tight fit,
[?] out, in this comfort, for the biggest heist shit
Hear the beat, the last hit, before retiring
In and out, the loot sirens
Go to time the street 43, the plan had go [?] leaves
And we, we was sitting quietly,
Silently, [?] leave it, do it probably
She gone, we [?] all way, over to the stairs
Straight up the control room with the cameras everywhere
Grab a [?] making them all disappear
The room with the safe [?] sitting right there, yeah
This time I'm [?] up the wall
This safe is a beast, but I brought my biggest saw
A couple hours, the [?] deep, got home a [?] and seven G

Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal
Let's go rob the dollar, general
Get the benjamins, and the penny rolls
Grab the panty hose, I'm a criminal
Guess I'm a criminal now",Dollar General,2012
Yelawolf,"Faces change
But this place'll stay the same
And I'll know
When I'll go

Yeah
And I'm pickin' up another bag
And I pack another knapsack
The airport's like a stop light to me
Sittin' on red, green light go
Can't see my family
My family grew into a global trance
Or fans, some may call 'em
And it's on the stage I stand
To jam Roxy, no wakin' up to stop the dream
I lived the life, signed a picture
'Cause no dam could stop the stream
Or flood gates, I'm in the fuck trades
And a pocket fulla culture condoms
They put you on the podium for first place
But on the block, they judge you on 'em
So
Who got the South in a six pack, and a shotgun just for show?
I'll put the white boys back in gold teeth
Put the hood in mossy oak
I'm the
Child of a deadbeat, so I gotta give the beat some life
Beat me down with criticism, but at least the critic's write
With a broken pen, there they go again
I'm a token man, I'm a rollin' jam
Like a rollin' stone, I'm closin' in
I'm goin' home, I'm home again
Bring it back up in the UK
With a Dixie flag and a sixteen pack
Catfish Billy, hell, you say
I'm just bein' blunt, homie
Keep the grass

You changed me
Into what I am now
You made me
It was something I was always gonna be
It seems these broken dreams don't lie
And so now my broken wings will fly

Yeah, take one look
Better yet, take two
But if I take that break, there's a move you made
This dude you shape will come take you back
Back to the roots I've been
Without a fuckin' pot to pee in
Or a spot to sleep in
Hot or cold outside, it's not the season
'Cause I am not the reason
That the image you're used to seein'
Is usually being fake, so to me the hate is meaningless
Meaning yes, I'm different
Differently made
And me screamin' the A
Is not the difference in grades
It's the place I stayed
'Cause the schools were underpaid
The teachers taught, but to me they fought
A star that was underway
It was under Wayne, it was in my name
Michael
M.W.A
Atha
And in trouble I stayed
Breakin' out of this bubble they made
Played with the dice, but I rolled that seven
And I'll go back to heaven in a Chevrolet
Fuck the world with a tattooed hand
Committed to the words I say
A blood line's not a family tree
It's a needle in my skin for all to see
I ain't never got a spring break tattoo drunk
But I drink and take the ink

You changed me
Into what I am now
You made me
It was something I was always gonna be
It seems these broken dreams don't lie
And so now my broken wings will fly",Faces,2012
Yelawolf,"There wasn't much left
Except for the last twenty sack
And the last twenty of my last check
I took a pill and went to sleep on the last step
Woke up and took it in with a half breath
Then a deep sigh, I struck a matchstick
I lit my cigarette
Feeling half dead, whiskey on my mind
Then came the dead
Sheriff in the yard, here comes the rest
I sat like a ghost, they all passed by
My girl cried baby this'll be my last bye
Baby in her arms
She took a cab home
She told me I was only good for a sad song
A crooked smile I gave
Nonchalant about it
Maybe she'll come back
This time I doubt it
Act like I care, but I really don't
Wanted to change
But somehow I knew I really won't
See I'm the type of man, who can't stay out the bottle
If the sun is out I'd rather be in the shadow
Sadness is like a wound that I can't heal
Maybe I'll love blood, I just let it spill
And I never turned to church for a pray in hand
God's not going to land another saving hand
If the time came like it has time again
Then I would watch the clock and be late again
One gun and a Harley in the driveway
One way out, dirt road, pathway
Put another dead butt in the ash tray
I stand up still drunk, half baked
Cover my eyes from the bright morning sun blaring
And through the fence I can see this little boy staring
Paid him no attention
In fact I barely seen him
Until he walked away
And he started singing

London Bridge is falling down, falling down
And if it don't stop falling, then all of us will drown
Then we'll crash, crash, right down again
Oh we'll crash, crash, right down again

I didn't see it coming
I didn't see the wall
And I went from running, to a slow crawl
I feel like I'm a child, but I'm afraid to cry
Would say I'm okay but I'm afraid to lie
I speak no evil, but hear no angels
A family is callin' but all I see is strangers
Take the bible from the hotel drawer
Hell froze over ice cold hell's door
Knock knock
I'm on the salt road non stop
The exit I will pass 'cause the sign did rot
And the gust of a dry summer
Dirty water in the tap
I think I found my number in the sand
Right next to an empty can
Old number seven, Jack is back again
And the voice goes round and round
And I would take the bridge
But I can't forget the sound

London Bridge is falling down, falling down
And if it don't stop falling, then all of us will drown
Then we'll crash, crash, right down again
Oh we'll crash, crash, right down again

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

And we'll crash, crash, right down again
Oh we'll crash, crash, right down again

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

I'll be coming up when the sun goes down
Rolling like a rock 'til I hit the ground
Running from the law but I can't be found
Only my God can track me down

I'll be coming up when the sun goes down",London Bridge,2012
Yelawolf,"Yeah, Slumdon Bridge
Mr. Red, Catfish
Back me up
Let's go

I’m out to bark again, ball cracked on the target, demolish it
Don’t jump, I just see, nah, took a swattin', then
Think while I jump back on the beat, like I need audiences
To speak too like a leech, needs to retrieve blood
Should I creep into these ambient sounds with the speech? Obvious
Witness the retardedness with cerebral palsy, that's several pauses
You might need a coffin with holes on the top of these tubes to receive oxygen
You buried alive like a freak, six feet
Clawing and snatching and clawin' like a cat
And a dog and a rat
And a hog in a pen
With a frog and all there is to eat
Is frog and they
Beat each to a pulp with nails, teeth and jaws and then
They fight to the death for at least a piece off of them
See that you back to bars again, he's all asleep in coffin, man
I’m all, they all that’s been, ever was at the start of it
You mention the squad and then
You mention the god of pens
Not of it, but I'm harder then
Flesh I’m harder than titanium brass plates that are polished in
Sticking emcees off like a fly trap, or a bobby pin
When I rap I’m astonishing
I attack tracks like a train track strapped to a bomb and send
Shockwave’s that's what I made, got this bastard popping then
I spit on my pop's grave without apologin'
Take shits on shih tzus
Pisses on igloos
Throw it up to the whole fucking world, it's sick too
Vomitin' stomach fluid like you just ate shit stew
Did I say shit again? Do I give a shit, dude?
Neither does ? or they ?
Swimming in this ocean no, he just moves
What I’m trying to say is, it’s my motherfucking ocean
And I crossed it
Built a bridge, the Slumdon Bridge, holla!",Outro,2012
Yelawolf,"For fuck's sake

Living the life of a student
Yeah, I begin on a high
Losing my mind
And they say that I’ve been winning for time
Never been to a gun fight, never needed a knife
But then I make the cut whenever delivering the lines
Sit on the side, with a rhyme pad
With a tin in my sights
Sipping a lemon and lime Corona only with my best friends
Cause I paid in my pride
Giving the time to write rhymes
But I find truth at a quarter to five, eh

It’s kinda like I took a train
To the left side of my brain, oh, mayne
Toddle some mud, under my door
You know I’m stepping in my own lane
All of these speakers sitting behind me
But what psychology, psychologically insane
Part of me wanna get down, down, down
Making you go low, inside

You don’t know, if you don’t know by now
You better tell him ’bout it
What you gonna tell him bout it?
Yeah, yeah

Ten toes to the dirt
Pencil to the paper
God has a favor for your thirst
Drink-drink ya pint bye-bye
To this bullshit praise Allah
To the wheels I’m a ridah
Steering your Prada
Only closed in my Ada-di-das
I’m a fetus in my boom sake nana
Daddy’s home, on the mic, hey papa

Back with my bang yo, straight loop on my pedal no band though
But every single one of my fans know that
Every damn show, I’m taking their ears on a journey
Like I’m flying overseas with Van Gogh
Livin’ so sweet without Gretel and Hansel
Critics hate the lyrics cause they think I’ve been tangoed
Find me wearing old clothes rocking a Kangol
I’m riding round with Yelawolf in your daddy’s Lambo

Hello me, how ya been?
You got a mullet again like when you was 10
You’re probably sipping sweet tee’s, you still huh?
And your piggy bank is full of change
Fact, what you used to steal from
You been playing fools, like a steel drum
Pulling out early, and they still come
Eating from the game, when you know the meal’s done
Yelawolf is kicking back at these pilgrims
Hold up baby, sit still son
Whoa, this old rock, it heals been rolled
Still shocking when I see ‘em go
Bananas and they hammer the ?

Living the life of a student
Yeah, I begin on a high
Losing my mind
And they say that I’ve been winning for time
Never been to a gun fight, never needed a knife
But then I make the cut whenever delivering the lines
Sit on the side, with a rhyme pad
With a tin in my sights
Sipping a lemon and lime Corona only with my best friends
Cause I paid in my pride
Giving the time to write rhymes
But I find truth at a quarter to five, eh

I’m not the average half wit
After this hour gets out of this
60 seconds I’m going in any directions
And chasing this jack with a shot of Budweiser and water
It’s probably the better idea you move the direction in
Fact its a part of me to be the looser of cannons
Blowing his fucking mics like the winds 
I caught this cardigan
Hooligans, hooligans, hooligans
But really who’s a friend?
Jump in this little fire jump right back in the pool again
Know I be new again
A student of you my friend
Marshall Mathers, I’m tossing rappers up at my crew of 10
Minus 4, minus war
You don’t want it
Shady records I’m already better, fuck it, doggonnit

Dog don’t gotta lead
Dog’s already home
Jack, dog I’m a beast, I’m a wolf
Bring your dogs back
A melody man in a melancholic mellow yellow can
Sh', tell him how we gonna sell ‘em man

Been working hard all week
(So if you wonder if we earned it, well its not a probably)
So won’t you bring that back to me
(And holla when you hear it like all the screams of a Halloween)
I got blisters on my feet
(To walk in night with you is not the shoes to be borrowing)
So won’t you bring that back to me
('Cause all the sole of my pin is what all the sorrow brings)

If you don’t know, if you don’t know, no, no, no
If you don’t know, if you don’t know, no, no, no
If you don’t know, if you don’t know, no, no, no
If you don’t know, if you don’t know, no, no, no",You Don't Know (For Fucks Sake),2012
Yelawolf,"Feeling like a vigilante or a missionary
Tell my A$AP killers get they pistols ready
Send 'em to the cemetary with obituaries
Don't be scared, nigga, is you ready?
I've been thinking 'bout all the O's in my bank account (What?)
X the hoes in my bed is 'round the same amount (What?)
Ever since this new star fame came about
Or ever since me and Drizzy started hangin' out
Young boy, let his gun bang, let his nuts hang
Transition to a Lamborghini from a Mustang
Drugs slang in the drug game with the hustling
(I know one thing) Anything is better than that 1 Train
Bag made of Goyard, cheffin' like I'm Boyar-
Dee, probably selling D in your local courtyard
Braids like I'm O-Dog, my la familia go hard
Down to my in-laws, they outlaws with no laws

We outlawed then I bogart, any pros that got 'proached at
With a toe-tag, get broke off, in the projects with a skateboard
I roll past and I blaze y'all like, ""DOO DOO!"" I hate y'all
When the beef cooked, I ate y'all like, ""Mmm mmm,""
Let's play ball in a ballpark with all sharks and a blindfold
I rhyme cold, my K hot, your 9 cold, that bark like K9's on
That banana clip, straight from the rip
I'll make that shirt say RIP, I'm on some shit
If I'm not the hottest then Hell must've froze over
You thought it was safe then forgot what the code was
I carry traits of a traumatized soldier
Don't look in my face, I might snap, I might choke ya
Spine right out of place, give me dap like you 'posed ta
Darts at your posters, dark nights like this
I metamorph like I'm 'posed ta, I might slice my wrist
Or pretend like a vulture and drop off this cliff

Barely even conscious, talking to my conscience
Gettin' deeper in these flows like conches
I'm on my convict, don't drop bars, I drop prisons
Don't sell rocks, seen the spectrum through the prisms
Somehow bypassed the bias and the -isms
The violence and the killin', so given
They seen my pigment and thought that was the ign'ance
Unfortunately I am not that type of niglet
But pass the pot, let me skillet
Just got back to the block from a 6 o'clock with Jigga
And I'm thinkin' 'bout signin' to the Roc
But my niggas on the block still assigned to the rocks
And I swear it hurt me soul
I try to prevail, but when I preach it only hurt their sales
Like you're only gon' end up either dead or in jail
But you my nigga, wish you the best for real

When you mention my name amongst other white rappers
Or for that matter, any fuckin' rapper, fuck it
Painter, skater, musician, trailer park dirt ditch diggin'
Burger flippin', eat, sleep, shittin' human bein', you would be in
Trouble to body double or couple me to these others
Cause comparatively speakin', my reach is beyond the bubble
That they put me in, my vision's beyond the Hubble's
I huddle with Nubians, new beginning again
You in school at 10, late, Radioactive's goin' gold
And so? GREAT. Do I give a flying duck
If I'm applyin' love to my rhymin' plus alignin' us?
Alabama's climbin' up, wait, no I don't give a
Flying duck, nothing but a buckshot, Ch, pow!
Motherfuck your life, pussy blood clot
Ain't never been no rapper this cold since 2Pac was froze
And thawed out for a spot date at a Coachella show, Yelawolf

Weed a different color like a hoodrat bra and panties
And my flow be overhead like pots and pans in pantries
Antsy cause I'm high like Michael Jackson penny loafers
Moonwalkin' on the sun, barefoot, with shades on
Bitch pussy smell like a penguin
Wouldn't hit that shit with my worst enemy's penis
Bitch when I say this I mean this: Ho, I'm the meanest
Dick so big, stretch from Earth to Venus
That molly got me nauseous, aw shit, no off switch
Lawless, obnoxious, on that ""suck my cock"" shit
That is my synopsis, ostrich posh shit
Hoes on some goth shit, stop it! You not this!
Novice, regardless, heartless and awkward
Cryin' tears of vodka prima donna at the concert
Adonis smokin' chronic 'bout to vomit gin and tonic
Just bein' honest, tell me, isn't that ironic?

Swiftly, I shift the Bimmer 860
A heavy smoker so you know I brought the Blake with me
The moon’s reflection off the lake hit me
You should've stayed with me, now many Asian bitches lay with me
The face is silky like a tablecloth
My shorty gallop in the morning on the beach like a Chilean horse
Red roses dropped from boxes very often
Confetti torchin', drinking Henny like I'm Kenny Lofton
Outstandin'
I fixed the game between Georgia Southern and Gramblin'
You see us scrambling, selling Susan Sarandon
The cloud of smoke like the phantom
Damn this shit tastes like fantastic
You see me comin' through in each state
Just so the lord could put the fork inside the cheesecake
Cuffed to my wrist, I’ve got the briefcase
The gavel slam, I’m a free man, try not to eat ham

Big KRIT, shawty
Spit like my last breath: casket rap, six deep
Eyes closed, the black is back, out come the 'Lac with flats
After that, bottles I can’t pronounce, like, “How you ask for that?”
Why you ask for crack and all you had was scratch?
All I had was rap, when all they had was wack
All I wanted was love, all they had was dap
Fuck them haters and fuck them hoes, a championship win is
The aftermath, ask LeBron, open palm slap a bitch
Walk the plank or break a bank, I’ve been in the business of sinkin' ships
Chokin' niggas out with the anchors that they anchor with
Resuscitations cost the label, I’m taxing if you want a hit
Clear, fuck your career, bitch, I was born here
Been a killer, '86er, nigga, that's my born year
Get the fuck from 'round here, that's just my country ways
Suckin' on your momma's titty, bitchin' while I was choppin' blade
Grippin’ grain, fuckin' hoes, candy paint like Everglades
Miss me with that rapper chatter, take that shit up with my bass
I put that on my sub, how could you ever doubt me?
Most rappers hoping the world end so they won't have to drop another album
B.B. King saw the king in me, so why can't you?
In order to come up close, you’ll have to dig up Cash and Elvis, too
(That wasn't no sample nigga!)
Muddy water flow, Dixie rebel past
Fuck your Louis flag, popping benji tags on your wifey’s ass
That’s out of line, but in living color?
I’m more like Miya Bailey on you rap motherfuckers, a true artist",1 Train,2013
Yelawolf,"Feeling like a vigilante or a missionary
Tell my A$AP killers get they pistols ready
Send 'em to the cemetery with obituaries
Don't be scared nigga, is you ready?
I've been thinking 'bout all the O's in my bank account (What?)
X the hoes in my bed is 'round the same amount (What?)
Ever since this new star fame came about
Or ever since me and Drizzy started hangin' out
Young boy, let his gun bang, let his nuts hang
Transition to a Lamborghini from a Mustang
Drugs slang in the drug game with the hustling 
(I know one thing) anything is better than that 1 train
Bag made of Goyard, cheffin' like I'm Boyar-
Dee, probably selling D in your local courtyard
Braids like I'm O-Dog, my la familia go hard
Down to my inlaws, they outlaws with no laws

We outlawed then I bogart, any pros that got 'proached at
With a toe-tag, get broke off, in the projects with a skateboard
I roll past and I blaze y'all like, ""Doo Doo!"" I hate y'all
When the beef cooked, I ate y'all like, ""Mmm mmm,"" let's play ball
In a ballpark with all sharks and a blindfold, I rhyme cold
My K hot, your 9 cold, that bark like K9 drone that banana clip,
Straight from the rip, I'll make that shirt say RIP, I'm on some shit
If I'm not the hottest then Hell must've froze over
You thought it was safe then forgot what the code was
I carry traits of a traumatized soldier
Don't look in my face, I might snap, I might choke ya
Spine right out of place, give me dap like you 'posed ta
Darts at your posters, dark nights like this I metamorph like I'm 'posed ta,
I might slice my wrist or pretend like a vulture and drop off this cliff

Barely even conscious, talking to my conscience
Gettin' deeper in these flows like conches
I'm on my convict, don't drop bars, I drop prisons
Don't sell rocks seen the spectrum through the prisms
Somehow bypassed the bias and the -isms
The violence and the killin', so given
They seen my pigment and thought that was the ign'ance
Unfortunately I am not that type of niglet
But pass the pot let me skillet
Just got back to the block from a 6 o'clock with Jigga
And I'm thinkin' 'bout signin' to the Roc
But my niggas on the block still assigned to the rocks!
And I swear it hurt me soul I try to prevail
But when I preach it only hurt their sales
Like you're only gon' end up either dead or in jail
But you my nigga, wish you the best for real

When you mention my name amongst other white rappers
Or for that matter, any fuckin' rapper,
Fuck it painter, skater, musician, trailer park dirt ditch diggin'
Burger flippin', eat, sleep, shittin' human bein',
You would be in trouble to body double or couple me
To these others 'cause comparatively speakin',
My reach is beyond the bubble that they put me in,
My vision's beyond the Hubble's I huddle with Nubians,
New beginning again you in school at 10, late,
Radioactive's goin' gold and so? Great!
Do I give a flying duck if I'm applyin' 
Love to my rhymin' plus alignin' us?
Alabama's climbin' up, wait, no I don't give a flying duck
Nothing but a buckshot, chck-pow!
Motherfuck your life, pussy blood clot
Ain't never been no rapper this cold since 2Pac was froze
And thawed out for spot date at a Coachella show, Yelawolf!

Weed a different color like a hoodrat bra and panties
And my flow be overhead like pots and pans in pantries
Antsy 'cause I'm high like Michael Jackson penny loafers
Moonwalkin' on the sun, barefoot, with shades on
Bitch pussy smell like a penguin
Wouldn't hit that shit with my worst enemy's penis
Bitch when I say this I mean this, ""Ho, I'm the meanest""
Dick so big, stretch from Earth to Venus
That molly got me nauseous, on shit, no off switch
Lawless, obnoxious, on that ""suck my cock"" shit
That is my synopsis, ostrich pot shit
Hoes on some God shit, stop it! You not this!
Novice, regardless, heartless and awkward
Cryin' tears of vodka prima donna at the concert
Adonis smokin' chronic 'bout to vomit gin and tonic
Just bein' honest, tell me, isn't that ironic?

Swiftly, I shift the Beamer 860
A heavy smoker so you know I brought the Blake with me
The moon’s reflection off the lake hit me
You should've stayed with me
Now many Asian bitches lay with me
The face is silky like a tablecloth (uh)
My shorty gallop in the morning on the beach like a Chilean horse (uh)
Red roses drop on boxes very often (uh)
Confetti torture, drinking Henny like I'm Kenny Lofton (uh)
Outstandin'
I fixed the game between Georgia Southern and Grambling
You see us scrambling, selling Susan Sarandon (Sarandon)
The cloud of smoke like the phantom (uh)
Damn this shit tastes like fantastic
You see me comin' through in each state
Just so the lord could put the fork inside the cheesecake
Cuffed to my wrist I’ve got the briefcase
The gavel slam, I’m a free man, try not to eat ham (Big KRIT, shawty)

Spit like my last breath, casket rap, six deep
Eyes closed, the black is back, out come the 'Lac with flats
After that, bottles I can’t pronounce, like, “How you ask for that?”
Why you ask for crack and all you had was scratch?
All I had was rap, when all they had was wack
All I wanted was love, all they had was dap
Fuck them haters and fuck them hoes and cherish your wins
The aftermath, ask LeBron, open palm slap a bitch
Walk the plank or break a bank, I’ve been in the business of sinkin' ships
Chokin' niggas out with the anchors that they anchor with
Resuscitations cost the label, I’m taxing if you want a hit
Clear, fuck your career, bitch, I was born here
Been a killer, ‘86er, nigga, that’s my born year
Get the fuck from ‘round here, that’s just my country ways
Suckin' on your momma’s titty, bitchin' while I was choppin' blade
Grippin’ grain, fuckin’ hoes, candy paint like Everglades
Miss me with that rapper chatter, take that shit up with my bass
I put that on my sub, how could you ever doubt me?
Most rappers hoping the world end so they won’t have to drop another album
B.b. King saw the king in me, so why can’t you?
In order to come up close, you’ll have to dig up Cash and Elvis, too
Muddy water flow, Dixie rebel past fuck your Louis flag,
Popping benji tags on your wifey’s ass
That’s out of line, but in living color?
I’m more like Miya Bailey on you rap motherfuckers, a true artist",1Train,2013
Yelawolf,"A gun plus a mask, you do the math
All my goons know, that equals cash, that equals cash, that equals cash
A gun plus a mask, that equals cash
So if you fucked up down to your last
A gun and a mask gon' get ya cash
A gun plus a mask, you do the math
All my goons know, that equals cash

What you know about it nigga this that goon shit
AK sweep a nigga house without a broomstick
So nigga come up off that bag, or them pistols blast
With the choppa at yo house lyin' in the grass
They'll rob a nigga blind if they doin' bad
Duct tape around the handle they don't use a mag
So tell em where it's at, don't tell em no more lies
Line yo family up against the wall, and open fire
All you trap niggas are victims, jackers gon catch you slippin'
Feeling yourself, flashin' and stuntin', niggas gon' come up missin'
You trappers gon' drop off that cash, you see 'em out here they hurtin'
They got you back its a robbery, nigga now don't make it a murder
Too late to talk when the shit hit the fan
Got choppas on deck, more drums than a band
Gun a nigga down, leave 'em where he stands
Highway to hell, nigga better start praying

A gun plus a mask, you do the math
All my goons know, that equals cash, that equals cash, that equals cash
A gun plus a mask, that equals cash
So if you fucked up down to your last
A gun and a mask gon' get ya cash
A gun plus a mask, you do the math
All my goons know, that equals cash

Walk up to your house knock on your door, and blow your ass off
Drop it off, drop it off, bitch I got a sawed-off
Bitch I got a sawed-off
Walk up to your house, knock on your door, and blow your ass off
Drop it off, drop it off, bitch I got a sawed-off
Bitch I got a sawed-off

They telling me Yela don't swing, look buddy don't worry 'bout me
If you in my lane you in a drainage ditch with the snakes and the leeches
Gotta take a mothafucka out I get wanted cause I never did shit but me
It's about time that I said it, hey would I regret it we'll see (Fuck that)
Yelawolf I'm a loose cannon, ask David Banner how deep
I was born and raised in this shit, momma I got manners 'bout me
But I'll get dirty if I gotta get dirtier then a mothafuckin'
Piranha up in a Alabama creek
I'm hotter than you in the middle of the summer
Sitting in a sauna under the sun in a Alabama street, shit
Rockin rollin' I got noted, I'm going up yeah I'm going
But with my dreams and my people I got that poetry loaded
My soul is sold, and they sold it, street told and quoted
I leave the potato smoking, look bitch don't think that I'm jokin'
Click, pow",Gun Plus a Mask,2013
Yelawolf,"Have you ever been to outer space
Tour bus living like a balisaur 
Over no counter space
Evaluate the life but the future's hard to calculate
Can't stop but you gotta look at everybody putting on a smiley face
Have you seen a sunshine in the cloudy day 
You light the over cash you really hope with that
Could you light the darkness that comforts you
Like a compass do
Buzzer 'em like you just flew up the zoo
Higher than a middle school kid up on glue
Sucking really on mouth from dark alone
Fix faith the rub sticks we start the fight
Knowing that the real shit is coming soon
You could wind a song or two I heard it backwards
Wishing close my eyes and saw the blackbirds
Eating on a dead raccoon
Starting to think I'm bad when I was scared to say bad words
And for the internet making up Facebook passwords
I see Casper slow in my room 
When I pray I guess she come down and bring f words
People kill deal for the ant lords
I didn't really wanna pet one
I didn't really wanna let one live
Or some futuristic shit like the Jetsons
Yes man floating on my home boy, step on
Fitting to my pops all that 'cause a lecture
Take a step and I drip in the death of my headphone
Singing on the floor in the restroom get some

Looking at the world with my eye lids shut
We give it all to live but when we die then what
My eyes electrifying like the lightning struck
I look up in the sky and hope that I get up
In heaven, heaven

Looking at the world with my eye lids shut
We give it all to live but when we die then what
My eyes electrifying like the lightning struck
I look up in the sky and hope that I get up
In heaven, heaven

Hey pass me the squigy (Somebody do up)
I'm sick in New Port doing coke (In my bus)
In New Port doing coke but (You are so far)
You done brought 2 hoes backstage (That shit ain't goal)
You told me 3 hoes was deal
'Cause they were (headbanging)
Or you could be certain that the meat curve (Was hanging)
Hey let me get another shot of jack (Fuck yeah!)
What?! oh you drank it all (Fuck yeah!)
Fuck it where's the canadian mist
Now I'm on some plastic bottle drinking shit
And my tour manager's looking for somewhere to sink his dick (Brooklyn)
Represent, represent sent, trap call myth , represent ,represent sent
The bottle ain't girl for queen queen
Somebody ways to swim badadduuu duduuu
And I mean that from the bottom of my nuts
3 more shots I moonshine I do fine

Looking at the world with my eye lids shut
We give it all to live but when we die then what
My eyes electrifying like the lightning struck
I look up in the sky and hope that I get up
In heaven , heaven

Looking at the world with my eye lids shut
We give it all to live but when we die then what
My eyes electrifying like the lightning struck
I look up in the sky and hope that I get up
In heaven , heaven",Heaven,2013
