Band,Lyrics,Song,Year
N-Tyce,"I wish every little beat of my heart, could tell you how I feel (yeah)
And I wish every little beat of my heart, could show you that's for real.(yeah)

I really don't know what you're doing to me
Everytime you're near me I can feel the beat
It's the pounding of my heart, ooh you made it start
When you do what you do to me

Oooh, It's Boom boom
Hey, It's boom boom
Yeah, It's Boom boom
Oooh, It's Boom boom
(I wish, every litttle beat of my heart, can tell you how I feel)
This Love's for real

Now I can shake this feeling but I don't think you even know 
(do you know it, do you know it, do you know it baby)
I try to hold it in, but there it comes and then there it goes, again

It's that steading pounding, I love the way it's sounding
It makes me want you more and it's just like I said before
It's the pounding of my heart, ooh you made it start
When you do what you do to me

Oooh, It's Boom boom
Hey, It's boom boom
Yeah, It's Boom boom
Oooh, It's Boom boom
(I wish, every litttle beat of my heart, could tell you how I feel)
This Love's for real

Say one plus one makes two that's me and you
And I know that you know that we know that it's, boom boom
Cos when you're there, my heart's joom joom
()
I need you and the things that you do 
Forever and I wanna stay true
Like Boom baby Boom Baby 
Boom,Boom,Boom, Boom..

Oooh, It's that steading pounding, I love the way it's sounding
It makes me want you more and it's just like I said before
When you do what you do to me

Oooh, It's Boom boom
Hey, It's boom boom
Yeah, It's Boom boom
Oooh, It's Boom boom
(I wish, every litttle beat of my heart, could tell you how I feel)
This Love's for real

Say one plus one makes two that's me and you
And I know that you know that we know that it's, boom boom
Cos when you're there, my heart's joom joom
(    )
I need you and the things that you do 
Forever and I wanna stay true
Like Boom baby Boom Baby 
Boom,Boom,Boom, Boom..

Oooh, It's that steading pounding, I love the way it's sounding
It makes me want you more and it's just like I said before
When you do what you do to me

Oooh, It's Boom boom
Hey, It's boom boom
Yeah, It's Boom boom
Oooh, It's Boom boom
(I wish, every litttle beat of my heart, could tell you how I feel)
This Love's for real",Boom Boom,1998
N-Tyce,"(Oh yeah!)
(Tied to my telephone line)
Zero-five-eight-nine, telefunkin' line
If they call, and my line is jumpin'
I'm just telefunkin' (telefunkin?) Yeah (you got me telefunkin)

Callin' you up around quarter past two
Breathin' all heavy, ''cause I know it's you
And rappin' soft and sweet, makes you freak
Stayin' on the line till I get ya weak

Now I'm gettin' over ''cause my funky style
Get you so excited, that I drive you wild
And I can ring your bell, hard as hell (well!)
Make you want to find somebody to tell

I've got the fever for your flava (yeah-yeah)
And I'm spendin' (yeah-yeah) all of my time (yeah-yeah)
''cause I'm addicted to you baby, tied to my telephone line (tied to my
telephone line)
(Well) So tell all my friends...

 That if they call, and my line is jumpin'
 I'm just telefunkin' (telefunkin?) Yeah (you got me telefunkin)
 If they call, and my line is bumpin'
 I must be telefunkin' (telefunkin?) Yeah (you got me telefunkin)

Grindin' on the groove, I can get you off
You don't have to tell me when you've had enough
''cause I can keep you played, drop that shade
And make you feel so good, you don't remember your name

Now I'm gettin' over with my soft sex style
I can put it to you, make you go buck wild
And I can ring your bell, soft as hell
Make you want to find somebody to tell

I've got the fever, for your flava (yeah)
And I'm spendin' (yeah-yeah) all of my time (yeah-yeah)(come on)
Addicted to your lovin', tied to my telephone line (tied to my telephone
line)
(Telefunkin'?) So tell all my friends...

 That if they call (if they call), and my line is jumpin'
 (I'm just) I'm just telefunkin' (telefunkin?) Yeah (you got me
telefunkin)(yeah-yeah)
 If they call (if they call), and my line is bumpin' (I'm bumpin')
 I must be telefunkin' (I'm telefunkin')(telefunkin?)(telefunkin')
Yeah (you got me telefunkin)

Zero-five-eight-nine, telefunkin' line
You be gettin' your kick
I be gettin' mine
Hot for your spot, got me flowin' for the season
Like L.V. you be givin' me the reason
I'll weak an' you that I seek an'
Hot what ya got - me mad freakin'
We love like beats for the case
Telefunk flava, mad rockin' up the place

''cause I'm addicted to ya, Baby, tied to my telephone line (tied to my
telephone line)(Well)
So tell all my friends...

 That if they call (if they call), and my line is jumpin'
 I'm just telefunkin' (telefunkin?)('till daylight) Yeah (you got me
telefunkin)('till daylight)
 If they call (if they call), and my line is bumpin' (Ooh I'm just
telefunkin')
 I must be telefunkin' (telefunkin?)(Oh)(telefunkin') Yeah (you got
me telefunkin)

You got me, Baby
Got me telefunkin', Baby (tied to my telephone line)
You got me, Baby
Got me telefunkin', Baby",Telefunkin' [Album Version],1998
N-Tyce,"(Go, go)
(Yeah, yeah, yeah, yeah)

Party on and on and on, all night

We come 2 move the crowd
Shout it out loud
Peace around the way
Gonna make you proud
N-Tyce in the Monor
Bout ready to party
We don't cause trouble
We don't bother nobody

WE just rock on
Champage popping
Mic's on fire
And the DJs rockin
Hey babe 
Betta move to this
N-Tyce got the flavor
With a funky twist

The first night of forever
And we're all gonna be much betta
Come what may

N-Tyce come to party (yeah, yeah)
We all come to party (yeah, yeah)
Come on everybody (yeah, yeah)
Are we gonna party (Oh yeah)

Party on and on and on, all night 

Lips sure looking fine
To the red wine
A pound for a penny
And a dollar for a dime
We betta slide
We got that boogie lock down
Dance to the flavor
With a funky sound

This is how we do it on the London side
Rocking to and fro
On the UK vibe
Party people betttta feel the groove
We about to party gonna make you move


Ooh, la-la-la-la-la-la-la-la, bring the old school
Bring the old school
This is how we do it on the UK side
Bring the old school

(Ooh, lou-e-lou-e-loud)

Feels good
Feels good
Feels good
Feelin good


Say yeah yeah (yeah, yeah)
Say oh yeah (oh yeah)
Party on and on and on all night


N-T-Y-C-E 
Ain't nobody can't do without we",We Come to Party (Callout Hook #1),1998
N. Noriega,"Cheka!!! 
Noriega!!! 

He viajado el mundo entero por volverte a ver 
(Ie..., yo!) 
Si me concedieras verte una sola vez 
(Ie..., eh!) 
Si, aunque la distancia nos separe 
Yo no se como olvidarte 
Si, aunque la distancia nos separe 
Yo no se como olvidarte 

(Como olvidarte) 
Si cuando quiero no puedo 
Why ahora tu cuerpo me pone a quererte 
(Para tenerte) 
Mami chula quiero verte de nuevo 
Se que contigo fui un bandolero 
Why ahora 

Déjate ver 
(Que no puedo me muero si tu no estas aquí) 
Que voy hacer 
(Tengo que ser sincero siento que voy a morir) 
Déjate ver 
(Que no puedo me muero si tu no estas aquí) 
Déjate ver 
Déjate ver 

Por que yo 
He viajado el mundo entero por volverte a ver 
(Ie...) 
Si me concedieras verte una sola vez 
(Ie..., eh!) 
Si, aunque la distancia nos separe 
Yo no se como olvidarte 
Si, aunque la distancia nos separe 
Yo no se como olvidarte 
(Como olvidarte) 

Yo voy a buscarte 
Hasta que pueda encontrarte 
Por mas de mil desiertos 
Detras del firmamento 
Pidiendo perdón 
Si es que te ofendi 
Sabes corazón no soy así 
Yo soy así 
Soy así! 

Déjate ver 
(Que no puedo me muero si tu no estas aquí) 
Que voy hacer 
(Tengo que ser sincero siento que voy a morir) 
Déjate ver 
(Que no puedo me muero si tu no estas aquí) 
Déjate ver 
Déjate ver 
(Que no puedo me muero si tu no estas) 

Siento que voy a morir 
Why ahora tu cuerpo me pone a quererte de nuevo 
No se como olvidarte 
Siento que voy a morir 
Si me concedieras verte una sola vez 
(Como olvidarte) 
(Como olvidarte) 
Cheka!!! 
Noriega!!! 
(Como olvidarte) 
Esto es Sin Rivales!!! 
(Como olvidarte) 
(Como olvidarte) 
Chula 

Si, aunque la distancia nos separe 
(Yo trato why trato) 
Yo no se como olvidarte 
(Pero es que no puedo olvidarte) 
Si, aunque la distancia nos separe 
(Déjame verte aunque sea) 
Yo no se como olvidarte 
(Aunque sea solo una Dia) 
Cheka
",Como Olvidarte,2006
N. Ravikiran,"The woman I love, I took from my best friend 
Some joker got lucky, stole her back again 
You better come on in my kitchen, it's goin' to be rainin' outdoors 

When a woman gets in trouble, everybody throws her down 
Looking for a good friend, none can be found 
And the time's comin', it's goin' to be so 
You can't make the winter, babe, just try long so",Come on in My Kitchen,1995
N. Scherzinger,"I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)
I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)

Typical
Hardly the type I fall for
I like when the physical
Don't leave me asking for more
I'm a sexy mama (mama)
Who knows just how to get what I want and (want and)
What I want to do is spring this on you (on you)
Back up all of the things that I told you (told you)

You been saying all the right things all night long
But I can't seem to get you over here to help take this off
Baby, can't you see
How these clothes are fitting on me
And the heat coming from this beat?
I'm about to blow
I don't think you know

I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)
I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)

You say you're a big boy
But I can't agree
'Cause the love you said you had
Ain't been put on me
I wonder
If I'm just too much for you
Wonder
If my kiss don't make you just
Wonder
What I got next for you
What you want to do? (do)

Take a chance to recognize that this could be yours
I can see, just like most guys that your game don't please
Baby, can't you see
How these clothes are fitting on me
And the heat coming from this beat?
I'm about to blow
I don't think you know

I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)
I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)

Come on, baby, loosen up my buttons, babe
Loosen up my buttons, babe
Baby, won't you loosen up my buttons, babe?
Loosen up my buttons, babe

Come on, baby, loosen up my buttons, babe
Loosen up my buttons, babe
Baby, won't you loosen up my buttons, babe?
Loosen up my buttons, babe

I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)
I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)

I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)
I'm telling you loosen up my buttons, baby (uh huh)
But you keep fronting (uh)
Saying what you going to do to me (uh huh)
But I ain't seen nothing (uh)",Buttons,2007
N.A. Stephenson & The Four Kings,"She wears loafer shoes, a dungaree
Red jacket shirt, if you please
My boogie woogie boogie woogie boogie woogie country girl
Well I mean what I mean, my boogie woogie country girl
Now she digs that music with a beat
Rocking 'n' rollin is her need
My boogie woogie boogie woogie boogie woogie country girl
Well I mean what I mean, my boogie woogie country girl
On Saturday night, she comes to town
She plays the jukebox, let her hair hung down
My boogie woogie boogie woogie boogie woogie country girl
Well I mean what I mean, my boogie woogie country girl
Let 'em roll!

She digs some cherries, she can milk a cow
Don't like squares, though daddy tought her how
My boogie woogie boogie woogie boogie woogie country girl
Well I mean what I mean, my boogie woogie country girl
She's up every morning about half past five
She likes to go fishing 'cause it keeps you alive
My boogie woogie boogie woogie boogie woogie country girl
Well I mean what I mean, my boogie woogie country girl
Now when she's dancin' the kids hang around
They dig my baby 'cause she really goes to town
My boogie woogie boogie woogie boogie woogie country girl
Oh you dig what I mean, my boogie woogie country girl
Yeah swing it man! I like a good rockin' band
Yeah we need to knock a-knockin'
And I love to rock a-rockin'
Yeah, my boogie boogie woogie country girl
Early in the m'ning, yeahoowh!
Yeah come to me mama, hold me in your arms
Boogie woogie boogie woogie boogie woogie country girl
Play it man, oowh!
Yeah, rock it",Boogie Woogie Country Girl,2007
N.A.S.A.,"I'm known for running my mouth
I will not be accountable for what comes out, uh
I dunno, I might have said it
I was kinda gone and light-headed
And my jacket kinda fresh bright reded
And as usual my pants tight-threaded
It seem like everybody dress tight now
And I just want my credit
Don't get it twisted it or dreaded it
I am the king and will not beheaded,
To the mall no time soon, brethren
Being broke made my head hurt
So I need the bread or an Excedrin,
That'll only get my engine revvin'
While y'all on ten, I'm on eleven
I'm a make the news, be on at seven
Matter fact I'm on this very second
I'm in first and y'all in second.
And this verse only add to the freshness
Call the club, tell them add to the guest list
What you think? Way more bitches?
I can never be too big for my britches
Y'all motherfuckas know who this is
I'm gifted,
Merry Christmas
Merry Christmas

I'm armed with pens, and I got my rhymes
Whatever comes, I write it down
So knock me out and shoot me down
With mics in hand, we'll stand against the test of time

You don't know my mind
Like I said a thousand times
I gotta stay ahead
Know what I'm fighting for
I leave you to your talk
Never seen my kind before
And you're all so thick-headed
Follow and I know I let it
Part of me won't let me quit
Won't let me just not say shit
So much is there to be bored with
Can't be still, I can't afford it
Try to hold it in but it make me sick,
So I spit it out say the hell with it
I dream it and I build it tall
Make a way for when it falls

I'm armed with pens, and I got my rhymes
Whatever comes, I write it down
So knock me out and shoot me down
With mics in hand, we'll stand against the test of time

I'm armed with pens, and I got my rhymes
Whatever comes, I write it down
So knock me out and shoot me down
With mics in hand, we'll stand against the

I'm armed with pens, and I got my rhymes
Whatever comes, I write it down
So knock me out and shoot me down
With mics in hand, we'll stand against the test of time",Gifted,2009
N.A.S.A.,"We need unity in the community
KRS, hip-hop is one
Conscious, gangsters, hustlers
Man

[Chorus]
Hiiiip-Hop; I'm livin for that
Hiiiip-Hop; I'm livin for that
Hiiiip-Hop; I'm doin it for
Hiiiip-Hop

Yo - we went from nuttin to somethin, bein real and not frontin
No one was givin us nuttin so we resorted to gunnin
Growin up and we comin, up the ladder not bummin
Dodgin warrants and summons, from the cops we were runnin
Goin to school not for nuttin they teachin lies and assumptions
And they tell us keep comin, comin to school now for what? When
Comin back to a system that's whack and really not runnin
Oh I'm sorry it's runnin, it's not PROPERLY runnin
It's a conspiracy hear me man it's got to be somethin
I can get guns faster than I can get an english muffin
And the black church ain't sayin nuttin
We on our own cousin, I'm stickin to this

[Chorus]

I'm livin for this hip-hop, I'm spittin for this hip-hop
I'm givin to this hip-hop, my life is hip-hop
Culture, and y'all know that
Hip-Hop in the media, y'all know it's whack
But just like them dopefiends who keep comin back
Like the mayor of D.C., buyin Joey's crack
No disrespect to either one of them but look at that
Study the metaphors in this rap
We bigger than crack, but we keep buyin it
We bigger than rap, but we keep denyin it
Justice, equality, keep cryin it
But the only way to get it is to start applyin it
Fat Joe that's my bro shows 'nuff respect
Talib, that's my bro, shows 'nuff respect
50 Cent that's my bro he shows 'nuff respect
Common! That's my bro he shows 'nuff respect
Snoop Dogg is my bro showed 'nuff respect
Dead Prez that's my peeps yo 'nuff respect
Cassidy's an MC who shows 'nuff respect
Hip-Hop is one, don't forget
I'm stickin with this

[Chorus]

I'm livin for that hip-hop culture, shape it like a sculpture
Touch it why don'tcha, touch it why don'tcha
Hip-Hop is yours and mine and that's fine
But hip-hop's culture ain't about just crime
You caught up in the image and, don't know they rhymes
You caught up in they bodies and don't know they minds
So I'm, here to bring the truth in the place
Like don't think Common won't punch you in your face~!
And don't think Talib won't hold the heat
To stop the violence you gotta know your street
You gotta know who Tanga Reed is
Fat Joe's a leader, Busta Rhymes a preacher
KRS-One's a teacher
But through Cassidy my lessons are quicker to reach ya
We one community
I'm talkin about unity, in other words you and me
I'm with this

[Chorus x2]",Hip Hop,2009
N.A.S.A.,"From the drop of blood, to bones and body parts
To vital organs, forming your brain and tiny heart
The fetus, date of birth; until puberty finally starts
Adolescence, adult, then your elderly body rots
It was divine decree that begun the plan
But is diseased by the greed of the sons of man
Don't try to leave with the guns in hand
Understand: God's the one in command

Did we climb out of the sea?
Where did we come from, you and me?
Two legs to walk, and as you see
I'm not a man I want to be
People growing, my backyard (I'm growing in your backyard)
In my garden, in my heart (I'm in your garden, I'm in your heart)
Pink and purple, red and blue (See all the colors?)
On this sunny afternoon (It's a sunny afternoon)

Back before time was time and space was space
The ever-present eye divine so laced with grace
Decided it was time to try to chase, to chase
But what it would design, now life is taking place
Within itself, divided; now it takes some space
And it can't be found alive, the mind creates the state
Of ego, now what's mine is mine
OK, now hate will reign until the blind have eyes and lay awake in wait

How are the seeds in the ground?
How is my garden growing now?
A tender kiss, a little smile
The way a mother holds its child
Tasty little human beings (Tasty little human beings)
I grow them on the people tree (I grow them on the people tree)
I will eat them one by one (Eat them one by one)
If there's enough for everyone (Like you and you)

Born in the ever-flowing life beyond the dirt
Tell me what the purpose is for creating the earth
(Maybe we created the planet as man's habitat
Be fruitful and multiply across the planet's back)
Well, why does hate exist?
The war and AIDS and shit?
If we're to be fruitful, why can't poor people pay they rent?
('Cause love and hate, both sides are conjoined
Physical forms have to deal with both sides of the coin)
Why do we die? (So you can live!)
Why do we strive? (So you can win!
But why did you defy every truthful word I recommend?)
My question back, why do you recommend an ode temptationing
(So I can test your patience and tolerance in the face of sin)
But why attest when you hold all the answers to the state we in?
(For you to bear witness of imperfections of mortal men)
So it's a lesson? (And a blessing
Journey back to where you been
'Cause before the tree can flourish seeds must first be planted in)

People growing, my backyard (I'm growing in my backyard)
In my garden, in my heart (I'm in your garden, I'm in your heart)
If you like my garden, you might like me (Look at all the colors!)
Underneath the people tree",The People Tree,2009
