Band,Lyrics,Song,Year
Jan Hammer Group,"Woman,
You know you,
Woman,
You gotta be,
Woman,
I've got to feeling alone,
When you're talking to me, see right through me,
I've got to feeling alone

She's a woman, you know what I mean,
You better listen, listen to me
She's gonna set you free oh oh yeah

You've come looking for me, like I've got to set you free
You know I can't free nobody,
You've come looking for me, like I've got to set you free,
I can't be nobody.

She's a woman you know what I mean,
You better listen,listen to me,
She's gonna set you free oh oh yeah

Woman,
You know you,
Woman,
You gotta be,
Woman,
I've got to feeling alone,
When you're talking to me, you see right through me,
I've got to feeling alone

She's a woman, you know what I mean,
You better listen, listen to me
She's gonna set you free oh oh yeah",She's a Woman,1977
Jan Harrington,"Think of your fellow man, lend him a helping hand
Put a little love in your heart
You see, it's getting late, oh, please don't hesitate
Put a little love in your heart

And the world will be a better place
And the world will be a better place for you and me
You just wait and see

Another day goes by, and still the children cry
Put a little love in your heart
If you want the world to know, we won't let hatred grow
Put a little love in your heart

And the world will be a better place
And the world will be a better place for you and me
You just wait and see. Wait and see

Take a good look around and if you're lookin' down
Put a little love in your heart
I hope when you decide kindness will be your guide
Put a little love in your heart
And the world will be a better place
And the world will be a better place for you and me
You just wait and see
Put a little love in your heart
Put a little love in your heart",Put a Little Love in Your Heart,1998
Jan Harrington,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town,1998
Jan Harrison,"It seems like a dream, yet I know it happened
A man, a maid, a kiss, and then goodbye
Romance was the theme
And we were the players
I never think of this without a sigh
 
Lover, one lovely day
Love came, planning to stay
Green Dolphin Street supplied the setting
The setting for nights beyond forgetting
And through these moments apart memories live in my heart
When I recall the love I found on
I could kiss the ground on Green Dolphin Street
 
Lover, one lovely day
Love came, planning to stay
Green Dolphin Street supplied the setting
The setting for nights beyond forgetting
And through these moments apart memories live in my heart
When I recall the love I found on
On Green Dolphin Street
",On Green Dolphin Street,1997
Jan Horvath,"It won't be easy, you'll think it strange 
When I try to explain how I feel 
That I still need your love after all that I've done 
You won't believe me 

All you will see is a girl you once knew 
Although she's dressed up to the nines 
At sixes and sevens with you 
I had to let it happen, I had to change 

Couldn't stay all my life down at heel 
Looking out of the window, staying out of the sun
So I chose freedom 
Running around trying everything new 

But nothing impressed me at all 
I never expected it to 
Don't cry for me Argentina
The truth is I never left you 

All through my wild days
My mad existence 
I kept my promise 
Don't keep your distance 

And as for fortune, and as for fame 
I never invited them in 
Though it seemed to the world they were all I desired 
They are illusions 

They're not the solutions they promised to be 
The answer was here all the time 
I love you and hope you love me 
Don't cry for me Argentina...... 

Don't cry for me Argentina 
The truth is I never left you 
All through my wild days 
My mad existence 

I kept my promise 
Don't keep your distance 
Have I said too much? There's nothing more I can think of to say to you 
But all you have to do is look at me to know that every word is true",Don't Cry For Me Argentina [From Evita],2002
Jan Horvath,"What a day this has been!
What a rare mood I'm in!
Why, it's almost like being in love
 
There's a smile on my face
For the whole human race
Why it's almost like being in love
 
All the music of life seems to be
Like a bell that is ringing for me
And from the way that I feel
When the bell starts to peal
I would swear I was falling
I could swear I was falling
It's almost like being in love",Almost Like Being in Love [From Brigadoon],2005
Jan Horvath,"What a day this has been!
What a rare mood I'm in!
Why, it's almost like being in love
 
There's a smile on my face
For the whole human race
Why it's almost like being in love
 
All the music of life seems to be
Like a bell that is ringing for me
And from the way that I feel
When the bell starts to peal
I would swear I was falling
I could swear I was falling
It's almost like being in love","Almost Like Being in Love [From ""Brigadoon""]",2013
Jan Hovath,"It won't be easy, you'll think it strange
When I try to explain how I feel
That I still need your love after all that I've done
You won't believe me, all you will see is a girl you once knew
Although she's dressed up to the nines
At sixes and sevens with you
I had to let it happen, I had to change
Couldn't stay all my life down at heel

Looking out of the window, staying out of the sun
So I chose freedom, running around trying everything new
But nothing impressed me at all
I never expected it to

Don't cry for me, Argentina
The truth is, I never left you
All through my wild days, my mad existence
I kept my promise 
Don't keep your distance

And as for fortune, and as for fame
I never invited them in
Though it seemed to the world they were all I desired
They are illusions, they're not the solutions they promised to be
The answer was here all the time
I love you, and hope you love me
Don't cry for me, Argentina

Don't cry for me, Argentina
The truth is, I never left you
All through my wild days, my mad existence
I kept my promise 
Don't keep your distance
Have I said too much?
There's nothing more I can think of to say to you
But all you have to do is look at me to know
That every word is true","Don't Cry for Me Argentina [From ""Evita""]",2013
Jan Howard,"I am weak but Thou art strong Jesus keep me from all wrong
I'll be satisfied as long as I walk let me walk close to Thee
Just a closer walk with Thee grant it Jesus is my plea
Daily walking close to Thee let it be dear Lord let it be

When my feeble life is o'er time for me will be no more
Guide me gently safely o'er to Thy kingdom shore to Thy shore
Just a closer walk with Thee...",Just a Closer Walk with Thee,
Jan Howard,"Darling oh darling where are you tonight don't you even miss me at all
You once danced with me and whispered tenderly that I was the belle of the ball
The belle of the ball now stands by the wall
You told me you love me and then let me fall
But my heart will yearn until you return and call me the belle of the ball

Young lovers dance by me with stars in their eyes as soft music flows through the hall
I'll keep watching the door till you come back once more
Then I'll be the belle of the ball
The belle of the ball,
Then I'll be the belle of the ball",Belle of the Ball,1962
