Band,Lyrics,Song,Year
Ian McFeron,"Cold rain running down the front of my shirt
I'm flat on my back wheels in the dirt
Angel makes her face up out on Baker Street
She's straddling the shifter in my front seat
There's nothing to lose, it's a heartbreak
The deck's stacked
So put your foot to the floor and darling don't look back

We're making night tracks through the blazing rain
Blowin' pistons, workin' the fast lane
Red line burnin', pocket's full of cash
Angel writes her name in lipstick on my dash
There's nothing to lose
It's a bad break but baby we're backed
Tonight we'll blow off the doors and honey we won't look back
We held it in our hearts in the pourin' rain
We made it through the heart of a hurricane
We tore it apart and put it together again

Well angel, won't you believe in love for me
C'mon and meet me tonight, darling, out in the street
We'll move with the city in the dark
You got to walk, it talk, it in your heart
There's nothin' to lose it's a heartache
The deck's stacked
So put your foot to the floor, darling
Tonight we'll blow off the doors, baby
We're gonna even the score
And honey we won't look back",Don't Look Back (I'll Be Gone),2003
Ian McKellen,"""Ma chere Mademoiselle, it is with deepest pride 
And greatest pleasure that we welcome you tonight
And now we invite you to relax, let us pull up a chair 
As the dining room proudly presents
Your dinner!""

Be our guest, be our guest
Put our service to the test
Tie your napkin 'round your neck, cherie
And we'll provide the rest
Soup du jour, hot hors d'oeuvres
Why, we only live to serve
Try the grey stuff, it's delicious
Don't believe me, ask the dishes

They can sing, they can dance
After all, miss, this is France
And a dinner here is never second best
Go on, unfold your menu
Take a glance and then you'll
Be our guest oui, our guest
Be our guest

Beef ragout, cheese soufflé
Pie and pudding, on flambé
We'll prepare and serve with flair
A culinary cabaret
You're alone and you're scared
But the banquet's all prepared
No one's gloomy or complaining
While the flatware's entertaining
We tell jokes, I do tricks
With my fellow candlesticks

And it's all in perfect taste that you can bet
Come on and lift your glass
You've won your own free pass
To be our guest If you're stressed
It's fine dining we suggest
Be our guest, be our guest, be our guest

Life is so unnerving
For a servant who's not serving
He's not whole without a soul to wait upon
Ah, those good old days when we were useful (hey Cogsworth)
Suddenly those good old days are gone
Too long we've been rusting
Needing so much more than dusting
Needing exercise, a chance to use our skills!
Most days we just lay around the castle
Flabby, fat and lazy
You walked in and oops-a-daisy!

It's a guest, it's a guest
Sake's alive, well I'll be blessed!
Wine's been poured and thank the Lord
I've had the napkins freshly pressed
With dessert, she'll want tea
And my dear that's fine with me
While the cups do their soft-shoein'
I'll be bubbling, I'll be brewing

I'll get warm, piping hot
Heaven's sakes! Is that a spot?
Clean it up, we want the company impressed
We've got a lot to do!
Is it one lump or two?
For you, our guest (she's our guest)
She's our guest (she's our guest)

Be our guest, be our guest!
Our command is your request
It's been years since we've had anybody here
And we're obsessed
With your meal, with your ease
Yes, indeed, we aim to please
While the candlelight's still glowing
Let us help you, we'll keep going

Course by course, one by one
'Til you shout, ""enough I'm done!""
Then we'll sing you off to sleep as you digest
Tonight you'll prop your feet up
But for now, let's eat up
Be our guest
Be our guest
Be our guest
Please, be our guest",Be Our Guest,2017
Ian McKellen,"We're not safe until he's dead
He'll come stalking us at night
Set to sacrifice our children to his monstrous appetite
He'll wreak havoc on our village if we let him wander free

So it's time to take some action, boys
It's time to follow me

Through the mist, through the woods
Through the darkness and the shadows
It's a nightmare, but it's one exciting ride
Say a prayer, then we're there
At the drawbridge of a castle
And there's something truly terrible inside
It's a beast he's got fangs, razor sharp ones
Massive paws, killer claws for the feast
Hear him roar, see him foam
But we're not coming home 'til he's dead
Good and dead

Kill the Beast

Light your torch, mount your horse
Screw your courage to the sticking place

We're counting on Gaston to lead the way

Call it war, call it threat
You can bet they all will follow
For in times like this, they'll do just as I say

There's a beast running wild, there's no question
But I fear the wrong monster's released

Sally forth! tally ho!
Grab your sword, grab your bow
Praise the Lord and here we go

We don't like what we don't understand in fact it scares us
And this monster is mysterious at least
Bring your guns bring your knives
Save your children and your wives
We'll save our village and our lives
We'll kill the Beast

Hearts ablaze, banners high
We go marching into battle
Unafraid although the danger's just increased
Raise the flag, sing the song
Here we come, we're fifty strong
And fifty Frenchmen can't be wrong
Let's kill the Beast

Kill the Beast, kill the Beast",The Mob Song,2017
Ian McKellen,"There's something sweet, and almost kind
But he was mean and he was coarse and unrefined
And now he's dear, and so unsure
I wonder why I didn't see it there before

She glanced this way, I thought I saw
And when we touched, she didn't shudder at my paw
No, it can't be, I'll just ignore
But then she's never looked at me that way before

New, and a bit alarming
Who'd have ever thought that this could be?
True, that he's no Prince Charming
But there's something in him that I simply didn't see

Well, who'd have thought? Well, bless my soul, Well, who'd have known?

Well, who indeed? And who'd have guessed they'd come together on their own?

It's so peculiar, wait and see, we'll wait and see a few days more
There may be something there that wasn't there before

Here's a thought, perhaps there's something there that wasn't there before

What mama?
There may be something there that wasn't there before

What is it, what's there?
I'll tell you when you're older
Okay, I'm older
Chip, oh",Something There,2017
Ian McKellen,"""Ma chere Mademoiselle, it is with deepest pride 
And greatest pleasure that we welcome you tonight
And now we invite you to relax, let us pull up a chair 
As the dining room proudly presents
Your dinner!""

Be our guest, be our guest
Put our service to the test
Tie your napkin 'round your neck, cherie
And we'll provide the rest
Soup du jour, hot hors d'oeuvres
Why, we only live to serve
Try the grey stuff, it's delicious
Don't believe me, ask the dishes

They can sing, they can dance
After all, miss, this is France
And a dinner here is never second best
Go on, unfold your menu
Take a glance and then you'll
Be our guest oui, our guest
Be our guest

Beef ragout, cheese soufflé
Pie and pudding, on flambé
We'll prepare and serve with flair
A culinary cabaret
You're alone and you're scared
But the banquet's all prepared
No one's gloomy or complaining
While the flatware's entertaining
We tell jokes, I do tricks
With my fellow candlesticks

And it's all in perfect taste that you can bet
Come on and lift your glass
You've won your own free pass
To be our guest If you're stressed
It's fine dining we suggest
Be our guest, be our guest, be our guest

Life is so unnerving
For a servant who's not serving
He's not whole without a soul to wait upon
Ah, those good old days when we were useful (hey Cogsworth)
Suddenly those good old days are gone
Too long we've been rusting
Needing so much more than dusting
Needing exercise, a chance to use our skills!
Most days we just lay around the castle
Flabby, fat and lazy
You walked in and oops-a-daisy!

It's a guest, it's a guest
Sake's alive, well I'll be blessed!
Wine's been poured and thank the Lord
I've had the napkins freshly pressed
With dessert, she'll want tea
And my dear that's fine with me
While the cups do their soft-shoein'
I'll be bubbling, I'll be brewing

I'll get warm, piping hot
Heaven's sakes! Is that a spot?
Clean it up, we want the company impressed
We've got a lot to do!
Is it one lump or two?
For you, our guest (she's our guest)
She's our guest (she's our guest)

Be our guest, be our guest!
Our command is your request
It's been years since we've had anybody here
And we're obsessed
With your meal, with your ease
Yes, indeed, we aim to please
While the candlelight's still glowing
Let us help you, we'll keep going

Course by course, one by one
'Til you shout, ""enough I'm done!""
Then we'll sing you off to sleep as you digest
Tonight you'll prop your feet up
But for now, let's eat up
Be our guest
Be our guest
Be our guest
Please, be our guest",Be Our Guest,2017
Ian McKellen,"We're not safe until he's dead
He'll come stalking us at night
Set to sacrifice our children to his monstrous appetite
He'll wreak havoc on our village if we let him wander free

So it's time to take some action, boys
It's time to follow me

Through the mist, through the woods
Through the darkness and the shadows
It's a nightmare, but it's one exciting ride
Say a prayer, then we're there
At the drawbridge of a castle
And there's something truly terrible inside
It's a beast he's got fangs, razor sharp ones
Massive paws, killer claws for the feast
Hear him roar, see him foam
But we're not coming home 'til he's dead
Good and dead

Kill the Beast

Light your torch, mount your horse
Screw your courage to the sticking place

We're counting on Gaston to lead the way

Call it war, call it threat
You can bet they all will follow
For in times like this, they'll do just as I say

There's a beast running wild, there's no question
But I fear the wrong monster's released

Sally forth! tally ho!
Grab your sword, grab your bow
Praise the Lord and here we go

We don't like what we don't understand in fact it scares us
And this monster is mysterious at least
Bring your guns bring your knives
Save your children and your wives
We'll save our village and our lives
We'll kill the Beast

Hearts ablaze, banners high
We go marching into battle
Unafraid although the danger's just increased
Raise the flag, sing the song
Here we come, we're fifty strong
And fifty Frenchmen can't be wrong
Let's kill the Beast

Kill the Beast, kill the Beast",The Mob Song,2017
Ian McKellen,"There's something sweet, and almost kind
But he was mean and he was coarse and unrefined
And now he's dear, and so unsure
I wonder why I didn't see it there before

She glanced this way, I thought I saw
And when we touched, she didn't shudder at my paw
No, it can't be, I'll just ignore
But then she's never looked at me that way before

New, and a bit alarming
Who'd have ever thought that this could be?
True, that he's no Prince Charming
But there's something in him that I simply didn't see

Well, who'd have thought? Well, bless my soul, Well, who'd have known?

Well, who indeed? And who'd have guessed they'd come together on their own?

It's so peculiar, wait and see, we'll wait and see a few days more
There may be something there that wasn't there before

Here's a thought, perhaps there's something there that wasn't there before

What mama?
There may be something there that wasn't there before

What is it, what's there?
I'll tell you when you're older
Okay, I'm older
Chip, oh",Something There,2017
Ian McLagan,"I took a long, long trip to the city
I was determined to get somewhere
I spent all my hard earned money
I had saved to put me there

Big bayou where did you go
To the river that's running slow
And to the Gulf of Mexico
Big bayou carry me home

I took a cotton picking job in Memphis
And the people there treated me good
But my luck run bad in Nashville
I had to walked the streets of Hollywood

Big bayou where did you go
To the river that's running slow
Into the Gulf of Mexico
Big bayou carry me home

Gotta get away
Gotta find a way
Gotta get away home

Oh Lord I'm going home
Where the fish jump in the air
You know I don't need a lot of money
Cause I ain't going nowhere

Big bayou where did you go
To the river that's running slow
Into the Gulf of Mexico
Big bayou carry me home

Big bayou carry me home
To the river that's running slow
Into the Gulf of Mexico
Big bayou where did you go

I'm gonna catch a southbound
Train home one of these days",Big Bayou,1975
Ian McLagan,"I been known to say the wrong things in my time,
Stumble when I was in my prime
We cannot have it our way all the time,
And you cannot have it your way all the time 

Does it have to happen like this?
Does it have to be this way? 

Open your mouth and breathe on me
I need your sensitivity
Through the desert and ravine
I see you in places you ain't been
Pass me up and stall me one more time
Distant arrangements in your mind

Still another reason to live
Still another reason to die

Open your mouth and breathe on me
I need your sensitivity

Open your mouth and breathe on me
Sting the very core of me, sting it now 

Won't you come and see me some time?
Now that we've laid it on the line
Linger a while and the truth
Linger a while on the lies
Won't you come and see me in my dreams?
The only way we meet it seems
Oh why lead me on?
Oh why lead me on?
Open up your mouth and breathe on me
Open up your mouth and breath on me",Breathe on Me,1975
Ian McLagan,"I don't pretend to be near
I hardly know her at all
I don't pretend to see clearer
I only know what I know

Your disaffected ? girl is all right 
She never makes me feel uptight
She's always doing what I like
It's why I always treat her right

From the outside looking in
My friends can't really understand it
But from the inside looking out
I like what she's all about
Every time I run away
I never stay away too long
I've tried so hard to shake the feeling
The feeling keep's coming on

I can say she's allright
She's my morning and my noon and night
She's always doing things I like
That's why I gotta treat her right

Every time I run away
I never stay away too long
I've tried so hard to shake the feeling
But it sure keeps coming on

I can say she's allright
She's my morning and my noon and night
She's always doing things I like
That's why I gotta treat her right

I can say she's allright
I can say she's allright
I can say she's allright
I can say she's allright
I can say she's allright
I can say she's allright

Your disaffected girl is all right 
She never makes me feel uptight
She's always doing what I like
It's that I always treat her right

I may be good for her
Now I got what I want
Ain't nothing in that space for me no more
Cuz it's all getting wrong ?
Anything is possible
If you only believe
But it's all about what you wanted
I got a higher reach ?

I can say she's allright
She's my morning and my noon and night
She's always doing things I like
She'll always make that something nice

I can say she's allright
I can say she's allright
I can say she's allright
I can say she's allright",I Can Say She's Allright,1975
