Band,Lyrics,Song,Year
Tracy Bonham,"Whether it's the sunshine
Whether it's the rain
Does it make a difference
Do you complain

Whether it's the water
Coming in from the roof
Does it piss you off 
That you're not waterproof

Whether you fall
Means nothing at all
It's whether you get up 
It's whether you get up

And you hate the silence 
As it fills up the room
And there's not much to say
To your blushing groom

Maybe all eyes are on you
As you finish the race
And the world sees you struggling
For last place 

Whether you fall
Means nothing at all
It's whether you get up
It's whether you get up

Whether you fall
Means nothing at all
Whether you get up
Whether you get up

Whether you fall
Means nothing at all
It's whether you get up
It's whether you get up
Up",Whether You Fall,2005
Tracy Bonham,"I'm tough as nails I'm made of stone don't you know?
I don't want you to see me wilting like a flower

Look away look away look away

I am a rock that's what I do for a living
Please look away as I'm wilting like a flower

Look away look away look away
Love me anyway love me anyway love me anyway",Wilting Flower,2005
Tracy Bonham,"There's a fog upon L.A.
And my friends have lost their way
We'll be over soon they said
Now they've lost themselves instead.

Please don't be long
Please don't you be very long
Please don't be long
For I may be asleep.

Now it only goes to show
And I told them where to go
Ask a policeman on the street
There's so many there to meet.

Please don't be long
Please don't you be very long
Please don't be long
For I may be asleep.

Now it's past my bed I know
And I'd really like to go
Soon will be the breath of day
Sitting here in Blue Jay Way.

Please don't be long
Please don't you be very long
Please don't be long
For I may be asleep

Please don't be long
Please don't you be very long
Please don't be long

Please don't be long
Please don't you be very long
Please don't be long

Please don't be long
Please don't you be very long
Please don't be long

Don't be long, don't be long, don't be long
Don't be long, don't be long, don't be long",Blue Jay Way,2007
Tracy Braithwaite,"Oh happy day (oh happy day)
Oh happy day (oh happy day)
When Jesus washed (when Jesus washed)
When Jesus washed (when Jesus washed)
When Jesus washed (when Jesus washed)
He washed my sins away (oh happy day)
Oh happy day (oh happy day)

He taught me how to watch, fight and pray, fight and pray
And live rejoicing every, everyday

Oh happy day

He taught me how

Oh happy day (oh happy day)
Oh happy day (oh happy day)
Oh happy day (oh happy day)",Oh Happy Day,1997
Tracy Bufferd,"She don't like to hear me sing 
She don't want no diamond ring 
She don't want to drive my car 
She won't let me go that far 
She don't like the way I look 
She don't like the things I cook 
She don't like the way I play 
She don't like the things I say 
But oh, the games we play 
She's too good for me 
She's too good for me 

She don't like the jokes I make 
She don't like the drugs I take 
She don't like the friends I got 
She don't like my friends a lot 
She don't like the clothes I wear 
She don't like the way I stare 
She don't like the tales I tell 
She don't like the way I smell 
But oh, the games we play 
She's too good for me 
She's too good for me 

Would she prefer it if I washed myself more often than I do 
Would she prefer it if I took her to an opera or two 
I could distort myself to be the perfect man 
She might prefer me as I am 

She don't want to meet my folks 
She don't want to hear my jokes 
She don't want to fix my tie 
She don't even want to try 
She don't like the books I read 
She don't like the way I feed 
She don't want to save my life 
She don't want to be my wife 
But oh, the games we play 
She's too good for me 
She's too good for me",She's Too Good for Me,2010
Tracy Byrd,"Well I was really feeling down
I'd really been uptight
About to lose my mind
When I came in here tonight
Things have turned around
Since they turned the jukebox on
I laid my money down
And somebody played my song

And I'm back in the swing of things
An amazing change takes place
When I hear them twin fiddles play
Oh there's a difference of daylight
And dark in my heart over music
Chases my blues away
When those playboys are playing
I'm feeling no pain
I'm back in the swing of things
I'm back in the swing of things

Say would you like to dance
And join me in the fun
Here's your one big chance
'Cause the night is almost done
Girl can you believe
How good it makes you feel
I have to pinch myself sometimes
To find out if it's real

And I'm back in the swing of things
An amazing change takes place
When I hear them twin fiddles play
Oh there's a difference of daylight
And dark in my heart over music
Chases my blues away
When those playboys are playing
I'm feeling no pain
I'm back in the swing of things
I'm back in the swing of things
I'm back in the swing
I'm back in the swing of things",Back in the Swing of Things,1993
Tracy Byrd,"All at once here I am in this barroom
Oh and most any night I'd be home
But those old thoughts of her are beginning to stir
I need to be anywhere but alone

When you close you can call me a taxi
Until then you can call me a fool
So just bring me a glass and don't bring up the past
If you did I don't know what I'd do

I'm right on the edge of a memory
Lord knows I don't wanna fall
'Cause it tells me she'll always be gone
And reminds me where I went wrong
Yeah, I'm right on the edge of a memory
And just hanging on

So bartender just keep 'em coming
Till she and I go out of my mind
Tonight I refuse to take on the blues
I'll just put off the truth till closing time

I'm right on the edge of a memory
Lord knows I don't wanna fall
'Cause it tells me she'll always be gone
And reminds me where I went wrong
Yeah, I'm right on the edge of a memory
And just hanging on

Yeah I'm right on the edge of a memory
And just hanging on
",Edge of a Memory,1993
Tracy Byrd,"I'm face to face with an angel
How'd you get those eyes so blue
You're a vision in white and I've been waitin' all night
Just to have one dance with you
Now all my dreams are comin' true

I'm holdin' heaven in my arms tonight
Everything about you is so perfectly right
I've never been there but I think I might
Be holdin' heaven in my arms tonight

I'm not sure where you came from But I thank my lucky stars above That I got the chance to have a dance But one dance just ain't enough I think I'm fallin' in love

(Repeat Chorus 2x)

I'm holdin' heaven in my arms tonight",Holdin' Heaven,1993
Tracy Byrd,"Today an old heartache came calling
An old flame I thought died out like some falling star
Instead it's rekindling some memories
That may start an out of control raging fire

That look in your eyes brings back memories
You still have that same smile that once won my heart
The bittersweet feelings still linger
That once fueled our out of control raging fire

An out of control raging fire
Pain has no memory when you burn with desire
The flames grow higher and higher
Till we've reached an out of control raging fire

Inside us the passion is burning
It's too late to stop what we've started tonight
How can we resist this temptation
To restart an out of control raging fire

An out of control raging fire
Pain has no memory when you burn with desire
The flames grow higher and higher
Till we've reached an out of control raging fire
Yes, we've reached an out of control raging fire
",Out of Control Raging Fire,1993
Tracy Byrd,"I could search from now till the end of time
And never find another you
I'm so glad because I know you're mine
Someone to give my love to

Now I believe my love that you're one of a kind
For there's no one else like you
You're the light of my life so let it shine
Someone to give my love to

Chorus
I found happiness is loving you
And I'll do my best to make your dreams come true

I will follow you to the end of the earth For my place will be with you I have taken you for better or worse Someone to give my love to

(Repeat Chorus)

Days of man and wife time are precious few
I will spend them all with you
Then beyond forever I'll wait for you
Someone to give my love to",Someone to Give My Love To,1993
Tracy Byrd,"Well I woke up this mornin'
And I was feelin' fine
But with my first cup of coffee
Came the last thing on my mind
It hung around uninvited
The whole day through
It didn't care that I'd been trying
To keep from missing you

That's the thing about a memory
It's got a mind of its own
It can take an old flame
And chill you to the bone
Just when you think it's long gone
It'll roll back around
But that's the thing about a memory
When it comes to misery
It'll never let you down

I already know that it's not welcome
It's just a fair weather friend
Who wants to be reminded
Of things that might've been
It don't matter if I'm drivin'
Or walkin' down the street
It's never far behind
It does it every time
It knocks me off my feet

That's the thing about a memory
It's got a mind of its own
It can take an old flame
And chill you to the bone
Just when you think it's long gone
It'll roll back around
That's the thing about a memory
When it comes to misery
It'll never let you down

Yeah that's the thing about a memory
When it comes to misery
It'll never let you down",That's the Thing About a Memory,1993
Tracy Byrd,"Where in a barroom
When last night
What was I doin'
I was holdin' someone tight
Who oh just someone
Who didn't mean a thing
How well I just slipped off my wedding ring

Why I don't know
I didn't mean to hurt you
I don't want to see you go
Girl you know me well enough
To know that I don't lie
And I can answer every question but why

Where at her place
When around closing time
What were we drinking
Tequila, salt and lime
Who but a fool like me
Could hurt someone like you
How can you forgive me
For all I've put you through

Why I don't know
I didn't mean to hurt you
I don't want to see you go
Girl you know me well enough
To know that I don't lie
And I can answer every question but why

Yeah I can answer every question but why",Why,1993
Tracy Byrd,"(Wayland Holyfield/Kent Robbins)

She's history
Don't ruin good beer with tears
Get up off those knees
She ain't coming back, Jack
And if you think she will
You're on the wrong track
Hearts get broken every day
And life goes on without her here
It would be so clear if only it was

Anybody else's heart but mine
I'd say hey that's the breaks
It'll mend in time
I'd know just what to do
If it was anybody else's blues
If it was anybody else's heart but mine

Hey what's goin' on
It's a little bit different
When it's my love that's gone
Now old platitudes
Like find somebody else
Now they just won't do
I was so wise when giving free advice
To every body else
But now hearing it myself I wish that it was

Anybody else's heart but mine
I'd say hey that's the breaks
It'll mend in time
I'd know just what to do
If it was anybody else's blues
If it was anybody else's heart but mine

Anybody else's heart but mine
I'd say hey that's the breaks
It'll mend in time
I'd know just what to do
If it was anybody else's blues
If it was anybody else's heart but mine",Anybody Else's Heart But Mine,1994
Tracy Byrd,"It was no accident me finding you
Someone had a hand in it
Long before we ever knew
Now I just can't believe you're in my life
Heaven's smilin' down on me
As I look at you tonight

I tip my hat to the keeper of the stars
He sure knew what he was doin'
When he joined these two hearts
I hold everything
When I hold you in my arms
I've got all I'll ever need
Thanks to the keeper of the stars

Soft moonlight on your face oh how you shine
It takes my breath away
Just to look into your eyes
I know I don't deserve a treasure like you
There really are no words
To show my gratitude

I tip my hat to the keeper of the stars
He sure knew what he was doin'
When he joined these two hearts
I hold everything
When I hold you in my arms
I've got all I'll ever need
Thanks to the keeper of the stars

It was no accident me finding you
Someone had a hand in it
Long before we ever knew",The Keeper of the Stars,1994
