Band,Lyrics,Song,Year
Mongo Santamaría,"Got a good reason
For taking the easy way out
Got a good reason
For taking the easy way out now
She was a day tripper
One way ticket, yeah
It took me so long to find out
And I found out

She's a big teaser
She took me half the way there
She's a big teaser
She took me half the way there, now
She was a day tripper
One way ticket, yeah
It took me so long to find out
And I found out
Ah, ah, ah, ah, ah, ah

Tried to please her
She only played one night stand
Tried to please her
She only played one night stand, now
She was a day tripper
Sunday driver, yeah
It took me so long to find out
And I found out

Day tripper, day tripper, yeah
Day tripper, day tripper, yeah
Day tripper, day tripper, yeah",Day Tripper,1997
Mongo Santamaría,"You know, when you say your marriage vows, they're supposed to be for real. I mean
if you think back about what you really said, what it's all about, honor, loving and
obeying till death do us part and all. But it shouldn't be that way, it should it
should, it should be lies because it turns out to be lies. If you don't honor what
you said, you lie to God. The words should be changed

Ooo now as I recall, we tried a million times
Again and again and again, and that isn't all
I gave my love to you each time to make amends
Suddenly I start to realize I can't make it
Pretty birds fly away, I had to leave you for my health's sake
What to do? Make you pay, for leaving you, my fine, is to pay forever
So if a fresh new love comes in, I won't say those words again
Instead I'll say I'll try to love and protect you
With all my heart as long as you want me to baby

Ooo if I love again I'm gonna try a new way this time
Memories of the things we did; some we're proud of, some we hid
So when two people have to part, sometimes it makes them stronger
Do you remember all of the fights we had?
You say you love me with all your heart
If you ever loved me will all of your heart
You'd never take $1 million to part
I really tried, you know I tried, oh baby
Although we tried, all of those promises was nothin' but lies
I really tried, you know how I tried, we really lied, didn't we baby?
And on top of that you have scared the life, my name
But I can't understand, 'cause if you love me
How could you turn me into nothin' least
Didn't I love you good and try to take care of you?
Best I could, you were so inviting and your love was like mellow wine
Pains of love, miles of tears, after lasting for my lifetime
Broken hearts last for years and break away to the blue-day sunshine
One thing I can promise, friend: I'll never be back again
But we're not really bitter babe
I promise you all the love in the world, good love in the world
But I know you'll never be satisfied just to have me by your side
Memories haunt you all the time, I will never leave, you're mine
God judged me on His side; you've said bad things and you've lied
Still I remember some of the good things baby
Of love after dark and picnics in parks
Those are the days I'd love to get in my life
I'd rather remember, remember the joy we shared babe
I'd rather remember all the fun we had
All I ever really wanted was to love you and treat you right
All we did was fuss and fight
It don't matter baby, take a lesson from them all
I never thought I'd see the day when you'd put me through what you put me 
through
You try your best, you say I gave you no rest

When did you stop loving me? When did I stop loving you?
When did you stop loving me? When did I stop loving you?
When did you stop loving me? When did I stop loving you?
When did you stop loving me? When did I stop loving you?","When Did You Stop Loving Me, When Did I Stop Loving You",1998
Mongo Santamaría,"Bailia Baila SImon
Ven A Balailar Mi son Simon",Baila Simon,1999
Mongo Santamaría,"Lord, have you ever been mistreated
Then you got to, you got to know just what I'm talking about
Yes, have you ever been mistreated
Then you got to, you got to know just what I'm talking about
Lord I work five long years for one woman, and she had the nerve to kick me out

I got a job at a steel mill, I'm shucking steel just like a slave
Five long years, every Friday y'all I went straight home yeah, I went straight home
Mistreated
Then you got to, you got to know just what I'm talking about
Lord I work five long years for one woman, and she had the nerve to kick me out

Lord but I finally learned a lesson, I should have known long time ago
The next woman I marry, she gotta have two jobs, and she gotta go out and work long and bring some dough
Lord, said I been mistreated
And you got to, you got to know just what I'm talking about
Lord I work five long years for one woman, and she had the nerve to kick me out

Have you ever been mistreated
Then you got to, you got to know just what I'm talking about
Yes, have you ever been mistreated
Then you got to, you got to know just what I'm talking about
Lord I work five long years for one woman, and she had the nerve to kick me out

I got a job at a steel mill, I'm shucking steel just like a slave
Five long years, every Friday yes yo'all I went straight home, I went straight home with all my pay
Yes, I've been mistreated
And you got to, you got to know just what I'm talking about
Lord I work five long years for one woman, and she had the nerve to kick me out

Lord I finally learned a lesson, I should have known a long time ago
The next woman I marry, she gotta have two jobs, and she gotta go out and work and bringing home some dough
I've been mistreated, yeah
And you, you know just what I'm talking about
I work five long years for one woman, and she had the nerves to kick me out 
",5 Long Years,2001
Mongo Santamaría,"When my baby she left me 
She left me with a mule to ride 
When my baby she left me 
She left me with a mule to ride 
When her train left the station 
That old mule laid down and died 

Man I sent this woman 
A brand new twenty dollar bill 
Lord I sent that woman 
A brand new twenty dollar bill 
Now if that don't bring her back 
I'm sure this old shotgun will 

Lake Michigan ain't no river 
Chicago ain't no hill town 
Lake Michigan ain't no river 
Chicago ain't no hill town 
If I feel like this tomorrow 
I'm gonna clear out be back down Memphis bound 

I'll be standing down on the landing 
When the big boat pull off and roll 
I'll be standing on the landing 
When the big boat pull off and roll 
I'll be hopin and I'll be prayin 
That I never see your face no more 

When my baby left me 
She left me with a mule to ride 
When my baby she left me 
She left me with a mule to ride 
When her train left the station 
That old mule laid down and died 

Lord I sent that woman 
A brand new twenty dollar bill 
Man I sent my baby 
A brand new twenty dollar bill 
Now if that don't bring her back 
I'm sure my shotgun will",My Baby She Left Me,2001
Mongo Santamaría,"Shake it, baby, shake it, baby
Shake it, baby, I'll buy you a diamond ring
If you don't shake it baby
Ain't gonna buy you a doggone thing

Shake it, baby, I'll buy you a beautiful dress
Shake it, baby, I'll buy you a beautiful dress
If you don't shake it now, baby
You ain't gonna have no happiness

And when I sleep, you sleep
And when I talk, you talk
And when I walk, you walk

And when I eat, you eat
And when I fight, you fight
And come on baby, the moment I

Shake it, baby, shake it, baby
Shake it, baby, I'll buy you a diamond ring
If you don't shake it now, baby
Ain't gonna buy you a doggone thing

Shake it baby, I'll buy you a beautiful dress
Shake it baby, I'll buy you a beautiful dress
If you don't shake it now, baby
You won't have no happiness

And when I walk, you walk
And when I talk, you talk
And when I sleep, you sleep, baby

And when I eat, you eat
And when I fight, you fight
And come on, come on, come on
Come on, come on, come on

And when I scratch, you scratch
And when I itch, you better itch some too
And when I tell that I love
You better tell me you love me too
Come on, come on, it's all right

Shake it, baby, shake it, baby
Shake it, baby, shake it, baby
Shake it, baby, shake it, baby
Shake it, baby, shake it, baby

Shake it, baby, shake it, baby
Shake it, baby, shake it, baby

",Shake It Baby,2001
Mongo Santamaría,"I woke up early this mornin'
I was feelin' kind of blue
My landlady said you got a letter here
And I began to sing the blues

It was from my brother
Don't you know the boy's laying down in Vietnam
Lord they say, you don't have no reason to fight baby but
Lord knows you think you're right
(but you got to be wrong, don't you hear me, you got to be wrong, now pick up -)

You wake up early in the mornin' baby
And you don't have nothin' to eat
You can't buy yourself no clothes baby
Lord knows who can you meet

My brother's in Vietnam
People don't you know just why I'm singin' these blues
You might have no respect for your country darlin'
But that's why, that's why I'm singin' these blues
(you better pick up baby and get with it, you hear me? Looka here -)

The mothers, all the wives,
All the fathers, that have sons,
In Vietnam, you hear me?
This is to you
Always

Oh I'm gonna wake up early in the mornin'
People I'm 'bout to go out of my god-darn' mind
Lord I'm gonna wake up early in the mornin'
People I'm 'bout to go out of my god-darn' mind
It's so sad, it's so sad to think about your people
Lord when the other man thinks they're wrong
(you're not right baby. Hear this just before I go -)

Lord I woke up in the mornin' (*)
You're gonna look up, you're gonna look up and find yourself gone
Lord I woke up this mornin'
You're gonna look up and find yourself gone
(how would you feel if it was your brother over there, eh? How would you feel?)
Lord then you're gonna ask the good Lord to forgive you
Please forgive me for my sins.",Vietcong Blues,2001
Mongol,"Quando sei qui con me
Questa stanza non ha più pareti
Ma alberi,
Alberi infiniti
Quando sei qui vicino a me
Questo soffitto viola
No, non esiste più.
Io vedo il cielo sopra noi

Che restiamo qui, abbandonati
Come se non ci fosse più
Niente, più niente al mondo.
Suona un'armonica
Mi sembra un organo
Che vibra per te e per me
Su nell'immensità del cielo.
Per te, per me
Nel cielo",Il Cielo in Una Stanza,1999
Mongol800,"Don't worry be happy.
It's my life.

晴れた日の日曜日
短く長い一日の始まり
決められたする事もなく
ブラブラ町を歩く

透きとおる青い空
太陽さえもじゃまなくらい
2人で HAPPY LUNCH TIME
お腹も愛も満タン

僕とあなたと 2人だけで
素敵な星空がくるまで
僕とあなたと 2人だけで
素敵な星空がくるまで
幸せな時を過ごすこと
Don't worry be happy.
Happy Sunday. It's my life
Don't worry be happy.
Happy Sunday. It's my life

どうしたの?
何があったの
何をそんなに悩んでるの
でも心配することなんて
何一つもないよ

簡単に自分を責めたり
自信をなくさないで
簡単に自分を責めたり
自信をなくさないで
もう 明日は日曜日
Don't worry be happy.
Happy Sunday. It's my life
Don't worry be happy.
Happy Sunday. It's my life
With one more time
Don't worry be happy.
Happy Sunday. It's my life
Don't worry be happy.
Happy Sunday. It's my life",Don't Worry Be Happy,2000
Monia Liter,"I don't need your photograph to keep by my bed
Your picture is always in my head
I don't need you portrait, dear, to call you to mind
For sleeping or waking, dear, I find

The very thought of you
And I forget to do
The little ordinary things
That everyone ought to do

I'm living in a kind of daydream
I'm happy as a king
And foolish, though it may seem
Why, to me, that's everything

The mere idea of you
The longing here, for you
You'll never know
How slow the moments go
'Till I'm near to you

I see your face in every flower
Your eyes in stars above
It's just the thought of you
The very thought of you, my love

The mere idea of you
The longing here, for you
You'll never know
How slow the moments go
'Till I'm near to you

I see your face in every flower
Your eyes in stars above
It's just the thought of you
The very thought of you, my love",The Very Thought of You,1993
