Band,Lyrics,Song,Year
Randy Newman,"One for each other and all for one
The three brave Amigos are we
Brother to brother and every one
A brave Amigo
We're fighting for justice and liberty
Wherever you find us is where we will be
For the three brave Amigos are we

We are the three Amigos
We are the three Amigos

Over the mountains, across the plains
The three brave Amigos are we
Stamping out evil 'til none remains
The brave Amigos
The three brave Amigos
Wherever they need us, our destinies lead us
Amigos we're always together
And wherever we go, we're three brave Amigos
And we'll be Amigos forever

We are the three Amigos
We are the three Amigos
We are the three Amigos
And Amigos forever we'll be",The Ballad of the Three Amigos [#][Demo Version],1998
Randy Newman,"Got a wife  got a family
Earn my livin' with my hand
I'm a roller in a steel mill
In downtown Birmingham

My daddy was a barber
And a most unsightly man
He was born in Tuscaloosa
But he died right here in Birmingham

[Chorus]
Birmingham  Birmingham
The greatest city in Alabam'
You can travel 'cross this entire land
But there's no place like Birmingham

Got a wife named Mary
But she's called Marie
We live in a three room house
With a pepper tree
And I work all day in the factory
That's alright with me

Got a big black dog
And his name is Dan
Who lives in my backyard in Birmingham
He is the meanest dog in Alabam'
Get 'em Dan

[Chorus]",Birmingham,1998
Randy Newman,"Sounds like a real sad song

Why don't you love me like you used to do?
Are you trying to break my heart?
(Not me, baby)
I know there's somethin' goin' on with you
(Uhh, uhh)
Whatever it is, it's tearin' me apart

I walk along the river every night
Tryin' to figure out why we fuss and fight
Is love once again to slip right through my hand?
(I hope not)
Baby, have you been messin' with another man, oh?
(Oh)

I'm bleedin' all over the place, bleedin' all over the place
I don't mean to be rude but I'm in a pretty bad mood
Just take a look at my face
(Yep, you look awful)

I'm bleedin' all over the place, bleedin' all over
Someone call a doctor
We got a serious case of bleedin' all over the place

Why don't you love me like you used to do?
(He's startin' to repeat himself, now)
Tell me, what did I do wrong?

Seems like you're through with me
I wasn't through with you
My love for you is still very strong
(Oh, yeah?)

I wander aimlessly, not knowing what to do
I've become quite shameless in my love for you
I'm tryin' real hard to understand
Have you been sleeping with another man baby, baby?

I'm bleedin' all over the place
(Ooh, that's a little high for you, isn't it?)
Bleedin' all over
Get me a witness to record my disgrace
How I've been dishonored, deceived and debased

Then someone get me a band-aid
Before I fall on my fuckin' face
Cause I'm bleedin' all over the place",Bleeding All over the Place [Alternate Mix][#],1998
Randy Newman,"Arizona moon keep shining
From the desert sky above
You know pretty soon
That big yellow moon
Will light the way back to the one you love.

Blue shadows on the trail
Little cowboy, close your eyes and dream
All of the doggies are in the corral
All of your work is done
Just close your eyes and dream little pal
Dream of someone

(Boom boom boom boom, etc.)

Blue shadows on the trail
Soft wind blowing through the trees above
All the other little cowboys
Back in the bunkhouse now, so
Close your eyes and dream",Blue Shadows on the Trail [#][Demo Version],1998
Randy Newman,"There's a red moon rising
On the Cuyahoga River
Rolling into Cleveland to the lake

There's a red moon rising
On the Cuyahoga River
Rolling into Cleveland to the lake

There's an oil barge winding
Down the Cuyahoga River
Rolling into Cleveland to the lake

There's an oil barge winding
Down the Cuyahoga River
Rolling into Cleveland to the lake

Cleveland  city of light  city of magic
Cleveland  city of light  you're calling me
Cleveland, even now I can remember
Cause the Cuyahoga River
Goes smokin' through my dreams

Burn on, big river, burn on
Burn on, big river, burn on
Now the Lord can make you tumble
And the Lord can make you turn
And the Lord can make you overflow
But the Lord can't make you burn

Burn on, big river, burn on
Burn on, big river, burn on",Burn On,1998
Randy Newman,"Something in your eyes
Makes me want to lose myself
Makes me want to lose myself
In your heart

Something in your voice
Makes my heart beat fast
Hope this feeling will last
The rest of my life

If you knew
How lonely my life has been
And how low I've felt for so long
If you knew
I wanted someone to come along
And change my world
The way you've done
It feels like home

Feels like home to me
Feels like I'm on my way back
Where I come from
Feels like home
Feels like home to me
Feels like I'm on my way back
Where I'm from

With your embrace
Down a long dark street
And a sigh of wind in the night
It's alright
Cause I have you here with me
And I can almost see
The dark feels light

If you knew
How much this moment means to me
And how long I've waited for your touch
If you knew
I wanted someone to come along
I never thought I'd love anyone
So much

Feels like home
Feels like home to me
Feels like I'm on my way to where I come from
Feels like home to me
Feels like home to me
Feels like I'm on my way back to where I belong
Feels like I'm on my way back to where I belong",Feels Like Home [Live][#],1998
Randy Newman,"Margaret: I was born in Gainesville, Florida
And my father was a tailor
And my mother ran a cafe near the university

I've a brother died aborning
And another who's a sailor
I've a sister who is older, and living on her own
I have tried all my life to be kind to others
Even when others were unkind to me
I've been told all my life when I found someone
He would look at me and I'd know

Are you really mine?
Are you really mine?
Does your heart glow
When you see me walkin' down the street, boy?
Do your eyes shine
When you know that we're about to meet?
I don't think they do

I was born in Gainesville, Florida
And my father was a tailor
And my mother ran a cafe near the university
And she didn't raise a fool when she raised me",Gainesville [#][Demo Version],1998
Randy Newman,"Stay with me for a little while 
You've nowhere to go 
And I've nowhere to go 
It makes me so happy 

When you smile At me 
Work all your life 
And you end up with nothing 
Live in one room like a bum 

Once I flew in a plane 
And I fought in a war 
We lived in a castle 
And slept on the floor 

And I don't want to be 
All alone anymore I'm sorry 
Out in the street 
There's little colored kids playing 

Where my own little boy used to play 
So I sit in this chair 
And I ache with the gout 
And I talk to myself 

'Cause I'm scared to go out 
And I just want to know 
What was it all about I'm sorry",Ghosts,1998
Randy Newman,"Was a little girl
Maybe five-foot-two
Had the cutest little feet
Made my heart go tweet-tweet
Quite a pleasant disposition
Then came a pretty young French girl, mmm
Whom I met in Las Vegas
When I was there with my parents
Oh my Had a real nice conversation
Met a girl at the bakery
She wanted to borrow my car from me
She took it down to Mexico
Ran over a man named Juan
Then I went to college

Met a college girl
She lived in the sorority house
Across from the school
Got a real fine education
Had seven women on my mind
Now I'm married
Have a very lovely wife
Three cute little boys
It's so nice
And that's just half the story
Of the girls in my life","The Girls in My Life, Pt. 1",1998
Randy Newman,"Cain slew Abel Seth knew not why
For if the children of Israel were to multiply
Why must any of the children die?
So he asked the Lord
And the Lord said:

Man means nothing  he means less to me
Than the lowliest cactus flower
Or the humblest Yucca tree
He chases round this desert
Cause he thinks that's where I'll be
That's why I love mankind

I recoil in horror fro the foulness of thee
From the squalor and the filth and the misery
How we laugh up here in heaven at the prayers you offer me
That's why I love mankind

The Christians and the Jews were having a jamboree
The Buddhists and the Hindus joined on satellite TV
They picked their four greatest priests
And they began to speak
They said, ""Lord, a plague is on the world
Lord, no man is free
The temples that we built to you
Have tumbled into the sea
Lord, if you won't take care of us
Won't you please, please let us be?""
And the Lord said
And the Lord said

I burn down your cities-how blind you must be
I take from you your children and you say how blessed are we
You all must be crazy to put your faith in me
That's why I love mankind
You really need me
That's why I love mankind",God's Song (That's Why I Love Mankind),1998
