Band,Lyrics,Song,Year
Tina Turner,"I think that you don´t care, 
And it´s more than I can bear, 
I don´t know baby, 
Maybe it´s all in my mind, all in my mind.

I know that I´ve been true, 
But honey sweetie baby what about you? 
I don´t know baby, 
Maybe it´s all in my mind.

We´ve been going steady so long, 
I´d never dream you would ever do me wrong, 
I knew I was yours and I thought you were mine, 
And that every little thing was so fine.

Whoa darling, I´d hate to see, 
Someone else with you other than me, 
I don´t know baby, 
Maybe it´s all in my mind, all in my mind
Oh yes, it´s all in my mind.",All in My Mind [Take 4],2012
Tina Turner,"Why' know, every now and then 
I think you might like to hear something from us 
Nice and easy 
But there's just one thing 
You see we never ever do nothing 
Nice and easy 
We always do it nice and rough 
So we're gonna take the beginning of this song 
And do it easy 
Then we're gonna do the finish rough 
This is the way we do ""Proud Mary"" 

And we're rolling, rolling, rolling on the river 
Listen to the story 

I left a good job in the city 
Working for the man every night and day 
And I never lost one minute of sleeping 
Worrying 'bout the way things might have been 

Big wheel keep on turning 
Proud Mary keep on burning 
And we're rolling, rolling 
Rolling on the river 

Cleaned a lot of plates in Memphis 
Pumped a lot of tane down in New Orleans 
But I never saw the good side of the city 
Till I hitched a ride on a riverboat queen 

Big wheel keep on turning 
Proud Mary keep on burning 
And we're rolling, rolling 
Rolling on the river 

If you come down to the river 
I bet you gonna find some people who live 
You don't have to worry if you got no money 
People on the river are happy to give",Proud Mary [Encore],2012
Tina Turner,"Do you like good music
That sweet soul music
Just as long as it's swingin'
Oh yeah, oh yeah

Out here on the floor now
We're going to a go go
Ah dancin to the music
Oh yeah, oh yeah

Spotlight on Lou Rawls, y'all
Ah don't he look tall, y'all
Singin' ""Love's a Hurtin' Thing"" now
Oh yeah, oh yeah

Spotlight on Sam and Dave now
Ah don't they look boss, y'all
Singin' ""Hold On, I'm Comin'""
Oh yeah, oh yeah

Spotlight on Wilson Pickett
That wicked, wicked Pickett
Singin' ""Mustang Sally""
Oh yeah, oh yeah

Spotlight on Otis Redding now
Singing ""Fa fa fa fa fa fa fa fa""
""Fa fa fa fa fa fa fa fa""
Oh yeah, oh yeah

Spotlight on James Brown now
He's the king of them all, yeah
He's the king of them all, yeah
Oh yeah, oh yeah",Sweet Soul Music,2012
Tina Turner,"I tossed and turned all last night
I thought you weren't treating me right
I love you much too much
It's jealousy I guess

I tossed and turned all last night
I rolled and tumbled all last night
I dreamed someone was holding you tight
There ain't no use to lie, I?ll love you till I die
I tossed and turned all last night

I guess I'm jealous and can't help it
But I love you much too much
I asked the Lord to please help me
So I don't dream of such

I guess you think silly of me
But I'm living down in misery
There ain't no use to lie, I'm tore up in my lie
I tossed and turned all last night

I guess I'm jealous and can't help it
But I love you much too much
I ask the Lord to please help me
So I don't dream of such

But I guess you think silly of me
But I'm living down in misery
There ain't no use to lie, I'm tore up in my lie
I tossed and turned all last night

Oh baby, now you know, you know I'm jealous of you
So why don't you, why don't you come on and treat me right
You know I love you daddy, show me that you love me too",I'm Jealous,2013
Tina Turner,"Walking along
(Walking along)
And I'm singing a song
(Singing a song)

'Cause I'm so blue
('Cause I'm so blue)
Baby, here without you
(Here without you)
Oh, singing

(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la, la, la
(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la
(Tra, la, la, la, la, la, tra, la, la, la, la, la, la)

Now I love you so
(I love you so)
And no, no, no, nobody knows
(Nobody knows)

The way you make me feel
(You make me feel)
Oh, I get such a thrill
(I get such a thrill)
Oh, I keep on singing

(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la, la, la
(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la
(Tra, la, la, la, la, la, tra, la, la, la, la, la, la)

I feel so bad
(Feel so bad)
I'm here all alone
(Here all alone)

I'm hoping that you
(Hoping that you)
Hurry back home
(Hurry back home)
Oh, I keep on singing

(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la, la, la
(Tra, la, la, la, la, la, la, la, la, la)
Tra, la, la
(Tra, la, la, la, la, la, tra, la, la, la, la, la, la)

",Tra La La La La,2013
Tina Turner,"Tell me
Just what you want me to be
One kiss
And boom you're the only one for me
So please tell me
Why don't you come around no more?
Cause right now
I'm crying outside the door of your candy store

It just takes a little bit of this, a little bit of that
It started with a kiss
Now we're up to bat
A little bit of laughs, a little bit of pain
I'm telling you my babe
It's all in the game of?

Love is
Whatever you make it to be
Sunshine
Instead of this cold lonely sea
So please baby
Try and use me for what I'm good for
It ain't saying goodbye
It's knocking down the door of your candy store

It just takes a little bit of this, a little bit of that
It started with a kiss
Now we're up to bat
A little bit of laughs, a little bit of pain
I'm telling you my babe
It's all in the game of love
It's all in this game of love

You roll me
Control me
Console me
Please hold me
You guide me
Divide me
Into me
 
So please tell me
Why don't you come around no more?
Cause right now 
I'm dying outside the door of your loving store

It just take a little bit of this, a little bit of that
It started with a kiss
Now we're up to bat
A little bit of laughs, a little bit of pain
I'm telling you my babe
It's all in the game of love
It's all in the game of love
It's all in this game of love
Let's play the game of love

Roll me
Console me
Please hold me
I'm out here on my own
On my own",The Game of Love [*],2013
Tina Turner,"A church house, gin house
A school house, outhouse 
On highway number nineteen
The people keep the city clean
They call it Nutbush, oh Nutbush
They call it Nutbush city limits

Twenty-five was the speed limit
Motorcycle not allowed in it
You go t'the store on Fridays
You go to church on Sundays
They call it Nutbush, been a long time, oh Nutbush
They call it Nutbush city limits
 
You go to the fields on week days
And have a picnic on Labor Day
You go to town on Saturday
But go to church every Sunday
They call it Nutbush, oh Nutbush
They call it Nutbush city limits
 
No whiskey for sale
You get caught, no bail
Salt pork and molasses
Is all you get in jail
They call it Nutbush, oh Nutbush
Yeah they call it Nutbush city
Nutbush city limits

A little old town in Tennessee, it's called
Quiet little old community, a one-horse town
You have to watch what you're puttin' down
In old Nutbush, they call it Nutbush",Nutbush City Limits [Tina Turner],2015
Tina Turner,"Oooooooooooooooooooooooooooooooooooohhhhhhhhhhhhhhhhhhhhhhhhhh!!!!!

I can't sleep at night. I cat nap through the day, can't go on much longer babe, I can't live this way.

Chorus: You know I'm crazy bout you baby and I wonder do you ever think of me. You know I'm wild about you baby, and you don't care, nothin in the world for me.

You know it ain't but one thing baby, sittin next to your favorite drink, but to hear you say you don't love me, then I begin to think, cause now you know I'm so crazy bout you baby...repeat chorus.



",Crazy Bout You Baby,2016
Tina Turner,"Come on baby let the good times roll, come on baby let me thrill your soul, 
Come on baby let the good times roll, roll all night long 
Come on baby and a listen to this, this is a something you just can't miss 
Come on baby let the good times roll, roll all night long 

Come on baby while the thrill is on, come on baby rock me all night long 
Come on baby let the good times roll, roll all night long 
Come on baby just a close the door, come on baby lets a rock some more 
Come on baby let the good times roll, roll all night long 

Feels so good when you're home come on baby rock me all night long 
Come on baby let the good times roll, come on baby let me thrill your soul, 
Come on baby let the good times roll, roll all night long 
Feels so good when you're home come on baby rock me all night long 

Come on baby let the good times roll, come on baby let me thrill your soul, 
Come on baby let the good times roll, roll all night long 
Come on baby let the good times roll
Come on baby let the good times roll
Come on baby let the good times roll
Come on baby let the good times roll",Let the Good Times Roll,2016
Tina Turner & The Ikettes,"(Hey! Hey! Hey! Hey!)

Beat is gettin' stronger
Beat is gettin' longer too-oo-oo
Music's soundin' good to me
But I want to, said I want to

I want to take you higher
Yeah, let me take you higher
Baby, baby, let me light your fire
Ooo yeah, little bit higher

Boom-shaka-laka-laka
Boom-shaka-la-boonka-boo

(Hey! Hey! Hey! Hey!)

Beat is nitty-gritty
Music's in your city too-oo-oo
Music's gettin' good to me
But now don't ya, I said don't ya

Don't ya want to get higher
Yeah, don't ya want to get higher
Baby, baby, let me light your fire
Ooo ha, little bit higher

Boom-shaka-laka-laka
Boom-shaka-la-boonka-boo

(Hey! Hey! Hey! Hey!)

------ guitar ------

Come on baby (higher!)
Don't ya want to get high (higher!)
Ooo yeah! (higher!)
Light your fire (fire!)
Come on daddy (higher!)
A little bit higher (higher!)
I want to (higher!)
Said I want to light your fire (fire!)

Boom-shaka-laka-laka
Boom-shaka-la-boonka-boo

(Hey! Hey! Hey! Hey!)

Beat is here to make you mo-ove
Music's here to help ya groo-oo-oove
Music's soundin' good to me
But take your places

I'm gonna take you higher (higher!)
Yeah, baby (higher!)
Gonna take ya higher (higher!)
Ooo yeah (higher!)
Little bit higher (higher!)
c'mon daddy (higher!)
A little bit (higher!)
(higher!)
(higher!)
(higher!)
(higher!)
(higher!)
{fade}",I Want to Take You Higher,1997
