Band,Lyrics,Song,Year
The Manhattan Transfer,"Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now
 
Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay

From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now",Have Yourself a Merry Little Christmas,1992
The Manhattan Transfer,"It came upon the midnight clear
That glorious song of old
From Angels playing near the earth
To touch their harps of gold

Peace on the earth could will two men
From Heaven's all-gracious King
The world in solemn stillness lay
To hear the Angels sing

And I hear them singing
Sing, I do hear them singing

The first Noel the Angel did say
Was to certain poor shepherds in fields as they lay
In fields where they lay, they keeping their sheep
On a cold winter's night that was so deep",It Came Upon a Midnight Clear,1992
The Manhattan Transfer,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Clause Is Coming to Town/Santa Man (Medley) [Medley],1992
The Manhattan Transfer,"Silent night, Holy night
All is calm, all is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace

Silent night, Holy night
Shepherds quake at the sight
Glory streams from Heaven afar
Heavenly host, sing alleluia
Christ the Savior is born
Christ the Savior is born

Silent night, Holy night
Son of God, love's pure light
Radiant beams from thy holy face
With the dawn of redeeming grace
Jesus, Lord at Thy birth
Jesus, Lord at Thy birth","Silent Night, Holy Night",1992
The Manhattan Transfer,"Tubby (Tim Hauser)
Alone am I, me and I together.
If I went away from me, 
How unhappy I would be,
Me and I, oh my.

Bullfrog (Alan Paul)
Bug-Gup! Bug-Gup!
Lovely evening!
Bug-Gup! Bug-Gup!
I said. ""lovely evening!""
Clunk! Clunk! Clunk!
I said, ""Bee-oo-tiful evening!""
Hello! Bug-Gup!
Hello! Bug-Gup!
Hello!",Tubby the Tuba,1994
The Manhattan Transfer,"Now, Smackwater Jack,
He bought a shotgun
'Cause he was in the mood
For a little confrontation.
He just a-let it all hang loose;
He didn't think about the noose.
He couldn't take no more abuse
So he shot down the congregation.

You can't talk to a man
With a shotgun in his hand.

Now, Big Jim the chief
Stood for law and order.
He called for the guard to come
And surround the border.
Now, from his bulldog mouth,
As he led the posse south,
Came the cry, ""We got to ride
To clean up the streets
For our wives and our daughters!""

You can't talk to a man
When he don't wanna understand.
No, no, no, no, no.

The account of the capture
Wasn't in the papers,
But you know, they hanged ol' Smack right then
Instead of later.
You know, the people were quite pleased
'Cause the outlaw had been seized
And on the whole, it was a very good year
For the undertaker.

You know, you know, you can't talk to a man
With a shotgun in his hand.
A shotgun in his hand.
Smackwater Jack bought a shotgun.
Yeah, Smackwater Jack bought a shotgun.
Oh, Smackwater Jack, yeah.
Talkin' 'bout Smackwater Jack, yeah.
Talkin' 'bout a-Smackwater Jack, now.
Talkin' 'bout Smack.
",Smackwater Jack,1995
The Manhattan Transfer,"Every time I think that I'm the only one who's lonely
Someone calls on me
And every now and then, I spend my time at rhyme
And verse and curse those faults in me
But then Along Comes Mary, and does she wanna
Give me kicks and be my steady chick
And give me pick of memories
Or maybe rather gather tales from all the fails and
Tribulations no one ever sees

When we met, I was sure out to lunch
Now my empty cup tastes as sweet as the punch

When vague desire is the fire in the eyes of chicks
Whose sickness is in the games they play-
And when the masquerade is played and neighbor
Folks make jokes about who is most to blame today
And the along comes mary and does she wanna
Set them free
And make them see realities from which she
Got her name
And will they struggle much when told that such a
Tender touch
Of hers will make them not the same

When we met, I was sure out to lunch
Now my empty cup tastes as sweet as the punch

Oh here she comes along, along she comes
Oh Mary comes along, oh here she comes
Ba ba ba 
Ba ba ba
Sweet as the punch

Then when the morning of the warning's passed, the
Gassed and
Flaccid kids are flung across the stars
The psychodramas and the traumas gone, the songs
Are left unsung
And hung upon the scars
And the along comes mary 
And does she wanna
See the stains
The dead remains of all the pains she sent the night
Before
Or will their waking eyes reflect the lies and make
Them realize their urgent
Cries for sight no more

When we met, I was sure out to lunch
Now my empty cup tastes as sweet as the punch
Sweet as the punch (sweet as the punch)
Sweet as the punch (sweet as the punch)
Sweet as the punch (sweet as the punch)
Sweet as the punch (sweet as the punch)",Along Comes Mary,1995
The Manhattan Transfer,"Dream, Dream Lover
Dream, Dream Lover

Every night I hope and pray
A Dream Lover will come my way,
A girl to hold in my arms
And know the magic of her charms
Because I want a girl to call my own,

I want a Dream Lover so I don't have to dream alone

Dream Lover, where are you
With a love, oh so true,
And a hand that I can hold
To feel you near when I grow old
Because I want a girl to call my own,

I want a Dream Lover so I don't have to dream alone

Someday, I don't know how,
I hoe you'll hear my plea
Someway, I don't know how,
She'll bring her love to me

Dream Lover, until then
I'll go to sleep and dream again.
That's the only thing to do
Until my lover's dream comes true
Because I want a girl to call my own,

I want a Dream Lover so I don't have to dream alone

Oh, I got to hold on (someway)
But I don't know how, she'll bring her love to me,
her love to me

Dream Lover, until then
I'll go to sleep and dream again.
That's the only thing to do
Until my lover's dream comes true
Because I want a girl to call my own,

I want a Dream Lover so I don't have to dream alone
I want a Dream Lover so I don't have to dream alone
I want a Dream Lover so I don't have to dream alone

Dream, Dream Lover
Dream, Dream Lover

Dream, Dream Lover
Dream, Dream Lover",Dream Lover,1995
The Manhattan Transfer,"I may not always love you
But as long as there are stars above you
You never need to doubt it
I'll make you so sure about it
God only knows what I'd be without you
If you should ever leave me
Though life would still go on believe me
The world could show nothing to me
What good would living do me
God only knows what I'd be without you,
without you

The world could show nothing to me
So what good would living do me
God only knows, God only,
God only knows just what I'd be without you
God only knows",God Only Knows,1995
The Manhattan Transfer,"Groovin', on a Sunday afternoon
Really couldn't get away too soon

I can't imagine anything that's better
The world is ours whenever we're together
There ain't a place I'd like to be instead of 

Groovin', down a crowded avenue
Doin' anything we like to do

There's always lots of things that we can see
We can be anyone we want to be
And all those happy people we could meet just 

Groovin', on a Sunday afternoon
Really couldn't get away too soon

Ah-ha-ha
Ah-ha-ha
Ah-ha-ha

We'll keep on spending sunny days this way
We're gonna talk and laugh our time away
I feel it comin' closer day by day
Life would be ecstasy, you and me endlessly 

Groovin', on a Sunday afternoon
Really couldn't get away too soon

Ah-ha-ha
Ah-ha-ha
Ah-ha-ha",Groovin',1995
The Manhattan Transfer,"Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime

End of the spring
And here she comes back
Hi hi hi hi there
Well, summer days
Those summer days
I'd lie down when I want to
Out of school
County fair in the country sun
And everything is cool

Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime

That's when I had most of my fun back
Hi hi hi hi there
Well, summer days
Those summer days

That's when I had most of my fun back
Hi hi hi hi there
Well, summer days
Those summer days

Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime
Hot fun in the summertime",Hot Fun in the Summertime,1995
